time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.017039405999999997,-770.564,0.0160683,0.0171116,0.0171401,0.0171409,0.0171409,0.000160683,0.000171116,0.000171401,0.000171409,0.000171409,1.60683e-06,1.71116e-06,1.71401e-06,1.71409e-06,1.71409e-06
0.02,-0.017259929999999996,-3246.35,0.0115423,0.0168181,0.0171107,0.0171224,0.0171235,0.000436788,0.000510414,0.00051391,0.000514041,0.000514054,7.58154e-06,8.52646e-06,8.56712e-06,8.56859e-06,8.56872e-06
0.04,-0.017480454,-6682.38,0.0045782,0.0156262,0.0170101,0.017095,0.0171051,0.000597994,0.000834857,0.000855117,0.000856215,0.00085634,1.79294e-05,2.19792e-05,2.22574e-05,2.22711e-05,2.22727e-05
0.06,-0.01770159,-10049.0,0.00101102,0.0126724,0.0166317,0.0170199,0.017079,0.000653886,0.00111784,0.00119153,0.00119736,0.00119818,3.04482e-05,4.15062e-05,4.27239e-05,4.28069e-05,4.28179e-05
0.08,-0.017926143,-13592.0,0.00283456,0.00803017,0.0155447,0.016787,0.017029,0.000692342,0.00132487,0.0015133,0.00153543,0.00153926,4.39104e-05,6.59332e-05,6.97722e-05,7.01349e-05,7.01923e-05
0.1,-0.018181347,-17785.7,0.00430394,0.00346613,0.0130826,0.0160098,0.016746,0.000763727,0.00143983,0.00179957,0.0018634,0.00187701,5.84711e-05,9.35802e-05,0.000102901,0.000104123,0.000104355
0.12,-0.018399831,-22503.0,0.0017876,0.00125302,0.00895607,0.0141326,0.0158382,0.000824642,0.00148702,0.00201996,0.00216482,0.00220285,7.43548e-05,0.000122849,0.000141096,0.000144405,0.000145154
0.14,-0.018536612999999997,-27297.5,-0.000753147,0.00163497,0.00400005,0.0107905,0.0137971,0.000834986,0.0015159,0.00214952,0.00241406,0.00249921,9.09511e-05,0.000152878,0.000182791,0.000190194,0.000192174
0.16,-0.018715419,-31950.6,-0.000203938,0.00204124,-0.00030101,0.00584527,0.00972893,0.000825416,0.00155266,0.00218651,0.00258041,0.00273447,0.000107555,0.000183564,0.000226151,0.000240139,0.000244511
0.18,-0.018827772,-36576.2,0.00124612,0.000858768,-0.00220927,0.000443849,0.00361173,0.000835837,0.00158166,0.00216141,0.0026433,0.00286787,0.000124168,0.000214907,0.00026963,0.000292376,0.000300534
0.2,-0.019293453,-41389.0,0.000876103,-0.00110032,-0.0020014,-0.00423009,-0.00394235,0.00085706,0.00157925,0.0021193,0.00260544,0.00286457,0.000141097,0.000246516,0.000312437,0.000344864,0.000357859
0.22,-0.020120724,-46397.9,-0.000751513,-0.0024745,-0.00220773,-0.00810494,-0.0117193,0.000858306,0.0015435,0.00207721,0.00248209,0.00270795,0.00015825,0.000277744,0.000354403,0.000395739,0.000413584
0.24,-0.02059431,-51257.5,-0.00331413,-0.00443396,-0.00595009,-0.0127923,-0.018745,0.000817649,0.00147442,0.00199563,0.00227312,0.00240331,0.00017501,0.000307923,0.000395131,0.000443291,0.000464697
0.26,-0.019227203999999998,-55733.6,-0.00127321,-0.00265637,-0.00722067,-0.0129346,-0.0177804,0.000771776,0.00140351,0.00186392,0.00201585,0.00203805,0.000190904,0.000336702,0.000433726,0.000486181,0.00050911
0.28,-0.021950604,-59712.1,-0.00865576,-0.0116922,-0.0179919,-0.0220054,-0.0232425,0.000672486,0.00126003,0.0016118,0.00166645,0.00162783,0.000205347,0.000363337,0.000468484,0.000523004,0.000545769
0.3,-0.015211311,-63091.6,-0.00350573,-0.00945255,-0.0155559,-0.0178516,-0.0161591,0.000550871,0.00104858,0.00127632,0.00126788,0.00123381,0.00021758,0.000386423,0.000497365,0.000552347,0.000574386
0.32,-0.020399847,-66702.4,0.00790635,0.000402267,-0.00460782,-0.00491534,-0.00318147,0.000594877,0.000958076,0.00107468,0.00104021,0.0010404,0.000229038,0.00040649,0.000520875,0.000575428,0.000597128
0.34,-0.032813195999999996,-70711.1,-0.00676848,-0.0113447,-0.0150543,-0.0135339,-0.013608,0.000606256,0.000848652,0.00087806,0.000855719,0.000872508,0.000241049,0.000424557,0.000540402,0.000594387,0.000616257
0.36,-0.022932200999999996,-73539.7,-0.0128624,-0.0135449,-0.0153395,-0.0134291,-0.014408,0.000409947,0.000599756,0.000574122,0.000586089,0.000592347,0.000251211,0.000439041,0.000554924,0.000608805,0.000630905
0.38,-0.022453413,-74999.6,-0.00584894,-0.00806817,-0.00703828,-0.0065463,-0.00656277,0.000222834,0.000383625,0.000350344,0.000386335,0.000382639,0.000257539,0.000448875,0.000564169,0.00061853,0.000640655
0.4,-0.029979738,-75333.2,-0.0232605,-0.0303682,-0.0269178,-0.0280535,-0.0270191,-6.82605e-05,-7.39107e-07,1.07835e-05,4.03366e-05,4.68204e-05,0.000259085,0.000452704,0.00056778,0.000622796,0.00064495
