time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.00014530358999999997,-117.225,0.00244444,0.00260316,0.0026075,0.00260762,0.00260762,2.44444e-05,2.60316e-05,2.6075e-05,2.60762e-05,2.60762e-05,2.44444e-07,2.60316e-07,2.6075e-07,2.60762e-07,2.60762e-07
0.02,-0.0026257248,58.2256,-0.00975655,-0.00970149,-0.0096774,-0.00967617,-0.00967604,-4.86767e-05,-4.49516e-05,-4.4624e-05,-4.46094e-05,-4.46079e-05,2.12074e-09,7.11164e-08,7.52601e-08,7.54291e-08,7.54454e-08
0.04,0.009706982999999999,794.226,0.00316821,0.00176645,0.00178638,0.00179146,0.00179225,-0.00011456,-0.000124302,-0.000123534,-0.000123457,-0.000123446,-1.63025e-06,-1.62142e-06,-1.60632e-06,-1.60523e-06,-1.60509e-06
0.06,-0.0017067557999999997,1262.29,0.000972667,-0.00187693,-0.00207693,-0.00207107,-0.00206865,-7.31513e-05,-0.000125407,-0.00012644,-0.000126253,-0.00012621,-3.50736e-06,-4.11851e-06,-4.10606e-06,-4.10232e-06,-4.10165e-06
0.08,0.0021552549,1061.46,0.00714019,0.00622611,0.00540415,0.00536945,0.00537047,7.97719e-06,-8.19151e-05,-9.31673e-05,-9.32689e-05,-9.31915e-05,-4.1591e-06,-6.19173e-06,-6.30213e-06,-6.29754e-06,-6.29566e-06
0.1,-0.0053088449999999995,769.188,-0.00419884,-0.000936751,-0.00240881,-0.00260846,-0.00263214,3.73906e-05,-2.90215e-05,-6.32138e-05,-6.5659e-05,-6.58081e-05,-3.70542e-06,-7.3011e-06,-7.86594e-06,-7.88682e-06,-7.88566e-06
0.12,0.0026746593,928.467,-0.000810214,0.00313696,0.00202188,0.00148677,0.00137114,-1.26999e-05,-7.01937e-06,-6.70831e-05,-7.68759e-05,-7.84182e-05,-3.45852e-06,-7.66151e-06,-9.16891e-06,-9.31217e-06,-9.32792e-06
0.14,-0.0012966189,899.446,0.00679933,0.00727912,0.00800731,0.00714054,0.00683478,4.71912e-05,9.71415e-05,3.32088e-05,9.39715e-06,3.64099e-06,-3.1136e-06,-6.76028e-06,-9.50765e-06,-9.98695e-06,-1.00757e-05
0.16,-0.0067052760000000005,395.858,-0.00453173,-0.00574319,-0.00299928,-0.00374677,-0.00425553,6.98673e-05,0.000112501,8.32891e-05,4.33348e-05,2.94334e-05,-1.94302e-06,-4.66386e-06,-8.34267e-06,-9.45963e-06,-9.74495e-06
0.18,0.0046880934,313.412,-0.00190602,-0.00175012,0.00114225,0.0013169,0.00086521,5.48977e-06,3.75676e-05,6.47187e-05,1.90361e-05,-4.46982e-06,-1.18945e-06,-3.16318e-06,-6.86259e-06,-8.83593e-06,-9.49531e-06
0.2,0.00023203623,360.26,0.00290943,0.00310271,0.00406252,0.00564126,0.00580003,1.55239e-05,5.10936e-05,0.000116766,8.86177e-05,6.21826e-05,-9.79312e-07,-2.27657e-06,-5.04774e-06,-7.75939e-06,-8.91819e-06
0.22,-0.0038561049,-147.164,0.00288059,0.00228498,0.00124028,0.00369673,0.00490403,7.34241e-05,0.000104971,0.000169794,0.000181998,0.000169223,-8.98327e-08,-7.15926e-07,-2.18214e-06,-5.05323e-06,-6.60413e-06
0.24,-0.0023015738999999998,-912.058,0.00303776,0.00432447,0.00298684,0.00499123,0.00692032,0.000132608,0.000171065,0.000212065,0.000268877,0.000287467,1.97048e-06,2.04443e-06,1.63646e-06,-5.44483e-07,-2.03723e-06
0.26,-0.004483420199999999,-1483.65,-0.00465602,-0.00145624,-0.00155251,-0.00102738,0.000398422,0.000116425,0.000199747,0.000226409,0.000308516,0.000360654,4.46081e-06,5.75255e-06,6.0212e-06,5.22945e-06,4.44398e-06
0.28,0.0006763875,-1816.33,-1.03608e-05,0.000971661,0.00240082,0.00156001,0.00127184,6.97612e-05,0.000194901,0.000234892,0.000313842,0.000377357,6.32267e-06,9.69904e-06,1.06342e-05,1.1453e-05,1.18241e-05
0.3,-0.0023706992999999997,-2336.11,0.00310435,0.000920332,0.0031341,0.00184209,-7.07599e-05,0.000100701,0.000213821,0.000290241,0.000347863,0.000389368,8.02729e-06,1.37863e-05,1.58855e-05,1.80701e-05,1.94913e-05
0.32,-0.0029318930999999997,-3276.23,0.00322013,0.00221165,0.00382623,0.00284906,0.000878154,0.000163946,0.000245141,0.000359844,0.000394774,0.000397442,1.06738e-05,1.83759e-05,2.23864e-05,2.54964e-05,2.73594e-05
0.34,-0.0045097871999999995,-4125.05,-0.00633129,-0.00410535,-0.00442812,-0.0048744,-0.00528078,0.000132834,0.000226204,0.000353825,0.000374521,0.000353415,1.36416e-05,2.30893e-05,2.95231e-05,3.31894e-05,3.4868e-05
0.36,0.0022912719,-4484.18,-0.000462187,0.00114889,-0.00108817,-0.00105863,0.000186579,6.48996e-05,0.00019664,0.000298663,0.000315191,0.000302473,1.56189e-05,2.73178e-05,3.6048e-05,4.00865e-05,4.14269e-05
0.38,-0.0023562152999999997,-4802.14,0.00153888,-0.000504797,-0.00293899,-0.00256133,-0.00108494,7.56666e-05,0.000203081,0.000258391,0.000278991,0.00029349,1.70246e-05,3.1315e-05,4.16185e-05,4.60283e-05,4.73865e-05
0.4,-0.0011650133999999998,-5404.68,0.00178241,-0.00142714,-0.00244139,-0.0020323,-0.00169076,0.00010888,0.000183761,0.000204587,0.000233055,0.000265733,1.887e-05,3.51834e-05,4.62483e-05,5.11488e-05,5.29787e-05
0.42,-0.0015598859999999997,-6016.07,-0.00309812,-0.00445678,-0.00431093,-0.00430448,-0.00514663,9.57224e-05,0.000124922,0.000137064,0.000169687,0.000197359,2.0916e-05,3.82702e-05,4.96648e-05,5.51762e-05,5.76097e-05
0.44,0.0007902042,-6654.76,0.00350413,0.00347354,0.0034185,0.00284371,0.00179434,9.97825e-05,0.00011509,0.00012814,0.000155079,0.000163836,2.28711e-05,4.06704e-05,5.23168e-05,5.84239e-05,6.12216e-05
0.46,-0.006673757999999999,-7242.85,-0.00624412,-0.00595698,-0.00660331,-0.00754197,-0.00798518,7.23825e-05,9.02551e-05,9.62917e-05,0.000108097,0.000101927,2.45927e-05,4.27238e-05,5.45611e-05,6.10556e-05,6.38792e-05
0.48,0.0032627249999999997,-7295.87,-0.00116934,-0.000765077,-0.00113566,-0.00208746,-0.00195412,-1.75206e-06,2.30345e-05,1.89021e-05,1.18023e-05,2.53438e-06,2.5299e-05,4.38567e-05,5.57131e-05,6.22546e-05,6.49238e-05
0.5,-0.0023539305,-6829.94,-0.00737945,-0.0084205,-0.0080109,-0.00867876,-0.00853485,-8.724e-05,-6.88213e-05,-7.25635e-05,-9.58599e-05,-0.000102355,2.44091e-05,4.33988e-05,5.51765e-05,6.1414e-05,6.39256e-05
0.52,0.0045401577,-6152.87,0.00149167,-0.00214698,-0.00178539,-0.00187067,-0.00208915,-0.000146118,-0.000174496,-0.000170526,-0.000201354,-0.000208595,2.20756e-05,4.09657e-05,5.27456e-05,5.84419e-05,6.08161e-05
0.54,-0.0016627632000000001,-5926.45,0.009251,0.00597815,0.00502849,0.00567059,0.00533247,-3.86911e-05,-0.000136185,-0.000138095,-0.000163355,-0.000176162,2.02275e-05,3.78588e-05,4.96594e-05,5.47948e-05,5.69686e-05
0.56,-0.008787147,-6460.16,0.00310879,0.00479676,0.00238041,0.0033145,0.00345476,8.49068e-05,-2.84355e-05,-6.40063e-05,-7.3504e-05,-8.82899e-05,2.06896e-05,3.62126e-05,4.76383e-05,5.24262e-05,5.4324e-05
0.58,-0.006454815,-6571.07,-0.0112781,-0.00587014,-0.00817997,-0.00791909,-0.00713203,3.21358e-06,-3.91692e-05,-0.000122002,-0.00011955,-0.000125063,2.15708e-05,3.55366e-05,4.57783e-05,5.04957e-05,5.21905e-05
0.6,0.004562108099999999,-5092.02,-0.013693,-0.0127466,-0.0126873,-0.0136905,-0.0130221,-0.000246497,-0.000225336,-0.000330674,-0.000335646,-0.000326604,1.9138e-05,3.28915e-05,4.12515e-05,4.59437e-05,4.76739e-05
0.62,0.010502481,-2583.54,-0.00360774,-0.0121854,-0.00925335,-0.0108878,-0.0114173,-0.000419504,-0.000474656,-0.000550081,-0.000581429,-0.000570997,1.2478e-05,2.58916e-05,3.24439e-05,3.6773e-05,3.86978e-05
0.64,0.008588196,-1689.32,0.0308778,0.0207871,0.0236159,0.022803,0.0210703,-0.000146803,-0.000388639,-0.000406455,-0.000462277,-0.000474467,6.8149e-06,1.72587e-05,2.28786e-05,2.63359e-05,2.82432e-05
0.66,-0.024065318999999998,-4230.03,0.0214468,0.0257956,0.0242687,0.0250394,0.0236682,0.000376443,7.71876e-05,7.23914e-05,1.61474e-05,-2.70821e-05,9.1113e-06,1.41441e-05,1.9538e-05,2.18746e-05,2.32277e-05
0.68,-0.025955583,-6542.55,-0.0287834,-0.00791073,-0.013625,-0.0122386,-0.0115721,0.000303078,0.000256036,0.000178828,0.000144156,9.38793e-05,1.59065e-05,1.74764e-05,2.20502e-05,2.34777e-05,2.38957e-05
0.7000000000000001,0.011046549,-4428.2,-0.0259563,-0.0120644,-0.014973,-0.0148269,-0.0124607,-0.000244319,5.62845e-05,-0.000107151,-0.000126499,-0.000146449,1.64941e-05,2.05996e-05,2.27669e-05,2.36542e-05,2.337e-05
0.72,0.013444875,-280.485,-0.00414202,-0.0190983,-0.0123911,-0.0139347,-0.0123904,-0.000545303,-0.000255343,-0.000380792,-0.000414115,-0.00039496,8.59787e-06,1.8609e-05,1.78875e-05,1.82481e-05,1.79559e-05
0.74,0.013358021999999997,1748.78,0.0174412,-0.0123449,-2.54669e-05,-0.000989907,-0.00232412,-0.000412311,-0.000569776,-0.000504958,-0.000563361,-0.000542106,-9.78263e-07,1.03578e-05,9.03e-06,8.47334e-06,8.58522e-06
0.76,0.0022919807999999997,1160.93,0.0171328,0.00684752,0.0106835,0.013292,0.0104139,-6.65702e-05,-0.000624749,-0.000398377,-0.00044034,-0.000461208,-5.76707e-06,-1.58743e-06,-3.3536e-09,-1.56368e-06,-1.44792e-06
0.78,-0.010679144999999998,-173.168,0.0036367,0.0225759,0.00966034,0.0153546,0.0150722,0.000141125,-0.000330515,-0.000194938,-0.000153874,-0.000206346,-5.02152e-06,-1.11401e-05,-5.93651e-06,-7.50582e-06,-8.12345e-06
0.8,-0.013911677999999999,-772.992,0.000115868,0.0257754,0.00665548,0.0100113,0.0145532,0.000178651,0.000152999,-3.17802e-05,9.97852e-05,8.99088e-05,-1.82376e-06,-1.29152e-05,-8.2037e-06,-8.04671e-06,-9.28782e-06
0.8200000000000001,-0.011977554,-894.482,0.00120668,0.0114552,0.00651478,0.00203172,0.00753814,0.000191876,0.000525304,9.99224e-05,0.000220215,0.000310822,1.8815e-06,-6.13221e-06,-7.52227e-06,-4.8467e-06,-5.28051e-06
0.84,-0.0064532339999999995,-243.811,-0.0267204,-0.0341018,-0.017464,-0.0281718,-0.0292457,-6.32612e-05,0.000298839,-9.56944e-06,-4.1186e-05,9.37466e-05,3.16765e-06,2.10923e-06,-6.61874e-06,-3.05641e-06,-1.23482e-06
0.86,0.025833284999999997,2440.58,-0.0193517,-0.037382,-0.0139332,-0.0216146,-0.0318063,-0.000523983,-0.000416,-0.000323541,-0.000539051,-0.000516773,-2.70478e-06,9.37618e-07,-9.94985e-06,-8.85878e-06,-5.46508e-06
0.88,0.025203333,6137.51,0.00106182,-0.0199065,-0.0113668,-0.00799201,-0.0190507,-0.000706881,-0.000988884,-0.00057654,-0.000835117,-0.00102534,-1.50134e-05,-1.31112e-05,-1.89507e-05,-2.26005e-05,-2.08862e-05
0.9,0.015839784,7189.78,0.0488429,0.0393269,0.0251049,0.0373326,0.0382093,-0.000207835,-0.00079468,-0.000439159,-0.000541711,-0.000833757,-2.41606e-05,-3.09469e-05,-2.91076e-05,-3.63688e-05,-3.94772e-05
0.92,-0.0317577,2766.79,0.0472076,0.0658002,0.039907,0.0502806,0.0660331,0.00075267,0.000256591,0.00021096,0.000334421,0.000208668,-1.87122e-05,-3.63278e-05,-3.13896e-05,-3.84417e-05,-4.57281e-05
0.9400000000000001,-0.051679829999999996,-3255.05,-0.0254163,0.0162354,-0.00148677,-0.00142243,0.015845,0.000970583,0.00107695,0.000595163,0.000823003,0.00102745,-1.47971e-06,-2.29924e-05,-2.33284e-05,-2.68674e-05,-3.3367e-05
0.96,-0.0038925494999999997,-2324.19,-0.0787715,-0.0534243,-0.0474356,-0.0565135,-0.0555966,-7.12952e-05,0.000705056,0.000105939,0.000243644,0.000629933,7.51316e-06,-5.17238e-06,-1.63174e-05,-1.62009e-05,-1.67931e-05
0.98,0.05526257999999999,7548.11,-0.0595015,-0.0912912,-0.0611185,-0.0714664,-0.0899824,-0.00145402,-0.000742099,-0.000979602,-0.00103615,-0.000825856,-7.74004e-06,-5.5428e-06,-2.5054e-05,-2.4126e-05,-1.87524e-05
1.0,0.07841811,16594.9,0.0591258,-0.0144698,0.0190324,0.0147311,-0.00651623,-0.00145778,-0.00179971,-0.00140046,-0.00160351,-0.00179084,-3.68581e-05,-3.09609e-05,-4.88547e-05,-5.05227e-05,-4.49194e-05
1.02,-0.0040560657,12791.0,0.121372,0.0852776,0.0892216,0.0939163,0.0902688,0.000347198,-0.00109163,-0.000317925,-0.000517035,-0.000953317,-4.79639e-05,-5.98743e-05,-6.60386e-05,-7.17281e-05,-7.2361e-05
1.04,-0.08779292999999999,-590.677,0.0219326,0.0837287,0.0436357,0.0548904,0.0726675,0.00178025,0.000598434,0.00101065,0.000971032,0.000676046,-2.66895e-05,-6.48062e-05,-5.91114e-05,-6.71881e-05,-7.51337e-05
1.06,-0.05656104,-7469.38,-0.0750725,0.0348243,-0.0188403,-0.00962679,0.0136798,0.00124885,0.00178396,0.0012586,0.00142367,0.00153952,3.60141e-06,-4.09822e-05,-3.64189e-05,-4.32411e-05,-5.2978e-05
1.08,0.0042266759999999995,1273.8,-0.137319,-0.104675,-0.114367,-0.117925,-0.109708,-0.000875067,0.00108546,-7.3474e-05,0.000148148,0.000579233,7.33919e-06,-1.2288e-05,-2.45676e-05,-2.7523e-05,-3.17905e-05
1.1,0.1160862,19461.8,-0.0409638,-0.142609,-0.0850553,-0.102371,-0.117317,-0.00265789,-0.00138737,-0.0020677,-0.00205482,-0.00169102,-2.79904e-05,-1.53071e-05,-4.59793e-05,-4.65897e-05,-4.29083e-05
1.12,0.10924812,30701.9,0.0958805,-0.0497785,0.0235693,0.00874278,-0.01861,-0.00210873,-0.00331125,-0.00268256,-0.0029911,-0.00305028,-7.56566e-05,-6.22933e-05,-9.34819e-05,-9.70488e-05,-9.03213e-05
1.1400000000000001,0.006162381,26889.1,0.0901143,0.0481259,0.0524999,0.0602384,0.043474,-0.000248778,-0.00332777,-0.00192187,-0.00230129,-0.00280164,-9.92317e-05,-0.000128683,-0.000139526,-0.000149973,-0.000148841
1.16,-0.044257901999999995,19124.6,0.000840858,0.10372,0.0146,0.0423615,0.0550017,0.000660773,-0.00180932,-0.00125087,-0.00127529,-0.00181689,-9.51117e-05,-0.000180054,-0.000171253,-0.000185738,-0.000195026
1.18,-0.035449743,20315.4,-0.0498098,0.085025,-0.0214051,-0.00490517,0.0323559,0.000171084,7.81254e-05,-0.00131892,-0.000900726,-0.00094331,-8.67931e-05,-0.000197366,-0.000196951,-0.000207499,-0.000222628
1.2,-0.0017484023999999997,27784.2,-0.00512799,0.0277715,0.00957594,-0.0138218,0.0143344,-0.000378294,0.00120609,-0.00143721,-0.001088,-0.000476407,-8.88652e-05,-0.000184524,-0.000224513,-0.000227386,-0.000236825
