time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.005982606,-295.195,0.00615558,0.00655529,0.0065662,0.00656649,0.00656652,6.15558e-05,6.55529e-05,6.5662e-05,6.56649e-05,6.56652e-05,6.15558e-07,6.55529e-07,6.5662e-07,6.56649e-07,6.56652e-07
0.02,-0.006612099,-1290.29,0.00539446,0.00747873,0.00759254,0.00759705,0.00759748,0.000177056,0.000205893,0.00020725,0.0002073,0.000207305,3.00168e-06,3.36999e-06,3.38574e-06,3.3863e-06,3.38635e-06
0.04,-0.007741443,-2786.59,0.00308056,0.00767309,0.00822206,0.00825532,0.00825929,0.000261807,0.000357411,0.000365396,0.000365824,0.000365873,7.39031e-06,9.00303e-06,9.11219e-06,9.11755e-06,9.11814e-06
0.06,-0.008514042,-4379.28,0.00107793,0.00641783,0.00802974,0.00818406,0.00820738,0.000303391,0.00049832,0.000527914,0.000530218,0.00053054,1.30423e-05,1.75603e-05,1.80453e-05,1.8078e-05,1.80823e-05
0.08,-0.008581667999999999,-6077.39,0.00147709,0.0046044,0.00777653,0.00827925,0.00837592,0.000328942,0.000608543,0.000685976,0.000694851,0.000696373,1.93656e-05,2.8629e-05,3.01842e-05,3.03287e-05,3.03514e-05
0.1,-0.008892461999999999,-8040.16,0.00178417,0.00225356,0.00654682,0.00775852,0.0080575,0.000361554,0.000677122,0.00082921,0.000855229,0.000860707,2.62706e-05,4.14856e-05,4.5336e-05,4.58295e-05,4.59222e-05
0.12,-0.008795052,-10198.8,0.000103687,2.70432e-05,0.00385485,0.00606354,0.00677092,0.000380433,0.000699928,0.000933227,0.000993449,0.00100899,3.36905e-05,5.52561e-05,6.29604e-05,6.43162e-05,6.46191e-05
0.14,-0.00794376,-12626.9,0.00530294,0.00624264,0.0079954,0.0110246,0.0123083,0.000434499,0.000762625,0.00105173,0.00116433,0.00119978,4.18398e-05,6.98817e-05,8.281e-05,8.5894e-05,8.67069e-05
0.16,-0.014445137999999998,-14801.6,-0.012866,-0.0116863,-0.0121213,-0.0091521,-0.00741559,0.000358868,0.000708189,0.00101047,0.00118305,0.00124871,4.97735e-05,8.45898e-05,0.000103432,0.000109368,0.000111192
0.18,0.0035519919,-15889.5,-0.00262561,-0.00418606,-0.00540361,-0.00374547,-0.00217853,0.000203952,0.000549466,0.000835221,0.00105408,0.00115277,5.54017e-05,9.71663e-05,0.000121889,0.000131739,0.000135207
