time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.010138035,462.475,-0.00964381,-0.01027,-0.0102871,-0.0102876,-0.0102876,-9.64381e-05,-0.0001027,-0.000102871,-0.000102876,-0.000102876,-9.64381e-07,-1.027e-06,-1.02871e-06,-1.02876e-06,-1.02876e-06
0.02,0.010359018,1943.39,-0.00682316,-0.0099828,-0.0101582,-0.0101652,-0.0101659,-0.000261108,-0.000305228,-0.000307325,-0.000307404,-0.000307411,-4.53984e-06,-5.10628e-06,-5.13067e-06,-5.13155e-06,-5.13163e-06
0.04,0.010379367,3978.25,-0.00243737,-0.0090186,-0.00984685,-0.00989771,-0.00990382,-0.000353713,-0.000495242,-0.000507375,-0.000508033,-0.000508108,-1.0688e-05,-1.3111e-05,-1.32777e-05,-1.32859e-05,-1.32868e-05
0.06,0.010257732,5944.71,-0.000500662,-0.00735656,-0.00971974,-0.00995203,-0.00998744,-0.000383093,-0.000658994,-0.000703041,-0.00070653,-0.000707021,-1.80561e-05,-2.46533e-05,-2.53818e-05,-2.54315e-05,-2.54381e-05
0.08,0.010487436,8057.37,-0.0026149,-0.00558584,-0.0100532,-0.0107952,-0.0109399,-0.000414249,-0.000788418,-0.000900771,-0.000914003,-0.000916294,-2.60295e-05,-3.91275e-05,-4.142e-05,-4.16369e-05,-4.16713e-05
0.1,0.011626163999999998,10710.3,-0.00421022,-0.00393199,-0.00962325,-0.0113676,-0.0118071,-0.0004825,-0.000883596,-0.00109754,-0.00113563,-0.00114376,-3.4997e-05,-5.58476e-05,-6.1403e-05,-6.21332e-05,-6.22718e-05
0.12,0.012810893999999998,13833.8,-0.00207983,-0.00271505,-0.00728577,-0.0103632,-0.0113796,-0.000545401,-0.000950067,-0.00126663,-0.00135294,-0.00137563,-4.5276e-05,-7.41842e-05,-8.50447e-05,-8.70189e-05,-8.74658e-05
0.14,0.013032948,17059.3,5.84629e-05,-0.0027959,-0.00438051,-0.00841413,-0.0102022,-0.000565614,-0.00100518,-0.00138329,-0.00154071,-0.00159145,-5.63862e-05,-9.37367e-05,-0.000111544,-0.000115955,-0.000117137
0.16,0.013206296999999999,20118.7,0.00178396,-0.000516003,0.000285602,-0.00339542,-0.00570356,-0.00054719,-0.0010383,-0.00142424,-0.00165881,-0.00175051,-6.75142e-05,-0.000114171,-0.000139619,-0.000147951,-0.000150556
0.18,0.011210361,22770.8,0.00512762,0.00600037,0.00682483,0.00509788,0.0031989,-0.000478074,-0.000983451,-0.00135313,-0.00164178,-0.00177555,-7.77669e-05,-0.000134389,-0.000167393,-0.000180956,-0.000185817
