time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.021663524999999996,-960.652,0.0200321,0.0213328,0.0213684,0.0213693,0.0213694,0.000200321,0.000213328,0.000213684,0.000213693,0.000213694,2.00321e-06,2.13328e-06,2.13684e-06,2.13693e-06,2.13694e-06
0.02,-0.021517715999999996,-4029.2,0.0140147,0.0205676,0.0209317,0.0209462,0.0209476,0.000540788,0.000632332,0.000636684,0.000636848,0.000636863,9.4143e-06,1.05899e-05,1.06405e-05,1.06423e-05,1.06425e-05
0.04,-0.021389859,-8227.06,0.00485411,0.0184664,0.0201838,0.0202894,0.020302,0.000729476,0.00102267,0.00104784,0.0010492,0.00104936,2.21169e-05,2.71399e-05,2.74858e-05,2.75029e-05,2.75047e-05
0.06,-0.021032961,-12216.3,-5.39097e-05,0.0139834,0.0188751,0.0193566,0.0194301,0.000777478,0.00134717,0.00143843,0.00144566,0.00144668,3.71865e-05,5.08384e-05,5.23484e-05,5.24515e-05,5.24651e-05
0.08,-0.020453397,-16303.5,0.00267625,0.00821451,0.0174255,0.0189616,0.0192614,0.000803702,0.00156915,0.00180143,0.00182885,0.0018336,5.29983e-05,8.00016e-05,8.47471e-05,8.51966e-05,8.52679e-05
0.1,-0.020638373999999998,-21122.5,0.00454836,0.00235656,0.0139555,0.0175575,0.018467,0.000875948,0.00167486,0.00211524,0.00219404,0.00221088,6.97948e-05,0.000112442,0.000123914,0.000125425,0.000125713
0.12,-0.020436516,-26504.5,0.00120185,-0.000441379,0.00845305,0.0147732,0.0168706,0.00093345,0.00169401,0.00233933,0.00251734,0.00256426,8.78888e-05,0.00014613,0.00016846,0.000172539,0.000173464
0.14,-0.020096294999999997,-31916.0,-0.000687259,0.0016387,0.00362219,0.0117947,0.0154639,0.000938596,0.00170599,0.00246008,0.00278302,0.0028876,0.000106609,0.00018013,0.000216454,0.000225543,0.000227983
0.16,-0.021392816999999998,-37256.4,0.00160518,0.00420728,0.000313468,0.00746632,0.0121365,0.000947775,0.00176445,0.00249944,0.00297563,0.00316361,0.000125473,0.000214835,0.000266049,0.000283129,0.000288495
0.18,-0.023174553,-42905.7,0.00588725,0.00625935,0.00178268,0.00439141,0.0080454,0.0010227,0.00186911,0.0025204,0.00309421,0.00336542,0.000145178,0.00025117,0.000316247,0.000343828,0.000353785
0.2,-0.027104102999999997,-49288.8,0.00583985,0.00604517,0.00490463,0.00140024,0.00136485,0.00113997,0.00199216,0.00258727,0.00315213,0.00345953,0.000166804,0.000289783,0.000367324,0.000406291,0.000422034
0.22,-0.030531456,-56411.4,0.00367763,0.00595389,0.00722879,-0.000591927,-0.00547051,0.00123515,0.00211215,0.00270861,0.00316021,0.00341847,0.000190556,0.000330826,0.000420283,0.000469415,0.000490814
0.24,-0.033425144999999996,-64064.3,0.00580889,0.00984692,0.0102222,0.00181873,-0.00575005,0.00133001,0.00227016,0.00288312,0.00317248,0.00330626,0.000216207,0.000374649,0.0004762,0.000532741,0.000558062
0.26,-0.039493992,-72327.6,0.00738255,0.0121216,0.0102467,0.00416686,-0.00158486,0.00146192,0.00248984,0.00308781,0.00323233,0.00323292,0.000244126,0.000422249,0.000535909,0.00059679,0.000623454
0.28,-0.04515779699999999,-81270.2,0.00390267,0.00859045,0.0060019,0.00320633,0.00252477,0.00157478,0.00269696,0.00325029,0.00330607,0.00324231,0.000274493,0.000474117,0.00059929,0.000662174,0.000688206
0.3,-0.04730576399999999,-90429.1,-0.00285362,-1.07472e-05,-0.00117256,-0.000573299,0.00299095,0.00158527,0.00278276,0.00329859,0.0033324,0.00329747,0.000306094,0.000528914,0.000664779,0.000728558,0.000753604
0.32,-0.045663309,-99292.4,-0.00265811,-0.00418183,-0.00297567,0.0011889,0.00532609,0.00153015,0.00274083,0.0032571,0.00333855,0.00338064,0.000337248,0.00058415,0.000730336,0.000795268,0.000820385
0.34,-0.048382934999999995,-108011.0,-0.00017925,-0.00593821,-0.00264891,0.0044516,0.00669808,0.00150178,0.00263963,0.00320086,0.00339496,0.00350088,0.000367567,0.000637955,0.000794916,0.000862603,0.0008892
0.36,-0.05284263,-116181.0,-0.015968,-0.022721,-0.0185117,-0.010876,-0.0096537,0.0013403,0.00235304,0.00298925,0.00333071,0.00347133,0.000395988,0.000687881,0.000856817,0.000929859,0.000958922
