time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.0041146647,-183.911,0.00383502,0.00408404,0.00409085,0.00409103,0.00409104,3.83502e-05,4.08404e-05,4.09085e-05,4.09103e-05,4.09104e-05,3.83502e-07,4.08404e-07,4.09085e-07,4.09103e-07,4.09104e-07
0.02,-0.0041194383,-772.719,0.00271124,0.00396759,0.00403734,0.00404012,0.00404039,0.000103813,0.000121357,0.00012219,0.000122222,0.000122225,1.80513e-06,2.03038e-06,2.04007e-06,2.04042e-06,2.04045e-06
0.04,-0.0041252675999999995,-1584.06,0.00101916,0.00363894,0.00396836,0.00398859,0.00399102,0.000141117,0.000197422,0.000202247,0.000202509,0.000202539,4.25443e-06,5.21816e-06,5.28445e-06,5.28773e-06,5.28809e-06
0.06,-0.004132091399999999,-2369.79,0.000157568,0.00289431,0.00383468,0.00392708,0.00394116,0.000152884,0.000262754,0.000280278,0.000281666,0.000281861,7.19444e-06,9.81993e-06,1.01097e-05,1.01295e-05,1.01321e-05
0.08,-0.004140480899999999,-3188.61,0.000584133,0.00174693,0.00352522,0.00382042,0.00387798,0.000160301,0.000309167,0.000353877,0.000359141,0.000360052,1.03263e-05,1.55391e-05,1.64513e-05,1.65375e-05,1.65512e-05
0.1,-0.0041478860999999995,-4153.47,0.000941096,0.000650488,0.00291041,0.00360442,0.00377928,0.000175553,0.000333141,0.000418233,0.000433389,0.000436625,1.36848e-05,2.19622e-05,2.41724e-05,2.44628e-05,2.4518e-05
0.12,-0.004165838099999999,-5231.15,0.000284937,6.78839e-05,0.00184561,0.00306863,0.00347289,0.000187814,0.000340325,0.000465793,0.000500119,0.000509146,1.73185e-05,2.86969e-05,3.30126e-05,3.37979e-05,3.39757e-05
0.14,-0.0041041739999999995,-6314.06,-0.000255418,0.000223085,0.000706307,0.00230071,0.00301092,0.000188109,0.000343234,0.000491313,0.000553813,0.000573985,2.10777e-05,3.55325e-05,4.25837e-05,4.43372e-05,4.4807e-05
0.16,-0.004164797699999999,-7354.38,-0.000129559,0.000311464,-0.00033559,0.00108699,0.0019985,0.000184259,0.00034858,0.00049502,0.00058769,0.000624079,2.48014e-05,4.24506e-05,5.2447e-05,5.57523e-05,5.67876e-05
0.18,-0.0041374158,-8378.41,0.000183716,6.02512e-06,-0.000808553,-0.000236091,0.000494251,0.000184801,0.000351755,0.000483578,0.000596199,0.000649006,2.8492e-05,4.9454e-05,6.2233e-05,6.75911e-05,6.95185e-05
