time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.007136877,-0.004891925,0.006629413,-75248.695,0.0059221,2.48E-06,7.92E-06,1.21E-05,1.55E-05,1.94E-05,2.41E-05,2.87E-05,3.22E-05,3.40E-05,3.64E-05,3.54E-05,3.41E-05,3.18E-05,3.08E-05,3.47E-05,4.16E-05,5.06E-05
0.04,-0.005925205,0.000803931,-0.008559404,-141254.6916,0.00060234,3.78E-06,9.73E-06,1.40E-05,1.74E-05,2.12E-05,2.60E-05,3.05E-05,3.40E-05,3.59E-05,3.82E-05,3.73E-05,3.59E-05,3.36E-05,3.26E-05,3.65E-05,4.34E-05,5.24E-05
0.06,-0.000610523,0.002706901,-0.001864799,-210542.3505,0.00435425,5.38E-06,1.25E-05,1.70E-05,2.04E-05,2.42E-05,2.89E-05,3.35E-05,3.70E-05,3.89E-05,4.12E-05,4.03E-05,3.89E-05,3.66E-05,3.56E-05,3.95E-05,4.64E-05,5.54E-05
0.08,-0.004365151,-0.004199471,0.002942976,-331963.1789,0.00741823,7.56E-06,1.66E-05,2.18E-05,2.51E-05,2.89E-05,3.36E-05,3.81E-05,4.17E-05,4.35E-05,4.58E-05,4.49E-05,4.36E-05,4.13E-05,4.02E-05,4.42E-05,5.11E-05,6.01E-05
0.1,-0.007437258,-0.006177748,0.0025948,-469577.368,0.005396,1.07E-05,2.24E-05,2.90E-05,3.25E-05,3.60E-05,4.07E-05,4.53E-05,4.88E-05,5.06E-05,5.29E-05,5.20E-05,5.07E-05,4.84E-05,4.74E-05,5.13E-05,5.82E-05,6.72E-05
0.12,-0.005424662,0.00516203,0.00492531,-560900.0793,0.00369587,1.41E-05,2.94E-05,3.81E-05,4.22E-05,4.55E-05,5.01E-05,5.46E-05,5.81E-05,5.99E-05,6.22E-05,6.13E-05,6.00E-05,5.77E-05,5.67E-05,6.06E-05,6.75E-05,7.65E-05
0.14,-0.003734904,0.011356544,0.001884619,-631029.0639,0.00431495,1.71E-05,3.67E-05,4.86E-05,5.36E-05,5.69E-05,6.11E-05,6.56E-05,6.91E-05,7.10E-05,7.33E-05,7.24E-05,7.10E-05,6.87E-05,6.77E-05,7.16E-05,7.85E-05,8.75E-05
0.16,-0.004364783,-0.002686463,0.003608183,-741396.9744,0.00783276,2.03E-05,4.43E-05,6.04E-05,6.70E-05,7.05E-05,7.44E-05,7.87E-05,8.21E-05,8.40E-05,8.63E-05,8.54E-05,8.40E-05,8.18E-05,8.07E-05,8.47E-05,9.16E-05,0.000100537
0.18,-0.00789711,0.00069226,-0.004431851,-818420.7901,0.00254963,2.36E-05,5.24E-05,7.34E-05,8.26E-05,8.65E-05,9.01E-05,9.40E-05,9.74E-05,9.93E-05,0.000101556,0.000100673,9.93E-05,9.71E-05,9.60E-05,1.00E-04,0.000106855,0.000115824
0.2,-0.002625187,-0.000852804,-0.006676725,-871611.6103,0.00442906,2.66E-05,6.03E-05,8.68E-05,9.97E-05,0.00010457,0.000107771,0.000111235,0.000114393,0.000116302,0.000118571,0.0001177,0.000116357,0.000114109,0.00011305,0.000117014,0.000123893,0.000132846
0.22,-0.004510277,-0.004758627,-0.008975978,-933070.9837,0.00529513,2.92E-05,6.79E-05,0.000100454,0.000117934,0.000124481,0.000127486,0.000130272,0.000133092,0.000134975,0.000137252,0.000136397,0.000135058,0.000132825,0.000131765,0.000135735,0.000142606,0.000151539
