time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.000243319,0.000163446,-0.000294225,-2163.8604,0.000176547,1.99E-06,7.34E-06,1.15E-05,1.50E-05,1.88E-05,2.35E-05,2.81E-05,3.16E-05,3.35E-05,3.58E-05,3.49E-05,3.35E-05,3.12E-05,3.02E-05,3.41E-05,4.10E-05,5.00E-05
0.04,-0.000176147,-0.000290094,0.00030667,-18966.5411,0.00119789,2.13E-06,7.52E-06,1.17E-05,1.52E-05,1.90E-05,2.37E-05,2.83E-05,3.18E-05,3.36E-05,3.60E-05,3.50E-05,3.37E-05,3.14E-05,3.04E-05,3.43E-05,4.12E-05,5.02E-05
0.06,-0.001199372,0.000731189,-0.000730819,-34378.4792,0.00027041,2.44E-06,7.96E-06,1.22E-05,1.56E-05,1.94E-05,2.42E-05,2.87E-05,3.22E-05,3.41E-05,3.64E-05,3.55E-05,3.41E-05,3.19E-05,3.08E-05,3.48E-05,4.16E-05,5.06E-05
0.08,-0.000272418,0.000657478,0.00037942,-32315.6138,-0.000581444,2.69E-06,8.48E-06,1.28E-05,1.62E-05,2.00E-05,2.47E-05,2.93E-05,3.28E-05,3.47E-05,3.70E-05,3.61E-05,3.47E-05,3.24E-05,3.14E-05,3.53E-05,4.22E-05,5.12E-05
0.1,0.000579486,-0.000880067,-0.000214765,-18251.452,-0.000523892,2.69E-06,8.76E-06,1.32E-05,1.67E-05,2.05E-05,2.52E-05,2.97E-05,3.32E-05,3.51E-05,3.74E-05,3.65E-05,3.52E-05,3.29E-05,3.18E-05,3.58E-05,4.27E-05,5.16E-05
0.12,0.000522511,0.000169579,-0.000395216,-16888.9658,0.000632937,2.61E-06,8.83E-06,1.36E-05,1.71E-05,2.08E-05,2.55E-05,3.01E-05,3.36E-05,3.54E-05,3.77E-05,3.68E-05,3.55E-05,3.32E-05,3.21E-05,3.61E-05,4.30E-05,5.20E-05
0.14,-0.000635578,-0.000581876,7.43E-05,-30259.0399,0.000825415,2.70E-06,8.99E-06,1.40E-05,1.76E-05,2.13E-05,2.60E-05,3.06E-05,3.41E-05,3.59E-05,3.82E-05,3.73E-05,3.60E-05,3.37E-05,3.26E-05,3.66E-05,4.35E-05,5.25E-05
0.16,-0.000829712,3.73E-05,-0.000185283,-37875.1172,-0.000114689,2.92E-06,9.33E-06,1.45E-05,1.84E-05,2.21E-05,2.68E-05,3.13E-05,3.48E-05,3.66E-05,3.89E-05,3.80E-05,3.67E-05,3.44E-05,3.33E-05,3.73E-05,4.42E-05,5.32E-05
0.18,0.000108846,0.001181538,0.000194118,-36481.7455,-5.56E-05,3.07E-06,9.69E-06,1.51E-05,1.92E-05,2.30E-05,2.76E-05,3.20E-05,3.55E-05,3.74E-05,3.97E-05,3.88E-05,3.74E-05,3.52E-05,3.41E-05,3.80E-05,4.49E-05,5.39E-05
0.2,5.06E-05,-0.000739638,8.81E-05,-30625.2402,-0.000196566,3.10E-06,9.93E-06,1.55E-05,1.98E-05,2.38E-05,2.84E-05,3.28E-05,3.63E-05,3.81E-05,4.04E-05,3.95E-05,3.82E-05,3.59E-05,3.48E-05,3.88E-05,4.57E-05,5.46E-05
