time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.62,-0.002100173,0.004329048,0.021086947,304223.2238,0.00425073,-1.21E-05,-2.96E-05,-5.40E-05,-7.74E-05,-9.83E-05,-0.000111625,-0.000121161,-0.000124588,-0.000123405,-0.000117087,-0.000113073,-0.000111357,-0.000113553,-0.000115323,-0.000112025,-0.000105308,-9.63E-05
0.64,-0.004273229,0.0028112,0.009765346,169211.2921,0.00512895,-1.06E-05,-2.86E-05,-5.47E-05,-7.99E-05,-0.000103086,-0.00011816,-0.000128595,-0.000132702,-0.000132679,-0.000127083,-0.000122577,-0.000120009,-0.000121689,-0.000123407,-0.000120274,-0.000113688,-0.000104715
0.66,-0.005155953,0.003162525,-0.022564057,106746.3872,-0.000924053,-8.54E-06,-2.58E-05,-5.34E-05,-8.06E-05,-0.000106085,-0.000123155,-0.000134662,-0.000139324,-0.000140382,-0.00013568,-0.000130896,-0.0001275,-0.000128497,-0.000130051,-0.000127078,-0.000120664,-0.000111813
0.68,0.000915705,-0.003015077,-0.025477056,10468.4811,0.00741931,-6.54E-06,-2.22E-05,-5.04E-05,-7.97E-05,-0.000107617,-0.000126803,-0.000139628,-0.000144839,-0.000146841,-0.000143097,-0.00013828,-0.000134157,-0.000134315,-0.000135563,-0.000132727,-0.000126525,-0.000117841
0.7,-0.00738812,0.002141397,0.010394003,-16565.5459,-0.00311958,-4.53E-06,-1.80E-05,-4.60E-05,-7.72E-05,-0.000107663,-0.000129049,-0.000143442,-0.00014932,-0.000152115,-0.000149287,-0.000144678,-0.000139998,-0.000139197,-0.000139974,-0.000137223,-0.000131266,-0.000122789
0.72,0.003213603,0.002098786,-0.006638738,-42150.0426,0.00364752,-3.07E-06,-1.42E-05,-4.11E-05,-7.36E-05,-0.000106754,-0.00013047,-0.000146667,-0.000153418,-0.000156888,-0.000154847,-0.000150648,-0.000145635,-0.000143807,-0.000143942,-0.000141195,-0.000135494,-0.000127255
0.74,-0.003468348,0.003595411,-0.002248707,72156.18209,-0.00955653,-2.81E-06,-1.20E-05,-3.70E-05,-7.01E-05,-0.000105828,-0.000132072,-0.000150311,-0.000158179,-0.000162265,-0.00016084,-0.000157191,-0.000152087,-0.000149229,-0.000148568,-0.00014571,-0.000140249,-0.000132258
0.76,0.009843691,0.001788268,0.009724963,297898.2325,-0.0102576,-4.92E-06,-1.32E-05,-3.62E-05,-6.89E-05,-0.00010688,-0.000135848,-0.000156415,-0.000165637,-0.000170352,-0.000169384,-0.000166344,-0.000161374,-0.000157556,-0.000155982,-0.000152868,-0.000147589,-0.000139834
0.78,0.010677049,-0.00839933,0.010509557,516337.0035,-0.00575784,-9.14E-06,-1.87E-05,-3.99E-05,-7.13E-05,-0.000110966,-0.000142748,-0.000165995,-0.000176795,-0.000182212,-0.000181591,-0.000179153,-0.000174489,-0.000169843,-0.000167297,-0.000163761,-0.000158561,-0.000150993
0.8,0.006318305,-0.002965181,-0.012050466,643483.7854,-0.00382106,-1.36E-05,-2.67E-05,-4.72E-05,-7.66E-05,-0.000117207,-0.000151707,-0.000178004,-0.000190619,-0.000196861,-0.00019655,-0.000194653,-0.000190389,-0.0001851,-0.000181591,-0.000177458,-0.000172184,-0.000164712
0.82,0.004523398,-0.003528726,0.016164032,624316.1584,0.00474566,-1.67E-05,-3.45E-05,-5.61E-05,-8.36E-05,-0.000124164,-0.000161046,-0.00019069,-0.000205394,-0.000212637,-0.00021267,-0.000211227,-0.000207375,-0.000201651,-0.000197257,-0.000192366,-0.000186817,-0.000179295
0.84,-0.003914263,-0.002328863,-0.004138513,659052.1503,-0.00698933,-1.87E-05,-4.08E-05,-6.53E-05,-9.18E-05,-0.000131472,-0.000170124,-0.000203237,-0.000220339,-0.000228834,-0.000229307,-0.000228224,-0.000224723,-0.000218773,-0.000213628,-0.000207844,-0.000201784,-0.000194011
0.86,0.007926168,0.002664913,-0.004710934,687610.2017,0.00124294,-2.06E-05,-4.64E-05,-7.48E-05,-0.000101774,-0.000140221,-0.000179799,-0.000216237,-0.000236035,-0.000246124,-0.000247191,-0.000246381,-0.000243124,-0.000237128,-0.000231405,-0.000224634,-0.000217804,-0.000209526
0.88,-0.000259589,-0.000737598,0.030895769,684747.2545,0.000423472,-2.20E-05,-5.11E-05,-8.38E-05,-0.00011295,-0.000150353,-0.000189966,-0.000229261,-0.000251965,-0.000264072,-0.000265956,-0.000265351,-0.000262213,-0.000256306,-0.000250193,-0.000242383,-0.000234525,-0.000225449
0.9,0.000517255,-0.005927001,-0.036330327,568401.3335,0.00705405,-2.20E-05,-5.36E-05,-9.09E-05,-0.0001234,-0.000160647,-0.000199634,-0.000241007,-0.000266646,-0.000281243,-0.000284251,-0.000283817,-0.000280683,-0.000274945,-0.000268612,-0.000259757,-0.000250631,-0.000240457
0.92,-0.006267744,-0.001402011,-0.017944394,394746.6278,0.0068267,-2.02E-05,-5.30E-05,-9.46E-05,-0.000131367,-0.00016969,-0.000207865,-0.000250357,-0.000278691,-0.000296223,-0.000300761,-0.000300518,-0.000297301,-0.000291758,-0.000285336,-0.00027546,-0.000264873,-0.000253329
0.94,-0.006305709,-7.73E-05,0.04318184,387219.2723,-0.00829341,-1.81E-05,-5.06E-05,-9.58E-05,-0.000137306,-0.000177962,-0.000215687,-0.00025837,-0.000288866,-0.000309655,-0.000316208,-0.000316261,-0.00031292,-0.000307545,-0.000301114,-0.000290256,-0.000278075,-0.00026496
0.96,0.008479866,-0.005049387,0.020354779,350763.2619,0.00682668,-1.71E-05,-4.84E-05,-9.62E-05,-0.000142343,-0.000186482,-0.000224557,-0.000266763,-0.000298658,-0.000322803,-0.000331885,-0.000332453,-0.000329009,-0.000323734,-0.000317304,-0.000305505,-0.000291673,-0.000276885
0.98,-0.007004475,0.002528246,-0.018206272,323949.7456,-0.00334114,-1.60E-05,-4.64E-05,-9.53E-05,-0.000145688,-0.000194237,-0.000233702,-0.00027517,-0.000307623,-0.000334934,-0.000347002,-0.000348435,-0.00034499,-0.000339714,-0.00033323,-0.000320518,-0.00030506,-0.000288607
1,0.00279752,0.004397374,-0.020789605,187701.4215,0.0088507,-1.42E-05,-4.35E-05,-9.29E-05,-0.000146593,-0.000200057,-0.000242002,-0.000282921,-0.000315209,-0.000345199,-0.00036055,-0.000363316,-0.000360075,-0.000354683,-0.000348028,-0.000334409,-0.000317426,-0.000299431
1.02,-0.00969725,0.005810455,-0.011716246,-47495.9041,0.0102299,-1.08E-05,-3.83E-05,-8.75E-05,-0.000143667,-0.000202024,-0.000247419,-0.000288371,-0.000320057,-0.000352008,-0.00037068,-0.000375329,-0.000372614,-0.000367002,-0.000360004,-0.000345465,-0.000327119,-0.000307795
1.04,-0.011304637,0.014783966,0.009785235,-123160.7738,-0.00630798,-6.72E-06,-3.10E-05,-7.93E-05,-0.000137341,-0.000200124,-0.000249633,-0.0002915,-0.000322525,-0.000355617,-0.000377329,-0.000384418,-0.000382674,-0.000376777,-0.000369233,-0.000353743,-0.00033424,-0.000313858
1.06,0.005108943,0.013177102,0.028724564,-63248.8782,-0.0024696,-4.64E-06,-2.48E-05,-7.13E-05,-0.000130626,-0.000197145,-0.000251029,-0.000294852,-0.000325539,-0.000359007,-0.000383175,-0.000393166,-0.000392941,-0.000386765,-0.000378471,-0.000361983,-0.000341546,-0.000320408
1.08,0.001245542,0.004797693,-0.022853931,130311.6248,-0.0121162,-5.15E-06,-2.22E-05,-6.57E-05,-0.00012543,-0.000195051,-0.000253209,-0.000300004,-0.000331011,-0.000364277,-0.000390105,-0.000403264,-0.000405149,-0.000398808,-0.000389593,-0.000372055,-0.000350897,-0.000329293
1.1,0.010974113,-0.008447982,-0.03340179,223500.0576,0.00233893,-7.06E-06,-2.29E-05,-6.30E-05,-0.000121901,-0.000194053,-0.000256199,-0.000306815,-0.000339006,-0.00037177,-0.000398396,-0.000414736,-0.000419267,-0.000413005,-0.000402771,-0.000384139,-0.000362436,-0.000340615
1.12,-0.003321916,-0.013715831,0.016124554,397669.7055,-0.0139856,-9.55E-06,-2.62E-05,-6.35E-05,-0.000120006,-0.000193943,-0.000259762,-0.000314816,-0.000349097,-0.000381388,-0.000408046,-0.000427314,-0.000434865,-0.000429061,-0.000417826,-0.000398073,-0.000375944,-0.00035408
1.14,0.013212388,-0.012358444,0.02703673,661147.7758,-0.0126675,-1.39E-05,-3.29E-05,-6.87E-05,-0.000121922,-0.000196548,-0.000265705,-0.000325601,-0.000362777,-0.000394929,-0.000421094,-0.000442801,-0.000453501,-0.000448636,-0.00043658,-0.000415706,-0.000393201,-0.000371374
1.16,0.01210706,-0.003167713,0.000944672,949677.56,-0.0117296,-2.03E-05,-4.38E-05,-7.96E-05,-0.000129437,-0.000203443,-0.000275446,-0.0003404,-0.000381093,-0.000413693,-0.000439168,-0.000462659,-0.000476348,-0.000472944,-0.00046042,-0.000438482,-0.000415581,-0.000393774
1.18,0.011340644,-0.002865469,-0.020261746,1201964.619,-0.0121924,-2.75E-05,-5.78E-05,-9.53E-05,-0.000142554,-0.000214824,-0.000288892,-0.000358897,-0.000403534,-0.000437337,-0.000462285,-0.000486837,-0.000503074,-0.000501613,-0.000489144,-0.000466275,-0.000442898,-0.000421005
1.2,0.011906218,-0.011529916,-0.016295801,1222254.791,0.00579517,-3.36E-05,-7.20E-05,-0.000113596,-0.000159463,-0.000229412,-0.000304503,-0.000379237,-0.000428072,-0.000463924,-0.000488819,-0.000513755,-0.000531869,-0.000532724,-0.000520948,-0.00049738,-0.000473418,-0.000451268
1.22,-0.006089516,0.000516729,0.007066119,1069034.462,0.00394621,-3.62E-05,-8.24E-05,-0.000130289,-0.000176654,-0.000244255,-0.000319255,-0.000398001,-0.000451112,-0.000489884,-0.000515437,-0.000540213,-0.00055941,-0.000562784,-0.000552377,-0.000528457,-0.000503813,-0.000481197
1.24,-0.004395356,0.007866597,0.038463575,954287.9833,-0.0022621,-3.61E-05,-8.79E-05,-0.000143614,-0.000193025,-0.00025877,-0.000332717,-0.000414366,-0.000471621,-0.00051415,-0.000541205,-0.000565477,-0.000584962,-0.000590853,-0.000582441,-0.000558621,-0.000533263,-0.000509983
1.26,0.001509234,0.006294836,-0.004411669,969813.662,-0.0066894,-3.62E-05,-9.10E-05,-0.00015466,-0.000209779,-0.000274836,-0.000347083,-0.000430254,-0.000491254,-0.000538268,-0.000567717,-0.000591376,-0.000610474,-0.000618676,-0.000612743,-0.000589558,-0.000563566,-0.000539496
1.28,0.005488087,0.008806357,-0.023015738,980455.3464,-0.00224091,-3.68E-05,-9.36E-05,-0.000164237,-0.000226941,-0.000293245,-0.000363623,-0.000446853,-0.000510901,-0.000562923,-0.00059563,-0.000618813,-0.000637071,-0.000647201,-0.000644018,-0.00062204,-0.00059565,-0.000570797
1.3,0.000475864,-0.016522235,-0.015481061,849780.5435,0.00542137,-3.63E-05,-9.48E-05,-0.000171349,-0.000242187,-0.000312164,-0.000381162,-0.000463134,-0.000529254,-0.000586496,-0.000623228,-0.000646316,-0.000663557,-0.000675115,-0.000674706,-0.000654484,-0.000628108,-0.000602673
1.32,-0.007806397,-0.011536915,0.010222986,417115.4633,0.0212441,-3.22E-05,-9.11E-05,-0.000172685,-0.000251223,-0.000327112,-0.00039596,-0.000475749,-0.000542777,-0.000605049,-0.000646398,-0.000669997,-0.000686349,-0.000698783,-0.000700924,-0.000682933,-0.000657152,-0.000631565
1.34,-0.024215215,0.011305367,0.012687666,95185.6792,-0.00210197,-2.47E-05,-8.11E-05,-0.000166635,-0.000252318,-0.000335508,-0.000405995,-0.0004833,-0.000550044,-0.000616707,-0.000663005,-0.000687909,-0.000703788,-0.000716569,-0.000720827,-0.000705418,-0.000680953,-0.000655876
1.36,-0.001295771,0.010477611,-0.010872804,-41971.6996,-0.000243058,-1.80E-05,-6.89E-05,-0.000156091,-0.000248447,-0.000339504,-0.000413535,-0.00048882,-0.000554274,-0.000624262,-0.000675504,-0.000702619,-0.000718698,-0.000731391,-0.000737191,-0.000724566,-0.000702219,-0.000678507
1.38,-0.003310427,0.004468296,-0.011132927,20369.0402,-0.00950346,-1.42E-05,-5.85E-05,-0.00014444,-0.000242437,-0.000341605,-0.000420782,-0.000495226,-0.000558797,-0.000630726,-0.000686501,-0.000716754,-0.000733903,-0.000746225,-0.00075294,-0.000743145,-0.000723726,-0.000702347
1.4,0.006116744,0.007771879,0.009155906,209800.4579,-0.0123897,-1.36E-05,-5.26E-05,-0.000134753,-0.000236358,-0.000343625,-0.000429127,-0.000504394,-0.000566058,-0.000638418,-0.0006979,-0.000732114,-0.000751324,-0.000763192,-0.000770235,-0.000763183,-0.000747427,-0.000729351
1.42,0.009509048,0.009951841,-0.001472145,372918.5036,-0.00391811,-1.55E-05,-5.18E-05,-0.000128996,-0.000231508,-0.000346213,-0.000438884,-0.000516842,-0.000577179,-0.000648567,-0.000710569,-0.000749331,-0.000771619,-0.000783191,-0.000790106,-0.00078561,-0.000774099,-0.000760176
1.44,0.001826711,0.005901444,0.003162167,524509.9659,-0.00897353,-1.82E-05,-5.45E-05,-0.000127235,-0.000228094,-0.00034868,-0.000449022,-0.000531541,-0.000591625,-0.000660979,-0.000724085,-0.000767633,-0.000793921,-0.000805609,-0.000812154,-0.000809978,-0.000803072,-0.00079392
1.46,0.007871276,0.004689482,-0.00407113,707770.2459,-0.00778882,-2.18E-05,-6.01E-05,-0.00012991,-0.000227417,-0.000351644,-0.000459619,-0.00054845,-0.000609666,-0.000676432,-0.000739196,-0.000787339,-0.000818334,-0.0008308,-0.000837004,-0.000836914,-0.00083471,-0.00083063
1.48,0.007769643,-0.01191508,-0.018879576,1090503.291,-0.0221113,-2.78E-05,-6.99E-05,-0.000138652,-0.000232182,-0.000357732,-0.000472591,-0.000569208,-0.00063308,-0.000697281,-0.000758455,-0.000810555,-0.000846631,-0.000860744,-0.000866951,-0.000868759,-0.000871077,-0.000872005
1.5,0.023148754,-0.030374311,-0.001689707,1478283.594,-0.0111041,-3.66E-05,-8.51E-05,-0.000154824,-0.000244585,-0.000369693,-0.000490037,-0.000595394,-0.000663432,-0.000725668,-0.0007844,-0.000839435,-0.000880545,-0.000897309,-0.000904177,-0.000907782,-0.000914186,-0.000919693
1.52,0.013032733,-0.026388982,0.029149193,1780126.137,-0.00989798,-4.62E-05,-0.000104098,-0.000177149,-0.000264041,-0.000387637,-0.000511745,-0.000626048,-0.000699597,-0.000760982,-0.000816947,-0.000873635,-0.000919279,-0.000939731,-0.000948204,-0.000953622,-0.000963465,-0.000972802
1.54,0.012425858,-0.009012034,0.009613714,1982087.346,-0.00707892,-5.50E-05,-0.0001242,-0.000203416,-0.00028917,-0.000410689,-0.00053689,-0.000659506,-0.000739571,-0.000801624,-0.000855083,-0.000912052,-0.000961315,-0.000986401,-0.000997631,-0.00100501,-0.00101752,-0.00102971
1.56,0.009829866,-0.001357271,-0.007003827,2082946.87,-0.00240767,-6.24E-05,-0.000143311,-0.000231577,-0.000318827,-0.000438193,-0.000565064,-0.000694651,-0.000781712,-0.000846199,-0.000897981,-0.000953947,-0.00100561,-0.00103607,-0.0010513,-0.00106093,-0.0010753,-0.00108926
1.58,0.004964462,0.009908583,-0.015268001,1996993.19,0.00563822,-6.71E-05,-0.000158884,-0.000258522,-0.000350532,-0.000468388,-0.000594804,-0.00072956,-0.000823467,-0.00089219,-0.000943609,-0.00099755,-0.00105025,-0.0010865,-0.00110694,-0.00111924,-0.00113475,-0.00114944
1.6,-0.003698505,0.002514242,0.003832876,1757217.453,0.0087161,-6.81E-05,-0.000168405,-0.000280791,-0.000380943,-0.00049885,-0.000624057,-0.000761962,-0.000861956,-0.0009365,-0.000989214,-0.00104052,-0.00109296,-0.00113504,-0.00116168,-0.00117717,-0.00119329,-0.00120786
1.62,-0.00775714,0.015764876,-0.014075019,1394398.136,0.0126318,-6.51E-05,-0.00017041,-0.00029566,-0.000406974,-0.000527324,-0.000651111,-0.000790132,-0.000894971,-0.00097648,-0.00103228,-0.00108087,-0.00113198,-0.00117956,-0.00121305,-0.00123229,-0.00124881,-0.00126271
1.64,-0.012910493,0.011638815,0.001853236,948949.8178,0.0144564,-5.86E-05,-0.00016451,-0.000301235,-0.000425942,-0.000551664,-0.000674555,-0.000812852,-0.000920987,-0.00101001,-0.00107058,-0.00111693,-0.00116607,-0.00121847,-0.00125901,-0.00128257,-0.00129959,-0.00131272
1.66,-0.016081609,0.004705724,0.009344218,549748.5564,0.00781104,-4.96E-05,-0.000151887,-0.000297267,-0.000436296,-0.000570549,-0.000693897,-0.00083007,-0.000939828,-0.00103622,-0.00110291,-0.00114807,-0.00119513,-0.00125139,-0.00129869,-0.00132704,-0.00134509,-0.00135779
1.68,-0.010708562,-0.002075916,-0.011153956,182199.0563,0.0106296,-3.98E-05,-0.000134847,-0.000284992,-0.000437639,-0.000583407,-0.000709323,-0.00084269,-0.000952458,-0.00105542,-0.00112908,-0.00117452,-0.00121997,-0.001279,-0.00133226,-0.00136576,-0.00138569,-0.00139879
1.7,-0.014552071,-0.002214478,-0.006112095,-121853.8461,0.00567632,-2.99E-05,-0.000115321,-0.000265836,-0.000429832,-0.000589359,-0.000720513,-0.000851336,-0.000959761,-0.0010679,-0.00114873,-0.00119621,-0.00124111,-0.00130181,-0.00135984,-0.00139866,-0.00142159,-0.00143632
1.72,-0.010231251,-0.003259484,-0.007430588,-344009.8913,0.00368424,-2.07E-05,-9.52E-05,-0.000241867,-0.000413745,-0.000588026,-0.000727314,-0.00085691,-0.000963107,-0.00107458,-0.00116215,-0.0012135,-0.00125935,-0.00132076,-0.00138213,-0.0014262,-0.00145341,-0.00147128
