time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.00308839,-0.009972803,-0.016413506,47401.8335,-0.00379846,1.66E-06,6.94E-06,1.11E-05,1.46E-05,1.84E-05,2.31E-05,2.77E-05,3.12E-05,3.31E-05,3.54E-05,3.45E-05,3.31E-05,3.08E-05,2.98E-05,3.37E-05,4.06E-05,4.96E-05
0.04,0.003801288,-0.018228024,-0.003921171,199773.875,-0.00937816,7.59E-08,4.88E-06,9.06E-06,1.28E-05,1.63E-05,2.11E-05,2.56E-05,2.91E-05,3.10E-05,3.33E-05,3.24E-05,3.10E-05,2.88E-05,2.77E-05,3.17E-05,3.85E-05,4.75E-05
0.06,0.009388017,-0.014424925,-0.003011131,293873.4068,0.000318116,-2.59E-06,7.36E-07,4.77E-06,8.94E-06,1.21E-05,1.68E-05,2.13E-05,2.48E-05,2.67E-05,2.90E-05,2.81E-05,2.67E-05,2.45E-05,2.34E-05,2.74E-05,3.42E-05,4.32E-05
0.08,-0.000302248,-0.003580171,0.007197639,230395.7143,0.00582648,-4.13E-06,-3.17E-06,2.53E-07,4.89E-06,7.72E-06,1.22E-05,1.67E-05,2.03E-05,2.21E-05,2.44E-05,2.35E-05,2.22E-05,1.99E-05,1.88E-05,2.28E-05,2.96E-05,3.86E-05
0.1,-0.005813736,0.012481371,-0.008860739,101548.9172,0.00355027,-3.55E-06,-4.56E-06,-2.47E-06,2.16E-06,5.00E-06,9.21E-06,1.37E-05,1.72E-05,1.91E-05,2.14E-05,2.05E-05,1.91E-05,1.68E-05,1.58E-05,1.97E-05,2.66E-05,3.56E-05
0.12,-0.003540667,0.012735888,-0.01860846,-210.718,0.00292152,-1.90E-06,-3.40E-06,-3.11E-06,6.73E-07,3.86E-06,7.89E-06,1.22E-05,1.58E-05,1.76E-05,1.99E-05,1.90E-05,1.77E-05,1.54E-05,1.43E-05,1.83E-05,2.52E-05,3.41E-05
0.14,-0.00291204,-0.000341155,-0.013333891,-33174.7046,-0.000621306,-2.66E-07,-8.89E-07,-2.18E-06,-5.52E-08,3.40E-06,7.52E-06,1.17E-05,1.52E-05,1.70E-05,1.94E-05,1.84E-05,1.71E-05,1.48E-05,1.37E-05,1.77E-05,2.46E-05,3.36E-05
0.16,0.000634732,-0.008868327,-0.009045036,145564.6635,-0.014271,-3.52E-07,2.52E-07,-1.89E-06,-1.71E-06,1.41E-06,5.87E-06,9.93E-06,1.34E-05,1.52E-05,1.75E-05,1.66E-05,1.52E-05,1.29E-05,1.19E-05,1.58E-05,2.27E-05,3.17E-05
0.18,0.014296289,-0.013822108,-0.021227016,451288.6323,-0.0128787,-3.74E-06,-3.21E-06,-5.51E-06,-6.87E-06,-4.92E-06,-1.27E-07,4.01E-06,7.37E-06,9.15E-06,1.15E-05,1.05E-05,9.20E-06,6.89E-06,5.85E-06,9.78E-06,1.67E-05,2.57E-05
0.2,0.012917858,-0.019893578,-0.019514505,631316.4015,-0.00186807,-8.76E-06,-1.09E-05,-1.34E-05,-1.54E-05,-1.53E-05,-1.05E-05,-6.10E-06,-2.79E-06,-1.07E-06,1.25E-06,3.11E-07,-1.03E-06,-3.35E-06,-4.40E-06,-4.63E-07,6.44E-06,1.55E-05
