time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.007737167,0.000223941,-0.000143153,-96328.5865,0.00771118,2.63E-06,8.10E-06,1.23E-05,1.57E-05,1.95E-05,2.43E-05,2.88E-05,3.24E-05,3.42E-05,3.65E-05,3.56E-05,3.43E-05,3.20E-05,3.09E-05,3.49E-05,4.18E-05,5.08E-05
0.04,-0.007715376,0.000203937,-0.000172524,-266762.4283,0.00773671,4.90E-06,1.12E-05,1.54E-05,1.88E-05,2.26E-05,2.74E-05,3.19E-05,3.55E-05,3.73E-05,3.96E-05,3.87E-05,3.74E-05,3.51E-05,3.40E-05,3.80E-05,4.49E-05,5.38E-05
0.06,-0.0077514,0.00029678,-0.00025516,-452857.9172,0.00787228,8.64E-06,1.71E-05,2.17E-05,2.51E-05,2.88E-05,3.36E-05,3.81E-05,4.16E-05,4.35E-05,4.58E-05,4.49E-05,4.36E-05,4.13E-05,4.02E-05,4.42E-05,5.11E-05,6.00E-05
0.08,-0.007896348,0.000417944,-0.000444934,-627116.2145,0.00802825,1.31E-05,2.54E-05,3.13E-05,3.45E-05,3.82E-05,4.29E-05,4.75E-05,5.10E-05,5.28E-05,5.52E-05,5.42E-05,5.29E-05,5.06E-05,4.96E-05,5.35E-05,6.04E-05,6.94E-05
0.1,-0.008063357,0.000440247,-0.000797624,-791676.84,0.00793327,1.80E-05,3.55E-05,4.40E-05,4.74E-05,5.08E-05,5.55E-05,6.00E-05,6.35E-05,6.54E-05,6.77E-05,6.68E-05,6.54E-05,6.31E-05,6.21E-05,6.60E-05,7.29E-05,8.19E-05
0.12,-0.007980982,0.000631689,-0.001335773,-942115.2365,0.0078605,2.30E-05,4.67E-05,5.95E-05,6.37E-05,6.68E-05,7.12E-05,7.57E-05,7.92E-05,8.11E-05,8.34E-05,8.25E-05,8.11E-05,7.88E-05,7.78E-05,8.17E-05,8.86E-05,9.76E-05
0.14,-0.007925149,0.000657596,-0.001623468,-1080473.977,0.00776038,2.81E-05,5.87E-05,7.72E-05,8.34E-05,8.62E-05,9.02E-05,9.46E-05,9.80E-05,9.99E-05,0.000102201,0.000101313,1.00E-04,9.77E-05,9.66E-05,0.000100595,0.000107484,0.000116468
0.16,-0.00784523,-1.22E-05,-0.001375675,-1200290.935,0.00708304,3.30E-05,7.09E-05,9.66E-05,0.000106193,0.000109065,0.000112413,0.000116532,0.000119903,0.000121818,0.000124077,0.000123203,0.000121859,0.000119599,0.00011854,0.0001225,0.000129387,0.000138361
0.18,-0.00718927,-0.000405413,-0.000527487,-1299460.726,0.00655716,3.75E-05,8.30E-05,0.000116973,0.000131609,0.000135299,0.000137834,0.000141397,0.000144615,0.000146558,0.000148802,0.000147946,0.000146601,0.00014436,0.000143296,0.000147265,0.000154146,0.000163103
0.2,-0.006680765,0.00050438,0.00108564,-1384519.551,0.00654531,4.18E-05,9.47E-05,0.000137918,0.000159063,0.000164671,0.000166453,0.0001691,0.000172,0.00017396,0.000176204,0.000175367,0.000174024,0.000171805,0.000170738,0.000174716,0.000181588,0.000190518
0.22,-0.006679681,0.000370564,0.001297916,-1465530.546,0.00675074,4.58E-05,0.000106083,0.000159114,0.00018809,0.000196978,0.000198381,0.000199747,0.000202054,0.000203973,0.000206238,0.00020543,0.000204093,0.0002019,0.000200832,0.000204818,0.000211677,0.000220574
0.24,-0.006887898,-0.000671285,0.001094709,-1547658.541,0.00703066,4.97E-05,0.0001172,0.000180449,0.000218345,0.000232017,0.000233755,0.000233578,0.000234906,0.000236654,0.000238957,0.000238195,0.000236874,0.000234707,0.000233645,0.000237636,0.000244478,0.000253338
0.26,-0.007164199,-0.000780046,0.000150922,-1610134.346,0.00551276,5.34E-05,0.00012809,0.000201743,0.000249388,0.00026937,0.00027246,0.000270695,0.000270598,0.000271926,0.000274265,0.000273575,0.000272283,0.000270145,0.000269096,0.000273089,0.000279908,0.000288734
0.28,-0.005641609,-1.38E-05,-0.001410683,-1629475.434,0.0033898,5.67E-05,0.000138328,0.000222454,0.000280423,0.000308183,0.000313866,0.000310753,0.00030881,0.000309335,0.00031164,0.000311066,0.000309827,0.000307723,0.00030669,0.000310683,0.000317477,0.000326274
0.3,-0.003528591,0.002613438,-0.004001334,-1603438.169,0.00184705,5.90E-05,0.000147261,0.00024181,0.000310473,0.000347361,0.00035701,0.000353104,0.000349017,0.000348234,0.000350328,0.000349919,0.000348772,0.000346712,0.000345695,0.000349686,0.000356454,0.000365229
0.32,-0.002005822,0.00280995,-0.003827724,-1583505.506,0.00362695,6.07E-05,0.000154718,0.000259419,0.000339019,0.00038622,0.00040125,0.000397414,0.000391092,0.000388422,0.000389978,0.00038976,0.000388768,0.000386776,0.000385772,0.000389758,0.000396501,0.000405255
0.34,-0.003798023,0.001853438,-0.002264109,-1588346.588,0.00386594,6.23E-05,0.000161224,0.000275494,0.000366163,0.000424674,0.000446467,0.000443836,0.000435448,0.000430312,0.000430839,0.000430782,0.000430025,0.00042814,0.00042715,0.000431127,0.000437849,0.000446577
0.36,-0.004045812,0.001044366,0.000128606,-1613871.434,0.00429891,6.40E-05,0.000167373,0.000290405,0.000392087,0.000462716,0.00049257,0.00049249,0.000482491,0.000474387,0.000473248,0.000473227,0.000472782,0.000471068,0.000470096,0.000474067,0.000480767,0.000489465
0.38,-0.004494082,0.001197018,0.00237978,-1664362.066,0.00564371,6.61E-05,0.00017363,0.000304619,0.000416994,0.000500345,0.000539453,0.000543412,0.000532527,0.000521103,0.000517578,0.000517332,0.000517246,0.000515795,0.000514861,0.000518826,0.000525502,0.000534164
0.4,-0.005859053,0.000112646,0.006379729,-1742442.797,0.00651533,6.86E-05,0.000180471,0.000318806,0.000441324,0.000537748,0.000587186,0.000596752,0.000585931,0.000571047,0.000564414,0.000563527,0.000563772,0.0005627,0.000561848,0.00056581,0.000572454,0.000581073
0.42,-0.006752163,0.00113314,0.009774968,-1792647.747,0.00317929,7.14E-05,0.000187824,0.000333156,0.000465179,0.000574746,0.000635448,0.000652209,0.000642565,0.000624335,0.000613958,0.000611862,0.000612288,0.000611726,0.000611032,0.000615,0.000621603,0.000630167
0.44,-0.003428981,0.001991431,0.010889788,-1826032.661,0.00437571,7.39E-05,0.00019508,0.000347324,0.000488294,0.000610806,0.000683516,0.000709027,0.000701776,0.000680583,0.000665999,0.000662004,0.000662302,0.000662364,0.000661943,0.00066594,0.00067249,0.000680986
0.46,-0.004628053,-0.005359515,0.008434237,-1856440.209,0.00417769,7.62E-05,0.000201978,0.000361191,0.000510801,0.000645842,0.00073107,0.00076678,0.000763189,0.000739687,0.000720667,0.000714009,0.000713693,0.00071444,0.000714442,0.000718514,0.000725001,0.000733417
0.48,-0.004423338,-0.008463528,0.010281941,-1862120.66,0.00190874,7.81E-05,0.000208318,0.000374542,0.000532768,0.00067982,0.000777824,0.000825005,0.000826347,0.000801436,0.000778027,0.000767932,0.000766351,0.000767744,0.000768336,0.000772563,0.000778987,0.000787311
