time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.016291648,-0.005857271,-0.002305948,-205339.4115,0.0164415,3.36E-06,8.97E-06,1.32E-05,1.66E-05,2.04E-05,2.52E-05,2.97E-05,3.32E-05,3.51E-05,3.74E-05,3.65E-05,3.51E-05,3.29E-05,3.18E-05,3.58E-05,4.26E-05,5.16E-05
0.04,-0.016451019,-0.005848132,-0.002297847,-569783.4008,0.0165626,8.21E-06,1.55E-05,1.98E-05,2.33E-05,2.70E-05,3.18E-05,3.63E-05,3.98E-05,4.17E-05,4.40E-05,4.31E-05,4.17E-05,3.94E-05,3.84E-05,4.23E-05,4.92E-05,5.82E-05
0.06,-0.016593333,-0.005857353,-0.002303582,-966752.529,0.0166885,1.62E-05,2.81E-05,3.34E-05,3.67E-05,4.03E-05,4.50E-05,4.95E-05,5.30E-05,5.49E-05,5.72E-05,5.63E-05,5.49E-05,5.27E-05,5.16E-05,5.56E-05,6.24E-05,7.14E-05
0.08,-0.016739747,-0.00586682,-0.002312665,-1333715.573,0.0167903,2.57E-05,4.58E-05,5.38E-05,5.72E-05,6.03E-05,6.49E-05,6.94E-05,7.29E-05,7.48E-05,7.71E-05,7.62E-05,7.48E-05,7.25E-05,7.15E-05,7.54E-05,8.23E-05,9.13E-05
0.1,-0.016864377,-0.005903442,-0.002335084,-1680003.46,0.0168627,3.60E-05,6.72E-05,8.10E-05,8.49E-05,8.72E-05,9.15E-05,9.60E-05,9.95E-05,0.00010138,0.000103672,0.000102773,0.00010143,9.91E-05,9.81E-05,0.000102046,0.000108936,0.000117926
0.12,-0.016964471,-0.005979853,-0.002378209,-2001149.492,0.0169136,4.66E-05,9.11E-05,0.000114068,0.000120071,0.000121349,0.000124995,0.000129394,0.00013282,0.000134721,0.00013699,0.00013611,0.000134766,0.000132495,0.000131439,0.000135394,0.000142283,0.000151269
0.14,-0.017051802,-0.00606743,-0.002320991,-2305987.934,0.0171525,5.74E-05,0.000116589,0.000152091,0.00016267,0.000163021,0.000165513,0.000169579,0.000172908,0.000174847,0.000177081,0.000176229,0.000174883,0.000172632,0.00017157,0.000175534,0.00018242,0.000191397
0.16,-0.017334743,-0.00612314,-0.0020417,-2596867.405,0.0174132,6.82E-05,0.000143164,0.000194147,0.000212374,0.000212602,0.000213399,0.000216708,0.000219848,0.000221839,0.000224031,0.000223213,0.000221865,0.000219646,0.000218573,0.000222552,0.000229432,0.000238387
0.18,-0.017644037,-0.006127227,-0.001893863,-2876510.43,0.0175877,7.90E-05,0.000170468,0.000239466,0.000268604,0.000270327,0.000269098,0.000270992,0.000273739,0.000275782,0.000277939,0.000277159,0.000275812,0.000273635,0.000272552,0.000276549,0.000283418,0.000292335
0.2,-0.01786128,-0.00596787,-0.002101854,-3143877.468,0.0177669,8.97E-05,0.000198315,0.000287429,0.000330602,0.000336175,0.000333068,0.000332727,0.000334686,0.000336738,0.000338886,0.00033815,0.000336807,0.000334682,0.000333591,0.000337609,0.000344459,0.000353318
0.22,-0.018071011,-0.00572798,-0.002532295,-3398911.804,0.0178668,0.000100461,0.000226598,0.00033754,0.000397537,0.000409855,0.000405678,0.000402293,0.000402823,0.000404741,0.000406921,0.000406247,0.000404915,0.000402849,0.000401757,0.000405795,0.000412616,0.000421399
0.24,-0.018187409,-0.006171211,-0.002978797,-3642007.486,0.0180536,0.000111141,0.000255255,0.000389395,0.00046861,0.000490859,0.000487131,0.000480137,0.000478365,0.000479823,0.000482072,0.000481495,0.000480189,0.000478187,0.000477104,0.000481158,0.000487938,0.000496637
0.26,-0.018383207,-0.006848409,-0.003649439,-3876171.176,0.0182671,0.000121814,0.000284255,0.000442671,0.000543122,0.000578562,0.000577423,0.000566714,0.000561652,0.000562065,0.000564355,0.00056394,0.000562689,0.000560756,0.000559694,0.000563759,0.000570486,0.000579098
0.28,-0.018604373,-0.006994395,-0.004386196,-4103726.329,0.0184342,0.000132516,0.000313585,0.000497111,0.000620492,0.000672302,0.000676345,0.000662416,0.000653137,0.000651633,0.000653783,0.000653624,0.00065248,0.000650628,0.000649597,0.000653663,0.00066033,0.000668862
0.3,-0.018782583,-0.00749318,-0.005327796,-4320822.413,0.0180209,0.000143223,0.000343162,0.00055244,0.000700189,0.000771358,0.000783441,0.000767434,0.000753285,0.000748734,0.000750313,0.000750503,0.000749561,0.000747809,0.000746817,0.000750876,0.00075748,0.000765941
0.32,-0.018393749,-0.007523725,-0.005799347,-4530392.903,0.0180394,0.000153868,0.000372827,0.000608354,0.000781708,0.000874978,0.000898052,0.000881727,0.000862493,0.000853616,0.000853864,0.000854448,0.00085384,0.000852238,0.000851283,0.000855331,0.000861871,0.000870272
0.34,-0.018464482,-0.006342883,-0.00653788,-4741790.438,0.0183884,0.000164475,0.000402503,0.000664661,0.000864685,0.000982534,0.00101951,0.00100517,0.000981172,0.000966687,0.000964496,0.000965391,0.000965281,0.000963919,0.000962996,0.00096703,0.00097351,0.000981851
0.36,-0.018882274,-0.005822302,-0.005998436,-4958788.646,0.0185581,0.000175129,0.000432232,0.000721297,0.000948913,0.00109355,0.00114723,0.00113759,0.00110971,0.0010885,0.00108247,0.00108337,0.00108392,0.00108294,0.00108206,0.00108608,0.0010925,0.00110077
0.38,-0.019115928,-0.005476658,-0.005274189,-5185806.941,0.0192338,0.000185889,0.000462106,0.000778289,0.00103428,0.00120764,0.00128068,0.00127876,0.0012484,0.00121966,0.00120821,0.00120853,0.00120982,0.00120943,0.00120862,0.00121263,0.00121898,0.00122716
0.4,-0.01984441,-0.004898386,-0.004528046,-5421285.725,0.019587,0.00019681,0.000492249,0.000835743,0.00112075,0.00132453,0.00141944,0.00142843,0.00139741,0.00136074,0.0013423,0.00134112,0.00134306,0.00134351,0.00134288,0.00134688,0.00135316,0.00136121
0.42,-0.020244888,-0.004896972,-0.003874785,-5665089.574,0.0201829,0.000207908,0.000522755,0.000893787,0.00120834,0.00144402,0.00156316,0.00158631,0.00155675,0.00151226,0.00148543,0.00148151,0.00148376,0.00148533,0.00148503,0.00148905,0.00149522,0.00150312
0.44,-0.02088564,-0.005694973,-0.00228654,-5903220.969,0.0197504,0.000219106,0.000553591,0.000952448,0.00129703,0.00156585,0.00171145,0.00175198,0.00172619,0.00167452,0.00163824,0.00163008,0.00163196,0.00163487,0.00163515,0.00163925,0.00164529,0.001653
0.46,-0.020490982,-0.005132568,-0.002795857,-6138891.281,0.0203922,0.000230292,0.000584618,0.00101165,0.0013867,0.0016898,0.00186392,0.00192496,0.00190534,0.00184761,0.00180128,0.00178725,0.00178769,0.00179207,0.00179325,0.00179751,0.00180339,0.00181089
0.48,-0.021151585,-0.003921587,-0.000432776,-6383623.523,0.0214817,0.000241529,0.000615844,0.00107141,0.0014774,0.00181585,0.00202041,0.00210487,0.00209388,0.00203167,0.00197521,0.00195362,0.00195123,0.00195699,0.00195941,0.00196402,0.00196973,0.00197698
0.5,-0.022227986,-0.004313338,0.003895094,-6647669.753,0.0228296,0.000253023,0.000647501,0.00113196,0.00156941,0.00194423,0.00218098,0.00229159,0.00229164,0.00222696,0.0021608,0.00213009,0.00212319,0.00212993,0.00213392,0.00213912,0.00214471,0.00215169
0.52,-0.023516874,-0.004197813,0.00777145,-6921564.924,0.0232784,0.000264859,0.000679801,0.00119349,0.00166297,0.00207522,0.00234578,0.002485,0.00249844,0.00243362,0.00235869,0.00231749,0.00230427,0.00231125,0.00231701,0.00232315,0.00232873,0.00233544
0.54,-0.023851252,-0.002872326,0.006700393,-7209754.904,0.0249829,0.000277031,0.000712859,0.00125618,0.00175829,0.00220905,0.00251489,0.00268495,0.00271408,0.00265168,0.00256933,0.00251662,0.00249522,0.00250131,0.00250884,0.00251634,0.00252211,0.00252863
0.56,-0.025388513,-0.003190762,0.001254172,-7504873.019,0.0255232,0.000289552,0.000746764,0.00132023,0.00185561,0.00234597,0.00268848,0.00289138,0.00293838,0.00288115,0.00279307,0.00272821,0.00269691,0.00270063,0.00270962,0.0027189,0.00272521,0.0027317
0.58,-0.025729376,-0.005438154,0.000202274,-7786782.752,0.0251554,0.000302246,0.000781364,0.00138562,0.00195502,0.00248603,0.00286651,0.00310407,0.00317104,0.00312178,0.00302993,0.00295271,0.00291003,0.00290958,0.00291939,0.00293084,0.00293815,0.00294488
0.6,-0.025173155,-0.005486405,0.001644282,-8016953.452,0.0227243,0.000314598,0.000816003,0.00145181,0.00205608,0.00262876,0.00304843,0.00332235,0.00341126,0.00337278,0.0032793,0.00318999,0.00313478,0.00312814,0.00313774,0.00315162,0.00316051,0.00316792
0.62,-0.022625572,-0.007465522,-0.001116561,-8185646.065,0.0209324,0.000326008,0.000849671,0.0015178,0.00215795,0.00277329,0.00323332,0.0035452,0.00365792,0.00363295,0.00354009,0.00343942,0.00337092,0.00335594,0.00336396,0.00338034,0.00339143,0.00340011
