time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
1.36,-0.02245188,-0.000220359,-0.03369509,-8359297.28,0.0341596,0.000310081,0.000799171,0.00140629,0.0019803,0.00254093,0.00301413,0.00345079,0.00375797,0.00402405,0.00423441,0.00438942,0.00449255,0.00451658,0.00449109,0.0044273,0.00436562,0.00431951
1.38,-0.02905188,-0.02040731,-0.026631748,-8712726.1,0.0414034,0.000324429,0.000840649,0.00148833,0.00210475,0.00270418,0.00320069,0.00365145,0.00396845,0.0042418,0.00445596,0.00461686,0.00473023,0.00476582,0.0047478,0.0046875,0.00462735,0.0045822
1.4,-0.03547896,-0.003342345,0.006628493,-8981025.635,0.0292299,0.000339521,0.000883134,0.00157153,0.0022312,0.00287319,0.00339804,0.00386422,0.00418967,0.00447061,0.00468974,0.00485528,0.00497744,0.0050252,0.00501613,0.00496064,0.00490296,0.0048595
1.42,-0.02250798,0.005115123,0.014530373,-8977443.195,0.0178515,0.000352301,0.000923387,0.00165251,0.002356,0.00304392,0.00360189,0.00408606,0.00441902,0.00470722,0.00493244,0.00510187,0.00523121,0.00529135,0.00529268,0.00524342,0.00518935,0.00514857
1.44,-0.010404658,0.002539385,-0.024631893,-8835301.735,0.0197168,0.000360908,0.000957679,0.0017274,0.00247528,0.00321209,0.00380741,0.00431303,0.00465357,0.00494825,0.00518017,0.00535323,0.00548832,0.0055606,0.00557354,0.00553209,0.00548299,0.00544611
1.46,-0.01167364,-0.01071697,-0.036575825,-8842467.003,0.0314453,0.000367652,0.000986654,0.001796,0.00258918,0.00337726,0.00401357,0.00454464,0.0048941,0.00519435,0.00543275,0.00560949,0.00574937,0.00583314,0.00585856,0.00582661,0.00578409,0.00575252
1.48,-0.02292334,-0.009201522,-0.028666495,-9238909.627,0.0511714,0.000377112,0.0010158,0.00186256,0.00270187,0.0035432,0.00422359,0.00478437,0.00514524,0.00545047,0.00569431,0.00587483,0.0060191,0.00611347,0.00615177,0.00613105,0.00609699,0.0060723
1.5,-0.04230204,-0.001700827,-0.037426532,-9805733.884,0.0458613,0.000391599,0.00105057,0.00193215,0.00281737,0.00371382,0.00444094,0.00503582,0.0054114,0.0057216,0.00596928,0.00615349,0.00630227,0.00640628,0.00645738,0.00644962,0.00642611,0.00641006
1.52,-0.03678356,0.018277904,-0.061904414,-10283223.6,0.0399717,0.000408664,0.00109111,0.00200611,0.00293559,0.0038887,0.00466508,0.00529847,0.00569247,0.00600833,0.00625818,0.0064456,0.00659928,0.00671209,0.00677556,0.00678229,0.00677159,0.0067661
1.54,-0.03089174,-0.001750632,-0.030529213,-10395320.95,0.0196643,0.000423774,0.00113248,0.00208151,0.00305311,0.00406337,0.00489156,0.00556787,0.0059841,0.00630701,0.00655771,0.00674749,0.0069064,0.00702742,0.00710262,0.00712515,0.00712953,0.00713668
1.56,-0.010919106,-0.005561567,-0.037598561,-10428000.25,0.0313554,0.00043506,0.00117006,0.00215491,0.00316739,0.00423404,0.00511639,0.00584001,0.00628219,0.00661416,0.00686509,0.00705609,0.00722023,0.00734909,0.00743541,0.00747474,0.00749638,0.00751833
1.58,-0.02340778,0.000450593,-0.079506999,-10807395.7,0.052871,0.00044672,0.00120629,0.00222824,0.0032818,0.00440352,0.00534177,0.00611692,0.00658863,0.00693221,0.00718363,0.00737463,0.00754342,0.00767995,0.00777699,0.00783381,0.00787466,0.00791351
1.6,-0.04623014,-0.003403213,-0.047999666,-11319344.73,0.0396605,0.000462392,0.00124627,0.00230539,0.00340106,0.00457692,0.00557197,0.00640241,0.00690715,0.00726535,0.00751845,0.0077083,0.00788063,0.00802462,0.00813231,0.00820711,0.00826875,0.00832636
1.62,-0.03477188,-0.006361104,0.012979352,-11621275.47,0.0261071,0.000478849,0.0012889,0.00238499,0.0035237,0.00475362,0.00580573,0.00669445,0.00723561,0.00761187,0.00786866,0.00805651,0.00823081,0.0083819,0.00850048,0.00859364,0.00867721,0.00875504
1.64,-0.0233068,-0.007583785,0.044298397,-11352748.09,-0.00804048,0.000489935,0.0013267,0.0024605,0.00364281,0.00492736,0.00603662,0.00698557,0.00756633,0.00796453,0.00822772,0.00841309,0.00858761,0.00874518,0.00887507,0.00898694,0.00909312,0.00919211
1.66,0.008663864,0.002288712,0.008814148,-10546658.55,-0.0256905,0.00049062,0.00135002,0.0025225,0.00374915,0.00508917,0.00625584,0.00726606,0.00788919,0.00831359,0.00858642,0.0087693,0.00894239,0.00910549,0.00924712,0.00937813,0.00950716,0.00962761
1.68,0.0243353,-0.014602587,-0.020194174,-9704707.404,-0.012624,0.000481888,0.00135511,0.00256523,0.00383777,0.00523423,0.00645878,0.00753071,0.00819845,0.00865344,0.00893963,0.00912049,0.00929084,0.00945828,0.00961191,0.00976248,0.00991425,0.0100559
1.7,0.009634218,-0.018442651,-0.031585125,-9583040.222,0.0291333,0.000473113,0.00135075,0.00259387,0.00391389,0.00536814,0.00665122,0.00778504,0.00849906,0.00898897,0.00929254,0.00947245,0.00963928,0.00980966,0.00997523,0.0101457,0.0103199,0.010482
1.72,-0.03333858,0.002343708,-0.008691469,-10171134.79,0.0431677,0.000473921,0.00135222,0.00262091,0.00398794,0.00550216,0.00684469,0.00804056,0.00880208,0.00933087,0.00965605,0.0098367,0.00999987,0.0101718,0.0103488,0.0105394,0.0107353,0.010917
1.74,-0.04815074,0.019478668,0.044013827,-10765103.59,0.0228217,0.000483794,0.00136678,0.0026542,0.00406419,0.00564082,0.00704428,0.00830251,0.0091125,0.00968359,0.0100345,0.0102184,0.0103785,0.0105506,0.0107381,0.0109485,0.0111657,0.0113658
1.76,-0.02822292,0.023522169,0.032502327,-10632531.51,-0.0199306,0.000492502,0.00138663,0.00268981,0.00413617,0.00577622,0.00724279,0.00856418,0.00942344,0.0100396,0.0104203,0.0106104,0.0107687,0.0109401,0.0111368,0.0113663,0.0116038,0.0118216
1.78,0.014322704,-0.003242487,-0.046094334,-10011287.1,-0.0177706,0.000492221,0.00139901,0.00271885,0.00419556,0.00589714,0.00742918,0.00881529,0.00972464,0.0103882,0.0108021,0.0110021,0.0111608,0.0113307,0.011535,0.0117822,0.0120393,0.0122738
1.8,0.011849794,-0.026802897,-0.051536914,-9855845.108,0.0253032,0.000488281,0.00140344,0.00274135,0.00424544,0.00600402,0.00760296,0.00905625,0.0100168,0.0107294,0.0111795,0.0113935,0.0115556,0.0117236,0.0119339,0.012197,0.0124724,0.012723
1.82,-0.03189406,-0.012048167,-0.0114972,-10784789.89,0.0703457,0.000494109,0.00141476,0.00276975,0.00430089,0.00611135,0.00777668,0.00930014,0.0103135,0.0110766,0.0115655,0.0117978,0.0119665,0.0121332,0.0123476,0.0126242,0.0129166,0.0131825
1.84,-0.07792488,0.01373126,-0.039491023,-12143229.49,0.0517042,0.000514698,0.00144597,0.00281598,0.00437395,0.00623238,0.0079616,0.00955791,0.0106266,0.0114414,0.011971,0.0122261,0.0124052,0.0125715,0.0127885,0.0130758,0.0133834,0.0136638
1.86,-0.06054158,0.015515184,-0.0337337,-12713007.26,-0.00547938,0.000538748,0.00149098,0.00287691,0.00446025,0.00636394,0.00815343,0.00982413,0.010951,0.0118191,0.0123913,0.0126733,0.012867,0.0130343,0.0132527,0.0135477,0.0138683,0.014162
1.88,-0.004888334,0.007561251,-0.037177998,-12402293.46,-0.0135081,0.000552868,0.00153233,0.00293975,0.00454692,0.00649326,0.00833947,0.0100845,0.0112725,0.012196,0.0128126,0.0131254,0.0133377,0.0135082,0.0137272,0.0140269,0.0143578,0.0146628
1.9,0.001603039,-0.009674688,-0.061077874,-12434515.06,0.0351701,0.000560278,0.00156532,0.00300126,0.0046331,0.00661907,0.00851888,0.0103367,0.011588,0.0125699,0.0132328,0.0135798,0.0138151,0.0139913,0.0142106,0.0145119,0.01485,0.0151639
1.92,-0.04831772,0.002918247,-0.089174371,-13425657.3,0.0636888,0.000574716,0.00160235,0.00307103,0.00473147,0.00675444,0.0087049,0.0105932,0.0119088,0.0129522,0.0136642,0.0140484,0.0143105,0.0144957,0.0147154,0.0150156,0.0153572,0.0156771
1.94,-0.07746596,-0.002860763,-0.026783185,-14652957.27,0.045475,0.00060014,0.00165356,0.0031563,0.00485024,0.00690943,0.00890749,0.0108633,0.012243,0.0133513,0.0141156,0.0145399,0.0148323,0.0150298,0.0152509,0.0155475,0.0158889,0.0162111
