time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.0018976848000000002,-0.00098763302,0.0011531162500000001,-23476.6599999928,0.00189578,2.13888e-06,7.51492e-06,1.17072e-05,1.51454e-05,1.89543e-05,2.37137e-05,2.82628e-05,3.17877e-05,3.36399e-05,3.595e-05,3.50326e-05,3.36914e-05,3.14018e-05,3.03552e-05,3.42999e-05,4.11906e-05,5.01805e-05
0.04,-0.0018964330000000003,-0.00098700657,0.0011473819500000002,-65197.9139999938,0.00189107,2.69799e-06,8.26718e-06,1.24783e-05,1.59343e-05,1.9715e-05,2.44715e-05,2.90206e-05,3.25454e-05,3.43977e-05,3.67079e-05,3.57904e-05,3.44492e-05,3.21597e-05,3.11126e-05,3.50577e-05,4.19483e-05,5.09384e-05
0.06,-0.0018950778,-0.0009858546500000002,0.0011355029400000002,-110320.8908999944,0.001884,3.61286e-06,9.71452e-06,1.4037e-05,1.75047e-05,2.12412e-05,2.5986e-05,3.05346e-05,3.40592e-05,3.59117e-05,3.8222e-05,3.73046e-05,3.59633e-05,3.36738e-05,3.26261e-05,3.65716e-05,4.34622e-05,5.24524e-05
0.08,-0.0018899518,-0.00098581725,0.0011213974200000002,-151450.9478999936,0.00187237,4.69564e-06,1.17314e-05,1.6387e-05,1.98698e-05,2.35389e-05,2.82561e-05,3.2802e-05,3.63256e-05,3.8179e-05,4.0489e-05,3.95721e-05,3.82305e-05,3.5941e-05,3.48926e-05,3.88386e-05,4.57293e-05,5.47196e-05
0.1,-0.0018807998000000003,-0.00099118789,0.0011051097200000001,-189823.9584000069,0.00185808,5.85678e-06,1.41564e-05,1.94869e-05,2.30521e-05,2.66176e-05,3.12827e-05,3.58191e-05,3.93398e-05,4.11951e-05,4.35038e-05,4.25881e-05,4.12463e-05,3.89568e-05,3.79079e-05,4.18543e-05,4.87452e-05,5.77355e-05
0.12,-0.0018696766000000002,-0.00099992266,0.0010604651200000002,-224569.254900001,0.00183274,7.047e-06,1.68466e-05,2.32419e-05,2.70637e-05,3.04954e-05,3.50689e-05,3.95813e-05,4.30952e-05,4.49533e-05,4.72596e-05,4.63461e-05,4.5004e-05,4.27151e-05,4.16656e-05,4.56126e-05,5.25035e-05,6.14935e-05
0.14,-0.0018491352000000003,-0.0010055775400000001,0.0009423557000000001,-256078.5638999957,0.0017825,8.23207e-06,1.96918e-05,2.75244e-05,3.18843e-05,3.51953e-05,3.96207e-05,4.40806e-05,4.75802e-05,4.94427e-05,5.17453e-05,5.08347e-05,4.94923e-05,4.72051e-05,4.61549e-05,5.01025e-05,5.69934e-05,6.5982e-05
0.16,-0.0018031266000000002,-0.00100341582,0.00078460382,-284148.1992000044,0.0017235,9.3896e-06,2.26064e-05,3.22023e-05,3.74489e-05,4.07321e-05,4.49493e-05,4.93056e-05,5.2777e-05,5.46446e-05,5.69431e-05,5.60358e-05,5.46931e-05,5.24088e-05,5.13577e-05,5.53066e-05,6.21968e-05,7.11828e-05
0.18,-0.0017497458000000003,-0.00099378532,0.00065269204,-309399.7599000042,0.0016704,1.05065e-05,2.55282e-05,3.71559e-05,4.36567e-05,4.71e-05,5.10716e-05,5.52486e-05,5.86653e-05,6.05362e-05,6.28315e-05,6.19282e-05,6.05847e-05,5.8305e-05,5.72526e-05,6.12035e-05,6.80923e-05,7.70735e-05
0.2,-0.0017002986000000002,-0.0009832460000000001,0.0005424347500000001,-331746.6049000046,0.00161221,1.15769e-05,2.84179e-05,4.2285e-05,5.03868e-05,5.42645e-05,5.8008e-05,6.19118e-05,6.52269e-05,6.70928e-05,6.93879e-05,6.84895e-05,6.71452e-05,6.48714e-05,6.38184e-05,6.77712e-05,7.46576e-05,8.36318e-05
0.22,-0.0016440094,-0.0009739502300000001,0.0004452905600000001,-351722.8662999988,0.00158666,1.26002e-05,3.12558e-05,4.7511e-05,5.75145e-05,6.21615e-05,6.57741e-05,6.93115e-05,7.2451e-05,7.42921e-05,7.6591e-05,7.56986e-05,7.43551e-05,7.20877e-05,7.10351e-05,7.49894e-05,8.18725e-05,9.08384e-05
0.24,-0.0016171276,-0.00098546382,0.0006033441700000001,-370276.9194000009,0.00160768,1.35862e-05,3.40422e-05,5.2781e-05,6.49309e-05,7.07122e-05,7.43755e-05,7.74823e-05,8.03469e-05,8.2123e-05,8.44276e-05,8.35449e-05,8.22047e-05,7.99431e-05,7.88922e-05,8.28478e-05,8.97266e-05,9.86842e-05
0.26,-0.0016359288000000003,-0.00100984862,0.00079573065,-387786.096200003,0.0015828,1.45489e-05,3.67891e-05,5.80629e-05,7.25472e-05,7.98309e-05,8.37999e-05,8.64677e-05,8.89442e-05,9.05861e-05,9.28906e-05,9.2025e-05,9.06914e-05,8.84355e-05,8.73873e-05,9.1344e-05,9.82172e-05,0.000107169
0.28,-0.0016120720000000002,-0.00098713373,0.00040176136000000007,-402330.5954000029,0.00141557,1.54819e-05,3.94892e-05,6.33166e-05,8.02711e-05,8.94087e-05,9.39905e-05,9.62843e-05,9.82672e-05,9.9673e-05,0.000101954,0.000101116,9.97945e-05,9.75456e-05,9.65003e-05,0.000100457,0.000107324,0.000116272
0.3,-0.0014512058,-0.00091423552,-0.00033930611000000004,-412712.3375000158,0.00122847,1.63551e-05,4.20974e-05,6.84753e-05,8.79937e-05,9.93062e-05,0.000104833,0.000106898,0.000108315,0.000109353,0.00011156,0.000110758,0.000109459,0.00010722,0.000106177,0.000110134,0.000116995,0.000125939
0.32,-0.0012701348,-0.00083031927,-0.0012427686700000001,-418743.5789000014,0.00104308,1.71399e-05,4.45527e-05,7.34569e-05,9.56071e-05,0.000109372,0.000116181,0.000118235,0.000119069,0.000119593,0.000121635,0.000120874,0.000119611,0.000117388,0.000116347,0.000120302,0.000127159,0.000136098
0.34,-0.0010884962,-0.00080656653,-0.0021024575,-420807.3049999968,0.000837296,1.78184e-05,4.67983e-05,7.81784e-05,0.00010301,0.000119461,0.000127874,0.000130199,0.000130499,0.000130363,0.000132111,0.000131379,0.00013017,0.000127973,0.000126933,0.000130886,0.000137739,0.000146672
0.36,-0.0008864944000000001,-0.0007413484100000001,-0.0023680228000000003,-419874.6330000019,0.000719267,1.83837e-05,4.87951e-05,8.25687e-05,0.000110111,0.000129439,0.000139758,0.000142678,0.000142567,0.000141646,0.000142938,0.000142197,0.000141059,0.000138902,0.000137865,0.000141817,0.000148666,0.00015759
0.38,-0.0007724574000000001,-0.00067616582,-0.0015333747000000003,-420336.9404999992,0.000848999,1.88644e-05,5.05567e-05,8.66078e-05,0.000116865,0.000139223,0.000151719,0.000155591,0.000155252,0.000153463,0.000154117,0.000153296,0.000152237,0.000150142,0.000149113,0.000153064,0.000159907,0.000168821
0.4,-0.0009055244000000001,-0.00072719999,-0.0008859736600000002,-423602.5551000008,0.000916909,1.93169e-05,5.21555e-05,9.03408e-05,0.000123281,0.000148787,0.000163707,0.000168898,0.000168564,0.000165881,0.000165719,0.000164707,0.000163714,0.00016171,0.000160699,0.00016465,0.000171484,0.000180384
0.42,-0.0009762720000000001,-0.00087187067,-0.0013299572000000002,-428036.1551000082,0.00083653,1.97661e-05,5.36572e-05,9.38233e-05,0.000129379,0.000158109,0.000175676,0.000182555,0.00018249,0.000178949,0.000177817,0.00017647,0.000175499,0.000173614,0.000172641,0.000176594,0.000183416,0.0001923
0.44,-0.0008980950000000001,-0.0008997318000000001,-0.0017312009000000003,-430110.3969999942,0.000663746,2.01854e-05,5.50671e-05,9.7073e-05,0.000135137,0.000167131,0.000187546,0.000196468,0.000196956,0.000192656,0.000190448,0.00018859,0.000187558,0.000185817,0.00018491,0.000188869,0.000195676,0.000204541
0.46,-0.0007266336000000001,-0.0007663839700000001,-0.0015790918,-426867.1300999916,0.000356088,2.05225e-05,5.6329e-05,0.000100056,0.000140503,0.000175757,0.000199195,0.000210495,0.000211825,0.00020693,0.000203598,0.000201038,0.000199819,0.000198233,0.000197425,0.000201403,0.000208192,0.000217034
0.48,-0.00041767440000000007,-0.00084409556,-0.00045652607000000006,-417664.5723000068,0.000128659,2.07279e-05,5.73554e-05,0.000102697,0.0001454,0.000183879,0.00021048,0.000224467,0.000226924,0.000221653,0.000217215,0.000213765,0.000212192,0.000210745,0.000210077,0.00021409,0.00022086,0.000229678
0.5,-0.0001850101,-0.00111794771,-1.2921723100000002e-05,-407513.5333000118,0.000252822,2.08075e-05,5.81078e-05,0.000104946,0.000149796,0.000191435,0.000221303,0.00023825,0.000242114,0.000236731,0.000231272,0.000226759,0.000224637,0.000223279,0.000222783,0.00022686,0.000233617,0.000242408
0.52,-0.0002986764,-0.0013300749,-0.0010814746800000001,-405022.0246999988,0.000735942,2.08584e-05,5.86773e-05,0.000106866,0.000153768,0.00019849,0.000231686,0.000251825,0.000257366,0.000252173,0.000245839,0.000240123,0.000237239,0.000235877,0.000235573,0.000239753,0.00024651,0.000255275
0.54,-0.0007655362,-0.0013523428600000001,-0.0014450436000000002,-415457.203600007,0.00132847,2.10256e-05,5.92767e-05,0.00010865,0.000157503,0.000205231,0.000241776,0.000265292,0.000272766,0.000268093,0.000261082,0.000254066,0.000250212,0.000248708,0.000248591,0.000252918,0.000259699,0.000268448
0.56,-0.0013361942,-0.00139706391,0.0002993133,-439232.2552000102,0.00184046,2.142e-05,6.01459e-05,0.000110556,0.000161233,0.000211892,0.000251779,0.000278808,0.000288454,0.000284648,0.000277199,0.00026884,0.000263824,0.000261999,0.000262027,0.00026655,0.000273394,0.000282144
0.58,-0.0018228540000000003,-0.00145948451,0.0037043435000000003,-470362.1439999992,0.00200921,2.20628e-05,6.14376e-05,0.000112812,0.000165164,0.000218661,0.000261863,0.0002925,0.000304532,0.000301946,0.00029433,0.000284641,0.000278309,0.000275948,0.000276039,0.000280798,0.000287758,0.000296541
0.6,-0.0019676404000000002,-0.0016184625600000001,0.005823546300000001,-502621.9715999943,0.00213363,2.28982e-05,6.3173e-05,0.000115548,0.000169434,0.000225649,0.000272121,0.000306424,0.000321028,0.00032001,0.000312523,0.000301577,0.000293818,0.000290683,0.000290709,0.000295732,0.000302871,0.000311738
