time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.000379506,0.000226614,0.000180615,3718.0552,-0.000295721,1.96E-06,7.30E-06,1.15E-05,1.49E-05,1.87E-05,2.35E-05,2.80E-05,3.16E-05,3.34E-05,3.57E-05,3.48E-05,3.35E-05,3.12E-05,3.01E-05,3.41E-05,4.10E-05,5.00E-05
0.04,0.000296409,8.37E-05,0.000194909,11615.781,-0.00043879,1.86E-06,7.16E-06,1.14E-05,1.48E-05,1.86E-05,2.34E-05,2.79E-05,3.14E-05,3.33E-05,3.56E-05,3.47E-05,3.33E-05,3.11E-05,3.00E-05,3.39E-05,4.08E-05,4.98E-05
0.06,0.000438884,0.000216739,6.38E-05,20051.4198,-0.000288922,1.68E-06,6.90E-06,1.11E-05,1.45E-05,1.83E-05,2.31E-05,2.76E-05,3.12E-05,3.30E-05,3.53E-05,3.44E-05,3.31E-05,3.08E-05,2.97E-05,3.37E-05,4.06E-05,4.96E-05
0.08,0.000289847,0.000133643,3.08E-05,26414.3684,-0.000261081,1.49E-06,6.54E-06,1.07E-05,1.41E-05,1.79E-05,2.27E-05,2.72E-05,3.08E-05,3.26E-05,3.49E-05,3.40E-05,3.27E-05,3.04E-05,2.93E-05,3.33E-05,4.02E-05,4.91E-05
0.1,0.000262584,0.000189416,4.54E-05,31505.4542,-0.00026789,1.31E-06,6.13E-06,1.02E-05,1.36E-05,1.74E-05,2.22E-05,2.67E-05,3.02E-05,3.21E-05,3.44E-05,3.35E-05,3.21E-05,2.99E-05,2.88E-05,3.27E-05,3.96E-05,4.86E-05
0.12,0.000269662,0.000240246,-6.44E-05,36479.7506,-0.000299924,1.13E-06,5.71E-06,9.56E-06,1.30E-05,1.68E-05,2.16E-05,2.61E-05,2.96E-05,3.15E-05,3.38E-05,3.29E-05,3.15E-05,2.92E-05,2.82E-05,3.21E-05,3.90E-05,4.80E-05
0.14,0.000301073,0.000211639,0.000159142,41968.1557,-0.000309815,9.44E-07,5.27E-06,8.88E-06,1.22E-05,1.61E-05,2.08E-05,2.53E-05,2.89E-05,3.07E-05,3.30E-05,3.21E-05,3.08E-05,2.85E-05,2.74E-05,3.14E-05,3.83E-05,4.73E-05
0.16,0.000311978,0.000233145,5.98E-05,44970.6683,-0.000141162,7.76E-07,4.83E-06,8.16E-06,1.13E-05,1.52E-05,2.00E-05,2.45E-05,2.80E-05,2.99E-05,3.22E-05,3.13E-05,2.99E-05,2.76E-05,2.66E-05,3.05E-05,3.74E-05,4.64E-05
0.18,0.000143616,0.000358581,0.000159002,46703.3979,-0.000176631,6.41E-07,4.43E-06,7.43E-06,1.04E-05,1.42E-05,1.90E-05,2.36E-05,2.71E-05,2.90E-05,3.13E-05,3.03E-05,2.90E-05,2.67E-05,2.57E-05,2.96E-05,3.65E-05,4.55E-05
0.2,0.000180539,5.56E-05,4.13E-05,49430.2104,-0.000302975,5.24E-07,4.06E-06,6.70E-06,9.37E-06,1.31E-05,1.80E-05,2.26E-05,2.61E-05,2.80E-05,3.03E-05,2.93E-05,2.80E-05,2.57E-05,2.47E-05,2.86E-05,3.55E-05,4.45E-05
0.22,0.000308576,0.000322537,-5.03E-05,55125.3999,-0.000414734,3.79E-07,3.67E-06,5.93E-06,8.29E-06,1.19E-05,1.68E-05,2.15E-05,2.50E-05,2.68E-05,2.91E-05,2.82E-05,2.69E-05,2.46E-05,2.35E-05,2.75E-05,3.44E-05,4.34E-05
0.24,0.000422793,0.000361338,0.000189116,61434.3845,-0.00037373,1.95E-07,3.22E-06,5.11E-06,7.12E-06,1.05E-05,1.54E-05,2.01E-05,2.37E-05,2.56E-05,2.79E-05,2.69E-05,2.56E-05,2.33E-05,2.23E-05,2.62E-05,3.31E-05,4.21E-05
0.26,0.000382733,0.000103615,4.13E-05,64938.4943,-0.000183523,2.44E-09,2.73E-06,4.24E-06,5.88E-06,9.04E-06,1.39E-05,1.87E-05,2.23E-05,2.42E-05,2.65E-05,2.55E-05,2.42E-05,2.19E-05,2.08E-05,2.48E-05,3.17E-05,4.07E-05
0.28,0.00019177,0.000329845,5.73E-05,67699.4972,-0.000295719,-1.68E-07,2.24E-06,3.36E-06,4.62E-06,7.48E-06,1.22E-05,1.71E-05,2.08E-05,2.27E-05,2.50E-05,2.40E-05,2.27E-05,2.04E-05,1.93E-05,2.33E-05,3.02E-05,3.92E-05
0.3,0.000301439,0.000161755,4.61E-05,69621.5315,-0.000193828,-3.24E-07,1.78E-06,2.48E-06,3.35E-06,5.87E-06,1.04E-05,1.53E-05,1.91E-05,2.11E-05,2.34E-05,2.24E-05,2.11E-05,1.88E-05,1.77E-05,2.17E-05,2.86E-05,3.76E-05
0.32,0.000197544,0.000149603,3.53E-05,70969.5846,-0.000197855,-4.65E-07,1.34E-06,1.61E-06,2.08E-06,4.22E-06,8.56E-06,1.34E-05,1.74E-05,1.94E-05,2.17E-05,2.07E-05,1.94E-05,1.71E-05,1.60E-05,2.00E-05,2.68E-05,3.59E-05
0.34,0.000201089,0.000347199,3.52E-05,71728.982,-0.000185826,-5.90E-07,9.35E-07,7.85E-07,8.30E-07,2.56E-06,6.64E-06,1.15E-05,1.55E-05,1.76E-05,1.99E-05,1.90E-05,1.76E-05,1.53E-05,1.42E-05,1.82E-05,2.51E-05,3.41E-05
0.36,0.000189848,0.000223819,4.34E-05,75386.1895,-0.000388155,-7.22E-07,5.42E-07,-2.06E-08,-4.22E-07,8.66E-07,4.65E-06,9.37E-06,1.34E-05,1.57E-05,1.81E-05,1.71E-05,1.57E-05,1.34E-05,1.24E-05,1.63E-05,2.32E-05,3.22E-05
0.38,0.000396795,0.000318477,2.49E-05,79839.9662,-0.000294059,-8.84E-07,1.23E-07,-8.39E-07,-1.70E-06,-8.79E-07,2.57E-06,7.13E-06,1.12E-05,1.36E-05,1.61E-05,1.52E-05,1.38E-05,1.14E-05,1.04E-05,1.43E-05,2.12E-05,3.02E-05
0.4,0.000304259,0.000223748,1.41E-05,84107.5039,-0.000298777,-1.06E-06,-3.26E-07,-1.68E-06,-2.99E-06,-2.67E-06,4.07E-07,4.76E-06,8.85E-06,1.14E-05,1.40E-05,1.31E-05,1.16E-05,9.30E-06,8.23E-06,1.22E-05,1.91E-05,2.81E-05
0.42,0.000311784,0.000272743,3.59E-05,87616.8177,-0.000284406,-1.24E-06,-7.90E-07,-2.53E-06,-4.29E-06,-4.49E-06,-1.82E-06,2.27E-06,6.31E-06,8.95E-06,1.18E-05,1.09E-05,9.43E-06,7.06E-06,5.99E-06,9.93E-06,1.68E-05,2.58E-05
0.44,0.000296579,0.000351838,6.09E-05,92378.4951,-0.000400002,-1.41E-06,-1.27E-06,-3.41E-06,-5.61E-06,-6.34E-06,-4.11E-06,-3.35E-07,3.61E-06,6.37E-06,9.35E-06,8.54E-06,7.10E-06,4.70E-06,3.62E-06,7.56E-06,1.45E-05,2.35E-05
0.46,0.000413002,0.000443966,-8.54E-05,95919.0606,-0.000218636,-1.60E-06,-1.76E-06,-4.32E-06,-6.96E-06,-8.22E-06,-6.47E-06,-3.06E-06,7.59E-07,3.61E-06,6.77E-06,6.06E-06,4.65E-06,2.22E-06,1.11E-06,5.05E-06,1.20E-05,2.10E-05
0.48,0.000230361,0.000166705,3.58E-05,97349.5755,-0.000193191,-1.76E-06,-2.23E-06,-5.22E-06,-8.32E-06,-1.01E-05,-8.86E-06,-5.85E-06,-2.21E-06,6.96E-07,4.03E-06,3.47E-06,2.11E-06,-3.59E-07,-1.49E-06,2.44E-06,9.35E-06,1.84E-05
0.5,0.000205461,0.000104035,8.34E-05,97868.7193,-0.000200506,-1.88E-06,-2.65E-06,-6.08E-06,-9.64E-06,-1.20E-05,-1.13E-05,-8.70E-06,-5.26E-06,-2.33E-06,1.15E-06,7.59E-07,-5.10E-07,-3.00E-06,-4.16E-06,-2.46E-07,6.67E-06,1.57E-05
0.52,0.000210473,0.000106029,0.000281833,100103.3764,-0.000312135,-2.00E-06,-3.04E-06,-6.90E-06,-1.09E-05,-1.39E-05,-1.37E-05,-1.16E-05,-8.39E-06,-5.49E-06,-1.87E-06,-2.08E-06,-3.22E-06,-5.72E-06,-6.92E-06,-3.02E-06,3.89E-06,1.29E-05
0.54,0.000320675,0.000214275,-6.23E-05,102949.5674,-0.000308144,-2.13E-06,-3.42E-06,-7.71E-06,-1.22E-05,-1.57E-05,-1.61E-05,-1.45E-05,-1.16E-05,-8.79E-06,-5.06E-06,-5.07E-06,-6.06E-06,-8.54E-06,-9.77E-06,-5.91E-06,9.98E-07,1.00E-05
0.56,0.000312292,0.000378969,5.07E-05,106702.8203,-0.00033459,-2.27E-06,-3.81E-06,-8.52E-06,-1.36E-05,-1.76E-05,-1.86E-05,-1.75E-05,-1.49E-05,-1.22E-05,-8.43E-06,-8.23E-06,-9.04E-06,-1.15E-05,-1.27E-05,-8.91E-06,-2.01E-06,7.02E-06
0.58,0.000335693,6.17E-06,-6.74E-05,109971.0416,-0.000317558,-2.41E-06,-4.22E-06,-9.32E-06,-1.49E-05,-1.96E-05,-2.11E-05,-2.06E-05,-1.84E-05,-1.58E-05,-1.20E-05,-1.16E-05,-1.22E-05,-1.45E-05,-1.58E-05,-1.20E-05,-5.15E-06,3.87E-06
0.6,0.000314538,0.000243074,5.92E-05,112889.6147,-0.000311652,-2.56E-06,-4.63E-06,-1.01E-05,-1.62E-05,-2.15E-05,-2.36E-05,-2.37E-05,-2.19E-05,-1.95E-05,-1.57E-05,-1.51E-05,-1.55E-05,-1.77E-05,-1.90E-05,-1.52E-05,-8.41E-06,6.04E-07
0.62,0.000308481,0.000235409,5.15E-05,115836.0051,-0.000342004,-2.71E-06,-5.05E-06,-1.10E-05,-1.75E-05,-2.35E-05,-2.62E-05,-2.69E-05,-2.54E-05,-2.34E-05,-1.96E-05,-1.88E-05,-1.89E-05,-2.10E-05,-2.22E-05,-1.86E-05,-1.18E-05,-2.80E-06
0.64,0.000341222,0.000120627,8.48E-05,117619.1745,-0.000218228,-2.84E-06,-5.46E-06,-1.18E-05,-1.88E-05,-2.54E-05,-2.88E-05,-3.02E-05,-2.91E-05,-2.73E-05,-2.36E-05,-2.27E-05,-2.26E-05,-2.45E-05,-2.56E-05,-2.20E-05,-1.53E-05,-6.32E-06
0.66,0.000227288,0.000274924,3.22E-05,119148.7556,-0.000278325,-2.97E-06,-5.85E-06,-1.26E-05,-2.01E-05,-2.74E-05,-3.14E-05,-3.34E-05,-3.28E-05,-3.13E-05,-2.78E-05,-2.67E-05,-2.64E-05,-2.80E-05,-2.91E-05,-2.55E-05,-1.88E-05,-9.94E-06
0.68,0.000302663,0.000225508,0.000202978,122475.7966,-0.00036996,-3.09E-06,-6.23E-06,-1.34E-05,-2.14E-05,-2.94E-05,-3.41E-05,-3.67E-05,-3.65E-05,-3.55E-05,-3.21E-05,-3.09E-05,-3.04E-05,-3.18E-05,-3.27E-05,-2.91E-05,-2.25E-05,-1.37E-05
0.7,0.000418272,5.18E-05,4.95E-05,126723.1314,-0.000297015,-3.24E-06,-6.65E-06,-1.42E-05,-2.27E-05,-3.13E-05,-3.67E-05,-4.01E-05,-4.04E-05,-3.97E-05,-3.65E-05,-3.53E-05,-3.46E-05,-3.57E-05,-3.64E-05,-3.28E-05,-2.63E-05,-1.76E-05
0.72,0.00037386,0.000198627,2.15E-05,131567.6558,-0.000331516,-3.41E-06,-7.09E-06,-1.51E-05,-2.41E-05,-3.34E-05,-3.94E-05,-4.35E-05,-4.43E-05,-4.41E-05,-4.11E-05,-3.99E-05,-3.90E-05,-3.98E-05,-4.03E-05,-3.67E-05,-3.02E-05,-2.16E-05
0.74,0.000442038,0.000203055,-6.39E-05,136339.634,-0.000284228,-3.60E-06,-7.57E-06,-1.60E-05,-2.55E-05,-3.55E-05,-4.22E-05,-4.70E-05,-4.84E-05,-4.85E-05,-4.58E-05,-4.47E-05,-4.37E-05,-4.42E-05,-4.44E-05,-4.07E-05,-3.43E-05,-2.57E-05
0.76,0.000427971,0.000121579,-0.000640566,142463.7354,-0.000360818,-3.80E-06,-8.10E-06,-1.69E-05,-2.70E-05,-3.76E-05,-4.50E-05,-5.06E-05,-5.25E-05,-5.32E-05,-5.07E-05,-4.97E-05,-4.86E-05,-4.87E-05,-4.88E-05,-4.49E-05,-3.85E-05,-2.99E-05
0.78,0.000537004,0.000239256,-0.000795819,148098.2658,-0.000248011,-4.02E-06,-8.67E-06,-1.80E-05,-2.85E-05,-3.98E-05,-4.80E-05,-5.42E-05,-5.68E-05,-5.79E-05,-5.58E-05,-5.49E-05,-5.37E-05,-5.36E-05,-5.33E-05,-4.93E-05,-4.29E-05,-3.43E-05
0.8,0.000450071,0.000327466,-0.000922769,151999.9441,-0.000137584,-4.24E-06,-9.26E-06,-1.90E-05,-3.01E-05,-4.21E-05,-5.10E-05,-5.80E-05,-6.11E-05,-6.28E-05,-6.11E-05,-6.03E-05,-5.90E-05,-5.86E-05,-5.81E-05,-5.39E-05,-4.74E-05,-3.88E-05
0.82,0.000358973,0.000354875,-0.001194914,153936.1385,-8.73E-05,-4.42E-06,-9.82E-06,-2.01E-05,-3.18E-05,-4.44E-05,-5.40E-05,-6.18E-05,-6.55E-05,-6.77E-05,-6.64E-05,-6.58E-05,-6.46E-05,-6.39E-05,-6.31E-05,-5.87E-05,-5.20E-05,-4.33E-05
0.84,0.000316971,0.000163437,0.000406466,153411.6411,3.85E-05,-4.57E-06,-1.03E-05,-2.12E-05,-3.34E-05,-4.67E-05,-5.70E-05,-6.56E-05,-6.99E-05,-7.27E-05,-7.18E-05,-7.14E-05,-7.02E-05,-6.94E-05,-6.83E-05,-6.36E-05,-5.67E-05,-4.79E-05
0.86,0.000189714,9.06E-05,0.002934638,153828.2296,-0.000159981,-4.68E-06,-1.08E-05,-2.21E-05,-3.50E-05,-4.90E-05,-6.00E-05,-6.94E-05,-7.43E-05,-7.78E-05,-7.73E-05,-7.71E-05,-7.60E-05,-7.50E-05,-7.37E-05,-6.87E-05,-6.15E-05,-5.25E-05
0.88,0.000374143,-3.99E-05,0.002268879,158311.0369,-0.00039353,-4.82E-06,-1.12E-05,-2.31E-05,-3.66E-05,-5.14E-05,-6.31E-05,-7.32E-05,-7.88E-05,-8.29E-05,-8.29E-05,-8.30E-05,-8.20E-05,-8.08E-05,-7.92E-05,-7.39E-05,-6.64E-05,-5.71E-05
0.9,0.000583618,0.000299336,0.001143695,165624.6495,-0.000420788,-5.02E-06,-1.17E-05,-2.41E-05,-3.83E-05,-5.38E-05,-6.63E-05,-7.72E-05,-8.34E-05,-8.81E-05,-8.86E-05,-8.90E-05,-8.81E-05,-8.69E-05,-8.51E-05,-7.94E-05,-7.16E-05,-6.19E-05
0.92,0.000575146,0.000212627,-0.00089556,170347.6848,-0.00021254,-5.24E-06,-1.23E-05,-2.52E-05,-4.00E-05,-5.63E-05,-6.95E-05,-8.12E-05,-8.81E-05,-9.34E-05,-9.45E-05,-9.53E-05,-9.45E-05,-9.32E-05,-9.12E-05,-8.51E-05,-7.69E-05,-6.68E-05
0.94,0.000322594,0.000435543,-0.001331568,167836.4971,7.00E-05,-5.39E-06,-1.28E-05,-2.62E-05,-4.17E-05,-5.88E-05,-7.28E-05,-8.53E-05,-9.28E-05,-9.88E-05,-0.000100442,-0.00010156,-0.000101034,-9.97E-05,-9.76E-05,-9.10E-05,-8.23E-05,-7.19E-05
0.96,-1.36E-05,1.57E-05,-0.000495519,168674.3191,-0.000596193,-5.50E-06,-1.32E-05,-2.72E-05,-4.33E-05,-6.12E-05,-7.61E-05,-8.94E-05,-9.75E-05,-0.00010419,-0.000106382,-0.000107902,-0.000107628,-0.00010636,-0.000104029,-9.71E-05,-8.78E-05,-7.69E-05
0.98,0.000594772,0.000247683,-0.002839802,172720.8775,-0.000489192,-5.63E-06,-1.36E-05,-2.82E-05,-4.49E-05,-6.37E-05,-7.93E-05,-9.35E-05,-0.000102282,-0.000109627,-0.000112402,-0.000114357,-0.000114376,-0.000113183,-0.000110705,-0.000103309,-9.35E-05,-8.22E-05
1,0.000427347,0.001026133,0.000976403,174600.4411,-0.000331424,-5.79E-06,-1.41E-05,-2.91E-05,-4.65E-05,-6.61E-05,-8.27E-05,-9.77E-05,-0.000107116,-0.000115133,-0.000118504,-0.000120927,-0.000121277,-0.000120196,-0.000117589,-0.000109747,-9.94E-05,-8.76E-05
1.02,0.000212038,0.000368739,0.000778834,176611.3298,-0.000646532,-5.92E-06,-1.45E-05,-3.01E-05,-4.81E-05,-6.86E-05,-8.60E-05,-0.000101861,-0.000111986,-0.000120676,-0.000124651,-0.000127573,-0.000128292,-0.000127358,-0.000124638,-0.000116356,-0.000105494,-9.32E-05
1.04,0.000473378,0.000520119,-0.003263113,192640.1966,-0.00164191,-6.15E-06,-1.51E-05,-3.11E-05,-4.98E-05,-7.11E-05,-8.94E-05,-0.000106198,-0.000117016,-0.000126384,-0.000130968,-0.000134418,-0.000135542,-0.000134785,-0.000131969,-0.00012326,-0.000111882,-9.91E-05
1.06,0.001420335,0.000855933,-0.0122688,212693.1403,-0.00120827,-6.57E-06,-1.59E-05,-3.25E-05,-5.18E-05,-7.40E-05,-9.31E-05,-0.000110836,-0.000122369,-0.000132425,-0.000137624,-0.000141626,-0.000143186,-0.000142633,-0.000139741,-0.000130628,-0.000118759,-0.000105582
1.08,0.000939197,0.001228624,-0.008741,215288.1389,-8.80E-05,-6.99E-06,-1.69E-05,-3.40E-05,-5.39E-05,-7.70E-05,-9.70E-05,-0.00011565,-0.000127922,-0.00013868,-0.000144503,-0.000149076,-0.000151098,-0.000150774,-0.000147828,-0.000138341,-0.000126019,-0.000112444
1.1,-0.000227175,0.000348566,-0.003947252,203105.6828,-9.17E-05,-7.15E-06,-1.76E-05,-3.54E-05,-5.60E-05,-7.98E-05,-0.00010071,-0.000120353,-0.000133383,-0.000144863,-0.000151323,-0.000156481,-0.000158985,-0.000158912,-0.000155936,-0.000146115,-0.000133385,-0.000119455
1.12,-0.000269142,0.00011043,-0.003646229,209826.3329,-0.00194563,-7.25E-06,-1.82E-05,-3.67E-05,-5.80E-05,-8.26E-05,-0.000104383,-0.000124997,-0.000138802,-0.000151028,-0.000158143,-0.000163894,-0.000166896,-0.000167092,-0.000164115,-0.000154008,-0.000140924,-0.000126687
1.14,0.001547323,0.000645614,0.001548328,229791.1668,-0.00150784,-7.58E-06,-1.89E-05,-3.81E-05,-6.02E-05,-8.56E-05,-0.000108299,-0.000129892,-0.000144488,-0.000157484,-0.000165278,-0.000171627,-0.000175135,-0.000175617,-0.000172672,-0.000162332,-0.000148955,-0.000134468
1.16,0.001077992,0.001587164,0.006895703,232175.1676,-7.16E-05,-7.96E-06,-1.98E-05,-3.97E-05,-6.26E-05,-8.89E-05,-0.000112407,-0.000134975,-0.000150375,-0.00016417,-0.000172669,-0.000179621,-0.000183634,-0.000184419,-0.000181541,-0.00017103,-0.000157428,-0.000142752
1.18,-0.000385144,0.000269964,0.010361185,218603.9029,-0.000234945,-8.10E-06,-2.05E-05,-4.11E-05,-6.48E-05,-9.20E-05,-0.000116386,-0.000139919,-0.000156136,-0.000170757,-0.000179988,-0.000187546,-0.000192063,-0.000193164,-0.000190393,-0.000179778,-0.000166025,-0.000151225
1.2,-0.000245412,-0.001384976,0.00801394,219977.0656,-0.00168083,-8.14E-06,-2.09E-05,-4.23E-05,-6.69E-05,-9.50E-05,-0.000120267,-0.000144753,-0.000161792,-0.000177266,-0.000187258,-0.000195425,-0.000200442,-0.00020187,-0.000199248,-0.000188601,-0.000174774,-0.00015992
1.22,0.001182075,-0.000394749,0.009495498,235604.7964,-0.0016107,-8.38E-06,-2.15E-05,-4.36E-05,-6.90E-05,-9.82E-05,-0.000124341,-0.000149773,-0.000167633,-0.000183984,-0.000194762,-0.000203544,-0.000209056,-0.000210826,-0.000208394,-0.000197791,-0.000183974,-0.000169136
