time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.002136992,-0.002284167,0.00107198,-14494.249,0.00116025,2.08E-06,7.44E-06,1.16E-05,1.51E-05,1.89E-05,2.36E-05,2.82E-05,3.17E-05,3.36E-05,3.59E-05,3.50E-05,3.36E-05,3.13E-05,3.03E-05,3.42E-05,4.11E-05,5.01E-05
0.04,-0.001160447,-0.001289976,-0.00075938,-23995.08292,-0.000168415,2.31E-06,7.77E-06,1.20E-05,1.54E-05,1.92E-05,2.40E-05,2.85E-05,3.20E-05,3.39E-05,3.62E-05,3.53E-05,3.39E-05,3.17E-05,3.06E-05,3.46E-05,4.14E-05,5.04E-05
0.06,0.000166566,-0.000115002,-0.000136394,25060.5384,-0.00402459,2.15E-06,7.74E-06,1.20E-05,1.55E-05,1.92E-05,2.40E-05,2.85E-05,3.21E-05,3.39E-05,3.62E-05,3.53E-05,3.40E-05,3.17E-05,3.06E-05,3.46E-05,4.15E-05,5.04E-05
0.08,0.00402567,0.000623275,-0.00042704,117022.5337,-0.00416802,1.03E-06,6.42E-06,1.08E-05,1.43E-05,1.80E-05,2.28E-05,2.73E-05,3.08E-05,3.27E-05,3.50E-05,3.41E-05,3.27E-05,3.04E-05,2.94E-05,3.33E-05,4.02E-05,4.92E-05
0.1,0.004173823,0.001736706,-0.001079604,160353.5969,0.000504953,-5.28E-07,3.97E-06,8.34E-06,1.19E-05,1.57E-05,2.04E-05,2.49E-05,2.84E-05,3.03E-05,3.26E-05,3.17E-05,3.03E-05,2.80E-05,2.70E-05,3.09E-05,3.78E-05,4.68E-05
0.12,-0.000496963,0.001866103,0.003862086,128766.1474,0.0025173,-1.35E-06,1.76E-06,5.73E-06,9.42E-06,1.32E-05,1.79E-05,2.24E-05,2.59E-05,2.78E-05,3.01E-05,2.92E-05,2.78E-05,2.56E-05,2.45E-05,2.85E-05,3.53E-05,4.43E-05
0.14,-0.002511749,-0.000441582,0.004610824,110103.1793,-0.00145105,-1.39E-06,5.14E-07,3.54E-06,7.20E-06,1.12E-05,1.59E-05,2.04E-05,2.39E-05,2.57E-05,2.80E-05,2.71E-05,2.58E-05,2.35E-05,2.24E-05,2.64E-05,3.33E-05,4.23E-05
0.16,0.001456651,-0.000529789,-0.00133124,180691.592,-0.0060324,-1.94E-06,-8.58E-07,9.17E-07,4.24E-06,8.41E-06,1.32E-05,1.77E-05,2.12E-05,2.30E-05,2.53E-05,2.44E-05,2.31E-05,2.08E-05,1.97E-05,2.37E-05,3.06E-05,3.96E-05
0.18,0.006044577,-1.15E-05,-2.45E-05,306722.2766,-0.00562897,-3.79E-06,-3.78E-06,-3.27E-06,-6.81E-07,3.60E-06,8.58E-06,1.31E-05,1.66E-05,1.84E-05,2.07E-05,1.98E-05,1.84E-05,1.62E-05,1.51E-05,1.90E-05,2.59E-05,3.49E-05
0.2,0.005652658,-0.002231368,0.003812031,376198.5573,-0.000804897,-6.18E-06,-8.12E-06,-8.94E-06,-7.31E-06,-3.15E-06,2.09E-06,6.65E-06,1.01E-05,1.20E-05,1.43E-05,1.34E-05,1.20E-05,9.72E-06,8.67E-06,1.26E-05,1.95E-05,2.85E-05
