time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.001190158,-0.006852234,-0.002317558,14731.4418,-0.00118753,1.88E-06,7.21E-06,1.14E-05,1.49E-05,1.86E-05,2.34E-05,2.80E-05,3.15E-05,3.33E-05,3.56E-05,3.47E-05,3.34E-05,3.11E-05,3.00E-05,3.40E-05,4.09E-05,4.99E-05
0.04,0.001188764,-0.006841459,-0.002315733,40762.5455,-0.00118678,1.53E-06,6.74E-06,1.09E-05,1.45E-05,1.82E-05,2.29E-05,2.75E-05,3.10E-05,3.29E-05,3.52E-05,3.42E-05,3.29E-05,3.06E-05,2.96E-05,3.35E-05,4.04E-05,4.94E-05
0.06,0.001188439,-0.006826248,-0.002313891,69235.7895,-0.00118787,9.59E-07,5.83E-06,1.00E-05,1.37E-05,1.73E-05,2.20E-05,2.65E-05,3.01E-05,3.19E-05,3.42E-05,3.33E-05,3.20E-05,2.97E-05,2.86E-05,3.26E-05,3.95E-05,4.84E-05
0.08,0.001191351,-0.006774407,-0.002301439,95549.5269,-0.00121626,2.78E-07,4.57E-06,8.65E-06,1.26E-05,1.59E-05,2.06E-05,2.51E-05,2.86E-05,3.05E-05,3.28E-05,3.19E-05,3.05E-05,2.82E-05,2.72E-05,3.11E-05,3.80E-05,4.70E-05
0.1,0.001221307,-0.00670649,-0.002293326,120751.4204,-0.00122723,-4.61E-07,3.06E-06,6.90E-06,1.12E-05,1.42E-05,1.87E-05,2.32E-05,2.67E-05,2.86E-05,3.09E-05,3.00E-05,2.86E-05,2.63E-05,2.53E-05,2.92E-05,3.61E-05,4.51E-05
0.12,0.001234408,-0.006678422,-0.00229957,144693.2117,-0.00127843,-1.23E-06,1.40E-06,4.84E-06,9.24E-06,1.21E-05,1.63E-05,2.08E-05,2.43E-05,2.62E-05,2.85E-05,2.76E-05,2.62E-05,2.39E-05,2.29E-05,2.68E-05,3.37E-05,4.27E-05
0.14,0.001287626,-0.006752895,-0.002353208,167852.1906,-0.00125696,-1.99E-06,-3.27E-07,2.51E-06,6.90E-06,9.48E-06,1.36E-05,1.79E-05,2.14E-05,2.33E-05,2.56E-05,2.46E-05,2.33E-05,2.10E-05,2.00E-05,2.39E-05,3.08E-05,3.98E-05
0.16,0.001269358,-0.006831233,-0.002314582,186584.7746,-0.00103266,-2.71E-06,-2.04E-06,3.09E-08,4.19E-06,6.46E-06,1.04E-05,1.45E-05,1.80E-05,1.99E-05,2.22E-05,2.13E-05,1.99E-05,1.76E-05,1.66E-05,2.05E-05,2.74E-05,3.64E-05
0.18,0.001047967,-0.007159164,-0.002219325,201892.7193,-0.00105295,-3.32E-06,-3.64E-06,-2.51E-06,1.17E-06,3.04E-06,6.77E-06,1.08E-05,1.42E-05,1.60E-05,1.84E-05,1.74E-05,1.61E-05,1.38E-05,1.27E-05,1.67E-05,2.36E-05,3.26E-05
0.2,0.001072028,-0.007681696,-0.002267617,213927.2103,-0.000921825,-3.82E-06,-5.07E-06,-5.02E-06,-2.05E-06,-7.43E-07,2.82E-06,6.68E-06,1.00E-05,1.18E-05,1.41E-05,1.32E-05,1.18E-05,9.54E-06,8.50E-06,1.24E-05,1.93E-05,2.83E-05
0.22,0.000944224,-0.007649203,-0.002199784,225565.1996,-0.00103609,-4.21E-06,-6.33E-06,-7.45E-06,-5.43E-06,-4.85E-06,-1.51E-06,2.22E-06,5.46E-06,7.18E-06,9.50E-06,8.56E-06,7.21E-06,4.90E-06,3.86E-06,7.80E-06,1.47E-05,2.37E-05
0.24,0.00106183,-0.007203149,-0.002148526,237173.5641,-0.00102039,-4.52E-06,-7.45E-06,-9.80E-06,-8.93E-06,-9.27E-06,-6.24E-06,-2.62E-06,5.53E-07,2.18E-06,4.47E-06,3.53E-06,2.18E-06,-1.35E-07,-1.18E-06,2.76E-06,9.65E-06,1.87E-05
0.26,0.001047465,-0.007030093,-0.001962981,247070.8269,-0.000919841,-4.77E-06,-8.44E-06,-1.21E-05,-1.25E-05,-1.39E-05,-1.14E-05,-7.85E-06,-4.71E-06,-3.20E-06,-9.49E-07,-1.90E-06,-3.25E-06,-5.58E-06,-6.62E-06,-2.69E-06,4.21E-06,1.32E-05
0.28,0.000946175,-0.006530725,-0.002059812,263695.7728,-0.00160534,-5.01E-06,-9.38E-06,-1.43E-05,-1.62E-05,-1.89E-05,-1.69E-05,-1.35E-05,-1.04E-05,-8.98E-06,-6.80E-06,-7.78E-06,-9.14E-06,-1.15E-05,-1.25E-05,-8.58E-06,-1.67E-06,7.35E-06
0.3,0.001628847,-0.006409962,-0.002563056,278073.0617,-0.000920581,-5.28E-06,-1.04E-05,-1.66E-05,-2.00E-05,-2.41E-05,-2.29E-05,-1.97E-05,-1.65E-05,-1.52E-05,-1.31E-05,-1.41E-05,-1.55E-05,-1.79E-05,-1.89E-05,-1.50E-05,-8.07E-06,9.68E-07
0.32,0.000941643,-0.007140108,-0.002594308,286528.7642,-0.000867641,-5.51E-06,-1.13E-05,-1.88E-05,-2.38E-05,-2.95E-05,-2.92E-05,-2.64E-05,-2.31E-05,-2.19E-05,-1.99E-05,-2.09E-05,-2.23E-05,-2.47E-05,-2.57E-05,-2.18E-05,-1.49E-05,-5.85E-06
