time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.22,-0.002361823,0.006538547,-0.01076952,-7865.596,0.00400939,-9.65E-07,-1.14E-06,-3.31E-06,-4.23E-06,1.51E-06,8.36E-06,1.43E-05,1.83E-05,2.02E-05,2.26E-05,2.16E-05,2.03E-05,1.80E-05,1.69E-05,2.09E-05,2.78E-05,3.68E-05
0.24,-0.004000993,0.007256805,-0.012900914,-124533.796,0.00545628,5.91E-07,6.99E-07,-2.58E-06,-4.63E-06,8.88E-07,7.99E-06,1.44E-05,1.87E-05,2.07E-05,2.30E-05,2.21E-05,2.08E-05,1.85E-05,1.74E-05,2.14E-05,2.83E-05,3.72E-05
0.26,-0.005452008,0.007805554,-0.014343263,-263082.6844,0.00626024,3.00E-06,4.41E-06,5.51E-07,-2.73E-06,2.31E-06,9.55E-06,1.64E-05,2.11E-05,2.33E-05,2.57E-05,2.47E-05,2.34E-05,2.11E-05,2.00E-05,2.40E-05,3.09E-05,3.99E-05
0.28,-0.006263963,0.007581677,-0.013961952,-392300.6399,0.00526044,5.98E-06,9.81E-06,6.20E-06,1.79E-06,6.06E-06,1.33E-05,2.06E-05,2.57E-05,2.82E-05,3.06E-05,2.97E-05,2.83E-05,2.60E-05,2.50E-05,2.89E-05,3.58E-05,4.48E-05
0.3,-0.005275952,0.007272654,-0.011553703,-479936.1769,0.00331531,8.95E-06,1.61E-05,1.39E-05,8.72E-06,1.19E-05,1.89E-05,2.67E-05,3.22E-05,3.50E-05,3.75E-05,3.66E-05,3.52E-05,3.29E-05,3.19E-05,3.58E-05,4.27E-05,5.17E-05
0.32,-0.003343645,0.00719539,-0.006935777,-515929.8413,0.00162089,1.13E-05,2.23E-05,2.26E-05,1.74E-05,1.94E-05,2.57E-05,3.38E-05,3.98E-05,4.31E-05,4.58E-05,4.49E-05,4.35E-05,4.12E-05,4.02E-05,4.41E-05,5.10E-05,6.00E-05
0.34,-0.00166089,0.00726454,-0.004183492,-524452.6664,0.00156718,1.29E-05,2.76E-05,3.15E-05,2.73E-05,2.82E-05,3.35E-05,4.16E-05,4.80E-05,5.20E-05,5.49E-05,5.40E-05,5.26E-05,5.03E-05,4.93E-05,5.32E-05,6.01E-05,6.91E-05
0.36,-0.001616684,0.007360334,-0.003461305,-536788.39,0.00241925,1.41E-05,3.19E-05,4.01E-05,3.81E-05,3.81E-05,4.22E-05,5.00E-05,5.67E-05,6.14E-05,6.47E-05,6.39E-05,6.25E-05,6.02E-05,5.91E-05,6.30E-05,6.99E-05,7.89E-05
0.38,-0.00247722,0.007735351,-0.003154717,-554275.8577,0.00210978,1.50E-05,3.56E-05,4.84E-05,4.95E-05,4.95E-05,5.21E-05,5.91E-05,6.60E-05,7.14E-05,7.52E-05,7.46E-05,7.32E-05,7.09E-05,6.98E-05,7.37E-05,8.06E-05,8.96E-05
0.4,-0.002171879,0.009690533,-0.005168261,-535374.2663,-0.000729026,1.57E-05,3.87E-05,5.59E-05,6.09E-05,6.18E-05,6.32E-05,6.89E-05,7.57E-05,8.18E-05,8.63E-05,8.58E-05,8.45E-05,8.21E-05,8.11E-05,8.50E-05,9.19E-05,0.000100883
0.42,0.000669429,0.013144395,-0.008441414,-466225.0165,-0.00237411,1.55E-05,4.05E-05,6.19E-05,7.13E-05,7.42E-05,7.47E-05,7.88E-05,8.50E-05,9.18E-05,9.71E-05,9.69E-05,9.56E-05,9.33E-05,9.22E-05,9.62E-05,0.000103044,0.000111976
0.44,0.002325192,0.01550588,-0.007101534,-364791.8394,-0.00321465,1.44E-05,4.06E-05,6.59E-05,7.95E-05,8.57E-05,8.60E-05,8.82E-05,9.34E-05,0.000100693,0.000106744,0.000107053,0.000105879,0.000103536,0.000102443,0.000106419,0.00011329,0.000122199
0.46,0.00318031,0.017211708,-0.003613281,-218889.8555,-0.00635025,1.24E-05,3.86E-05,6.71E-05,8.49E-05,9.51E-05,9.62E-05,9.66E-05,0.000100406,0.000107779,0.000114663,0.000115571,0.000114633,0.000112293,0.000111187,0.000115157,0.000122016,0.000130907
0.48,0.006331363,0.019384341,-0.002164686,-1449.882,-0.0102125,8.93E-06,3.39E-05,6.45E-05,8.62E-05,0.000101201,0.000104128,0.000103045,0.00010505,0.000112059,0.000119661,0.000121319,0.000120748,0.000118442,0.000117317,0.000121273,0.000128119,0.000137002
0.5,0.010207458,0.021273795,-0.002262565,277933.0654,-0.0125376,3.73E-06,2.57E-05,5.69E-05,8.19E-05,0.000102322,0.000108085,0.000106183,0.000106241,0.000112327,0.000120384,0.000122921,0.000122879,0.000120662,0.000119516,0.000123447,0.000130282,0.000139166
0.52,0.012542296,0.020070388,-0.001109317,521304.6024,-0.00849424,-2.67E-06,1.41E-05,4.41E-05,7.17E-05,9.78E-05,0.000107318,0.000105486,0.000103703,0.000108298,0.000116389,0.000119873,0.000120541,0.000118502,0.000117341,0.000121234,0.000128059,0.000136952
0.54,0.008500859,0.01765194,0.002704036,630312.6004,-0.00212169,-8.61E-06,1.14E-06,2.77E-05,5.68E-05,8.87E-05,0.000102714,0.000102007,9.88E-05,0.000101369,0.000108939,0.000113341,0.0001149,0.000113167,0.00011201,0.000115856,0.000122669,0.000131573
0.56,0.002120476,0.018688374,0.0016588,588426.8235,0.00253767,-1.25E-05,-1.03E-05,1.05E-05,3.95E-05,7.69E-05,9.61E-05,9.77E-05,9.36E-05,9.39E-05,0.000100291,0.000105448,0.000108043,0.000106782,0.000105676,0.000109466,0.000116263,0.000125174
0.58,-0.002552788,0.0232119,0.00299615,415786.6743,0.00748122,-1.36E-05,-1.79E-05,-4.70E-06,2.21E-05,6.44E-05,8.93E-05,9.43E-05,9.02E-05,8.80E-05,9.27E-05,9.83E-05,0.000101968,0.000101381,0.000100406,0.000104142,0.00011091,0.000119818
0.6,-0.00751496,0.027828648,0.002063803,167779.1869,0.00906795,-1.19E-05,-2.04E-05,-1.56E-05,6.74E-06,5.28E-05,8.36E-05,9.32E-05,9.01E-05,8.55E-05,8.79E-05,9.35E-05,9.82E-05,9.85E-05,9.78E-05,0.000101507,0.000108231,0.00011712
0.62,-0.009124351,0.029429316,-0.001179297,-9855.028,0.00213143,-8.85E-06,-1.87E-05,-2.16E-05,-5.81E-06,4.23E-05,7.89E-05,9.43E-05,9.31E-05,8.66E-05,8.62E-05,9.13E-05,9.69E-05,9.83E-05,9.80E-05,0.00010169,0.00010835,0.000117196
0.64,-0.002208336,0.023532439,0.003759734,-16406.1548,-0.00497901,-6.72E-06,-1.58E-05,-2.48E-05,-1.66E-05,3.14E-05,7.32E-05,9.52E-05,9.71E-05,8.92E-05,8.60E-05,8.99E-05,9.60E-05,9.86E-05,9.90E-05,0.000102755,0.000109334,0.000118107
0.66,0.00489218,0.011799046,0.012082346,68141.3224,-0.00397462,-6.84E-06,-1.49E-05,-2.77E-05,-2.68E-05,1.84E-05,6.44E-05,9.37E-05,9.95E-05,9.13E-05,8.53E-05,8.74E-05,9.35E-05,9.75E-05,9.87E-05,0.000102682,0.000109175,0.000117838
0.68,0.003888637,-0.00160185,0.017273356,27293.0977,0.00690158,-7.70E-06,-1.56E-05,-3.05E-05,-3.53E-05,5.01E-06,5.33E-05,9.00E-05,0.000100806,9.33E-05,8.50E-05,8.47E-05,9.01E-05,9.54E-05,9.77E-05,0.00010203,0.000108453,0.000116967
0.7,-0.006979696,-0.01496434,0.02096229,-297372.5619,0.020567,-6.00E-06,-1.43E-05,-3.01E-05,-3.83E-05,-4.45E-06,4.40E-05,8.74E-05,0.000104062,9.87E-05,8.86E-05,8.55E-05,8.96E-05,9.60E-05,9.95E-05,0.000104398,0.000110801,0.000119135
0.72,-0.02062491,-0.026856458,0.019144491,-900952.7727,0.0306967,8.86E-07,-5.65E-06,-2.17E-05,-3.13E-05,-4.41E-06,4.19E-05,9.08E-05,0.000113724,0.000111803,0.000100997,9.48E-05,9.68E-05,0.00010397,0.00010888,0.000114548,0.00012103,0.000129176
0.74,-0.030710029,-0.035905799,0.000558674,-1746340.855,0.0419079,1.40E-05,1.42E-05,-3.70E-07,-9.90E-06,1.00E-05,5.23E-05,0.000104822,0.000133918,0.000136927,0.000126581,0.00011722,0.000116625,0.000123941,0.000130172,0.000136891,0.000143607,0.000151604
0.76,-0.041852349,-0.046296418,-0.010359382,-2744342.829,0.0475903,3.33E-05,4.74E-05,3.81E-05,2.96E-05,4.28E-05,7.97E-05,0.000133512,0.000168181,0.0001774,0.000168928,0.000156666,0.000152918,0.000159751,0.000167121,0.00017512,0.000182285,0.000190243
0.78,-0.047459177,-0.056426805,-0.013324219,-3700511.191,0.0431909,5.72E-05,9.34E-05,9.54E-05,8.92E-05,9.58E-05,0.000126614,0.000179243,0.00021822,0.00023458,0.00022951,0.000214903,0.000207719,0.000213295,0.000221455,0.000230908,0.000238793,0.000246909
0.8,-0.043011536,-0.057087072,-0.009814864,-4450923.355,0.0347436,8.23E-05,0.000147968,0.000169242,0.00016824,0.000168116,0.000192164,0.000241466,0.000283003,0.000306911,0.000306737,0.000290686,0.000280036,0.000283543,0.000291977,0.000302969,0.000311885,0.000320447
0.82,-0.034590305,-0.054379789,0.011081774,-5033474.039,0.0337993,0.00010631,0.000206201,0.000255453,0.00026439,0.000257917,0.000274509,0.000318577,0.000360684,0.000391911,0.000397907,0.000381642,0.000367796,0.000368453,0.000376499,0.000388996,0.000399267,0.000408633
0.84,-0.033804846,-0.06686119,0.030724351,-5476993.133,0.0285281,0.000128517,0.000264741,0.000350035,0.000375653,0.000364312,0.000372551,0.000409609,0.000450314,0.000487989,0.000501002,0.00048601,0.000469583,0.00046671,0.000473593,0.000487426,0.000499348,0.000509906
0.86,-0.028866897,-0.085695396,0.037643629,-5723285.982,0.018509,0.000148211,0.000320836,0.000448465,0.000498824,0.000485698,0.000484843,0.000513034,0.000550509,0.00059322,0.000613517,0.000601413,0.000583375,0.000576474,0.000581365,0.000596212,0.000610007,0.000622115
0.88,-0.019366657,-0.086132608,0.045483138,-5840303.78,0.017551,0.000164673,0.000372206,0.000546366,0.000629528,0.000619624,0.000609666,0.000626996,0.000659497,0.000705422,0.000732646,0.000724996,0.000706642,0.000695476,0.000697564,0.000712958,0.000728711,0.000742634
0.9,-0.019071994,-0.071157599,0.051583428,-5948936.746,0.0187923,0.000178965,0.000418873,0.000641672,0.000764367,0.000764616,0.000746871,0.000751426,0.000777119,0.000824121,0.000857353,0.000855493,0.000838345,0.000823016,0.000821597,0.000836932,0.000854547,0.000870393
0.92,-0.021046101,-0.056798969,0.035945388,-6022078.623,0.0133348,0.000192285,0.000462071,0.00073361,0.000900477,0.000919178,0.000896757,0.000887132,0.000903961,0.000949604,0.000987478,0.000992373,0.00097804,0.000959036,0.000953606,0.000968161,0.000987319,0.001005
0.94,-0.016346042,-0.037760054,0.02429279,-5846229.766,-0.00420008,0.000203284,0.000500754,0.000819534,0.00103292,0.00107884,0.00105685,0.00103267,0.00103839,0.00107989,0.0011207,0.00113286,0.00112286,0.00110108,0.00109142,0.00110439,0.00112453,0.00114373
0.96,0.000467737,-0.009102051,0.018622883,-5128164.241,-0.0350314,0.000207603,0.000529208,0.000892583,0.00115277,0.00123434,0.00121967,0.00118205,0.0011745,0.00120865,0.00125041,0.00126984,0.00126547,0.00124217,0.00122843,0.00123899,0.00125929,0.00127945
0.98,0.030695678,0.014387478,0.016685926,-3735697.79,-0.0652694,0.000199886,0.000538087,0.000941954,0.00124775,0.00137245,0.0013732,0.00132513,0.00130265,0.00132588,0.00136623,0.0013925,0.00139465,0.00137139,0.00135412,0.00136149,0.00138089,0.00140122
1,0.060505584,0.03424405,0.005189335,-1982593.918,-0.0706114,0.000178523,0.000520479,0.000957882,0.0013072,0.00148132,0.00150606,0.00145256,0.00141442,0.00142297,0.00145914,0.00149131,0.00150047,0.00147899,0.00145911,0.00146262,0.00147992,0.00149938
1.02,0.065655909,0.053905288,-0.012243672,-419752.708,-0.0553547,0.000148598,0.000478353,0.000937972,0.00132768,0.00155634,0.0016135,0.00156141,0.00150832,0.00149853,0.00152721,0.00156388,0.00158008,0.00156216,0.00154091,0.00154011,0.00155401,0.00157134
1.04,0.050492123,0.057392652,-0.036020769,545928.54,-0.030731,0.000118759,0.000422378,0.000888612,0.00131339,0.0016005,0.00169803,0.00165556,0.00159003,0.00155878,0.00157611,0.00161528,0.00163818,0.00162552,0.00160435,0.00159904,0.00160826,0.0016221
1.06,0.026282892,0.054563245,-0.029152669,834109.1282,-0.00856722,9.61E-05,0.000366193,0.000821702,0.00127272,0.00162046,0.00176558,0.00174193,0.00166832,0.00161356,0.00161529,0.00165428,0.00168311,0.00167727,0.0016577,0.00164798,0.00165135,0.00166033
1.08,0.004839983,0.065108121,-0.020571611,694397.9178,-0.00142044,8.31E-05,0.00031979,0.000749414,0.00121403,0.00162177,0.0018209,0.00182591,0.00175023,0.00167134,0.00165321,0.00168861,0.00172216,0.00172439,0.00170797,0.0016942,0.00169079,0.00169362
1.1,-0.001161567,0.085095218,-0.019308798,546441.9631,-0.00982156,7.66E-05,0.000285078,0.000678964,0.00114223,0.0016055,0.00186373,0.00190761,0.00183718,0.0017353,0.00169357,0.00172128,0.00175772,0.00176891,0.00175709,0.00173991,0.00172914,0.00172479
1.12,0.00885762,0.101852766,-0.038316698,683428.0444,-0.022754,7.05E-05,0.000256424,0.000610782,0.00105844,0.00156845,0.00188869,0.00198173,0.00192478,0.00180293,0.00173495,0.00175032,0.0017871,0.00180766,0.00180172,0.001782,0.0017637,0.00175158
1.14,0.023711521,0.118320964,-0.073341716,1198118.782,-0.0357804,5.95E-05,0.000225036,0.000540408,0.000961856,0.00150631,0.00188821,0.0020401,0.00200555,0.00186871,0.00177327,0.00177146,0.00180518,0.00183492,0.00183588,0.00181467,0.00178919,0.00176926
1.16,0.038758135,0.140380169,-0.070371687,2028091.168,-0.0449615,4.07E-05,0.000183116,0.000461373,0.000851008,0.00141617,0.00185545,0.0020742,0.00207139,0.0019265,0.00180419,0.0017805,0.00180699,0.00184493,0.00185344,0.00183195,0.00180018,0.00177301
1.18,0.049815471,0.142733605,-0.065388008,2938475.114,-0.0405896,1.42E-05,0.000126991,0.000368685,0.000725347,0.0012983,0.00178698,0.0020777,0.00211598,0.00197184,0.00182525,0.00177554,0.00178998,0.00183415,0.00185043,0.00183001,0.00179337,0.00176013
1.2,0.047056049,0.110924853,-0.073388578,3508533.941,-0.0155729,-1.52E-05,6.01E-05,0.000263225,0.000588329,0.00115841,0.00168601,0.00204988,0.00213785,0.00200499,0.00183885,0.00175991,0.00175716,0.00180447,0.00182819,0.0018103,0.00177069,0.00173308
1.22,0.023320167,0.071806799,-0.069040021,3602048.598,0.000762893,-4.14E-05,-8.31E-06,0.000152122,0.000447241,0.00100643,0.0015617,0.00199561,0.00214012,0.00203043,0.00185168,0.00174159,0.0017165,0.00176271,0.00179284,0.00177898,0.00173876,0.00169894
1.24,0.007903709,0.049484557,-0.100397809,3623104.289,-0.010782,-6.30E-05,-7.20E-05,4.18E-05,0.000306604,0.000849073,0.00142149,0.00191855,0.00212371,0.00204973,0.0018675,0.001726,0.00167386,0.00171362,0.0017483,0.00173995,0.00170181,0.00166231
1.26,0.020018133,0.036538319,-0.136652237,3599081.829,0.00325801,-8.21E-05,-0.000129816,-6.44E-05,0.000167442,0.000688439,0.00126909,0.00181983,0.00208634,0.00206032,0.00188571,0.00171446,0.00163142,0.00165847,0.00169496,0.00169339,0.00166026,0.00162392
1.28,0.006140961,0.019341417,-0.103573677,3177891.574,0.0316164,-9.65E-05,-0.000178062,-0.000159773,3.55E-05,0.000530051,0.00111168,0.00170539,0.00203061,0.0020633,0.00190886,0.00171182,0.00159527,0.00160274,0.00163735,0.00164348,0.00161838,0.00158828
1.3,-0.022584846,-0.013862932,-0.059916012,2331529.474,0.0424745,-0.000101321,-0.000209435,-0.000234752,-7.88E-05,0.000383343,0.000959627,0.00158553,0.00196414,0.00206382,0.00194269,0.00172622,0.00157522,0.00155603,0.00158419,0.00159838,0.00158426,0.00156352
1.32,-0.034465955,-0.05986388,0.012050958,1072365.818,0.0639654,-9.47E-05,-0.000218184,-0.000281385,-0.000165526,0.000257447,0.000821997,0.00146987,0.00189495,0.00206678,0.00199151,0.00176441,0.00158003,0.00152737,0.0015438,0.00156565,0.00156514,0.00155682
1.34,-0.057756239,-0.093952329,0.069907586,-967086.799,0.110607,-7.29E-05,-0.00019682,-0.000288903,-0.000211693,0.000165233,0.000710799,0.00137102,0.00183514,0.00208104,0.00206244,0.00183558,0.00162125,0.00152913,0.00152802,0.00155622,0.00157139,0.00157823
1.36,-0.10706236,-0.107541101,0.090405489,-3817549.243,0.136784,-3.02E-05,-0.000134899,-0.000242734,-0.000200663,0.000124251,0.000642528,0.00130576,0.00180173,0.00212073,0.0021669,0.00195257,0.00171424,0.00157804,0.00155342,0.00158566,0.0016177,0.00164182
1.38,-0.136768091,-0.100913819,0.085478689,-6749338.852,0.117829,3.15E-05,-2.94E-05,-0.000135049,-0.000122347,0.000146261,0.000628274,0.0012851,0.00180616,0.00219494,0.00231081,0.0021218,0.00186789,0.00168498,0.00163113,0.00166402,0.00171298,0.00175562
1.4,-0.122070586,-0.076770642,0.053889601,-8940790.895,0.0680802,9.97E-05,0.000106779,2.65E-05,1.77E-05,0.000228814,0.000665705,0.00130637,0.00184596,0.00229947,0.00248683,0.0023355,0.0020765,0.00184674,0.00175865,0.00178779,0.00185231,0.00191347
1.42,-0.077253638,-0.039357342,0.030294968,-9999636.185,0.0232287,0.000159917,0.000250703,0.000221468,0.00020333,0.000358865,0.000742909,0.00135737,0.00190863,0.00242048,0.00267848,0.00257583,0.00232359,0.00204979,0.0019237,0.00194379,0.00202087,0.00209905
1.44,-0.037383647,-0.010530723,0.058217627,-10071276.31,0.0052211,0.000205069,0.000382685,0.000427857,0.000419199,0.000523318,0.000848835,0.00142696,0.00198228,0.00254493,0.00287076,0.00282572,0.00259256,0.00228072,0.00211465,0.00211973,0.00220459,0.00229659
1.46,-0.023966769,-0.021065584,0.094075719,-9694759.904,-0.00742064,0.000236351,0.00049385,0.000629763,0.000653854,0.000714932,0.00097873,0.00151057,0.00206142,0.00266624,0.00305569,0.00307488,0.0028727,0.00253184,0.00232604,0.00230984,0.00239591,0.00249677
1.48,-0.015749512,-0.042512997,0.062106542,-9473142.406,0.00536075,0.000259645,0.000585239,0.000819532,0.000899102,0.000931791,0.00113383,0.00160987,0.00214688,0.00278418,0.00323201,0.00331974,0.00315911,0.00280088,0.00255819,0.0025145,0.00259359,0.00269652
1.5,-0.031770017,-0.043641508,0.015219487,-9775782.36,0.0265055,0.000283113,0.000666122,0.000998451,0.00115172,0.00117627,0.00132097,0.00173274,0.00224581,0.0029048,0.00340499,0.00356336,0.00345309,0.00309099,0.00281689,0.00274008,0.00280274,0.00289924
1.52,-0.054500956,-0.019923704,-0.042863938,-10229568.82,0.00999505,0.000310681,0.000745633,0.00117051,0.00140862,0.00144856,0.00154569,0.00188696,0.00236536,0.00303402,0.00357991,0.00380908,0.00375617,0.00340467,0.00310707,0.00299252,0.00302855,0.00310881
1.54,-0.03771381,0.023523123,-0.070960547,-9769244.95,-0.0508779,0.000334101,0.000819215,0.00132974,0.00165624,0.00173538,0.00180019,0.00206835,0.00250116,0.00316619,0.00375032,0.00404866,0.00405847,0.00373234,0.00342105,0.0032656,0.00326459,0.00331794
1.56,0.025450625,0.056732451,-0.132530907,-7506832.111,-0.135092,0.000335782,0.000864621,0.00145442,0.00186611,0.0020068,0.00205903,0.00225626,0.00263349,0.00328061,0.00389398,0.00425834,0.00433474,0.00404837,0.00373456,0.00353685,0.00348885,0.00350438
1.58,0.114783599,0.067121082,-0.212960162,-3353985.841,-0.204995,0.000300066,0.000851729,0.0015123,0.0020034,0.00222421,0.00228608,0.00242028,0.00273432,0.00334857,0.00398007,0.00440607,0.00455163,0.00431847,0.00401382,0.00377451,0.00367085,0.00363821
1.6,0.192442785,0.054168767,-0.228713142,1774098.628,-0.213872,0.000224185,0.000760776,0.00147522,0.00204235,0.0023553,0.00244928,0.00253411,0.0027812,0.00334754,0.00398379,0.00446585,0.004682,0.00451412,0.00423005,0.00395172,0.00378583,0.00369615
1.62,0.211132876,0.013877028,-0.152175995,7209617.042,-0.20882,0.000117832,0.000592427,0.00133108,0.00197224,0.00238359,0.00252986,0.00258381,0.00276543,0.00326961,0.00389511,0.00442618,0.00471323,0.00462114,0.00436816,0.00405515,0.00382326,0.00366994
1.64,0.218086158,-0.025299567,-0.13332922,12653146.61,-0.21105,-8.58E-06,0.000358702,0.00108061,0.00178818,0.00230159,0.00251632,0.0025612,0.00268456,0.00311437,0.00371231,0.00428344,0.00464049,0.0046328,0.00442012,0.00407828,0.00377993,0.00355947
1.66,0.233507846,-0.052456047,-0.162620015,17575186.95,-0.192538,-0.000147634,7.34E-05,0.000731773,0.00148554,0.00210353,0.00239942,0.00245854,0.00253593,0.00288277,0.00343615,0.00403623,0.00446097,0.00454402,0.00437937,0.0040158,0.00365403,0.00336665
1.68,0.22779273,-0.079953022,-0.126412429,21729909.76,-0.161585,-0.000290841,-0.000246724,0.000300058,0.00106715,0.00178749,0.00217547,0.00227216,0.00231973,0.00257972,0.00307274,0.00368855,0.00417672,0.00435435,0.00424401,0.00386684,0.0034482,0.00309806
1.7,0.209466556,-0.109881187,-0.103389625,25187778.53,-0.140242,-0.000430692,-0.000583549,-0.000194493,0.000544129,0.00135512,0.00184499,0.00200204,0.00203827,0.00221292,0.0026326,0.00324914,0.00379386,0.00406719,0.00401607,0.00363437,0.00316868,0.00276388
1.72,0.198990546,-0.116252576,-0.085372417,28352416.55,-0.142603,-0.000565485,-0.000925322,-0.000734679,-7.15E-05,0.000807222,0.00140592,0.00164553,0.00168995,0.00178635,0.00212393,0.00272511,0.0033164,0.00368361,0.00369527,0.00331897,0.00281896,0.00237123
1.74,0.210082246,-0.061886062,-0.03944934,31505637.24,-0.14263,-0.000698141,-0.00126923,-0.00130953,-0.000769893,0.000143197,0.000851695,0.00119503,0.00126769,0.00129808,0.00155008,0.0021197,0.00274424,0.0032002,0.00327694,0.00291683,0.00239774,0.00192177
1.76,0.21590974,0.027146966,0.003022333,34087931.2,-0.0996875,-0.000827197,-0.00161187,-0.00190747,-0.00153656,-0.000630425,0.000180039,0.000645788,0.000767148,0.000748557,0.000917169,0.00143998,0.00208136,0.00261736,0.00276023,0.00242791,0.0019069,0.00141955
1.78,0.175926993,0.091420521,0.028795081,35038014.26,-0.0170043,-0.000940099,-0.00193713,-0.00250598,-0.00234317,-0.0014899,-0.000595441,6.40E-06,0.00019737,0.0001512,0.000244196,0.000706874,0.0013464,0.00194991,0.00215853,0.00186635,0.00136202,0.000881438
1.8,0.093221115,0.101225761,0.131802273,33946960.12,0.0527624,-0.00102043,-0.00221817,-0.00307244,-0.00315015,-0.00239714,-0.00144637,-0.000702449,-0.000421162,-0.000469401,-0.000439084,-4.71E-05,0.000570717,0.00122545,0.00149778,0.00125865,0.000790397,0.00033523
1.82,0.021012462,0.075558373,0.165063756,31266907.03,0.0988142,-0.00106029,-0.0024319,-0.00357507,-0.00391906,-0.00331282,-0.0023414,-0.00145914,-0.00106853,-0.00108964,-0.00110434,-0.000790099,-0.000213836,0.000472451,0.000804447,0.000631453,0.000218968,-0.000192244
1.84,-0.029523547,0.054917145,0.085734277,27536832.8,0.139386,-0.00106107,-0.00256679,-0.00398907,-0.00461825,-0.00420298,-0.0032522,-0.00224586,-0.00173085,-0.00169284,-0.00173049,-0.00149732,-0.00098087,-0.000285364,1.00E-04,5.77E-06,-0.000331499,-0.000680741
1.86,-0.076314757,0.065962692,0.030587977,22752519.42,0.200383,-0.00102461,-0.0026174,-0.00429328,-0.00521784,-0.00503444,-0.00414895,-0.0030429,-0.0023946,-0.00226431,-0.00229877,-0.00214567,-0.00170475,-0.00102398,-0.000594105,-0.000598,-0.000841383,-0.00111144
1.88,-0.144866434,0.090275336,-0.002799657,16837381.53,0.255953,-0.000949423,-0.00257789,-0.00446733,-0.00568575,-0.00577075,-0.00499658,-0.00382415,-0.00304159,-0.00278694,-0.00278852,-0.00270971,-0.00235654,-0.00171488,-0.00125152,-0.00115574,-0.0012879,-0.00146253
