time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.48,-0.000354357,0.000530079,-0.00039262,-121366.1626,0.000343795,6.44E-06,1.89E-05,3.20E-05,4.36E-05,5.48E-05,6.41E-05,7.08E-05,7.43E-05,7.50E-05,7.62E-05,7.48E-05,7.35E-05,7.13E-05,7.04E-05,7.43E-05,8.12E-05,9.01E-05
0.5,-0.000357198,0.000539963,-0.000404844,-123689.0731,0.000269642,6.60E-06,1.94E-05,3.30E-05,4.51E-05,5.70E-05,6.71E-05,7.43E-05,7.81E-05,7.88E-05,7.98E-05,7.83E-05,7.68E-05,7.47E-05,7.38E-05,7.77E-05,8.46E-05,9.35E-05
0.52,-0.000281424,0.000547178,-0.000417353,-125914.1432,0.000319514,6.75E-06,1.99E-05,3.39E-05,4.67E-05,5.93E-05,7.01E-05,7.79E-05,8.20E-05,8.27E-05,8.36E-05,8.18E-05,8.03E-05,7.82E-05,7.73E-05,8.13E-05,8.81E-05,9.71E-05
0.54,-0.000328778,0.000563596,-0.000429932,-128695.926,0.000349987,6.89E-06,2.03E-05,3.49E-05,4.82E-05,6.16E-05,7.30E-05,8.16E-05,8.60E-05,8.68E-05,8.76E-05,8.56E-05,8.39E-05,8.17E-05,8.09E-05,8.49E-05,9.18E-05,0.000100699
0.56,-0.000355535,0.000550757,-0.000444681,-131649.9974,0.000345107,7.03E-06,2.07E-05,3.58E-05,4.97E-05,6.38E-05,7.60E-05,8.53E-05,9.01E-05,9.11E-05,9.17E-05,8.95E-05,8.76E-05,8.54E-05,8.46E-05,8.87E-05,9.55E-05,0.000104483
0.58,-0.000346423,0.000484686,-0.000453503,-134486.9416,0.000350055,7.18E-06,2.12E-05,3.67E-05,5.11E-05,6.61E-05,7.91E-05,8.90E-05,9.43E-05,9.55E-05,9.61E-05,9.37E-05,9.15E-05,8.93E-05,8.85E-05,9.26E-05,9.95E-05,0.000108406
0.6,-0.000347208,0.000600779,-0.00047053,-137286.6293,0.000351229,7.32E-06,2.16E-05,3.76E-05,5.26E-05,6.83E-05,8.21E-05,9.28E-05,9.86E-05,0.000100083,0.000100674,9.80E-05,9.56E-05,9.32E-05,9.24E-05,9.66E-05,0.000103509,0.000112468
0.62,-0.000346184,0.000599418,-0.000336578,-139912.6901,0.000348401,7.46E-06,2.20E-05,3.84E-05,5.40E-05,7.05E-05,8.51E-05,9.66E-05,0.000102945,0.000104765,0.000105414,0.000102544,9.98E-05,9.73E-05,9.65E-05,0.000100697,0.000107683,0.000116671
0.64,-0.00034493,0.000612959,-0.000177486,-142297.6817,0.000339976,7.59E-06,2.24E-05,3.93E-05,5.55E-05,7.28E-05,8.81E-05,0.000100495,0.00010736,0.000109563,0.000110323,0.000107271,0.000104306,0.000101559,0.000100654,0.00010493,0.000111981,0.000121012
0.66,-0.000344013,0.000624671,-0.00045565,-144441.3926,0.000323877,7.71E-06,2.28E-05,4.01E-05,5.69E-05,7.50E-05,9.12E-05,0.000104375,0.000111831,0.000114469,0.000115389,0.000112193,0.000108963,0.000105958,0.000104947,0.000109268,0.000116398,0.000125489
0.68,-0.000342975,0.00063658,-0.000576471,-146513.9173,0.000299101,7.83E-06,2.32E-05,4.10E-05,5.83E-05,7.72E-05,9.42E-05,0.000108275,0.000116352,0.00011947,0.000120604,0.000117304,0.000113824,0.000110522,0.000109362,0.000113712,0.000120928,0.000130094
0.7,-0.000342048,0.000649095,0.000270609,-148641.3145,0.000265424,7.95E-06,2.36E-05,4.18E-05,5.97E-05,7.94E-05,9.72E-05,0.000112192,0.000120917,0.000124558,0.000125955,0.000122599,0.00011889,0.000115261,0.000113908,0.000118262,0.000125567,0.000134818
0.72,-0.000340774,0.000661797,0.000337413,-150489.8904,0.000225297,8.06E-06,2.40E-05,4.26E-05,6.10E-05,8.15E-05,0.000100273,0.000116121,0.00012552,0.000129724,0.000131433,0.000128071,0.000124161,0.000120181,0.000118596,0.000122922,0.000130307,0.000139648
0.74,-0.000340346,0.000674884,0.000373184,-152493.1907,0.000179929,8.17E-06,2.43E-05,4.34E-05,6.24E-05,8.37E-05,0.000103291,0.000120059,0.000130155,0.00013496,0.000137028,0.000133712,0.000129634,0.00012529,0.000123437,0.000127697,0.000135145,0.000144567
0.76,-0.000339335,0.00068818,0.000461008,-154231.0003,0.000128808,8.27E-06,2.47E-05,4.42E-05,6.38E-05,8.58E-05,0.000106302,0.000124004,0.000134817,0.000140257,0.000142731,0.000139513,0.000135304,0.000130593,0.000128442,0.000132595,0.000140075,0.000149558
0.78,-0.000333662,0.000702085,-0.000179873,-156300.0735,0.000106126,8.38E-06,2.50E-05,4.50E-05,6.51E-05,8.80E-05,0.000109306,0.000127953,0.000139501,0.000145609,0.000148533,0.000145465,0.000141164,0.000136095,0.000133626,0.000137625,0.000145093,0.000154603
0.8,-0.000353356,0.000715476,-0.000542839,-157492.7578,-1.55E-06,8.48E-06,2.54E-05,4.57E-05,6.64E-05,9.01E-05,0.000112299,0.000131901,0.0001442,0.000151008,0.000154423,0.000151554,0.000147205,0.000141795,0.000138995,0.000142793,0.000150193,0.000159681
0.82,-0.000281009,0.00073108,-0.000659189,-156658.2853,-0.000150765,8.55E-06,2.57E-05,4.64E-05,6.77E-05,9.22E-05,0.000115256,0.000135822,0.000148886,0.000156421,0.000160368,0.000157746,0.000153393,0.000147671,0.000144536,0.000148083,0.00015535,0.000164756
0.84,-0.000156067,0.000744994,-0.000674208,-156859.9043,2.93E-05,8.61E-06,2.59E-05,4.71E-05,6.89E-05,9.42E-05,0.000118165,0.000139699,0.000153542,0.000161832,0.000166347,0.000164018,0.000159707,0.000153711,0.000150243,0.000153491,0.00016055,0.000169802
0.86,-0.000346629,0.000750134,-0.000693323,-158697.5267,2.29E-05,8.67E-06,2.62E-05,4.78E-05,7.01E-05,9.62E-05,0.000121048,0.000143557,0.00015819,0.000167259,0.000172377,0.000170385,0.000166164,0.000159938,0.00015615,0.000159048,0.00016582,0.000174842
0.88,-0.000335116,0.000832848,-0.000713899,-160869.7936,3.83E-05,8.75E-06,2.65E-05,4.84E-05,7.13E-05,9.82E-05,0.000123922,0.000147409,0.000162846,0.000172715,0.000178467,0.000176854,0.000172772,0.000166368,0.000162275,0.000164776,0.00017118,0.000179893
0.9,-0.000329584,0.000130072,-0.000732972,-162907.5529,7.64E-05,8.84E-06,2.68E-05,4.91E-05,7.25E-05,0.000100217,0.000126784,0.000151253,0.000167503,0.000178193,0.000184608,0.000183415,0.000179522,0.000172996,0.000168618,0.000170677,0.000176634,0.000184962
0.92,-0.000332123,0.000633192,-0.000755269,-165228.9324,0.000121937,8.93E-06,2.71E-05,4.97E-05,7.37E-05,0.000102184,0.00012963,0.000155088,0.00017216,0.000183688,0.000190794,0.00019006,0.000186407,0.000179817,0.000175179,0.000176754,0.00018219,0.000190062
0.94,-0.000329976,0.000859764,-0.000796323,-167030.8532,0.000178902,9.03E-06,2.74E-05,5.04E-05,7.49E-05,0.000104139,0.000132462,0.000158912,0.000176814,0.000189197,0.000197016,0.000196782,0.000193419,0.000186827,0.000181951,0.000183007,0.000187856,0.000195212
0.96,-0.000329182,0.000826992,-0.000287793,-169014.1193,0.00024446,9.12E-06,2.77E-05,5.11E-05,7.60E-05,0.000106082,0.000135277,0.000162724,0.000181462,0.000194714,0.00020327,0.000203574,0.000200553,0.000194017,0.000188928,0.000189435,0.000193645,0.000200435
0.98,-0.000328339,0.00085939,0.000943668,-170709.323,0.000316968,9.22E-06,2.80E-05,5.18E-05,7.72E-05,0.000108014,0.000138076,0.000166522,0.000186103,0.000200237,0.000209549,0.000210432,0.000207802,0.000201377,0.000196101,0.000196038,0.000199569,0.000205756
1,-0.000327254,0.00087205,0.001068883,-172608.403,0.000395383,9.31E-06,2.83E-05,5.24E-05,7.84E-05,0.000109938,0.000140859,0.000170304,0.000190735,0.00020576,0.000215851,0.000217349,0.00021516,0.000208899,0.000203458,0.000202814,0.000205642,0.000211204
1.02,-0.000326438,0.000890375,0.001219816,-174484.2767,0.000475958,9.41E-06,2.86E-05,5.31E-05,7.96E-05,0.000111855,0.000143628,0.000174068,0.000195353,0.00021128,0.00022217,0.000224322,0.000222622,0.000216569,0.000210989,0.000209762,0.000211878,0.00021681
1.04,-0.000325235,0.000907916,-8.02E-05,-176486.696,0.000556504,9.51E-06,2.90E-05,5.38E-05,8.08E-05,0.00011377,0.000146383,0.000177813,0.000199956,0.000216793,0.000228505,0.000231347,0.000230179,0.000224375,0.00021868,0.000216881,0.000218294,0.000222608
1.06,-0.000324392,0.00092585,-0.000878221,-178166.7215,0.000635411,9.60E-06,2.93E-05,5.45E-05,8.19E-05,0.000115683,0.000149127,0.000181537,0.000204539,0.000222298,0.000234852,0.000238419,0.000237825,0.000232303,0.000226519,0.000224169,0.000224906,0.000228627
1.08,-0.000324996,0.000944127,0.000926339,-179979.9548,0.000701054,9.70E-06,2.96E-05,5.52E-05,8.31E-05,0.000117593,0.000151861,0.00018524,0.0002091,0.000227789,0.00024121,0.000245534,0.000245549,0.000240339,0.000234493,0.000231627,0.000231728,0.000234899
1.1,-0.000317034,0.000962618,-0.00108983,-181971.7199,0.000785237,9.79E-06,2.99E-05,5.59E-05,8.43E-05,0.0001195,0.000154587,0.000188923,0.000213637,0.000233266,0.000247577,0.000252689,0.000253343,0.00024847,0.000242591,0.000239255,0.000238778,0.000241454
1.12,-0.000333543,0.000981466,-0.000947859,-183590.2527,0.000817799,9.88E-06,3.02E-05,5.65E-05,8.55E-05,0.000121404,0.000157305,0.000192586,0.000218148,0.000238726,0.00025395,0.000259877,0.000261197,0.000256682,0.000250801,0.000247054,0.000246071,0.000248317
1.14,-0.000305367,0.001000557,-0.001015958,-180534.4023,0.000504614,9.94E-06,3.05E-05,5.72E-05,8.66E-05,0.000123263,0.000159974,0.000196189,0.000222593,0.000244129,0.000260289,0.000267053,0.000269058,0.000264922,0.000259076,0.000254986,0.00025358,0.000255473
1.16,6.11E-05,0.001019977,-0.001035287,-173780.0184,0.000544939,9.91E-06,3.06E-05,5.77E-05,8.76E-05,0.000124999,0.000162516,0.000199657,0.000226897,0.000249397,0.000266512,0.000274134,0.000276841,0.000273102,0.00026733,0.000262977,0.000261242,0.000262867
1.18,6.70E-05,0.001039816,-0.001012627,-170390.701,0.000917247,9.84E-06,3.07E-05,5.81E-05,8.85E-05,0.000126606,0.000164926,0.000202984,0.000231057,0.000254527,0.000272614,0.000281106,0.000284529,0.000281207,0.000275554,0.000271026,0.000269063,0.000270511
1.2,-0.000267361,0.001058847,-0.001886075,-168957.5571,0.000771906,9.79E-06,3.07E-05,5.84E-05,8.93E-05,0.000128133,0.000167251,0.000206221,0.000235126,0.000259569,0.000278638,0.000288012,0.00029216,0.000289276,0.000283792,0.000279185,0.000277103,0.000278471
1.22,-9.18E-05,0.001082924,-0.003018494,-166601.4767,0.000761528,9.74E-06,3.06E-05,5.86E-05,9.00E-05,0.000129569,0.000169483,0.000209363,0.000239099,0.000264519,0.000284577,0.000294835,0.000299719,0.000297297,0.000292038,0.000287452,0.000285366,0.000286753
1.24,-5.87E-05,0.001090735,-0.00175916,-167401.6455,0.00107563,9.70E-06,3.06E-05,5.88E-05,9.06E-05,0.000130915,0.000171627,0.000212416,0.000242987,0.000269385,0.000290433,0.000301573,0.000307201,0.000305269,0.000300295,0.000295838,0.000293863,0.000295372
1.26,-0.000357728,0.001148219,-0.001136265,-170593.6378,0.00103794,9.71E-06,3.06E-05,5.89E-05,9.12E-05,0.000132218,0.000173731,0.000215433,0.000246842,0.000274217,0.000296252,0.000308269,0.000314647,0.00031324,0.000308618,0.000304397,0.000302651,0.000304385
1.28,-0.000312013,0.00104561,-0.000980105,-174250.6839,0.00103312,9.76E-06,3.08E-05,5.92E-05,9.18E-05,0.000133492,0.000175811,0.000218434,0.000250687,0.000279037,0.000302051,0.000314933,0.000322068,0.000321227,0.000317025,0.000313152,0.000311754,0.000313818
1.3,-0.000305257,0.000683204,-0.000119115,-177730.5569,0.00104099,9.83E-06,3.09E-05,5.95E-05,9.24E-05,0.000134733,0.000177855,0.000221413,0.000254518,0.000283837,0.000307819,0.000321553,0.000329452,0.00032922,0.000325516,0.000322102,0.000321168,0.000323665
1.32,-0.000317612,0.00124394,-0.001425036,-181377.9272,0.00106033,9.92E-06,3.11E-05,5.99E-05,9.30E-05,0.000135955,0.000179864,0.000224374,0.000258339,0.000288621,0.000313556,0.000328126,0.000336796,0.000337225,0.000334098,0.000331253,0.0003309,0.000333929
1.34,-0.000347114,-8.40E-05,0.000939846,-179112.371,0.000542187,9.98E-06,3.13E-05,6.03E-05,9.37E-05,0.000137127,0.000181795,0.000227266,0.000262105,0.000293343,0.000319214,0.000334602,0.000344053,0.000345197,0.000342729,0.000340565,0.000340904,0.000344564
1.36,0.000156295,0.000136354,0.000898558,-175264.2371,0.000788332,9.96E-06,3.15E-05,6.06E-05,9.43E-05,0.000138196,0.00018358,0.000230015,0.00026574,0.000297928,0.000324717,0.000340906,0.000351146,0.000353065,0.000351341,0.000349968,0.000351107,0.000355492
1.38,-0.000108456,0.00079552,-0.000403662,-179941.2998,0.00134073,9.96E-06,3.15E-05,6.09E-05,9.49E-05,0.000139239,0.000185292,0.000232677,0.000269298,0.000302429,0.000330119,0.000347094,0.000358136,0.000360891,0.000359997,0.000359522,0.000361566,0.000366767
1.4,-0.000682666,0.001315779,0.001155538,-190603.5963,0.00124945,1.01E-05,3.18E-05,6.13E-05,9.56E-05,0.000140407,0.000187078,0.000235384,0.000272903,0.000306975,0.000335551,0.000353298,0.000365157,0.00036881,0.000368832,0.000369362,0.000372411,0.000378513
1.42,-0.000615283,0.001289199,-0.001586589,-197486.3742,0.000871098,1.03E-05,3.21E-05,6.19E-05,9.65E-05,0.000141713,0.000188967,0.000238149,0.000276555,0.000311563,0.000341017,0.000359525,0.000372218,0.000376834,0.000377859,0.000379495,0.000383646,0.00039073
1.44,-0.00026109,0.001321599,-0.001398113,-200732.7591,0.000937767,1.04E-05,3.25E-05,6.25E-05,9.74E-05,0.000143083,0.000190905,0.00024091,0.000280177,0.000316115,0.000346443,0.000365707,0.000379255,0.000384897,0.000387008,0.000389849,0.000395195,0.00040334
1.46,-0.000351856,0.001348782,-0.001465549,-195968.3086,0.000304074,1.05E-05,3.28E-05,6.31E-05,9.83E-05,0.000144434,0.000192824,0.000243597,0.000283685,0.000320539,0.000351746,0.000371768,0.000386194,0.000392925,0.000396204,0.000400345,0.000406974,0.000416255
1.48,0.000258227,0.001346169,-0.001461437,-190593.6487,0.000719844,1.05E-05,3.30E-05,6.36E-05,9.91E-05,0.000145697,0.000194656,0.000246151,0.00028701,0.000324757,0.000356849,0.00037764,0.000392973,0.000400854,0.000405378,0.000410909,0.000418906,0.000429397
1.5,-0.000181714,0.001482679,-0.001562136,-185990.4561,0.000537535,1.04E-05,3.31E-05,6.39E-05,9.98E-05,0.000146883,0.000196412,0.00024859,0.000290163,0.000328771,0.000361754,0.000383335,0.000399609,0.0004087,0.000414542,0.000421547,0.000430995,0.000442766
1.52,-2.60E-05,0.000693379,-5.68E-05,-178384.0061,0.000201581,1.03E-05,3.30E-05,6.42E-05,0.000100352,0.00014798,0.000198069,0.0002509,0.000293133,0.000332559,0.000366434,0.000388837,0.000406092,0.00041645,0.000423679,0.000432238,0.000443215,0.000456336
1.54,0.00027932,0.000256994,-0.001351999,-167719.7197,0.00020984,1.02E-05,3.28E-05,6.42E-05,0.00010076,0.000148912,0.000199555,0.000253008,0.000295854,0.000336049,0.000370809,0.000394072,0.000412356,0.000424039,0.000432716,0.000442905,0.000455483,0.000470021
1.56,0.00023546,0.001187972,0.000741967,-163785.8193,0.000688493,9.98E-06,3.25E-05,6.40E-05,0.000100999,0.000149705,0.000200898,0.000254941,0.000298362,0.000339273,0.000374905,0.000399068,0.000418436,0.000431503,0.000441684,0.00045357,0.000467821,0.000483836
1.58,-0.000282933,0.001532932,0.004305524,-170421.7879,0.0010309,9.90E-06,3.23E-05,6.38E-05,0.000101201,0.000150492,0.000202239,0.000256844,0.000300808,0.000342384,0.000378866,0.000403969,0.000424483,0.000438993,0.000450731,0.000464376,0.000480364,0.000497913
1.6,-0.000666662,0.001503368,0.004525985,-185753.5885,0.00122882,1.00E-05,3.23E-05,6.39E-05,0.00010152,0.000151407,0.000203723,0.000258867,0.000303347,0.000345538,0.000382848,0.000408926,0.000430651,0.000446666,0.000460009,0.000475471,0.000493254,0.000512389
1.62,-0.000905071,0.001544969,-0.000406444,-204415.5341,0.00124857,1.03E-05,3.27E-05,6.42E-05,0.000102064,0.000152526,0.000205427,0.0002611,0.000306072,0.000348836,0.000386949,0.000414032,0.000437032,0.000454617,0.000469614,0.00048694,0.000506572,0.000527337
1.64,-0.000964372,0.001566568,-0.001737621,-212033.848,0.000297916,1.06E-05,3.33E-05,6.48E-05,0.000102803,0.000153783,0.000207276,0.00026348,0.000308928,0.000352226,0.000391122,0.000419232,0.000443571,0.000462791,0.000479493,0.000498726,0.000520249,0.000542689
1.66,-5.27E-05,0.001592677,-0.002040436,-203489.8747,-0.000232063,1.08E-05,3.38E-05,6.55E-05,0.000103546,0.000154957,0.000209025,0.000265772,0.000311686,0.000355489,0.000395153,0.000424308,0.000450039,0.000470962,0.000489421,0.000510598,0.000534051,0.000558201
1.68,0.000437585,0.00162039,0.002820635,-197567.0962,0.000542977,1.07E-05,3.40E-05,6.60E-05,0.000104212,0.000155956,0.000210551,0.000267857,0.000314234,0.000358526,0.000398942,0.000429158,0.000456325,0.000479021,0.000499291,0.000522446,0.000547857,0.000573752
1.7,-0.000380839,0.001645872,0.003066469,-199089.0722,0.000491356,1.07E-05,3.42E-05,6.65E-05,0.000104921,0.000156922,0.000211964,0.000269832,0.000316679,0.000361456,0.000402617,0.000433905,0.000462542,0.00048708,0.000509215,0.000534381,0.000561774,0.000589436
1.72,-0.000377828,0.001659768,0.003167565,-179588.88,-0.00153541,1.06E-05,3.42E-05,6.68E-05,0.000105532,0.000157763,0.000213158,0.000271564,0.000318896,0.00036417,0.000406074,0.000438441,0.000468572,0.000495017,0.000519073,0.000546281,0.000575675,0.00060512
1.74,0.001599809,0.00178046,0.003509191,-151409.7252,-0.00073154,1.02E-05,3.37E-05,6.66E-05,0.000105701,0.000158177,0.000213841,0.00027273,0.000320562,0.00036636,0.000409016,0.000442464,0.000474108,0.000502518,0.000528549,0.000557832,0.00058924,0.000620473
1.76,0.00075264,0.000896594,-0.000266065,-142139.6147,0.000448358,9.70E-06,3.29E-05,6.60E-05,0.000105488,0.00015825,0.00021413,0.000273421,0.000321759,0.00036812,0.000411549,0.00044608,0.000479249,0.000509673,0.000537729,0.00056912,0.000602552,0.00063557
1.78,-0.000458489,0.001412667,-0.002250371,-147742.2215,0.000229429,9.43E-06,3.22E-05,6.53E-05,0.000105174,0.000158264,0.000214349,0.000273955,0.000322782,0.00036975,0.000413992,0.000449606,0.000484308,0.000516784,0.000546913,0.000580444,0.000615909,0.000650708
1.8,-0.00025411,0.000921439,1.27E-05,-154865.0691,0.000264726,9.35E-06,3.18E-05,6.47E-05,0.000104824,0.000158271,0.000214581,0.000274435,0.000323712,0.000371326,0.000416432,0.000453136,0.00048938,0.000523934,0.000556177,0.000591879,0.000629387,0.000665962
1.82,-0.00029108,0.001894752,-0.001993598,-162193.0665,0.00033997,9.36E-06,3.16E-05,6.42E-05,0.000104431,0.000158235,0.000214809,0.000274875,0.000324547,0.000372835,0.000418865,0.000456677,0.000494466,0.000531116,0.000565505,0.000603408,0.000642969,0.000681326
1.84,-0.000365057,0.001821242,-0.005970124,-158485.1708,-0.000602945,9.35E-06,3.15E-05,6.38E-05,0.000103947,0.000158055,0.000214935,0.00027521,0.00032523,0.000374198,0.000421209,0.000460159,0.000499501,0.000538255,0.000574814,0.000614942,0.000656571,0.000696724
1.86,0.000573895,0.00187183,-0.007846786,-151858.646,-0.000103715,9.25E-06,3.13E-05,6.34E-05,0.000103295,0.000157594,0.000214799,0.000275312,0.000325653,0.000375291,0.000423327,0.000463461,0.000504367,0.000545225,0.000583963,0.000626337,0.000670055,0.000712026
