time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.001153164,0.004049108,0.00094429,14390.1955,-0.00114956,1.88E-06,7.21E-06,1.14E-05,1.48E-05,1.86E-05,2.34E-05,2.80E-05,3.15E-05,3.33E-05,3.56E-05,3.47E-05,3.34E-05,3.11E-05,3.01E-05,3.40E-05,4.09E-05,4.99E-05
0.04,0.001150772,0.004058359,0.000957732,39225.3303,-0.00114246,1.55E-06,6.76E-06,1.09E-05,1.43E-05,1.82E-05,2.30E-05,2.75E-05,3.10E-05,3.29E-05,3.52E-05,3.43E-05,3.29E-05,3.06E-05,2.96E-05,3.35E-05,4.04E-05,4.94E-05
0.06,0.001144028,0.004085102,0.000983842,66645.4547,-0.00115789,9.91E-07,5.88E-06,9.99E-06,1.33E-05,1.73E-05,2.20E-05,2.66E-05,3.01E-05,3.20E-05,3.43E-05,3.34E-05,3.20E-05,2.97E-05,2.87E-05,3.26E-05,3.95E-05,4.85E-05
0.08,0.001161317,0.004059956,0.001011064,92280.291,-0.0011822,3.30E-07,4.65E-06,8.53E-06,1.17E-05,1.58E-05,2.06E-05,2.52E-05,2.87E-05,3.06E-05,3.29E-05,3.20E-05,3.06E-05,2.83E-05,2.73E-05,3.12E-05,3.81E-05,4.71E-05
0.1,0.001186789,0.00398273,0.000935903,116870.9353,-0.00119745,-3.91E-07,3.15E-06,6.56E-06,9.60E-06,1.39E-05,1.88E-05,2.33E-05,2.69E-05,2.87E-05,3.10E-05,3.01E-05,2.88E-05,2.65E-05,2.54E-05,2.94E-05,3.63E-05,4.53E-05
0.12,0.001204551,0.003868149,0.000866075,139905.3679,-0.00122386,-1.15E-06,1.45E-06,4.11E-06,6.86E-06,1.14E-05,1.64E-05,2.10E-05,2.45E-05,2.64E-05,2.87E-05,2.78E-05,2.64E-05,2.41E-05,2.31E-05,2.70E-05,3.39E-05,4.29E-05
0.14,0.001232761,0.0039112,0.00065348,160803.9365,-0.00111914,-1.92E-06,-3.94E-07,1.25E-06,3.53E-06,8.26E-06,1.35E-05,1.82E-05,2.17E-05,2.36E-05,2.59E-05,2.50E-05,2.36E-05,2.13E-05,2.03E-05,2.42E-05,3.11E-05,4.01E-05
0.16,0.001130534,0.003753073,0.000608981,176293.1249,-0.000881635,-2.66E-06,-2.30E-06,-1.89E-06,-2.94E-07,4.59E-06,1.01E-05,1.49E-05,1.85E-05,2.03E-05,2.27E-05,2.17E-05,2.04E-05,1.81E-05,1.70E-05,2.10E-05,2.79E-05,3.69E-05
0.18,0.000895641,0.00336825,0.000602686,189557.7946,-0.000991744,-3.36E-06,-4.20E-06,-5.22E-06,-4.52E-06,3.89E-07,6.21E-06,1.12E-05,1.49E-05,1.67E-05,1.90E-05,1.81E-05,1.68E-05,1.45E-05,1.34E-05,1.74E-05,2.42E-05,3.32E-05
0.2,0.001008989,0.003679817,0.000145662,206406.9243,-0.00134193,-4.07E-06,-6.13E-06,-8.71E-06,-9.12E-06,-4.36E-06,1.74E-06,7.06E-06,1.08E-05,1.27E-05,1.50E-05,1.40E-05,1.27E-05,1.04E-05,9.35E-06,1.33E-05,2.02E-05,2.92E-05
0.22,0.00136193,0.003915398,0.00036382,225267.9966,-0.00123077,-4.85E-06,-8.17E-06,-1.24E-05,-1.41E-05,-9.71E-06,-3.39E-06,2.31E-06,6.23E-06,8.12E-06,1.04E-05,9.50E-06,8.16E-06,5.85E-06,4.81E-06,8.75E-06,1.56E-05,2.46E-05
0.24,0.001253284,0.003637026,0.000547975,241326.9623,-0.00108037,-5.69E-06,-1.03E-05,-1.62E-05,-1.93E-05,-1.56E-05,-9.19E-06,-3.06E-06,1.13E-06,3.10E-06,5.42E-06,4.47E-06,3.13E-06,8.14E-07,-2.33E-07,3.71E-06,1.06E-05,1.96E-05
0.26,0.001103644,0.003742163,0.00086447,261336.8617,-0.0016115,-6.57E-06,-1.26E-05,-2.02E-05,-2.48E-05,-2.20E-05,-1.57E-05,-9.10E-06,-4.54E-06,-2.43E-06,-9.98E-08,-1.05E-06,-2.41E-06,-4.72E-06,-5.77E-06,-1.84E-06,5.06E-06,1.41E-05
0.28,0.001636143,0.004570503,0.000907792,289666.8473,-0.00199202,-7.58E-06,-1.50E-05,-2.44E-05,-3.07E-05,-2.89E-05,-2.29E-05,-1.59E-05,-1.10E-05,-8.60E-06,-6.24E-06,-7.21E-06,-8.57E-06,-1.09E-05,-1.19E-05,-8.01E-06,-1.11E-06,7.91E-06
0.3,0.002017888,0.004799413,0.000336288,307098.4609,0.0343993,-8.15E-06,-1.63E-05,-2.66E-05,-3.36E-05,-3.25E-05,-2.67E-05,-1.96E-05,-1.44E-05,-1.19E-05,-9.50E-06,-1.05E-05,-1.19E-05,-1.42E-05,-1.52E-05,-1.13E-05,-4.39E-06,4.63E-06
0.32,0.002250655,0.003218576,-0.000439947,297815.8446,-0.00190713,-7.66E-06,-1.51E-05,-2.44E-05,-3.04E-05,-2.88E-05,-2.29E-05,-1.61E-05,-1.11E-05,-8.72E-06,-6.31E-06,-7.28E-06,-8.64E-06,-1.10E-05,-1.20E-05,-8.08E-06,-1.18E-06,7.84E-06
0.34,0.00189416,0.001972433,-0.00052496,292179.015,-0.00226576,-6.80E-06,-1.27E-05,-2.01E-05,-2.42E-05,-2.18E-05,-1.58E-05,-9.45E-06,-4.92E-06,-2.70E-06,-2.91E-07,-1.24E-06,-2.60E-06,-4.92E-06,-5.97E-06,-2.03E-06,4.87E-06,1.39E-05
0.36,0.002257614,0.003676329,2.71E-05,311460.2534,-0.00353534,-6.33E-06,-1.10E-05,-1.64E-05,-1.88E-05,-1.58E-05,-9.82E-06,-3.91E-06,2.59E-07,2.32E-06,4.73E-06,3.80E-06,2.45E-06,1.29E-07,-9.19E-07,3.02E-06,9.92E-06,1.89E-05
0.38,0.003530934,0.005895496,0.00164863,356160.8273,-0.00451097,-6.43E-06,-1.01E-05,-1.37E-05,-1.48E-05,-1.11E-05,-5.36E-06,1.40E-07,4.02E-06,5.96E-06,8.35E-06,7.45E-06,6.11E-06,3.79E-06,2.74E-06,6.69E-06,1.36E-05,2.26E-05
0.4,0.004508907,0.004665748,0.001860185,378588.9606,-0.00173902,-6.85E-06,-1.02E-05,-1.23E-05,-1.23E-05,-8.02E-06,-2.44E-06,2.68E-06,6.35E-06,8.17E-06,1.05E-05,9.67E-06,8.34E-06,6.03E-06,4.98E-06,8.92E-06,1.58E-05,2.48E-05
0.42,0.001737934,0.003093639,0.001899177,334350.8124,0.0013059,-6.80E-06,-1.01E-05,-1.14E-05,-1.04E-05,-5.74E-06,-2.78E-07,4.52E-06,8.01E-06,9.74E-06,1.21E-05,1.12E-05,9.90E-06,7.59E-06,6.54E-06,1.05E-05,1.74E-05,2.64E-05
0.44,-0.001308288,0.004932655,0.001835251,262552.5307,0.00029928,-5.86E-06,-9.02E-06,-1.01E-05,-8.53E-06,-3.53E-06,1.91E-06,6.45E-06,9.80E-06,1.14E-05,1.37E-05,1.29E-05,1.16E-05,9.27E-06,8.22E-06,1.22E-05,1.91E-05,2.80E-05
0.46,-0.000301966,0.007624094,-0.000949344,204145.2191,-0.000346813,-4.46E-06,-7.03E-06,-8.32E-06,-6.67E-06,-1.40E-06,4.14E-06,8.54E-06,1.18E-05,1.33E-05,1.55E-05,1.47E-05,1.34E-05,1.11E-05,1.01E-05,1.40E-05,2.09E-05,2.99E-05
0.48,0.000345743,0.004885973,-0.002174027,123297.0179,0.00266645,-2.83E-06,-4.30E-06,-5.86E-06,-4.68E-06,7.19E-07,6.46E-06,1.09E-05,1.40E-05,1.54E-05,1.76E-05,1.67E-05,1.55E-05,1.32E-05,1.21E-05,1.61E-05,2.29E-05,3.19E-05
0.5,-0.002667175,0.002207683,-0.001148925,14725.1383,0.00304767,-6.46E-07,-5.83E-07,-2.18E-06,-1.81E-06,3.40E-06,9.40E-06,1.40E-05,1.71E-05,1.84E-05,2.05E-05,1.95E-05,1.83E-05,1.60E-05,1.50E-05,1.89E-05,2.58E-05,3.48E-05
0.52,-0.003051926,0.006070513,-0.001583187,-39538.3727,-0.00177261,1.65E-06,3.73E-06,2.46E-06,1.95E-06,6.62E-06,1.28E-05,1.77E-05,2.09E-05,2.21E-05,2.40E-05,2.31E-05,2.18E-05,1.96E-05,1.86E-05,2.25E-05,2.94E-05,3.84E-05
0.54,0.001764714,0.007775617,0.000515103,-16539.512,-0.00349331,2.95E-06,7.22E-06,6.80E-06,5.55E-06,9.41E-06,1.56E-05,2.10E-05,2.43E-05,2.54E-05,2.73E-05,2.62E-05,2.50E-05,2.27E-05,2.17E-05,2.56E-05,3.25E-05,4.15E-05
0.56,0.003482655,0.005742135,0.003370887,-14508.0923,0.00114237,3.35E-06,9.30E-06,1.02E-05,8.65E-06,1.16E-05,1.75E-05,2.33E-05,2.69E-05,2.80E-05,2.98E-05,2.86E-05,2.73E-05,2.51E-05,2.41E-05,2.81E-05,3.49E-05,4.39E-05
0.58,-0.001158353,0.007218795,0.001001106,-73447.0173,0.00278445,3.97E-06,1.10E-05,1.34E-05,1.21E-05,1.41E-05,1.95E-05,2.56E-05,2.97E-05,3.09E-05,3.24E-05,3.12E-05,2.99E-05,2.77E-05,2.67E-05,3.06E-05,3.75E-05,4.65E-05
0.6,-0.002807668,0.010774018,0.001461027,-75646.0441,-0.00387405,4.71E-06,1.25E-05,1.63E-05,1.57E-05,1.72E-05,2.18E-05,2.81E-05,3.26E-05,3.40E-05,3.55E-05,3.41E-05,3.27E-05,3.05E-05,2.95E-05,3.35E-05,4.04E-05,4.93E-05
0.62,0.003851788,0.010776824,0.000523964,29472.2055,-0.00696061,4.15E-06,1.26E-05,1.76E-05,1.80E-05,1.93E-05,2.31E-05,2.92E-05,3.41E-05,3.59E-05,3.74E-05,3.59E-05,3.43E-05,3.21E-05,3.12E-05,3.51E-05,4.20E-05,5.10E-05
0.64,0.006951571,0.004857596,0.000388386,120615.3024,-0.00144363,2.27E-06,1.04E-05,1.64E-05,1.80E-05,1.97E-05,2.28E-05,2.84E-05,3.36E-05,3.58E-05,3.74E-05,3.58E-05,3.41E-05,3.18E-05,3.09E-05,3.49E-05,4.18E-05,5.07E-05
0.66,0.001452308,-0.002849369,0.003791042,170231.04,-0.00224428,3.05E-07,7.05E-06,1.35E-05,1.64E-05,1.88E-05,2.15E-05,2.63E-05,3.16E-05,3.44E-05,3.62E-05,3.45E-05,3.26E-05,3.03E-05,2.94E-05,3.34E-05,4.03E-05,4.92E-05
0.68,0.002269999,-0.004453107,0.007872055,261497.1164,-0.00660185,-1.78E-06,2.84E-06,9.05E-06,1.33E-05,1.65E-05,1.92E-05,2.32E-05,2.82E-05,3.15E-05,3.38E-05,3.20E-05,3.00E-05,2.76E-05,2.66E-05,3.07E-05,3.76E-05,4.65E-05
0.7,0.006645249,0.005780079,0.004089581,254992.6465,0.00505074,-3.79E-06,-1.67E-06,3.43E-06,8.72E-06,1.31E-05,1.60E-05,1.93E-05,2.36E-05,2.74E-05,3.03E-05,2.85E-05,2.63E-05,2.38E-05,2.28E-05,2.69E-05,3.38E-05,4.27E-05
0.72,-0.00500016,0.010603433,0.001122707,47249.3527,0.0127951,-3.52E-06,-3.63E-06,-3.34E-07,5.20E-06,1.09E-05,1.44E-05,1.71E-05,2.08E-05,2.47E-05,2.83E-05,2.67E-05,2.44E-05,2.16E-05,2.06E-05,2.46E-05,3.16E-05,4.06E-05
0.74,-0.012756104,0.002255905,0.001520797,-120752.0176,0.000722774,-7.91E-07,-1.54E-06,-4.20E-07,4.46E-06,1.14E-05,1.59E-05,1.83E-05,2.12E-05,2.50E-05,2.92E-05,2.80E-05,2.56E-05,2.27E-05,2.15E-05,2.56E-05,3.25E-05,4.16E-05
0.76,-0.000699669,-0.001386369,-0.001395519,-48593.5853,-0.00945683,9.16E-07,1.43E-06,7.56E-07,4.20E-06,1.20E-05,1.75E-05,2.01E-05,2.23E-05,2.58E-05,3.04E-05,2.96E-05,2.74E-05,2.42E-05,2.29E-05,2.69E-05,3.39E-05,4.30E-05
0.78,0.009470706,5.85E-05,-0.003338069,147477.9647,-0.00772996,-4.39E-07,1.43E-06,1.06E-07,1.77E-06,9.50E-06,1.63E-05,1.92E-05,2.11E-05,2.40E-05,2.87E-05,2.86E-05,2.66E-05,2.32E-05,2.17E-05,2.57E-05,3.27E-05,4.19E-05
0.8,0.007731652,0.002977373,-0.001453814,282001.5179,-0.00275904,-3.37E-06,-1.92E-06,-2.96E-06,-2.78E-06,4.06E-06,1.17E-05,1.56E-05,1.73E-05,1.96E-05,2.41E-05,2.46E-05,2.31E-05,1.96E-05,1.78E-05,2.17E-05,2.88E-05,3.80E-05
0.82,0.002736262,0.002940105,-0.002324058,285016.4475,0.00219187,-5.68E-06,-6.34E-06,-7.27E-06,-7.77E-06,-2.36E-06,5.61E-06,1.06E-05,1.26E-05,1.43E-05,1.83E-05,1.93E-05,1.84E-05,1.49E-05,1.29E-05,1.67E-05,2.37E-05,3.30E-05
0.84,-0.002250864,-0.00536909,0.000830486,261922.2648,-0.00144927,-6.76E-06,-9.97E-06,-1.18E-05,-1.23E-05,-8.40E-06,-8.13E-07,5.42E-06,7.99E-06,9.19E-06,1.26E-05,1.39E-05,1.36E-05,1.03E-05,8.11E-06,1.17E-05,1.87E-05,2.80E-05
0.86,0.001355223,-0.007698505,0.000979869,289074.5308,-0.00377351,-7.64E-06,-1.30E-05,-1.65E-05,-1.70E-05,-1.44E-05,-7.76E-06,-5.82E-07,2.95E-06,3.88E-06,6.51E-06,7.95E-06,8.30E-06,5.27E-06,2.99E-06,6.35E-06,1.33E-05,2.26E-05
0.88,0.003660944,0.008341401,0.002177835,237030.4558,0.00577842,-8.26E-06,-1.53E-05,-2.10E-05,-2.21E-05,-2.04E-05,-1.49E-05,-7.20E-06,-2.57E-06,-1.58E-06,3.27E-07,1.64E-06,2.49E-06,-3.32E-08,-2.31E-06,8.21E-07,7.66E-06,1.69E-05
0.9,-0.005889161,0.013347662,-0.002143835,-30253.2074,0.0162264,-6.40E-06,-1.44E-05,-2.21E-05,-2.49E-05,-2.38E-05,-1.92E-05,-1.16E-05,-5.98E-06,-4.58E-06,-3.18E-06,-2.24E-06,-1.09E-06,-2.99E-06,-5.09E-06,-2.18E-06,4.44E-06,1.35E-05
