time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.001419211,0.007213282,0.015641483,158306.4753,-0.0124293,9.38E-07,6.08E-06,1.03E-05,1.37E-05,1.75E-05,2.23E-05,2.68E-05,3.04E-05,3.22E-05,3.45E-05,3.36E-05,3.23E-05,3.00E-05,2.89E-05,3.29E-05,3.98E-05,4.87E-05
0.04,0.012437348,-0.01241134,-0.040967784,393789.7669,-0.00923016,-2.45E-06,1.47E-06,5.57E-06,9.23E-06,1.29E-05,1.76E-05,2.22E-05,2.57E-05,2.76E-05,2.99E-05,2.89E-05,2.76E-05,2.53E-05,2.43E-05,2.82E-05,3.51E-05,4.41E-05
0.06,0.00925045,-0.001161464,0.029435835,679038.8709,-0.0147714,-7.96E-06,-7.32E-06,-3.78E-06,1.88E-07,3.71E-06,8.41E-06,1.30E-05,1.65E-05,1.83E-05,2.06E-05,1.97E-05,1.84E-05,1.61E-05,1.51E-05,1.90E-05,2.59E-05,3.49E-05
0.08,0.014807276,0.013150158,0.051553216,540004.1445,0.0215485,-1.21E-05,-1.67E-05,-1.49E-05,-1.08E-05,-7.15E-06,-2.52E-06,2.01E-06,5.55E-06,7.40E-06,9.71E-06,8.79E-06,7.45E-06,5.16E-06,4.11E-06,8.06E-06,1.49E-05,2.39E-05
0.1,-0.021515516,0.009177212,-0.011627444,-40409.5632,0.0305221,-9.18E-06,-1.81E-05,-2.00E-05,-1.64E-05,-1.22E-05,-7.55E-06,-3.05E-06,5.10E-07,2.35E-06,4.67E-06,3.74E-06,2.40E-06,1.03E-07,-9.44E-07,3.00E-06,9.89E-06,1.89E-05
0.12,-0.03051554,0.012814923,0.014978678,-310331.5543,-0.0102347,-1.51E-06,-1.03E-05,-1.68E-05,-1.54E-05,-1.03E-05,-5.34E-06,-8.71E-07,2.70E-06,4.53E-06,6.86E-06,5.92E-06,4.59E-06,2.28E-06,1.24E-06,5.18E-06,1.21E-05,2.11E-05
0.14,0.0102377,0.004371144,0.027591421,-101339.4988,-0.0141131,2.03E-06,-2.55E-06,-1.24E-05,-1.48E-05,-9.32E-06,-3.65E-06,9.10E-07,4.49E-06,6.30E-06,8.65E-06,7.70E-06,6.36E-06,4.05E-06,3.01E-06,6.94E-06,1.38E-05,2.28E-05
0.16,0.014141798,-0.002975993,-0.082920123,91986.4285,-0.000837526,5.50E-07,-1.66E-07,-1.07E-05,-1.74E-05,-1.28E-05,-6.17E-06,-1.24E-06,2.35E-06,4.14E-06,6.50E-06,5.55E-06,4.21E-06,1.88E-06,8.44E-07,4.77E-06,1.17E-05,2.07E-05
0.18,0.000879428,-0.000705317,-0.106097849,95694.39713,0.00214005,-1.08E-06,-8.79E-07,-1.00E-05,-2.01E-05,-1.79E-05,-1.05E-05,-4.82E-06,-1.15E-06,6.24E-07,2.97E-06,2.02E-06,6.72E-07,-1.66E-06,-2.70E-06,1.23E-06,8.13E-06,1.72E-05
0.2,-0.002109846,0.014789288,0.025227631,-122821.1892,0.017496,1.79E-09,-2.43E-07,-8.05E-06,-1.95E-05,-2.05E-05,-1.33E-05,-6.53E-06,-2.53E-06,-7.78E-07,1.53E-06,5.81E-07,-7.78E-07,-3.11E-06,-4.15E-06,-2.25E-07,6.68E-06,1.57E-05
0.22,-0.017502606,0.011359876,0.062199852,-771674.1124,0.0381145,6.73E-06,7.81E-06,5.35E-07,-1.09E-05,-1.47E-05,-8.97E-06,-1.10E-06,3.58E-06,5.40E-06,7.62E-06,6.67E-06,5.30E-06,2.97E-06,1.91E-06,5.85E-06,1.28E-05,2.18E-05
0.24,-0.03818782,0.002864092,-0.041744703,-1380352.165,0.0156197,1.91E-05,2.62E-05,1.98E-05,8.67E-06,2.98E-06,6.36E-06,1.48E-05,2.05E-05,2.26E-05,2.47E-05,2.37E-05,2.23E-05,2.00E-05,1.89E-05,2.29E-05,2.98E-05,3.89E-05
0.26,-0.015736138,0.011965719,0.010984945,-1415679.317,-0.0124428,2.97E-05,4.80E-05,4.50E-05,3.40E-05,2.71E-05,2.79E-05,3.59E-05,4.27E-05,4.54E-05,4.75E-05,4.65E-05,4.51E-05,4.27E-05,4.16E-05,4.56E-05,5.25E-05,6.16E-05
0.28,0.012340746,0.020911649,0.078109317,-1083542.561,-0.0111479,3.30E-05,6.34E-05,6.79E-05,5.74E-05,4.96E-05,4.81E-05,5.47E-05,6.25E-05,6.62E-05,6.84E-05,6.72E-05,6.58E-05,6.34E-05,6.23E-05,6.63E-05,7.32E-05,8.23E-05
0.3,0.011072424,0.005975305,-0.060141224,-1056187.178,0.0182073,3.28E-05,7.20E-05,8.75E-05,7.97E-05,7.10E-05,6.74E-05,7.21E-05,8.00E-05,8.50E-05,8.76E-05,8.64E-05,8.48E-05,8.25E-05,8.14E-05,8.54E-05,9.23E-05,0.0001013
0.32,-0.018281868,0.015525338,-0.17073485,-1526327.854,0.0327791,3.72E-05,8.23E-05,0.000109538,0.000107802,9.88E-05,9.32E-05,9.56E-05,0.000102889,0.000109244,0.000112704,0.000111387,0.000109696,0.000107354,0.000106266,0.00011025,0.000117164,0.000126133
0.34,-0.03289682,0.035786377,0.027463579,-1784465.749,-0.00354498,4.56E-05,9.79E-05,0.000135797,0.000142939,0.000135553,0.000127976,0.000127699,0.000133552,0.00014099,0.00014571,0.000144515,0.000142636,0.000140238,0.000139158,0.000143154,0.000150047,0.000158989
0.36,0.003388528,0.007604093,0.110864468,-1597717.075,-0.0110166,5.02E-05,0.000111938,0.000160232,0.000177583,0.000174439,0.000165222,0.00016184,0.000165687,0.000173717,0.00017995,0.000179171,0.000177117,0.00017461,0.000173523,0.000177533,0.000184405,0.000193312
0.38,0.010858452,-0.022319759,-0.051009387,-1312322.087,-0.00282475,4.93E-05,0.000119172,0.000178934,0.000207262,0.000210574,0.000200825,0.000193878,0.000195212,0.000203221,0.000210961,0.000210973,0.000208863,0.000206184,0.000205057,0.000209079,0.000215932,0.000224795
0.4,0.002687102,-0.002667948,-0.058690775,-787805.0185,-0.0299169,4.44E-05,0.000118132,0.000189801,0.000230127,0.000241476,0.000232887,0.000222228,0.000220516,0.000227834,0.0002368,0.000237976,0.000236064,0.000233162,0.000231941,0.000235966,0.000242802,0.000251619
0.42,0.02982342,0.018822111,0.045274515,-579849.7165,0.0131598,3.71E-05,0.00011011,0.000192134,0.000245367,0.000266373,0.000260761,0.000246851,0.000241551,0.000247422,0.000257111,0.000259737,0.000258399,0.000255275,0.000253885,0.000257892,0.000264714,0.000273494
0.44,-0.01322772,0.015760641,0.020985965,-1311825.037,0.0587158,3.75E-05,0.000107546,0.000196607,0.000262717,0.000295298,0.000294431,0.000278342,0.000269076,0.000272619,0.000282366,0.00028658,0.000286257,0.000283004,0.000281367,0.000285312,0.00029212,0.00030088
0.46,-0.05883438,0.015784558,-0.031905302,-2226452.341,0.0256471,5.02E-05,0.000121797,0.000214469,0.000291801,0.000337771,0.000343543,0.000326764,0.000313525,0.000313749,0.000322751,0.000328526,0.000329641,0.00032647,0.000324531,0.000328345,0.000335132,0.00034389
0.48,-0.02584538,0.031407585,0.039142818,-2370834.447,-0.0155088,6.39E-05,0.000145518,0.000241205,0.000326568,0.000386904,0.000401439,0.00038576,0.000368985,0.000364915,0.000372222,0.000379366,0.000382244,0.000379486,0.000377249,0.000380842,0.000387586,0.000396351
