time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.026735372400000002,-0.0612422195,0.026707775380000003,308886.7667999998,-0.0247931,-9.89644e-08,4.83648e-06,9.02745e-06,1.26174e-05,1.62897e-05,2.10447e-05,2.55939e-05,2.91189e-05,3.0971e-05,3.32812e-05,3.23637e-05,3.10225e-05,2.8733e-05,2.76863e-05,3.1631e-05,3.85217e-05,4.75117e-05
0.04,0.024808687200000002,-0.06165400472,0.027116396450000003,837888.7322000058,-0.0235854,-7.30937e-06,-4.87268e-06,-8.20777e-07,3.57782e-06,6.54734e-06,1.12485e-05,1.5797e-05,1.93232e-05,2.11747e-05,2.34852e-05,2.25673e-05,2.12261e-05,1.89365e-05,1.78895e-05,2.18344e-05,2.87251e-05,3.77152e-05
0.06,0.0236298722,-0.06202629741,0.02848414998,1437210.0319000003,-0.026383,-1.91692e-05,-2.36291e-05,-2.05422e-05,-1.43043e-05,-1.28235e-05,-8.37445e-06,-3.8364e-06,-3.03684e-07,1.54464e-06,3.85633e-06,2.937e-06,1.59574e-06,-6.94647e-07,-1.74213e-06,2.20311e-06,9.09374e-06,1.80841e-05
0.08,0.026458377,-0.05990148186000001,0.030279871050000004,2108839.637999999,-0.0341406,-3.42744e-05,-5.09963e-05,-5.1103e-05,-4.23921e-05,-4.27907e-05,-3.90004e-05,-3.45242e-05,-3.09713e-05,-2.91325e-05,-2.68149e-05,-2.77406e-05,-2.90816e-05,-3.1375e-05,-3.24224e-05,-2.84777e-05,-2.15868e-05,-1.25963e-05
0.1,0.034255951400000005,-0.05479908027000001,0.030133719330000003,2975383.751899998,-0.0460976,-5.35012e-05,-8.77631e-05,-9.48357e-05,-8.41885e-05,-8.62435e-05,-8.35592e-05,-7.92914e-05,-7.57015e-05,-7.38833e-05,-7.15484e-05,-7.24908e-05,-7.38308e-05,-7.61323e-05,-7.71779e-05,-7.3236e-05,-6.63443e-05,-5.73528e-05
0.12,0.0462710204,-0.04920674429,0.026893150570000007,4066570.8473000033,-0.0573519,-7.82542e-05,-0.000135865,-0.000154913,-0.000144376,-0.000147635,-0.000146207,-0.000142408,-0.000138782,-0.000137,-0.000134632,-0.000135604,-0.000136943,-0.000139261,-0.000140302,-0.000136367,-0.000129473,-0.000120478
0.14,0.0576057394,-0.04553558273,0.022095823750000004,5372665.843899988,-0.0677726,-0.000109221,-0.000197201,-0.000234451,-0.00022758,-0.000231899,-0.000231367,-0.000228301,-0.000224688,-0.000222973,-0.000220551,-0.000221567,-0.000222905,-0.000225254,-0.000226286,-0.000222365,-0.000215467,-0.000206461
0.16,0.0681345566,-0.04663016479,0.01902760431,6806013.5465,-0.0735935,-0.000146038,-0.00027252,-0.000335699,-0.000337387,-0.000343392,-0.000342977,-0.00034068,-0.000337181,-0.000335592,-0.000333099,-0.000334174,-0.000335514,-0.000337911,-0.000338929,-0.000335029,-0.000328124,-0.000319093
0.18,0.0740828924,-0.05218443318,0.018026728720000003,8194401.0844,-0.0700887,-0.00018681,-0.00036023,-0.000458686,-0.000475056,-0.000484481,-0.000483304,-0.000481366,-0.000478051,-0.0004767,-0.00047413,-0.000475284,-0.000476629,-0.000479096,-0.000480099,-0.000476228,-0.000469309,-0.000460229
0.2,0.0707116036,-0.08015102744,0.018046804490000002,9398370.225,-0.0643944,-0.000228401,-0.000456083,-0.000600412,-0.000638846,-0.000654798,-0.00065229,-0.000649774,-0.000646519,-0.000645572,-0.000642954,-0.00064421,-0.000645566,-0.00064813,-0.000649119,-0.000645286,-0.000638342,-0.000629182
0.22,0.0651445674,-0.10153291599,0.019720279150000002,10400957.788199998,-0.0606714,-0.000268253,-0.000555084,-0.000756115,-0.000825322,-0.000852519,-0.00084882,-0.000844362,-0.000840647,-0.000840274,-0.000837695,-0.000839091,-0.000840469,-0.000843159,-0.000844139,-0.000840351,-0.000833367,-0.00082409
0.24,0.061539605600000005,-0.12447830032000001,0.02734923334,11235096.328599997,-0.0543986,-0.000305171,-0.000653192,-0.000920644,-0.00103238,-0.00107546,-0.00107168,-0.00106373,-0.00105851,-0.00105876,-0.00105637,-0.00105798,-0.00105939,-0.00106225,-0.00106322,-0.00105949,-0.00105244,-0.00104301
0.26,0.05537183960000001,-0.14798154679,0.03626613133000001,11911638.240799991,-0.0497303,-0.000338559,-0.000747402,-0.00108922,-0.00125683,-0.00132129,-0.00131936,-0.00130652,-0.00129821,-0.00129883,-0.00129683,-0.00129875,-0.00130025,-0.0013033,-0.00130429,-0.00130061,-0.00129348,-0.00128385
0.28,0.0507970848,-0.16297835400000002,0.04467391643000001,12539744.840999994,-0.0568088,-0.000368979,-0.00083697,-0.00125937,-0.00149296,-0.00158882,-0.00159145,-0.00157268,-0.00155931,-0.00155956,-0.0015581,-0.00156053,-0.00156218,-0.00156546,-0.00156648,-0.00156286,-0.00155561,-0.00154576
0.3,0.05795857980000001,-0.17040150226000003,0.058005178660000004,13370465.374999998,-0.0717994,-0.000399421,-0.000925316,-0.00143222,-0.00173887,-0.00187912,-0.0018907,-0.00186548,-0.00184489,-0.00184345,-0.00184247,-0.00184566,-0.00184762,-0.00185117,-0.00185225,-0.00184868,-0.00184129,-0.00183118
