time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,-0.003729286,-0.0022163053,0.022983389000000003,-46765.7108000043,0.00381518,2.29979e-06,7.70752e-06,1.19001e-05,1.53312e-05,1.91461e-05,2.39056e-05,2.84547e-05,3.19796e-05,3.38318e-05,3.61419e-05,3.52246e-05,3.38833e-05,3.15938e-05,3.05472e-05,3.44919e-05,4.13825e-05,5.03725e-05
0.04,-0.0038170000000000005,0.0016291645700000001,0.02092662,-498.3780000132,-0.00678253,2.53715e-06,8.15785e-06,1.23798e-05,1.58037e-05,1.96132e-05,2.4372e-05,2.89207e-05,3.24458e-05,3.42982e-05,3.66083e-05,3.56908e-05,3.43496e-05,3.20601e-05,3.10131e-05,3.49581e-05,4.18487e-05,5.08388e-05
0.06,0.006781192000000001,-0.00065715914,0.019166576000000005,69671.8641999903,-0.00109632,1.73314e-06,7.4442e-06,1.17792e-05,1.5196e-05,1.89984e-05,2.37541e-05,2.8302e-05,3.18273e-05,3.36801e-05,3.59901e-05,3.50727e-05,3.37314e-05,3.14419e-05,3.03942e-05,3.43397e-05,4.12303e-05,5.02205e-05
0.08,0.0011007568,8.080961900000001e-05,0.0091377286,113108.7306999958,-0.000854442,4.95151e-07,5.68989e-06,1.01466e-05,1.36191e-05,1.7406e-05,2.2154e-05,2.67007e-05,3.02257e-05,3.20792e-05,3.43891e-05,3.34717e-05,3.21302e-05,2.98406e-05,2.87924e-05,3.27383e-05,3.9629e-05,4.86192e-05
0.1,0.0008594806000000001,0.00063945959,0.0040074606,132172.3047000036,-0.00137813,-4.53924e-07,3.67469e-06,7.99257e-06,1.16092e-05,1.54038e-05,2.0138e-05,2.46814e-05,2.82065e-05,3.00601e-05,3.237e-05,3.14525e-05,3.01108e-05,2.78209e-05,2.67722e-05,3.07185e-05,3.76094e-05,4.65996e-05
0.12,0.0013845348,0.0005977829,0.00036244494000000005,184191.4443000018,-0.00340307,-1.51483e-06,1.35131e-06,5.07719e-06,8.81544e-06,1.27027e-05,1.74269e-05,2.19609e-05,2.54874e-05,2.734e-05,2.96507e-05,2.87323e-05,2.73905e-05,2.51e-05,2.40511e-05,2.79973e-05,3.48885e-05,4.38786e-05
0.14,0.0034118920000000006,0.0020654337,-0.006637530900000001,195948.1819000083,0.00105915,-2.64331e-06,-1.18838e-06,1.5266e-06,5.16855e-06,9.25918e-06,1.40117e-05,1.85292e-05,2.20575e-05,2.39079e-05,2.6221e-05,2.53005e-05,2.39584e-05,2.16667e-05,2.06179e-05,2.45638e-05,3.14553e-05,4.04451e-05
0.16,-0.0010474574,0.0028025129,-0.011192767300000002,132685.5399000034,0.00396799,-2.94928e-06,-2.89781e-06,-1.5325e-06,1.64824e-06,5.99398e-06,1.08641e-05,1.53706e-05,1.88977e-05,2.07439e-05,2.30615e-05,2.21376e-05,2.07959e-05,1.85012e-05,1.7453e-05,2.13982e-05,2.82898e-05,3.72799e-05
0.18,-0.0039545660000000005,-0.00148062112,-0.0063896547000000005,64588.3596000019,0.00106098,-2.21275e-06,-3.01644e-06,-3.23496e-06,-9.20284e-07,3.58329e-06,8.68936e-06,1.32247e-05,1.67463e-05,1.85845e-05,2.09083e-05,1.99803e-05,1.86392e-05,1.63399e-05,1.52924e-05,1.92367e-05,2.61285e-05,3.51204e-05
0.2,-0.0010490986,-0.00068920159,-0.0065732667,88472.4689999848,-0.00417055,-1.64863e-06,-2.54481e-06,-4.28192e-06,-3.1975e-06,1.19168e-06,6.61812e-06,1.12721e-05,1.47926e-05,1.66161e-05,1.89461e-05,1.80149e-05,1.66728e-05,1.43686e-05,1.33214e-05,1.72645e-05,2.41572e-05,3.31527e-05
