time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.002852511,-0.000876869,0.000628388,-21009.49602,0.00168203,2.12E-06,7.49E-06,1.17E-05,1.51E-05,1.89E-05,2.37E-05,2.82E-05,3.18E-05,3.36E-05,3.59E-05,3.50E-05,3.37E-05,3.14E-05,3.03E-05,3.43E-05,4.12E-05,5.02E-05
0.04,-0.001682551,0.001434452,-0.0009113,-23916.3992,-0.00110194,2.38E-06,7.88E-06,1.21E-05,1.55E-05,1.93E-05,2.41E-05,2.86E-05,3.22E-05,3.40E-05,3.63E-05,3.54E-05,3.41E-05,3.18E-05,3.07E-05,3.47E-05,4.16E-05,5.06E-05
0.06,0.001100027,-0.005559167,-0.000755521,3318.2743,-0.0017191,2.32E-06,8.00E-06,1.23E-05,1.58E-05,1.95E-05,2.43E-05,2.88E-05,3.23E-05,3.42E-05,3.65E-05,3.56E-05,3.42E-05,3.19E-05,3.09E-05,3.48E-05,4.17E-05,5.07E-05
0.08,0.001719215,-0.005217207,0.006200616,-19625.9528,0.0036512,2.21E-06,7.96E-06,1.24E-05,1.60E-05,1.96E-05,2.43E-05,2.89E-05,3.24E-05,3.43E-05,3.66E-05,3.57E-05,3.43E-05,3.20E-05,3.10E-05,3.49E-05,4.18E-05,5.08E-05
0.1,-0.003652548,0.00293234,0.000342649,-9720.7981,-0.00323495,2.36E-06,8.13E-06,1.27E-05,1.65E-05,2.00E-05,2.47E-05,2.92E-05,3.27E-05,3.46E-05,3.69E-05,3.60E-05,3.46E-05,3.23E-05,3.13E-05,3.52E-05,4.21E-05,5.11E-05
0.12,0.003233257,-0.003201912,-0.00140654,1446.1454,0.000813064,2.27E-06,8.09E-06,1.29E-05,1.68E-05,2.02E-05,2.48E-05,2.93E-05,3.28E-05,3.47E-05,3.70E-05,3.61E-05,3.47E-05,3.25E-05,3.14E-05,3.54E-05,4.22E-05,5.12E-05
0.14,-0.000814329,-0.000616678,-0.000507859,-5480.0751,0.000911047,2.15E-06,7.99E-06,1.30E-05,1.71E-05,2.05E-05,2.49E-05,2.94E-05,3.29E-05,3.47E-05,3.71E-05,3.61E-05,3.48E-05,3.25E-05,3.15E-05,3.54E-05,4.23E-05,5.13E-05
0.16,-0.000913774,0.00444734,0.005453258,-29208.6756,0.000819892,2.40E-06,8.27E-06,1.34E-05,1.76E-05,2.11E-05,2.54E-05,2.98E-05,3.33E-05,3.51E-05,3.74E-05,3.65E-05,3.52E-05,3.29E-05,3.18E-05,3.58E-05,4.27E-05,5.17E-05
0.18,-0.000823856,-0.005509181,0.001503443,-982.1879,-0.00300508,2.51E-06,8.54E-06,1.37E-05,1.81E-05,2.16E-05,2.59E-05,3.02E-05,3.36E-05,3.55E-05,3.78E-05,3.69E-05,3.55E-05,3.32E-05,3.22E-05,3.61E-05,4.30E-05,5.20E-05
0.2,0.003003704,0.000634053,-0.000535563,66276.5831,-0.00313775,1.89E-06,7.97E-06,1.33E-05,1.77E-05,2.13E-05,2.56E-05,2.98E-05,3.32E-05,3.50E-05,3.73E-05,3.64E-05,3.51E-05,3.28E-05,3.17E-05,3.57E-05,4.25E-05,5.15E-05
0.22,0.003141972,-0.000948116,0.000414053,108559.951,-0.00022049,8.21E-07,6.46E-06,1.18E-05,1.64E-05,2.00E-05,2.44E-05,2.85E-05,3.18E-05,3.36E-05,3.59E-05,3.50E-05,3.36E-05,3.13E-05,3.03E-05,3.42E-05,4.11E-05,5.01E-05
0.24,0.000229463,-0.007902351,-0.002423178,103019.6276,0.000780664,1.10E-07,4.84E-06,1.01E-05,1.48E-05,1.85E-05,2.29E-05,2.69E-05,3.01E-05,3.18E-05,3.42E-05,3.32E-05,3.19E-05,2.96E-05,2.86E-05,3.25E-05,3.94E-05,4.84E-05
0.26,-0.000770923,0.003295416,-0.001753132,139832.1089,-0.00420618,-4.28E-07,3.30E-06,7.99E-06,1.28E-05,1.66E-05,2.11E-05,2.51E-05,2.82E-05,2.99E-05,3.22E-05,3.12E-05,2.99E-05,2.76E-05,2.66E-05,3.05E-05,3.74E-05,4.64E-05
0.28,0.004217206,0.001599833,-0.00741146,107156.965,0.00510113,-8.73E-07,1.95E-06,5.79E-06,1.05E-05,1.45E-05,1.91E-05,2.30E-05,2.61E-05,2.76E-05,2.99E-05,2.90E-05,2.76E-05,2.53E-05,2.43E-05,2.82E-05,3.51E-05,4.41E-05
0.3,-0.005093005,0.004097344,0.001252119,81330.112,-0.00166127,-6.73E-07,1.44E-06,4.25E-06,8.41E-06,1.27E-05,1.74E-05,2.14E-05,2.44E-05,2.59E-05,2.81E-05,2.71E-05,2.58E-05,2.35E-05,2.25E-05,2.64E-05,3.33E-05,4.23E-05
0.32,0.001666322,-0.008376174,-0.000168233,94040.7632,-0.00169863,-4.92E-07,1.28E-06,3.02E-06,6.39E-06,1.08E-05,1.58E-05,1.99E-05,2.29E-05,2.41E-05,2.63E-05,2.53E-05,2.40E-05,2.17E-05,2.07E-05,2.46E-05,3.15E-05,4.05E-05
0.34,0.001707204,0.001889836,0.002649218,79038.4923,0.00284258,-5.32E-07,1.10E-06,1.88E-06,4.29E-06,8.54E-06,1.38E-05,1.81E-05,2.11E-05,2.22E-05,2.42E-05,2.33E-05,2.20E-05,1.97E-05,1.86E-05,2.26E-05,2.94E-05,3.84E-05
0.36,-0.002831908,-0.001314143,0.007091383,67623.0635,-0.00160214,-2.73E-07,1.22E-06,1.26E-06,2.63E-06,6.43E-06,1.19E-05,1.65E-05,1.96E-05,2.06E-05,2.25E-05,2.15E-05,2.02E-05,1.79E-05,1.68E-05,2.07E-05,2.76E-05,3.66E-05
0.38,0.001612895,0.001131798,-0.003482775,159887.2455,-0.00717006,-7.13E-07,6.29E-07,8.83E-08,4.70E-07,3.58E-06,9.17E-06,1.41E-05,1.73E-05,1.83E-05,2.00E-05,1.89E-05,1.76E-05,1.53E-05,1.43E-05,1.82E-05,2.51E-05,3.41E-05
0.4,0.007183553,-0.004556148,-0.005583635,223514.8957,0.000591775,-2.20E-06,-1.47E-06,-2.50E-06,-2.93E-06,-6.89E-07,4.73E-06,1.00E-05,1.35E-05,1.45E-05,1.61E-05,1.49E-05,1.35E-05,1.12E-05,1.02E-05,1.41E-05,2.10E-05,3.00E-05
0.42,-0.000578668,-0.000682578,0.001363665,196890.121,0.00238062,-3.21E-06,-3.77E-06,-5.41E-06,-6.40E-06,-5.15E-06,-1.43E-07,5.50E-06,9.32E-06,1.03E-05,1.18E-05,1.05E-05,9.03E-06,6.75E-06,5.71E-06,9.65E-06,1.66E-05,2.56E-05
0.44,-0.00237244,-0.004951339,0.006315266,163482.324,-0.000772818,-3.28E-06,-5.16E-06,-7.77E-06,-9.22E-06,-8.93E-06,-4.54E-06,1.26E-06,5.49E-06,6.64E-06,8.03E-06,6.57E-06,5.04E-06,2.75E-06,1.72E-06,5.66E-06,1.26E-05,2.16E-05
