time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.000111081,-1.53E-06,2.11E-05,1429.3004,-0.000120438,1.97E-06,7.31E-06,1.15E-05,1.49E-05,1.88E-05,2.35E-05,2.81E-05,3.16E-05,3.34E-05,3.57E-05,3.48E-05,3.35E-05,3.12E-05,3.02E-05,3.41E-05,4.10E-05,5.00E-05
0.04,0.00012102,-7.02E-05,-3.90E-06,4075.48138,-0.000128782,1.93E-06,7.27E-06,1.15E-05,1.49E-05,1.87E-05,2.35E-05,2.80E-05,3.15E-05,3.34E-05,3.57E-05,3.48E-05,3.34E-05,3.12E-05,3.01E-05,3.40E-05,4.09E-05,4.99E-05
0.06,0.000128474,-8.22E-05,-1.47E-05,6569.7308,-9.52E-05,1.88E-06,7.17E-06,1.14E-05,1.48E-05,1.86E-05,2.34E-05,2.79E-05,3.14E-05,3.33E-05,3.56E-05,3.47E-05,3.33E-05,3.11E-05,3.00E-05,3.40E-05,4.08E-05,4.98E-05
0.08,9.55E-05,1.32E-06,-2.13E-06,8832.6667,-9.84E-05,1.81E-06,7.05E-06,1.12E-05,1.47E-05,1.85E-05,2.32E-05,2.78E-05,3.13E-05,3.32E-05,3.55E-05,3.45E-05,3.32E-05,3.09E-05,2.99E-05,3.38E-05,4.07E-05,4.97E-05
0.1,9.86E-05,-0.000124045,6.30E-06,10640.7402,-8.76E-05,1.75E-06,6.92E-06,1.11E-05,1.46E-05,1.83E-05,2.31E-05,2.76E-05,3.11E-05,3.30E-05,3.53E-05,3.44E-05,3.30E-05,3.07E-05,2.97E-05,3.36E-05,4.05E-05,4.95E-05
0.12,8.82E-05,-5.74E-05,-8.30E-06,12015.535,-8.18E-05,1.69E-06,6.78E-06,1.09E-05,1.44E-05,1.81E-05,2.29E-05,2.74E-05,3.09E-05,3.28E-05,3.51E-05,3.42E-05,3.28E-05,3.05E-05,2.95E-05,3.34E-05,4.03E-05,4.93E-05
0.14,8.17E-05,-0.000112316,-4.06E-05,13449.5038,-8.20E-05,1.64E-06,6.65E-06,1.07E-05,1.41E-05,1.79E-05,2.26E-05,2.72E-05,3.07E-05,3.25E-05,3.48E-05,3.39E-05,3.26E-05,3.03E-05,2.92E-05,3.32E-05,4.01E-05,4.91E-05
0.16,8.20E-05,-5.35E-05,2.77E-05,14571.3772,-7.77E-05,1.59E-06,6.53E-06,1.05E-05,1.39E-05,1.76E-05,2.24E-05,2.69E-05,3.04E-05,3.22E-05,3.46E-05,3.36E-05,3.23E-05,3.00E-05,2.90E-05,3.29E-05,3.98E-05,4.88E-05
0.18,7.74E-05,-3.70E-05,-3.16E-05,15316.4361,-5.67E-05,1.55E-06,6.41E-06,1.03E-05,1.36E-05,1.73E-05,2.21E-05,2.66E-05,3.01E-05,3.19E-05,3.43E-05,3.33E-05,3.20E-05,2.97E-05,2.87E-05,3.26E-05,3.95E-05,4.85E-05
0.2,5.74E-05,-0.000159426,1.93E-05,15813.817,-4.45E-05,1.53E-06,6.31E-06,1.01E-05,1.33E-05,1.70E-05,2.18E-05,2.63E-05,2.98E-05,3.16E-05,3.39E-05,3.30E-05,3.17E-05,2.94E-05,2.83E-05,3.23E-05,3.92E-05,4.81E-05
0.22,4.65E-05,-8.15E-05,1.20E-05,15166.0458,1.57E-05,1.51E-06,6.24E-06,9.87E-06,1.30E-05,1.67E-05,2.14E-05,2.59E-05,2.94E-05,3.13E-05,3.36E-05,3.27E-05,3.13E-05,2.90E-05,2.80E-05,3.19E-05,3.88E-05,4.78E-05
0.24,-1.14E-05,-8.88E-05,-6.43E-06,13752.1151,2.47E-05,1.52E-06,6.19E-06,9.71E-06,1.28E-05,1.63E-05,2.11E-05,2.56E-05,2.91E-05,3.09E-05,3.32E-05,3.23E-05,3.10E-05,2.87E-05,2.76E-05,3.16E-05,3.85E-05,4.75E-05
0.26,-1.97E-05,-9.53E-05,-5.30E-06,13215.2331,-4.47E-05,1.53E-06,6.17E-06,9.59E-06,1.25E-05,1.60E-05,2.07E-05,2.53E-05,2.88E-05,3.06E-05,3.29E-05,3.20E-05,3.06E-05,2.83E-05,2.73E-05,3.12E-05,3.81E-05,4.71E-05
0.28,4.90E-05,-8.40E-05,1.44E-05,12260.4486,3.74E-05,1.55E-06,6.16E-06,9.50E-06,1.23E-05,1.57E-05,2.03E-05,2.49E-05,2.85E-05,3.03E-05,3.26E-05,3.16E-05,3.03E-05,2.80E-05,2.70E-05,3.09E-05,3.78E-05,4.68E-05
0.3,-3.58E-05,-0.000132463,-4.94E-06,11005.544,2.61E-05,1.56E-06,6.17E-06,9.43E-06,1.21E-05,1.54E-05,2.00E-05,2.46E-05,2.81E-05,3.00E-05,3.22E-05,3.13E-05,3.00E-05,2.77E-05,2.66E-05,3.06E-05,3.74E-05,4.64E-05
0.32,-2.71E-05,-8.82E-05,1.02E-07,9735.2418,2.85E-05,1.59E-06,6.20E-06,9.41E-06,1.20E-05,1.52E-05,1.97E-05,2.42E-05,2.78E-05,2.96E-05,3.19E-05,3.10E-05,2.96E-05,2.73E-05,2.63E-05,3.02E-05,3.71E-05,4.61E-05
0.34,-3.11E-05,-0.000125452,1.75E-05,9426.6789,-3.76E-05,1.62E-06,6.23E-06,9.41E-06,1.19E-05,1.49E-05,1.93E-05,2.39E-05,2.75E-05,2.93E-05,3.16E-05,3.07E-05,2.93E-05,2.70E-05,2.60E-05,2.99E-05,3.68E-05,4.58E-05
0.36,3.52E-05,-0.000130118,1.57E-05,8627.1279,6.36E-05,1.64E-06,6.27E-06,9.42E-06,1.19E-05,1.47E-05,1.90E-05,2.35E-05,2.71E-05,2.90E-05,3.13E-05,3.04E-05,2.90E-05,2.67E-05,2.56E-05,2.96E-05,3.65E-05,4.55E-05
0.38,-6.35E-05,-0.000169263,1.94E-05,6452.72615,0.000116877,1.67E-06,6.32E-06,9.47E-06,1.19E-05,1.46E-05,1.88E-05,2.32E-05,2.68E-05,2.87E-05,3.10E-05,3.01E-05,2.87E-05,2.64E-05,2.53E-05,2.93E-05,3.62E-05,4.52E-05
0.4,-0.000115512,-0.000107867,7.16E-06,4855.2943,7.67E-06,1.71E-06,6.40E-06,9.55E-06,1.19E-05,1.45E-05,1.86E-05,2.29E-05,2.65E-05,2.84E-05,3.08E-05,2.98E-05,2.85E-05,2.61E-05,2.51E-05,2.90E-05,3.59E-05,4.49E-05
0.42,-4.73E-06,-0.00017734,3.24E-06,3472.376,9.50E-05,1.76E-06,6.49E-06,9.66E-06,1.20E-05,1.45E-05,1.84E-05,2.26E-05,2.62E-05,2.82E-05,3.06E-05,2.96E-05,2.82E-05,2.59E-05,2.48E-05,2.88E-05,3.57E-05,4.47E-05
0.44,-9.24E-05,-8.89E-05,8.18E-06,2046.0598,6.18E-05,1.81E-06,6.59E-06,9.79E-06,1.21E-05,1.45E-05,1.83E-05,2.24E-05,2.59E-05,2.79E-05,3.04E-05,2.94E-05,2.80E-05,2.57E-05,2.46E-05,2.86E-05,3.55E-05,4.44E-05
0.46,-5.89E-05,-0.000171544,-3.12E-05,652.2538,6.15E-05,1.86E-06,6.70E-06,9.95E-06,1.23E-05,1.46E-05,1.83E-05,2.22E-05,2.57E-05,2.77E-05,3.02E-05,2.93E-05,2.79E-05,2.55E-05,2.44E-05,2.84E-05,3.53E-05,4.43E-05
0.48,-5.95E-05,-0.000139228,-7.09E-06,-962.9275,0.000106094,1.91E-06,6.82E-06,1.01E-05,1.25E-05,1.47E-05,1.83E-05,2.21E-05,2.55E-05,2.75E-05,3.00E-05,2.91E-05,2.77E-05,2.53E-05,2.43E-05,2.82E-05,3.51E-05,4.41E-05
0.5,-0.000104,-0.000122704,7.69E-06,-2892.20393,9.67E-05,1.97E-06,6.95E-06,1.03E-05,1.27E-05,1.49E-05,1.84E-05,2.20E-05,2.53E-05,2.73E-05,2.98E-05,2.90E-05,2.76E-05,2.52E-05,2.41E-05,2.81E-05,3.50E-05,4.40E-05
0.52,-9.60E-05,-0.000147971,4.07E-05,-5318.4057,0.000129015,2.04E-06,7.11E-06,1.06E-05,1.30E-05,1.52E-05,1.85E-05,2.20E-05,2.52E-05,2.71E-05,2.97E-05,2.89E-05,2.76E-05,2.52E-05,2.41E-05,2.80E-05,3.49E-05,4.39E-05
0.54,-0.000129342,-0.000155224,2.22E-05,-7995.3134,0.000140571,2.12E-06,7.29E-06,1.09E-05,1.33E-05,1.55E-05,1.88E-05,2.21E-05,2.51E-05,2.70E-05,2.96E-05,2.89E-05,2.76E-05,2.52E-05,2.41E-05,2.80E-05,3.49E-05,4.39E-05
0.56,-0.000143318,-0.000175668,-2.38E-05,-10859.0691,0.00014391,2.21E-06,7.50E-06,1.12E-05,1.37E-05,1.59E-05,1.91E-05,2.23E-05,2.52E-05,2.70E-05,2.95E-05,2.89E-05,2.76E-05,2.52E-05,2.41E-05,2.80E-05,3.49E-05,4.39E-05
0.58,-0.00014815,-0.000191999,-1.90E-05,-13594.82393,0.000135758,2.31E-06,7.72E-06,1.15E-05,1.41E-05,1.63E-05,1.94E-05,2.25E-05,2.53E-05,2.70E-05,2.95E-05,2.89E-05,2.77E-05,2.54E-05,2.42E-05,2.81E-05,3.50E-05,4.40E-05
0.6,-0.000141777,-0.000143406,-4.05E-05,-15826.7924,0.000117469,2.41E-06,7.96E-06,1.19E-05,1.46E-05,1.68E-05,1.99E-05,2.29E-05,2.55E-05,2.71E-05,2.96E-05,2.90E-05,2.79E-05,2.56E-05,2.44E-05,2.82E-05,3.51E-05,4.41E-05
0.62,-0.000123106,-0.000218753,1.52E-05,-18620.8819,0.00017209,2.51E-06,8.21E-06,1.23E-05,1.51E-05,1.74E-05,2.04E-05,2.33E-05,2.58E-05,2.73E-05,2.97E-05,2.91E-05,2.81E-05,2.58E-05,2.46E-05,2.85E-05,3.53E-05,4.43E-05
0.64,-0.000176289,-0.000139821,2.39E-05,-21642.70062,0.000184932,2.62E-06,8.48E-06,1.28E-05,1.57E-05,1.80E-05,2.10E-05,2.38E-05,2.62E-05,2.75E-05,2.98E-05,2.93E-05,2.83E-05,2.61E-05,2.50E-05,2.88E-05,3.56E-05,4.45E-05
0.66,-0.000184408,-0.000186737,-3.97E-07,-24862.2127,0.000199649,2.74E-06,8.76E-06,1.32E-05,1.63E-05,1.87E-05,2.17E-05,2.44E-05,2.67E-05,2.79E-05,3.01E-05,2.95E-05,2.86E-05,2.64E-05,2.53E-05,2.91E-05,3.59E-05,4.49E-05
0.68,-0.000192365,-0.000136045,1.17E-06,-28195.4462,0.000207742,2.86E-06,9.07E-06,1.37E-05,1.70E-05,1.94E-05,2.24E-05,2.51E-05,2.73E-05,2.83E-05,3.04E-05,2.99E-05,2.89E-05,2.69E-05,2.58E-05,2.96E-05,3.63E-05,4.53E-05
0.7,-0.000190034,-0.00024189,1.36E-06,-31094.6037,0.000212369,2.98E-06,9.38E-06,1.43E-05,1.77E-05,2.02E-05,2.33E-05,2.59E-05,2.80E-05,2.89E-05,3.09E-05,3.02E-05,2.93E-05,2.74E-05,2.64E-05,3.01E-05,3.69E-05,4.57E-05
0.72,-0.000182552,-0.00022632,-5.72E-06,-33977.9596,0.000246104,3.11E-06,9.70E-06,1.48E-05,1.84E-05,2.11E-05,2.42E-05,2.68E-05,2.88E-05,2.95E-05,3.14E-05,3.07E-05,2.98E-05,2.79E-05,2.70E-05,3.08E-05,3.75E-05,4.63E-05
0.74,-0.000201905,-0.000173334,2.08E-06,-37586.8472,0.000310974,3.24E-06,1.00E-05,1.54E-05,1.92E-05,2.21E-05,2.52E-05,2.78E-05,2.97E-05,3.03E-05,3.20E-05,3.12E-05,3.03E-05,2.85E-05,2.77E-05,3.15E-05,3.82E-05,4.70E-05
0.76,-0.000252923,-0.000262647,3.65E-05,-40915.4692,0.000284521,3.38E-06,1.04E-05,1.60E-05,2.01E-05,2.31E-05,2.63E-05,2.89E-05,3.07E-05,3.12E-05,3.28E-05,3.19E-05,3.09E-05,2.92E-05,2.84E-05,3.23E-05,3.90E-05,4.78E-05
0.78,-0.000213131,-0.000256313,-2.32E-05,-44580.0102,0.000337858,3.52E-06,1.07E-05,1.67E-05,2.10E-05,2.42E-05,2.75E-05,3.01E-05,3.19E-05,3.22E-05,3.36E-05,3.26E-05,3.16E-05,3.00E-05,2.93E-05,3.32E-05,3.99E-05,4.87E-05
0.8,-0.000256574,-0.000180993,4.30E-05,-48121.2563,0.000329999,3.67E-06,1.11E-05,1.73E-05,2.19E-05,2.53E-05,2.88E-05,3.14E-05,3.31E-05,3.33E-05,3.46E-05,3.35E-05,3.24E-05,3.08E-05,3.02E-05,3.42E-05,4.09E-05,4.97E-05
0.82,-0.000242225,-0.000168453,-1.85E-06,-51824.407,0.000352866,3.82E-06,1.15E-05,1.80E-05,2.29E-05,2.66E-05,3.02E-05,3.28E-05,3.45E-05,3.46E-05,3.57E-05,3.45E-05,3.33E-05,3.17E-05,3.12E-05,3.53E-05,4.20E-05,5.09E-05
0.84,-0.000264437,-0.000202248,2.51E-05,-55820.0662,0.000378022,3.97E-06,1.19E-05,1.87E-05,2.39E-05,2.78E-05,3.16E-05,3.43E-05,3.60E-05,3.60E-05,3.70E-05,3.56E-05,3.44E-05,3.27E-05,3.23E-05,3.64E-05,4.33E-05,5.22E-05
0.86,-0.000294173,-0.000254219,7.24E-06,-59883.7866,0.000370256,4.14E-06,1.23E-05,1.95E-05,2.49E-05,2.92E-05,3.32E-05,3.60E-05,3.77E-05,3.76E-05,3.84E-05,3.68E-05,3.55E-05,3.39E-05,3.34E-05,3.77E-05,4.47E-05,5.37E-05
0.88,-0.000297759,-0.000239025,1.21E-05,-64527.5434,0.000399625,4.31E-06,1.28E-05,2.03E-05,2.61E-05,3.06E-05,3.48E-05,3.78E-05,3.95E-05,3.92E-05,3.99E-05,3.82E-05,3.68E-05,3.51E-05,3.47E-05,3.91E-05,4.62E-05,5.53E-05
0.9,-0.000343758,-0.000210126,6.70E-05,-68972.6958,0.000337137,4.49E-06,1.32E-05,2.11E-05,2.72E-05,3.21E-05,3.66E-05,3.97E-05,4.14E-05,4.11E-05,4.17E-05,3.98E-05,3.82E-05,3.64E-05,3.61E-05,4.06E-05,4.78E-05,5.71E-05
0.92,-0.000303775,-0.000237822,-1.17E-05,-71879.3,0.000229537,4.67E-06,1.37E-05,2.19E-05,2.84E-05,3.37E-05,3.84E-05,4.17E-05,4.34E-05,4.31E-05,4.35E-05,4.15E-05,3.98E-05,3.79E-05,3.75E-05,4.22E-05,4.96E-05,5.90E-05
0.94,-0.000222061,-0.000239784,-1.85E-05,-75234.5486,0.000323284,4.83E-06,1.42E-05,2.28E-05,2.97E-05,3.53E-05,4.03E-05,4.38E-05,4.56E-05,4.52E-05,4.55E-05,4.33E-05,4.14E-05,3.95E-05,3.91E-05,4.38E-05,5.14E-05,6.10E-05
0.96,-0.000345266,-0.000197732,1.54E-05,-79042.7487,0.000258845,5.00E-06,1.46E-05,2.37E-05,3.10E-05,3.70E-05,4.23E-05,4.60E-05,4.79E-05,4.75E-05,4.77E-05,4.53E-05,4.33E-05,4.12E-05,4.08E-05,4.56E-05,5.34E-05,6.31E-05
0.98,-0.000311117,-0.000235455,5.48E-05,-83007.8603,0.000249479,5.17E-06,1.51E-05,2.46E-05,3.23E-05,3.87E-05,4.44E-05,4.83E-05,5.03E-05,4.99E-05,5.00E-05,4.75E-05,4.53E-05,4.30E-05,4.26E-05,4.75E-05,5.55E-05,6.54E-05
1,-0.000332627,-0.000266879,3.33E-05,-86935.1016,0.000218379,5.35E-06,1.56E-05,2.55E-05,3.36E-05,4.05E-05,4.65E-05,5.08E-05,5.29E-05,5.25E-05,5.25E-05,4.98E-05,4.74E-05,4.50E-05,4.45E-05,4.96E-05,5.77E-05,6.77E-05
1.02,-0.000330429,-0.000312753,2.07E-05,-90691.8318,0.000199553,5.53E-06,1.61E-05,2.64E-05,3.50E-05,4.24E-05,4.88E-05,5.33E-05,5.56E-05,5.52E-05,5.51E-05,5.23E-05,4.97E-05,4.71E-05,4.66E-05,5.17E-05,6.00E-05,7.01E-05
1.04,-0.000338593,-0.000298191,3.58E-05,-94586.6724,0.000182742,5.71E-06,1.66E-05,2.73E-05,3.64E-05,4.43E-05,5.11E-05,5.60E-05,5.84E-05,5.80E-05,5.79E-05,5.49E-05,5.21E-05,4.94E-05,4.88E-05,5.40E-05,6.24E-05,7.26E-05
1.06,-0.000344857,-0.000252258,-5.74E-05,-98994.861,0.000206577,5.89E-06,1.71E-05,2.83E-05,3.78E-05,4.62E-05,5.35E-05,5.87E-05,6.14E-05,6.11E-05,6.09E-05,5.77E-05,5.48E-05,5.19E-05,5.12E-05,5.64E-05,6.49E-05,7.52E-05
1.08,-0.000388474,-0.000273493,-0.000226637,-104060.6875,0.000238356,6.09E-06,1.76E-05,2.92E-05,3.93E-05,4.83E-05,5.60E-05,6.16E-05,6.45E-05,6.43E-05,6.40E-05,6.07E-05,5.76E-05,5.45E-05,5.37E-05,5.90E-05,6.75E-05,7.79E-05
1.1,-0.000435399,-0.000259708,-0.000481466,-109497.3867,0.000224184,6.30E-06,1.81E-05,3.03E-05,4.08E-05,5.04E-05,5.86E-05,6.46E-05,6.77E-05,6.76E-05,6.74E-05,6.39E-05,6.06E-05,5.74E-05,5.64E-05,6.17E-05,7.02E-05,8.06E-05
1.12,-0.000432721,-0.000262049,-0.000633658,-114732.1929,0.000194275,6.52E-06,1.87E-05,3.13E-05,4.24E-05,5.25E-05,6.13E-05,6.78E-05,7.11E-05,7.12E-05,7.09E-05,6.73E-05,6.38E-05,6.04E-05,5.94E-05,6.46E-05,7.31E-05,8.35E-05
1.14,-0.000409666,-0.000189488,-0.000418708,-119404.755,0.000207774,6.74E-06,1.93E-05,3.24E-05,4.40E-05,5.48E-05,6.41E-05,7.11E-05,7.47E-05,7.49E-05,7.46E-05,7.09E-05,6.73E-05,6.37E-05,6.25E-05,6.77E-05,7.61E-05,8.64E-05
1.16,-0.000426639,-0.000321089,0.00011776,-124004.0759,0.000195473,6.96E-06,1.99E-05,3.36E-05,4.57E-05,5.71E-05,6.70E-05,7.44E-05,7.84E-05,7.87E-05,7.85E-05,7.47E-05,7.09E-05,6.71E-05,6.58E-05,7.09E-05,7.92E-05,8.94E-05
1.18,-0.000413732,-0.000237596,0.001514598,-129047.1239,0.000262824,7.18E-06,2.05E-05,3.47E-05,4.74E-05,5.94E-05,6.99E-05,7.79E-05,8.22E-05,8.28E-05,8.26E-05,7.87E-05,7.48E-05,7.08E-05,6.94E-05,7.42E-05,8.24E-05,9.25E-05
