time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.46,-0.000718246,-0.000360701,-5.08E-05,-65077.4045,0.000717988,4.55E-06,1.40E-05,2.38E-05,3.27E-05,4.13E-05,4.86E-05,5.36E-05,5.64E-05,5.72E-05,5.88E-05,5.78E-05,5.65E-05,5.43E-05,5.32E-05,5.72E-05,6.41E-05,7.30E-05
0.48,-0.000725016,-0.000114967,0.000220905,-89643.7206,0.00134471,4.90E-06,1.45E-05,2.44E-05,3.36E-05,4.27E-05,5.05E-05,5.60E-05,5.90E-05,5.96E-05,6.10E-05,5.99E-05,5.85E-05,5.63E-05,5.53E-05,5.93E-05,6.61E-05,7.51E-05
0.5,-0.001352825,0.000311883,0.000366558,-95687.5245,-0.000498675,5.29E-06,1.53E-05,2.53E-05,3.46E-05,4.42E-05,5.27E-05,5.87E-05,6.18E-05,6.23E-05,6.35E-05,6.22E-05,6.09E-05,5.87E-05,5.77E-05,6.16E-05,6.85E-05,7.75E-05
0.52,0.000490367,-0.000494157,0.002304905,-106807.2419,0.00131305,5.59E-06,1.60E-05,2.63E-05,3.59E-05,4.58E-05,5.48E-05,6.14E-05,6.48E-05,6.52E-05,6.62E-05,6.48E-05,6.34E-05,6.12E-05,6.02E-05,6.42E-05,7.11E-05,8.00E-05
0.54,-0.00132174,-0.000356462,-0.000868943,-104099.9064,-0.000703282,5.82E-06,1.67E-05,2.75E-05,3.72E-05,4.75E-05,5.70E-05,6.42E-05,6.80E-05,6.84E-05,6.92E-05,6.75E-05,6.60E-05,6.39E-05,6.29E-05,6.69E-05,7.37E-05,8.27E-05
0.56,0.000694854,-0.000177417,0.001798208,-97992.3931,0.000103715,5.91E-06,1.72E-05,2.85E-05,3.86E-05,4.91E-05,5.91E-05,6.69E-05,7.11E-05,7.16E-05,7.22E-05,7.03E-05,6.86E-05,6.65E-05,6.56E-05,6.95E-05,7.64E-05,8.54E-05
0.58,-0.000110862,-0.000102957,0.003987594,-96409.4554,0.000440432,5.91E-06,1.75E-05,2.94E-05,3.99E-05,5.06E-05,6.10E-05,6.95E-05,7.41E-05,7.48E-05,7.53E-05,7.32E-05,7.13E-05,6.91E-05,6.82E-05,7.22E-05,7.91E-05,8.81E-05
0.6,-0.000446039,-0.000605461,0.001989441,-106029.6486,0.000690184,6.02E-06,1.79E-05,3.03E-05,4.13E-05,5.24E-05,6.31E-05,7.21E-05,7.72E-05,7.82E-05,7.86E-05,7.62E-05,7.41E-05,7.19E-05,7.10E-05,7.50E-05,8.19E-05,9.09E-05
0.62,-0.000693675,0.000300003,0.001682805,-120045.6355,0.000887343,6.26E-06,1.84E-05,3.13E-05,4.29E-05,5.44E-05,6.54E-05,7.49E-05,8.05E-05,8.18E-05,8.23E-05,7.96E-05,7.73E-05,7.49E-05,7.40E-05,7.81E-05,8.50E-05,9.40E-05
0.64,-0.000887822,6.62E-05,0.001119218,-143760.062,0.00147538,6.67E-06,1.91E-05,3.25E-05,4.48E-05,5.68E-05,6.81E-05,7.80E-05,8.40E-05,8.58E-05,8.64E-05,8.35E-05,8.09E-05,7.84E-05,7.75E-05,8.16E-05,8.85E-05,9.75E-05
0.66,-0.001473658,-0.001168423,0.000940894,-157974.3105,0.000341267,7.20E-06,2.02E-05,3.41E-05,4.69E-05,5.95E-05,7.12E-05,8.15E-05,8.79E-05,9.01E-05,9.10E-05,8.79E-05,8.49E-05,8.22E-05,8.13E-05,8.55E-05,9.24E-05,0.000101442
0.68,-0.000339084,-0.000413577,0.001010725,-161619.9788,0.000372952,7.64E-06,2.13E-05,3.58E-05,4.92E-05,6.23E-05,7.45E-05,8.52E-05,9.19E-05,9.47E-05,9.58E-05,9.26E-05,8.93E-05,8.64E-05,8.53E-05,8.95E-05,9.66E-05,0.00010562
0.7,-0.000374504,-0.000260892,0.000803576,-135975.1197,-0.0016351,7.79E-06,2.21E-05,3.73E-05,5.12E-05,6.50E-05,7.78E-05,8.88E-05,9.58E-05,9.90E-05,0.000100506,9.73E-05,9.38E-05,9.05E-05,8.93E-05,9.36E-05,0.000100653,0.000109743
0.72,0.001624017,0.000122328,0.001540783,-116997.7781,0.000333672,7.62E-06,2.24E-05,3.84E-05,5.29E-05,6.74E-05,8.07E-05,9.21E-05,9.94E-05,0.00010309,0.000104945,0.000101726,9.80E-05,9.44E-05,9.31E-05,9.73E-05,0.000104455,0.00011361
0.74,-0.000362796,-0.001059318,0.000391669,-123786.8854,0.00117429,7.54E-06,2.25E-05,3.93E-05,5.46E-05,6.97E-05,8.36E-05,9.54E-05,0.000103034,0.000107095,0.000109352,0.000106254,0.000102385,9.84E-05,9.68E-05,0.000101035,0.000108269,0.000117497
0.76,-0.001230925,-0.001860218,0.002406928,-138891.6494,0.000409513,7.76E-06,2.29E-05,4.02E-05,5.64E-05,7.23E-05,8.67E-05,9.91E-05,0.000106953,0.000111371,0.000114013,0.000111114,0.00010716,0.000102808,0.000100959,0.000105099,0.000112389,0.000121693
0.78,-0.000500064,-0.000106629,0.001842955,-147759.2131,0.00037223,8.06E-06,2.34E-05,4.13E-05,5.82E-05,7.50E-05,9.00E-05,0.000102905,0.000111137,0.000115875,0.000118865,0.000116227,0.000112269,0.000107562,0.0001054,0.000109428,0.000116753,0.000126126
0.8,-0.000499167,-4.66E-05,-0.001815949,-158987.0886,0.000729329,8.37E-06,2.41E-05,4.24E-05,6.01E-05,7.78E-05,9.35E-05,0.000106947,0.000115549,0.000120585,0.000123878,0.00012154,0.000117658,0.000112632,0.000110133,0.000113998,0.000121326,0.000130748
0.82,-0.000892873,-0.000415899,0.001503979,-165416.3553,6.14E-05,8.71E-06,2.49E-05,4.37E-05,6.21E-05,8.07E-05,9.72E-05,0.000111201,0.000120198,0.000125523,0.000129078,0.000127058,0.000123321,0.000118029,0.000115187,0.000118839,0.000126121,0.000135558
0.84,-0.000258269,0.001020364,0.001627509,-165961.2861,3.12E-05,8.99E-06,2.57E-05,4.50E-05,6.40E-05,8.35E-05,0.000100892,0.00011558,0.00012499,0.000130601,0.000134393,0.000132687,0.000129147,0.000123659,0.000120485,0.000123874,0.000131051,0.000140457
0.86,-0.000255531,-0.001822282,-0.001809618,-151452.26,-0.0010228,9.10E-06,2.63E-05,4.62E-05,6.58E-05,8.62E-05,0.000104464,0.000119911,0.000129754,0.000135653,0.00013967,0.00013826,0.000134948,0.000129343,0.000125871,0.00012895,0.000135952,0.000145266
0.88,0.000780225,0.000510363,0.004594279,-138872.5077,-0.00010747,9.01E-06,2.65E-05,4.71E-05,6.73E-05,8.85E-05,0.000107761,0.000124061,0.000134373,0.000140566,0.000144806,0.000143669,0.000140592,0.000134952,0.000131231,0.000133964,0.000140713,0.000149863
0.9,-0.000141029,0.000986024,0.003439431,-117664.8125,-0.00137515,8.80E-06,2.65E-05,4.76E-05,6.85E-05,9.05E-05,0.000110727,0.000127955,0.000138793,0.000145296,0.000149763,0.000148872,0.000146022,0.000140426,0.000136516,0.000138877,0.000145295,0.000154199
0.92,0.001136549,-0.001766894,0.003023869,-101794.83,-0.00036104,8.46E-06,2.61E-05,4.77E-05,6.93E-05,9.22E-05,0.0001133,0.000131502,0.000142938,0.000149786,0.000154483,0.000153811,0.000151171,0.000145686,0.000141656,0.000143632,0.00014964,0.000158212
0.94,0.000151772,0.000741542,0.005460823,-99589.9269,0.000284384,8.17E-06,2.55E-05,4.75E-05,6.98E-05,9.36E-05,0.000115621,0.000134812,0.000146919,0.000154165,0.000159102,0.000158622,0.000156171,0.00015085,0.000146766,0.000148356,0.000153889,0.000162045
0.96,-0.00044322,-0.001966817,0.001664601,-70892.5809,-0.00268056,7.83E-06,2.49E-05,4.69E-05,6.99E-05,9.47E-05,0.000117612,0.00013779,0.000150629,0.000158345,0.00016354,0.000163225,0.000160946,0.000155824,0.000151744,0.000152962,0.000157965,0.00016563
0.98,0.002595825,-0.001843034,0.000842414,-53047.301,0.000649514,7.27E-06,2.39E-05,4.59E-05,6.94E-05,9.51E-05,0.000119045,0.000140216,0.000153824,0.000162088,0.000167576,0.000167405,0.000165282,0.000160381,0.000156348,0.000157214,0.000161654,0.000168772
1,-0.00064109,0.00140385,0.002133054,-30007.5153,-0.0016841,6.69E-06,2.27E-05,4.45E-05,6.84E-05,9.51E-05,0.000120008,0.000142193,0.000156589,0.000165476,0.00017131,0.000171272,0.000169292,0.000164618,0.000160662,0.0001612,0.000165066,0.000171608
1.02,0.001796268,-0.002599188,-0.000881293,9950.0172,-0.00197406,5.94E-06,2.13E-05,4.26E-05,6.67E-05,9.43E-05,0.000120278,0.00014352,0.000158716,0.000168288,0.000174533,0.000174632,0.000172787,0.000168334,0.000164466,0.000164703,0.000168009,0.000173975
1.04,0.002191321,-0.000916267,-0.003321262,7699.8604,0.00248717,5.19E-06,1.96E-05,4.04E-05,6.46E-05,9.29E-05,0.000119944,0.000144301,0.000160318,0.000170623,0.000177345,0.00017761,0.000175894,0.000171643,0.000167858,0.000167822,0.000170604,0.000176027
1.06,-0.002179362,0.001028128,-0.000119463,-15896.48794,0.00053328,5.00E-06,1.86E-05,3.86E-05,6.26E-05,9.15E-05,0.000119617,0.000145152,0.000162028,0.000173105,0.000180365,0.000180843,0.000179258,0.00017518,0.000171458,0.000171174,0.00017349,0.000178432
1.08,-0.000156194,0.000479812,-0.001863458,-20129.4396,-0.000344093,5.05E-06,1.80E-05,3.71E-05,6.07E-05,9.02E-05,0.000119226,0.000145985,0.000163779,0.000175668,0.00018352,0.00018427,0.000182833,0.000178887,0.000175197,0.00017469,0.000176615,0.000181158
1.1,0.000770159,0.001105569,0.001256869,-38641.2536,0.00232308,5.11E-06,1.78E-05,3.60E-05,5.89E-05,8.87E-05,0.000118639,0.000146652,0.000165435,0.000178186,0.000186674,0.000187762,0.0001865,0.000182641,0.000178944,0.000178238,0.000179859,0.000184101
1.12,-0.001868961,0.000466187,-0.000390483,-30064.8299,-0.00180894,5.21E-06,1.77E-05,3.51E-05,5.73E-05,8.71E-05,0.00011788,0.000147153,0.000166997,0.000180672,0.00018984,0.000191334,0.000190285,0.000186465,0.000182718,0.000181838,0.000183246,0.000187294
1.14,0.002274811,0.001339304,0.00399316,-23007.366,0.00110412,5.11E-06,1.75E-05,3.43E-05,5.56E-05,8.53E-05,0.000116682,0.000147196,0.000168165,0.000182842,0.000192742,0.000194703,0.000193909,0.000190087,0.000186248,0.000185222,0.000186509,0.000190467
1.16,-0.000644461,-0.001188419,0.002485251,-27147.6965,0.000729592,5.00E-06,1.72E-05,3.35E-05,5.41E-05,8.33E-05,0.0001152,0.000146905,0.000169045,0.000184814,0.000195513,0.000197996,0.000197499,0.000193642,0.000189676,0.00018853,0.000189784,0.000193754
1.18,-0.000293638,-0.00199454,0.00327257,-5124.0255,-0.00207205,4.86E-06,1.68E-05,3.27E-05,5.27E-05,8.13E-05,0.000113422,0.000146215,0.000169553,0.000186509,0.000198095,0.00020115,0.000200985,0.000197075,0.000192957,0.000191719,0.000193018,0.000197089
1.2,0.002473198,-0.001302951,0.003155106,3236.5162,0.00152623,4.47E-06,1.61E-05,3.17E-05,5.12E-05,7.91E-05,0.000111186,0.000144905,0.000169436,0.000187679,0.000200256,0.000203935,0.000204127,0.000200157,0.00019588,0.000194579,0.000195989,0.000200236
1.22,-0.001168392,-0.001702653,0.004261025,-5197.4855,0.000410775,4.26E-06,1.55E-05,3.06E-05,4.98E-05,7.71E-05,0.000108911,0.000143337,0.000169016,0.000188639,0.000202327,0.000206686,0.000207255,0.000203231,0.000198805,0.000197471,0.000199046,0.000203521
1.24,-9.77E-05,-0.002043467,0.003321302,7694.5621,-0.00144111,4.10E-06,1.49E-05,2.97E-05,4.85E-05,7.52E-05,0.000106638,0.000141518,0.000168246,0.000189327,0.000204257,0.00020936,0.000210323,0.000206262,0.000201717,0.000200382,0.000202157,0.000206898
1.26,0.001715773,0.000193809,0.003368794,11714.8055,0.00118549,3.79E-06,1.42E-05,2.86E-05,4.71E-05,7.32E-05,0.000104218,0.000139296,0.000166926,0.000189512,0.000205813,0.000211734,0.000213117,0.000209046,0.000204424,0.000203123,0.000205122,0.000210146
1.28,-0.000941015,-0.001827655,0.004259977,12207.0126,-0.000351586,3.57E-06,1.37E-05,2.76E-05,4.58E-05,7.14E-05,0.000101881,0.000136931,0.000165275,0.000189366,0.000207154,0.000213982,0.000215825,0.000211782,0.000207138,0.000205907,0.000208141,0.000213451
1.3,0.00057753,-2.75E-06,-0.001850056,13396.0164,0.000161709,3.43E-06,1.32E-05,2.67E-05,4.45E-05,6.96E-05,9.97E-05,0.000134495,0.000163348,0.000188891,0.000208251,0.000216085,0.000218452,0.00021449,0.000209884,0.000208762,0.000211233,0.000216821
1.32,5.80E-05,0.000442906,-0.001159383,1015.6414,0.00131633,3.39E-06,1.29E-05,2.60E-05,4.34E-05,6.80E-05,9.76E-05,0.000132101,0.000161272,0.000188152,0.000209124,0.000218074,0.000221054,0.000217244,0.000212739,0.000211761,0.000214468,0.00022032
1.34,-0.00109222,-0.001500448,0.003055406,2004.1723,-0.000917632,3.46E-06,1.28E-05,2.56E-05,4.24E-05,6.66E-05,9.57E-05,0.000129838,0.000159165,0.00018722,0.000209787,0.000219961,0.000223674,0.000220109,0.000215767,0.000214969,0.000217908,0.000224007
1.36,0.001158957,0.001619568,0.00200769,1420.8421,0.000845579,3.47E-06,1.28E-05,2.52E-05,4.16E-05,6.52E-05,9.39E-05,0.000127559,0.000156929,0.000185966,0.000210041,0.000221543,0.000226132,0.000222929,0.000218816,0.000218225,0.000221396,0.000227726
1.38,-0.000579003,-0.000137256,0.00348563,-7334.7554,0.000662096,3.53E-06,1.28E-05,2.49E-05,4.08E-05,6.39E-05,9.21E-05,0.00012537,0.000154716,0.000184528,0.000209968,0.000222881,0.000228503,0.000225809,0.000221994,0.000221636,0.000225038,0.000231589
1.4,-0.00037111,-0.00153057,0.004314906,8441.2377,-0.00166756,3.56E-06,1.28E-05,2.47E-05,4.02E-05,6.26E-05,9.03E-05,0.00012317,0.000152457,0.000182838,0.000209465,0.000223836,0.000230656,0.000228641,0.000225204,0.000225101,0.000228733,0.000235502
1.42,0.001980636,-0.001152239,0.000778994,32776.1984,-0.00026902,3.25E-06,1.25E-05,2.42E-05,3.92E-05,6.11E-05,8.82E-05,0.00012061,0.000149815,0.000180573,0.000208189,0.000224025,0.000232205,0.000231063,0.000228097,0.000228268,0.000232135,0.00023912
1.44,0.000617083,-0.001980667,0.000911607,53339.7183,-0.000573588,2.79E-06,1.17E-05,2.32E-05,3.80E-05,5.92E-05,8.57E-05,0.000117695,0.000146795,0.000177766,0.000206172,0.000223436,0.000233116,0.000233054,0.000230678,0.000231146,0.000235253,0.000242461
1.46,0.000969858,-0.00109108,0.002817649,78518.8343,-0.00116316,2.26E-06,1.06E-05,2.19E-05,3.65E-05,5.70E-05,8.29E-05,0.000114435,0.000143396,0.000174441,0.000203453,0.000222074,0.000233353,0.000234588,0.000232945,0.000233744,0.000238098,0.000245544
1.48,0.00160267,-0.002960473,-0.002743979,102222.5832,-0.000433147,1.60E-06,9.29E-06,2.01E-05,3.45E-05,5.45E-05,7.98E-05,0.000110741,0.000139514,0.00017052,0.000199981,0.000219861,0.000232793,0.000235539,0.000234792,0.000235974,0.000240588,0.000248294
1.5,0.000909626,-0.003174268,-0.005510778,99678.0092,0.00109255,1.07E-06,7.94E-06,1.82E-05,3.23E-05,5.17E-05,7.64E-05,0.000106846,0.000135364,0.000166234,0.000196021,0.000217049,0.000231635,0.000236091,0.000236421,0.000238064,0.000242963,0.00025095
1.52,-0.000572721,0.000327297,-0.002578772,63784.1289,0.00240549,1.03E-06,7.15E-06,1.66E-05,3.03E-05,4.93E-05,7.34E-05,0.000103246,0.000131431,0.000162082,0.000192104,0.000214157,0.00023036,0.000236695,0.000238294,0.000240504,0.000245728,0.000254021
1.54,-0.001828233,-0.000279323,-0.001097648,22120.0145,0.0017108,1.50E-06,7.24E-06,1.58E-05,2.88E-05,4.74E-05,7.10E-05,0.000100266,0.000128035,0.000158393,0.000188582,0.00021154,0.000229289,0.000237634,0.000240692,0.000243609,0.000249223,0.000257854
1.56,-0.001055401,2.55E-05,0.00375722,-29868.0545,0.00323351,2.32E-06,8.19E-06,1.59E-05,2.81E-05,4.62E-05,6.94E-05,9.80E-05,0.000125294,0.000155293,0.000185592,0.000209343,0.00022855,0.000238989,0.000243683,0.000247477,0.000253576,0.000262593
1.58,-0.002479302,0.001456438,0.004314791,-69074.8853,0.00166348,3.36E-06,9.85E-06,1.71E-05,2.82E-05,4.57E-05,6.85E-05,9.65E-05,0.000123256,0.000152833,0.000183189,0.00020763,0.000228202,0.000240775,0.000247257,0.000252126,0.000258837,0.000268317
1.6,-0.000794086,-0.000233373,0.001794649,-62219.2858,-0.000679919,4.14E-06,1.16E-05,1.86E-05,2.88E-05,4.55E-05,6.79E-05,9.53E-05,0.000121488,0.000150591,0.000180946,0.000205986,0.000227829,0.000242533,0.000250925,0.000257083,0.000264574,0.000274628
1.62,0.001673145,-0.000878217,-0.000329639,-62594.38407,0.00264944,4.49E-06,1.28E-05,2.02E-05,2.96E-05,4.53E-05,6.71E-05,9.40E-05,0.000119652,0.000148245,0.000178534,0.000204092,0.00022712,0.000243916,0.000254303,0.000261972,0.000270451,0.000281235
1.64,-0.00153989,0.000586219,0.001957357,-31435.9519,-0.00192325,4.56E-06,1.35E-05,2.15E-05,3.05E-05,4.52E-05,6.62E-05,9.25E-05,0.000117674,0.00014574,0.000175898,0.000201897,0.000226031,0.000244854,0.000257282,0.000266683,0.000276395,0.000288111
1.66,0.003126495,-0.00352447,-0.004827148,23306.2839,-0.000906118,4.03E-06,1.32E-05,2.18E-05,3.10E-05,4.47E-05,6.47E-05,9.03E-05,0.00011502,0.000142571,0.00017254,0.000198905,0.000224072,0.000244835,0.00025932,0.000270662,0.000281884,0.000294777
1.68,0.002166926,-0.000999559,0.004124647,32085.1811,0.00314956,3.29E-06,1.22E-05,2.14E-05,3.10E-05,4.39E-05,6.27E-05,8.75E-05,0.000111799,0.000138868,0.00016861,0.00019527,0.000221395,0.000243998,0.00026053,0.000274005,0.000287035,0.000301384
1.7,-0.001881967,-0.00194945,-0.00247705,48638.7944,-0.00146701,2.82E-06,1.11E-05,2.07E-05,3.09E-05,4.32E-05,6.08E-05,8.46E-05,0.000108433,0.000135068,0.000164579,0.000191464,0.000218468,0.0002428,0.000261354,0.000277137,0.000292277,0.000308384
1.72,0.002686246,-0.000739612,-0.001179697,34184.4541,0.00374277,2.49E-06,1.02E-05,1.97E-05,3.05E-05,4.26E-05,5.91E-05,8.17E-05,0.000104934,0.000131173,0.000160483,0.000187532,0.00021533,0.000241275,0.000261816,0.000280061,0.000297608,0.00031578
1.74,-0.002629087,0.002071196,0.002558462,-10463.2818,0.00296165,2.70E-06,1.00E-05,1.93E-05,3.04E-05,4.25E-05,5.81E-05,7.93E-05,0.000101852,0.000127704,0.000156871,0.00018404,0.00021254,0.000239977,0.000262469,0.000283314,0.000303543,0.000324074
1.76,-0.002010461,-0.000555967,0.000630574,-7077.0449,-0.00198482,3.14E-06,1.05E-05,1.94E-05,3.04E-05,4.27E-05,5.77E-05,7.75E-05,9.92E-05,0.000124578,0.00015367,0.000180937,0.000210046,0.000238852,0.000263261,0.000286829,0.000309986,0.000333135
1.78,0.002731493,-0.000485573,-0.000519002,-45134.4319,0.00554695,3.52E-06,1.12E-05,1.98E-05,3.05E-05,4.29E-05,5.76E-05,7.61E-05,9.67E-05,0.000121565,0.000150626,0.000177995,0.00020763,0.000237684,0.00026398,0.000290379,0.000316667,0.000342651
1.8,-0.005039498,0.002545476,0.003469014,-77061.4245,-0.000474999,4.31E-06,1.25E-05,2.10E-05,3.12E-05,4.36E-05,5.81E-05,7.56E-05,9.50E-05,0.000119195,0.000148219,0.00017571,0.000205808,0.000236998,0.000265153,0.000294477,0.000324053,0.00035303
1.82,0.000723705,-0.003074436,-0.004670993,-25660.7442,-0.00479375,4.67E-06,1.35E-05,2.22E-05,3.19E-05,4.40E-05,5.84E-05,7.51E-05,9.33E-05,0.000116735,0.000145645,0.000173282,0.000203807,0.00023604,0.000266027,0.000298352,0.000331324,0.00036339
1.84,0.004787247,0.001082328,-0.002530724,-14750.5084,0.00320675,4.31E-06,1.37E-05,2.26E-05,3.20E-05,4.37E-05,5.79E-05,7.39E-05,9.13E-05,0.000113681,0.000142331,0.000170121,0.000201068,0.000234279,0.000266071,0.000301449,0.000337874,0.000373064
