time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.001537757,-0.000411649,-0.002318842,-30796.174,0.00247096,2.19E-06,7.57E-06,1.18E-05,1.52E-05,1.90E-05,2.38E-05,2.83E-05,3.18E-05,3.37E-05,3.60E-05,3.51E-05,3.37E-05,3.15E-05,3.04E-05,3.44E-05,4.12E-05,5.02E-05
0.04,-0.002471964,-0.004764564,0.00052045,-34609.5319,-0.001662,2.57E-06,8.14E-06,1.24E-05,1.58E-05,1.96E-05,2.43E-05,2.89E-05,3.24E-05,3.43E-05,3.66E-05,3.57E-05,3.43E-05,3.20E-05,3.10E-05,3.49E-05,4.18E-05,5.08E-05
0.06,0.001659452,0.001585754,-0.00086597,-16726.5456,-0.000519834,2.64E-06,8.50E-06,1.28E-05,1.64E-05,2.01E-05,2.48E-05,2.93E-05,3.29E-05,3.47E-05,3.70E-05,3.61E-05,3.48E-05,3.25E-05,3.14E-05,3.54E-05,4.23E-05,5.13E-05
0.08,0.000518947,-0.000734548,-0.003422759,26657.2331,-0.00240299,2.24E-06,8.25E-06,1.28E-05,1.64E-05,2.00E-05,2.47E-05,2.93E-05,3.28E-05,3.46E-05,3.69E-05,3.60E-05,3.47E-05,3.24E-05,3.14E-05,3.53E-05,4.22E-05,5.12E-05
0.1,0.002403562,-0.004206512,-0.001970759,51949.7731,-9.88E-05,1.59E-06,7.38E-06,1.22E-05,1.60E-05,1.95E-05,2.41E-05,2.86E-05,3.22E-05,3.40E-05,3.63E-05,3.54E-05,3.41E-05,3.18E-05,3.07E-05,3.47E-05,4.16E-05,5.06E-05
0.12,0.000100604,-0.000634024,-0.001009624,35565.3015,0.00188892,1.20E-06,6.52E-06,1.15E-05,1.55E-05,1.90E-05,2.35E-05,2.80E-05,3.15E-05,3.33E-05,3.56E-05,3.47E-05,3.34E-05,3.11E-05,3.00E-05,3.40E-05,4.09E-05,4.99E-05
0.14,-0.001889588,-0.001880278,0.002198193,20019.7486,-0.000621346,1.28E-06,6.17E-06,1.10E-05,1.53E-05,1.88E-05,2.32E-05,2.76E-05,3.11E-05,3.30E-05,3.53E-05,3.44E-05,3.30E-05,3.07E-05,2.97E-05,3.36E-05,4.05E-05,4.95E-05
0.16,0.000619619,-0.000714493,0.000843657,5917.47303,0.00101812,1.47E-06,6.21E-06,1.08E-05,1.52E-05,1.87E-05,2.31E-05,2.74E-05,3.09E-05,3.27E-05,3.51E-05,3.41E-05,3.28E-05,3.05E-05,2.95E-05,3.34E-05,4.03E-05,4.93E-05
0.18,-0.001019612,-0.00043992,-0.003227466,-16151.0383,0.00101226,1.79E-06,6.61E-06,1.09E-05,1.53E-05,1.89E-05,2.33E-05,2.75E-05,3.09E-05,3.28E-05,3.51E-05,3.42E-05,3.28E-05,3.05E-05,2.95E-05,3.34E-05,4.03E-05,4.93E-05
0.2,-0.001012042,0.000469445,-0.007440186,-15279.5033,-0.00114071,2.16E-06,7.25E-06,1.14E-05,1.55E-05,1.93E-05,2.37E-05,2.78E-05,3.12E-05,3.30E-05,3.53E-05,3.44E-05,3.31E-05,3.08E-05,2.97E-05,3.37E-05,4.05E-05,4.95E-05
0.22,0.001144419,-0.00456016,-0.009083695,-9887.3779,0.000458608,2.32E-06,7.76E-06,1.19E-05,1.58E-05,1.95E-05,2.40E-05,2.81E-05,3.14E-05,3.31E-05,3.55E-05,3.45E-05,3.32E-05,3.09E-05,2.99E-05,3.38E-05,4.07E-05,4.97E-05
0.24,-0.000451615,-0.00306046,-0.002565449,18212.1516,-0.00226108,2.25E-06,7.93E-06,1.22E-05,1.59E-05,1.94E-05,2.41E-05,2.82E-05,3.13E-05,3.30E-05,3.53E-05,3.44E-05,3.31E-05,3.08E-05,2.97E-05,3.37E-05,4.06E-05,4.96E-05
0.26,0.002267966,-0.000431666,-0.006649192,25655.9273,0.00104604,2.01E-06,7.71E-06,1.22E-05,1.58E-05,1.91E-05,2.38E-05,2.79E-05,3.10E-05,3.26E-05,3.49E-05,3.40E-05,3.27E-05,3.04E-05,2.93E-05,3.33E-05,4.02E-05,4.91E-05
0.28,-0.001042128,-0.000714087,-0.005717516,30458.3077,-0.000782443,1.85E-06,7.40E-06,1.20E-05,1.57E-05,1.88E-05,2.33E-05,2.76E-05,3.07E-05,3.22E-05,3.44E-05,3.35E-05,3.22E-05,2.99E-05,2.88E-05,3.28E-05,3.96E-05,4.86E-05
0.3,0.00077998,-0.001744356,0.001015567,40841.8711,-0.000813234,1.70E-06,7.04E-06,1.17E-05,1.55E-05,1.84E-05,2.28E-05,2.71E-05,3.02E-05,3.16E-05,3.38E-05,3.28E-05,3.15E-05,2.92E-05,2.82E-05,3.21E-05,3.90E-05,4.80E-05
0.32,0.000807739,-0.002156016,-0.000159353,46311.5276,0.000251673,1.48E-06,6.57E-06,1.11E-05,1.50E-05,1.79E-05,2.20E-05,2.63E-05,2.96E-05,3.09E-05,3.29E-05,3.20E-05,3.06E-05,2.84E-05,2.73E-05,3.12E-05,3.81E-05,4.71E-05
0.34,-0.00025777,0.000137939,0.002062452,44768.2984,-0.000232398,1.37E-06,6.18E-06,1.05E-05,1.44E-05,1.73E-05,2.13E-05,2.55E-05,2.89E-05,3.02E-05,3.21E-05,3.11E-05,2.97E-05,2.75E-05,2.64E-05,3.03E-05,3.72E-05,4.62E-05
0.36,0.000229744,-0.001810443,-0.010907407,34511.9218,0.000749859,1.40E-06,5.99E-06,1.01E-05,1.39E-05,1.68E-05,2.07E-05,2.48E-05,2.82E-05,2.95E-05,3.13E-05,3.02E-05,2.89E-05,2.66E-05,2.55E-05,2.95E-05,3.64E-05,4.54E-05
0.38,-0.000747133,-0.001175249,-0.014243743,54580.214,-0.00233094,1.37E-06,5.82E-06,9.57E-06,1.32E-05,1.61E-05,2.01E-05,2.40E-05,2.74E-05,2.87E-05,3.05E-05,2.93E-05,2.79E-05,2.56E-05,2.46E-05,2.85E-05,3.54E-05,4.44E-05
0.4,0.002339949,0.002869571,-0.018664723,65648.6169,0.000641922,1.11E-06,5.40E-06,8.86E-06,1.22E-05,1.51E-05,1.91E-05,2.30E-05,2.62E-05,2.76E-05,2.93E-05,2.81E-05,2.66E-05,2.43E-05,2.33E-05,2.72E-05,3.41E-05,4.31E-05
0.42,-0.000629182,-0.002634368,-0.006273797,75010.5328,-0.000898587,8.59E-07,4.87E-06,8.01E-06,1.10E-05,1.39E-05,1.79E-05,2.17E-05,2.49E-05,2.62E-05,2.80E-05,2.67E-05,2.51E-05,2.28E-05,2.18E-05,2.58E-05,3.27E-05,4.16E-05
0.44,0.000911775,-0.00375398,0.006104271,80295.9723,-0.000312979,6.51E-07,4.29E-06,7.06E-06,9.70E-06,1.24E-05,1.66E-05,2.04E-05,2.34E-05,2.47E-05,2.66E-05,2.52E-05,2.35E-05,2.12E-05,2.02E-05,2.41E-05,3.10E-05,4.00E-05
0.46,0.000325813,0.000678685,-0.007726081,95794.0655,-0.0011118,3.56E-07,3.59E-06,5.91E-06,8.24E-06,1.08E-05,1.49E-05,1.88E-05,2.18E-05,2.30E-05,2.49E-05,2.34E-05,2.17E-05,1.93E-05,1.83E-05,2.22E-05,2.91E-05,3.81E-05
0.48,0.00112485,0.002715808,-0.020968699,92778.0156,0.000650381,7.80E-08,2.85E-06,4.65E-06,6.62E-06,8.93E-06,1.30E-05,1.69E-05,1.99E-05,2.11E-05,2.30E-05,2.15E-05,1.97E-05,1.72E-05,1.62E-05,2.01E-05,2.70E-05,3.60E-05
0.5,-0.00063648,0.001508336,-0.02099647,87283.9484,-0.000262525,-4.25E-08,2.27E-06,3.51E-06,5.00E-06,7.12E-06,1.10E-05,1.50E-05,1.81E-05,1.92E-05,2.11E-05,1.96E-05,1.77E-05,1.51E-05,1.41E-05,1.80E-05,2.49E-05,3.39E-05
0.52,0.000277639,-0.000366557,-0.015501495,88365.9044,-0.000544749,-1.21E-07,1.82E-06,2.44E-06,3.40E-06,5.26E-06,9.02E-06,1.30E-05,1.62E-05,1.73E-05,1.91E-05,1.76E-05,1.57E-05,1.30E-05,1.19E-05,1.59E-05,2.28E-05,3.18E-05
0.54,0.000561142,0.003268194,-0.010840388,56214.7086,0.00278814,-2.82E-08,1.65E-06,1.66E-06,2.00E-06,3.55E-06,7.14E-06,1.11E-05,1.44E-05,1.56E-05,1.73E-05,1.58E-05,1.39E-05,1.11E-05,9.90E-06,1.39E-05,2.08E-05,2.98E-05
0.56,-0.002774185,0.001362157,-0.011697362,88136.6531,-0.00502447,3.67E-08,1.58E-06,1.03E-06,6.95E-07,1.84E-06,5.24E-06,9.20E-06,1.26E-05,1.38E-05,1.55E-05,1.40E-05,1.21E-05,9.23E-06,7.91E-06,1.18E-05,1.88E-05,2.78E-05
0.58,0.00503482,-0.00277977,-0.017708412,199086.343,-0.00583207,-1.02E-06,2.33E-07,-7.91E-07,-1.79E-06,-1.16E-06,2.01E-06,5.94E-06,9.40E-06,1.07E-05,1.24E-05,1.09E-05,9.01E-06,6.07E-06,4.64E-06,8.52E-06,1.55E-05,2.45E-05
0.6,0.005840008,0.006401478,-0.021280995,206097.5814,0.00495965,-2.53E-06,-2.22E-06,-3.71E-06,-5.31E-06,-5.26E-06,-2.40E-06,1.47E-06,4.98E-06,6.45E-06,8.23E-06,6.68E-06,4.75E-06,1.76E-06,2.40E-07,4.04E-06,1.10E-05,2.00E-05
0.62,-0.00496233,0.001911401,-0.013541471,102969.8383,0.00456248,-2.53E-06,-3.52E-06,-5.75E-06,-7.88E-06,-8.40E-06,-5.94E-06,-2.17E-06,1.38E-06,3.00E-06,4.89E-06,3.34E-06,1.38E-06,-1.66E-06,-3.25E-06,4.53E-07,7.36E-06,1.64E-05
