time,wave_main,wave_second,wave_up,baseforce,acc_top,dis_5,dis_10,dis_17,dis_24,dis_32,dis_39,dis_47,dis_54,dis_62,dis_70,dis_78,dis_86,dis_95,dis_103,dis_112,dis_120,dis_128
0.02,0.000352238,-0.001872468,0.001568824,4280.9047,-0.000347458,1.95E-06,7.29E-06,1.15E-05,1.49E-05,1.87E-05,2.35E-05,2.80E-05,3.16E-05,3.34E-05,3.57E-05,3.48E-05,3.35E-05,3.12E-05,3.01E-05,3.41E-05,4.10E-05,5.00E-05
0.04,0.000348179,-0.001861845,0.001571012,11422.6061,-0.000334358,1.85E-06,7.15E-06,1.13E-05,1.48E-05,1.86E-05,2.34E-05,2.79E-05,3.14E-05,3.33E-05,3.56E-05,3.47E-05,3.33E-05,3.10E-05,3.00E-05,3.39E-05,4.08E-05,4.98E-05
0.06,0.000334448,-0.001847177,0.001601128,18954.8275,-0.000286045,1.69E-06,6.90E-06,1.11E-05,1.46E-05,1.83E-05,2.31E-05,2.76E-05,3.12E-05,3.30E-05,3.53E-05,3.44E-05,3.31E-05,3.08E-05,2.97E-05,3.37E-05,4.06E-05,4.96E-05
0.08,0.000286933,-0.001848446,0.001612926,24684.3257,-0.000236506,1.52E-06,6.57E-06,1.07E-05,1.44E-05,1.80E-05,2.27E-05,2.72E-05,3.08E-05,3.26E-05,3.49E-05,3.40E-05,3.27E-05,3.04E-05,2.93E-05,3.33E-05,4.02E-05,4.92E-05
0.1,0.000237703,-0.001852069,0.001585169,28250.5774,-0.000153352,1.35E-06,6.21E-06,1.03E-05,1.40E-05,1.76E-05,2.22E-05,2.68E-05,3.03E-05,3.22E-05,3.45E-05,3.35E-05,3.22E-05,2.99E-05,2.89E-05,3.28E-05,3.97E-05,4.87E-05
0.12,0.000155053,-0.001822968,0.001624952,29648.5323,-8.51E-05,1.23E-06,5.88E-06,9.90E-06,1.36E-05,1.71E-05,2.17E-05,2.62E-05,2.98E-05,3.16E-05,3.39E-05,3.30E-05,3.17E-05,2.94E-05,2.83E-05,3.23E-05,3.92E-05,4.82E-05
0.14,8.63E-05,-0.001767694,0.00169292,29920.996,-8.10E-05,1.14E-06,5.62E-06,9.50E-06,1.32E-05,1.67E-05,2.12E-05,2.57E-05,2.92E-05,3.10E-05,3.34E-05,3.24E-05,3.11E-05,2.88E-05,2.78E-05,3.17E-05,3.86E-05,4.76E-05
0.16,8.27E-05,-0.001804344,0.001611839,29997.0151,0.00478959,1.13E-06,5.59E-06,9.43E-06,1.31E-05,1.66E-05,2.11E-05,2.56E-05,2.91E-05,3.09E-05,3.32E-05,3.23E-05,3.10E-05,2.87E-05,2.76E-05,3.16E-05,3.85E-05,4.75E-05
0.18,9.64E-05,-0.00200292,0.00162744,31611.3544,-0.000297714,1.22E-06,5.89E-06,9.93E-06,1.36E-05,1.72E-05,2.18E-05,2.63E-05,2.99E-05,3.17E-05,3.40E-05,3.31E-05,3.18E-05,2.95E-05,2.84E-05,3.24E-05,3.93E-05,4.83E-05
0.2,0.000293951,-0.002383764,0.001497296,37996.0297,-0.000759864,1.31E-06,6.28E-06,1.06E-05,1.43E-05,1.81E-05,2.28E-05,2.74E-05,3.10E-05,3.29E-05,3.52E-05,3.42E-05,3.29E-05,3.06E-05,2.96E-05,3.35E-05,4.04E-05,4.94E-05
