time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0015918885,-0.001290707235,0.002676593985,-1486.7821,0.000877646,0.000929559,0.000923937,0.000922341,0.000922097,0.000922079,0.000922033,8.77646e-06,9.29559e-06,9.23937e-06,9.22341e-06,9.22097e-06,9.22079e-06,9.22033e-06,9.42508e-06,1.34269e-05,1.79204e-05,2.5046e-05,3.24844e-05,3.99272e-05,3.99841e-05
0.04,-0.0009236813999999999,-0.00124198617,0.0048017112,-6546.31275,0.0017539,0.00213581,0.00211692,0.00210318,0.00210095,0.00210074,0.00210029,3.50919e-05,3.99493e-05,3.96479e-05,3.94786e-05,3.94514e-05,3.9449e-05,3.94436e-05,9.86376e-06,1.39194e-05,1.84093e-05,2.5533e-05,3.29712e-05,4.04139e-05,4.04707e-05
0.06,-0.0021074832,-0.0007517800349999999,0.0057330936,-13646.88487,0.00112872,0.00224037,0.00227746,0.00222274,0.00221145,0.0022106,0.00220866,6.39181e-05,8.37111e-05,8.35917e-05,8.27379e-05,8.25754e-05,8.25625e-05,8.25331e-05,1.08539e-05,1.5156e-05,1.96417e-05,2.67552e-05,3.41914e-05,4.1634e-05,4.16905e-05
0.08,-0.0022242527999999998,-0.00052665048,0.00705627585,-19288.06138,-0.000115418,0.00157783,0.00193072,0.00181166,0.00176995,0.00176615,0.00176287,7.40511e-05,0.000121893,0.000125674,0.000123082,0.000122389,0.00012233,0.000122248,1.22336e-05,1.7212e-05,2.17344e-05,2.88134e-05,3.62411e-05,4.36829e-05,4.37383e-05
0.1,-0.0017856936,-0.001392631755,0.007439092049999999,-23766.65528,2.81385e-05,0.00145506,0.00242903,0.00231899,0.00220489,0.00218903,0.00218747,7.31783e-05,0.000152222,0.000169271,0.000164389,0.000162138,0.000161882,0.000161752,1.37058e-05,1.99532e-05,2.46838e-05,3.16881e-05,3.90864e-05,4.65251e-05,4.65783e-05
0.12,-0.0022146902999999997,-0.0014959218,0.0088968633,-29836.30106,0.000903302,0.00162206,0.00313904,0.00328124,0.00305606,0.00300299,0.0030038,8.24927e-05,0.000182993,0.000224952,0.000220391,0.000214747,0.000213802,0.000213664,1.52626e-05,2.33053e-05,2.8626e-05,3.55359e-05,4.28552e-05,5.02819e-05,5.03325e-05
0.14,-0.0030373712999999997,-0.0017327168400000001,0.0090338391,-37159.953776,0.000612292,0.00122693,0.00274588,0.00342294,0.00312702,0.0029905,0.00298111,9.76486e-05,0.000211483,0.000283801,0.000287433,0.000276578,0.000273737,0.000273513,1.7064e-05,2.72501e-05,3.37136e-05,4.06141e-05,4.77685e-05,5.51573e-05,5.52042e-05
0.16,-0.0030296753999999996,-0.0030772127549999998,0.011659584300000001,-44045.204829,0.00028468,0.00132989,0.00245561,0.00368474,0.00350646,0.00323768,0.00318219,0.000106618,0.000237051,0.000335816,0.00035851,0.000342913,0.000336019,0.000335146,1.91066e-05,3.17354e-05,3.99097e-05,4.70736e-05,5.39634e-05,6.12548e-05,6.12908e-05
0.18,-0.0032596089,-0.00188767575,0.01345522035,-50873.514557,0.000361542,0.00145184,0.00240743,0.00384207,0.00405114,0.00365625,0.00349092,0.000113081,0.000264869,0.000384446,0.000433778,0.000418489,0.000404958,0.000401877,2.13036e-05,3.67546e-05,4.71124e-05,5.49964e-05,6.15774e-05,6.86646e-05,6.86611e-05
0.2,-0.0036122432999999995,-0.0017403291000000001,0.01334619,-58990.85596,0.000956967,0.00177206,0.0029218,0.00420762,0.00493086,0.00453106,0.00417974,0.000126266,0.000297108,0.000437738,0.000514275,0.000508309,0.000486831,0.000478584,2.36971e-05,4.23744e-05,5.53342e-05,6.4477e-05,7.08454e-05,7.75825e-05,7.74657e-05
0.22,-0.0043512078,-0.00345363381,0.015065083799999998,-68594.45273,0.000880231,0.00184813,0.00308987,0.00422855,0.00531543,0.00512137,0.00455593,0.000144638,0.00033331,0.000497855,0.000598636,0.000610772,0.000583355,0.000565941,2.64061e-05,4.86786e-05,6.46901e-05,7.56061e-05,8.20362e-05,8.82843e-05,8.79109e-05
0.24,-0.0047470902,-0.0045338897999999996,0.016647930000000002,-79319.09675,0.00103237,0.00243794,0.00356343,0.00475113,0.0059237,0.00609883,0.00543001,0.000163764,0.00037617,0.000564388,0.000688433,0.000723163,0.000695557,0.0006658,2.94901e-05,5.57734e-05,7.53126e-05,8.84768e-05,9.53755e-05,0.000101073,0.000100228
0.26,-0.0055376309999999995,-0.002922657,0.01602606915,-90719.5355,0.000757963,0.0023118,0.00353521,0.00479092,0.00590654,0.00644074,0.00594237,0.000181667,0.000423668,0.000635374,0.000783854,0.000841466,0.000820953,0.000779524,3.29444e-05,6.37718e-05,8.73102e-05,0.0001032,0.000111022,0.000116239,0.000114682
0.28,-0.005790795,-0.004126534185,0.01622052705,-100295.41171,-0.00054412,0.000883086,0.00247154,0.00370275,0.00478839,0.00553394,0.00554126,0.000183805,0.000455617,0.000695442,0.00086879,0.000948415,0.0009407,0.00089436,3.65992e-05,7.25646e-05,0.000100618,0.000119726,0.000128921,0.000133855,0.00013142
0.3,-0.004935259799999999,-0.0035939837699999998,0.01486402905,-108970.93576,0.000457857,0.00152614,0.00333723,0.00465489,0.00572432,0.00657543,0.0073042,0.000182943,0.000479709,0.00075353,0.000952367,0.00105354,0.00106179,0.00102281,4.02667e-05,8.19179e-05,0.000115108,0.000137938,0.00014894,0.00015388,0.000150592
0.32,-0.0061179089999999995,-0.00355491675,0.01092428415,-118429.47875,2.38435e-06,0.000574256,0.00229236,0.00390578,0.00492289,0.00591319,0.00733794,0.000187545,0.000500713,0.000809825,0.00103797,0.00116001,0.00118668,0.00116924,4.39715e-05,9.17221e-05,0.000130742,0.000157841,0.000171076,0.000176365,0.000172513
0.34,-0.005581745999999999,-0.0047195145,0.0112359273,-126972.13987,1.54129e-06,0.000482896,0.00192617,0.00377372,0.00482942,0.00605528,0.00795245,0.000187584,0.000511284,0.000852011,0.00111477,0.00125754,0.00130636,0.00132214,4.77228e-05,0.000101842,0.00014736,0.000179368,0.000195251,0.000201295,0.000197426
0.36,-0.0057575939999999996,-0.00360865341,0.0115530402,-136240.84814,0.00079716,0.00137457,0.00245398,0.00425181,0.00558807,0.00711103,0.00921542,0.000195572,0.000529859,0.000895812,0.00119502,0.00136171,0.00143803,0.00149382,5.15544e-05,0.000112253,0.000164838,0.000202466,0.000221444,0.000228739,0.000225586
0.38,-0.0067483199999999995,-0.0038982921000000003,0.01091321205,-146764.10865,0.000367456,0.000962003,0.00177962,0.00330611,0.00508481,0.00694387,0.00906836,0.000207218,0.000553225,0.000938148,0.0012706,0.00146844,0.00157858,0.00167666,5.55823e-05,0.000123084,0.000183178,0.000227123,0.000249745,0.000258905,0.000257291
0.4,-0.0064511429999999995,-0.0047757828,0.01078147395,-156522.4559,0.000222305,0.00104912,0.0017554,0.00296597,0.00511651,0.00736376,0.00943391,0.000213115,0.000573336,0.000973498,0.00133332,0.00157045,0.00172165,0.00186168,5.97856e-05,0.00013435,0.000202294,0.000253162,0.000280134,0.000291907,0.000292674
0.42,-0.006725574,-0.0046725231,0.00551427045,-166989.6628599999,0.000642586,0.00152119,0.00219171,0.00318766,0.00553121,0.00816419,0.0102315,0.000221764,0.000599039,0.00101297,0.00139486,0.00167693,0.00187693,0.00205833,6.41344e-05,0.000146074,0.000222159,0.000280444,0.000312608,0.000327893,0.000331874
0.44,-0.007434525,-0.00523498935,0.002548707915,-178526.0975,0.000552173,0.00120634,0.00194423,0.00291602,0.00530211,0.00818701,0.0104267,0.000233712,0.000626314,0.00105433,0.0014559,0.00178526,0.00204044,0.00226492,6.86892e-05,0.000158327,0.000242832,0.000308951,0.00034723,0.000367067,0.000375107
0.46,-0.007494705,-0.003938360504999999,-0.00354655275,-188675.79734,-0.000318502,0.000279962,0.00110182,0.00224849,0.00456416,0.00750838,0.0101237,0.000236049,0.000641177,0.00108479,0.00150754,0.00188393,0.0021974,0.00247042,7.33868e-05,0.000171002,0.000264223,0.000338586,0.000383922,0.000409445,0.00042246
0.48,-0.007002402,-0.00419262126,-0.00548238015,-198641.2915600001,0.000406085,0.000828976,0.00166157,0.00310911,0.00530298,0.00817657,0.0112391,0.000236924,0.000652267,0.00111242,0.00156112,0.0019826,0.00235425,0.00268405,7.81165e-05,0.000183937,0.000286195,0.000369272,0.000422587,0.000454962,0.000474005
0.5,-0.007942637999999998,-0.00402777855,-0.007749773850000001,-206471.10399,-0.00183018,-0.00182943,-0.000957793,0.000773725,0.00288754,0.00566732,0.00903875,0.000222683,0.000642262,0.00111946,0.00159995,0.0020645,0.00249269,0.00288683,8.27126e-05,0.000196882,0.000308514,0.000400883,0.000463058,0.000503431,0.000529714
0.52,-0.005690631,-0.0026117724750000003,-0.0087624069,-208175.81566,-0.00258334,-0.00318261,-0.00222821,-0.000350677,0.00179509,0.00451364,0.00792036,0.000178548,0.000592142,0.0010876,0.00160418,0.00211133,0.0025945,0.00305642,8.67249e-05,0.000209226,0.000330585,0.000432924,0.000504817,0.000554303,0.000589146
0.54,-0.0047192442,-0.002626598175,-0.00833434095,-208829.81424,-0.000802112,-0.00243934,-0.00160829,0.000306889,0.00259533,0.00530455,0.00848143,0.000144694,0.000535922,0.00104924,0.00160374,0.00215523,0.00269268,0.00322044,8.99573e-05,0.000220507,0.000351953,0.000465003,0.000547482,0.000607175,0.000651915
0.56,-0.005623413,-0.00297358458,-0.0051645711,-211705.93855,-0.000363584,-0.0025174,-0.00222169,-0.000317374,0.00216821,0.00490959,0.00769488,0.000133037,0.000486355,0.00101094,0.00160363,0.00220287,0.00279482,0.0033822,9.27346e-05,0.000230729,0.000372555,0.000497077,0.000591063,0.00066205,0.000717941
0.58,-0.005305224,-0.0049048791,-0.0028500480450000002,-217709.4901,0.00174746,0.000605958,-6.15922e-06,0.00173571,0.00442348,0.0071944,0.00957869,0.000146876,0.00046724,0.000988658,0.00161782,0.00226879,0.00291586,0.00355494,9.55337e-05,0.000240265,0.000392551,0.000529292,0.00063578,0.000719157,0.000787312
0.6,-0.007702173,-0.00665938365,-0.00673869885,-224949.64544,-0.000411963,-5.14411e-05,-0.00126029,-3.36734e-05,0.00281647,0.0055712,0.00767321,0.000160231,0.000472786,0.000975993,0.00163484,0.00234119,0.00304352,0.00372745,9.86048e-05,0.000249666,0.000412197,0.000561818,0.00068188,0.00077875,0.000860136
0.62,-0.006284067,-0.00605768565,-0.0106984332,-228285.16384,-0.000971699,-1.46242e-05,-0.000781028,-0.000383501,0.00243805,0.00513313,0.00714625,0.000146394,0.000472125,0.00095558,0.00163067,0.00239373,0.00315056,0.00387565,0.000101671,0.000259115,0.000431513,0.000594473,0.000729229,0.000840691,0.000936167
0.64,-0.006172631999999999,-0.0058784334,-0.01356401865,-227233.0569,-0.00189183,-0.00170193,-0.00133705,-0.00155329,0.000809826,0.00342144,0.00554261,0.000117759,0.000454959,0.000934399,0.0016113,0.00242621,0.0032361,0.00400254,0.000104313,0.000268385,0.000450413,0.000626893,0.000777428,0.000904558,0.00101495
0.66,-0.0049132277999999995,-0.000811048155,-0.00838943625,-222557.999,-0.00171882,-0.00292559,-0.00188072,-0.00192804,-0.000504444,0.00200151,0.00433808,8.1652e-05,0.000408684,0.000902222,0.00157648,0.00242926,0.00329033,0.00410134,0.000106307,0.000277022,0.000468779,0.000658771,0.000825983,0.000969822,0.00109599
