time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.005808389999999999,-0.0001623678585,-0.002141354085,9061.480114,-0.00555739,-0.00583507,-0.00580523,-0.00579716,-0.005796,-0.00579577,-0.00579573,-5.55739e-05,-5.83507e-05,-5.80523e-05,-5.79716e-05,-5.796e-05,-5.79577e-05,-5.79573e-05,8.78158e-06,1.27505e-05,1.72475e-05,2.43741e-05,3.18126e-05,3.92554e-05,3.93123e-05
0.04,0.005805942,-0.0001588617105,-0.00214462599,28728.86992,-0.00405094,-0.00592661,-0.0058453,-0.0057815,-0.0057714,-0.00576968,-0.0057695,-0.000151657,-0.000175968,-0.000174557,-0.000173758,-0.000173634,-0.000173612,-0.00017361,6.70927e-06,1.04073e-05,1.49214e-05,2.20568e-05,2.94967e-05,3.69397e-05,3.69966e-05
0.06,0.005799771,-0.0001570245375,-0.002036931585,46852.6586,-0.00123457,-0.00571037,-0.00596503,-0.00573836,-0.00569017,-0.00568362,-0.00568341,-0.000204512,-0.000292337,-0.000292661,-0.000288957,-0.00028825,-0.000288145,-0.000288139,3.14757e-06,5.72424e-06,1.02492e-05,1.74296e-05,2.48779e-05,3.23221e-05,3.23791e-05
0.08,0.005732145,-0.0001619516985,-0.0020515872,60523.38939,0.000451241,-0.00451744,-0.00619604,-0.00577106,-0.00560346,-0.00558274,-0.00558357,-0.000212346,-0.000394615,-0.000414272,-0.000404051,-0.000401186,-0.000400809,-0.000400809,-1.02101e-06,-1.14529e-06,3.17993e-06,1.04996e-05,1.79835e-05,2.54326e-05,2.54897e-05
0.1,0.0056480459999999994,-0.0001932538665,-0.002409656925,73191.35544,1.41132e-05,-0.00274113,-0.00653147,-0.00631452,-0.00588252,-0.00581565,-0.00581862,-0.000207692,-0.000467201,-0.000541547,-0.000524907,-0.000516046,-0.000514793,-0.00051483,-5.22138e-06,-9.76345e-06,-6.37826e-06,1.20998e-06,8.81118e-06,1.62766e-05,1.63333e-05
0.12,0.0058970279999999995,-0.0001588357005,-0.00208410735,84505.64818,0.000150406,-0.000821989,-0.00556868,-0.0065266,-0.00574432,-0.00554347,-0.00554173,-0.000206047,-0.000502832,-0.000662548,-0.000653318,-0.000632314,-0.000628384,-0.000628434,-9.35877e-06,-1.94638e-05,-1.84192e-05,-1.05723e-05,-2.67243e-06,4.84483e-06,4.90064e-06
0.14,0.005636723999999999,-0.000131603664,-0.00169685568,94145.32235,0.000475073,-0.00018718,-0.00389698,-0.0067669,-0.00591416,-0.00542205,-0.00537682,-0.000199792,-0.000512924,-0.000757205,-0.000786253,-0.000748899,-0.000738039,-0.000737619,-1.34172e-05,-2.96214e-05,-3.26167e-05,-2.4968e-05,-1.64846e-05,-8.81941e-06,-8.75989e-06
0.16,0.005502798,-0.0001619811765,-0.002993866005,104455.0102,-0.00080935,-0.00136454,-0.00349959,-0.0077624,-0.00763088,-0.0067162,-0.00651508,-0.000203135,-0.000528441,-0.000831171,-0.000931546,-0.00088435,-0.000859422,-0.000856538,-1.74464e-05,-4.0035e-05,-4.85005e-05,-4.2146e-05,-3.2817e-05,-2.4794e-05,-2.47015e-05
0.18,0.006707060999999999,-2.628340845e-05,-0.00259116312,115160.0675,0.000124901,-0.000377554,-0.00174121,-0.00591905,-0.0073499,-0.00614035,-0.00557327,-0.000209979,-0.000545862,-0.000883579,-0.00106836,-0.00103416,-0.000987987,-0.000977422,-2.15776e-05,-5.0778e-05,-6.5648e-05,-6.2145e-05,-5.20021e-05,-4.32681e-05,-4.30411e-05
0.2,0.005872191,-0.000143613348,-0.00059617623,122691.75768,0.000964999,0.000310156,-0.000834789,-0.00393472,-0.00702106,-0.00607103,-0.00491577,-0.00019908,-0.000546536,-0.000909339,-0.0011669,-0.00117787,-0.0011101,-0.00108231,-2.56682e-05,-6.1702e-05,-8.35772e-05,-8.44976e-05,-7.41224e-05,-6.4249e-05,-6.36384e-05
0.22,0.005313027,-0.0001168963095,-0.0016508699999999998,129526.70225,-9.14449e-05,-0.000415001,-0.0014584,-0.00361522,-0.00748865,-0.00756113,-0.00583598,-0.000190345,-0.000547585,-0.000932271,-0.0012424,-0.00132296,-0.00124642,-0.00118983,-2.95624e-05,-7.26432e-05,-0.000101993,-0.000108591,-9.91307e-05,-8.78142e-05,-8.63598e-05
0.24,0.006177783,-0.000185205939,-0.00256232262,137394.542192,4.22193e-05,0.000279024,-0.000697696,-0.00245557,-0.00604645,-0.00755103,-0.0057946,-0.000190837,-0.000548944,-0.000953831,-0.00130311,-0.00145831,-0.00139754,-0.00130614,-3.33742e-05,-8.36085e-05,-0.000120854,-0.000134046,-0.000126943,-0.000114254,-0.000111319
0.26,0.005691396,-0.0005712663,-0.00247920894,145575.9927200001,-0.000641326,-0.000562171,-0.00127562,-0.00289101,-0.00576188,-0.00839151,-0.0076543,-0.000196828,-0.000551776,-0.000973565,-0.00135657,-0.0015764,-0.00155697,-0.00144062,-3.72509e-05,-9.46157e-05,-0.000140128,-0.000160642,-0.000157291,-0.000143799,-0.000138787
0.28,0.006520094999999999,0.000348996978,-0.002770574235,152273.60513,0.00122333,0.00086978,0.000565505,-0.000912077,-0.00321268,-0.00624544,-0.00761657,-0.000191008,-0.0005487,-0.000980666,-0.0013946,-0.00166614,-0.00170334,-0.00159333,-4.11292e-05,-0.00010562,-0.000159671,-0.000188154,-0.000189716,-0.000176402,-0.000169127
