time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.008630678999999999,-0.009844091400000001,0.0008042720399999999,6029.8875,-0.0039243,-0.00406344,-0.00404608,-0.00404238,-0.00404159,-0.0040414,-0.00404118,-3.9243e-05,-4.06344e-05,-4.04608e-05,-4.04238e-05,-4.04159e-05,-4.0414e-05,-4.04118e-05,8.94489e-06,1.29276e-05,1.74234e-05,2.45495e-05,3.19881e-05,3.94309e-05,3.94878e-05
0.04,0.0040483698,-0.0072462993,-0.02187724305,9319.68218,0.00317777,0.00232233,0.00235646,0.0023794,0.00238385,0.00238459,0.00238661,-4.67083e-05,-5.80455e-05,-5.73569e-05,-5.70535e-05,-5.69933e-05,-5.69821e-05,-5.69576e-05,8.08537e-06,1.19408e-05,1.64453e-05,2.35748e-05,3.1014e-05,3.84569e-05,3.85141e-05
0.06,-0.0023759268,-2.3803918499999998e-05,-0.033454317,-1562.95508,0.004806,0.00379788,0.00362685,0.00368759,0.00369996,0.00370031,0.00370727,3.31293e-05,3.15655e-06,2.47615e-06,3.61639e-06,3.84478e-06,3.86684e-06,3.98119e-06,7.94958e-06,1.13919e-05,1.58965e-05,2.30404e-05,3.04825e-05,3.79257e-05,3.79843e-05
0.08,-0.0037057721999999996,0.001353009855,-0.028390024649999998,-8650.19612,-0.00158384,-0.000279115,-0.000968552,-0.000919783,-0.000887467,-0.000889298,-0.000878891,6.53508e-05,3.83442e-05,2.90591e-05,3.12944e-05,3.19697e-05,3.19769e-05,3.2265e-05,8.93438e-06,1.1807e-05,1.62118e-05,2.33895e-05,3.08406e-05,3.82842e-05,3.83468e-05
0.1,0.0008742165,0.0041798286749999995,-0.030731740649999995,-1152.494604,-0.00432888,-0.00156912,-0.00224665,-0.00241381,-0.00234777,-0.00234587,-0.00234743,6.22362e-06,1.98619e-05,-3.09286e-06,-2.04147e-06,-3.82579e-07,-3.74711e-07,1.72514e-09,9.65013e-06,1.2389e-05,1.64715e-05,2.3682e-05,3.11565e-05,3.86002e-05,3.86694e-05
0.12,0.0023346677999999997,0.00211473438,-0.02623865595,8457.48973,-0.00188464,-0.00218165,-0.00153454,-0.00208721,-0.0020204,-0.00199396,-0.00202422,-5.59115e-05,-1.76458e-05,-4.09048e-05,-4.70517e-05,-4.40643e-05,-4.3773e-05,-4.37148e-05,9.15325e-06,1.24112e-05,1.60315e-05,2.31911e-05,3.0712e-05,3.81587e-05,3.82323e-05
0.14,0.0019947273,0.00474704175,-0.01552590195,3718.17528,0.00658755,0.00362916,0.00528255,0.00471633,0.00464413,0.00471428,0.00467043,-8.8824e-06,-3.17072e-06,-3.42464e-06,-2.07605e-05,-1.7827e-05,-1.65699e-05,-1.72527e-05,8.50531e-06,1.2203e-05,1.55882e-05,2.2513e-05,3.00931e-05,3.75553e-05,3.76226e-05
0.16,-0.0047134557,-0.0116835186,0.017707669199999998,-12102.263816,0.00268941,0.00256081,0.00281118,0.00300826,0.00265396,0.00274324,0.00272829,8.38873e-05,5.87289e-05,7.75127e-05,5.64854e-05,5.51539e-05,5.80054e-05,5.67345e-05,9.25536e-06,1.27586e-05,1.63291e-05,2.28702e-05,3.04664e-05,3.79697e-05,3.80174e-05
0.18,-0.0027676118999999996,-0.0029669607,0.023881956149999998,-21674.29512,-0.000679638,0.00333488,0.00181442,0.00268122,0.00218974,0.00220065,0.00224496,0.000103985,0.000117686,0.000123769,0.00011338,0.000103591,0.000107444,0.000106467,1.11341e-05,1.45227e-05,1.83419e-05,2.45689e-05,3.20538e-05,3.96241e-05,3.96495e-05
0.2,-0.0022734422999999998,-0.005440685099999999,0.027063825750000003,-31807.33349,0.0030945,0.00671952,0.00652192,0.00676342,0.00656057,0.00638226,0.00648707,0.000128134,0.00021823,0.000207132,0.000207827,0.000191094,0.000193273,0.000193787,1.34553e-05,1.78819e-05,2.16509e-05,2.7781e-05,3.50007e-05,4.26313e-05,4.2652e-05
0.22,-0.006516831,0.0067607793,0.02026714755,-42095.945705,-0.00179439,-0.000462169,0.00222386,0.00137145,0.0015593,0.0012076,0.00133123,0.000141135,0.000280803,0.00029459,0.000289175,0.000272293,0.000269172,0.00027197,1.6148e-05,2.28722e-05,2.66681e-05,3.2751e-05,3.96346e-05,4.72558e-05,4.73096e-05
0.24,-0.0013641327,-0.001354076265,0.0098275164,-41469.35784,-0.00325425,-0.00211067,0.00118764,0.000862198,0.000849642,0.000500388,0.000537198,9.06484e-05,0.000255075,0.000328705,0.000311512,0.000296382,0.000286252,0.000290655,1.84658e-05,2.8231e-05,3.29011e-05,3.87578e-05,4.53213e-05,5.281e-05,5.29358e-05
