time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.010138035,-0.0118628142,-0.0352142505,15725.1965,-0.00999345,-0.0104026,-0.0103549,-0.0103435,-0.0103415,-0.0103411,-0.0103407,-9.99345e-05,-0.000104026,-0.000103549,-0.000103435,-0.000103415,-0.000103411,-0.000103407,8.33797e-06,1.22937e-05,1.67926e-05,2.39194e-05,3.13581e-05,3.88009e-05,3.88578e-05
0.04,0.010359018,-0.011662060350000001,-0.0351903825,49744.9957,-0.00754559,-0.0105911,-0.0104364,-0.0103453,-0.01033,-0.0103272,-0.0103243,-0.000275325,-0.000313962,-0.000311462,-0.000310323,-0.00031013,-0.000310093,-0.000310057,4.58538e-06,8.11385e-06,1.26425e-05,1.97819e-05,2.72226e-05,3.46659e-05,3.47232e-05
0.06,0.010379367,-0.011475525299999999,-0.03534187799999999,81376.4268,-0.00258101,-0.0103088,-0.0105967,-0.0102524,-0.0101851,-0.0101764,-0.0101681,-0.000376591,-0.000522961,-0.000521792,-0.000516299,-0.00051528,-0.000515129,-0.000514982,-1.93378e-06,-2.55382e-07,4.30992e-06,1.15156e-05,1.89685e-05,2.64136e-05,2.64728e-05
0.08,0.010257732,-0.01160423145,-0.0357022185,106372.43652,0.000324021,-0.00882003,-0.0113522,-0.0106404,-0.0104071,-0.0103817,-0.0103759,-0.000399161,-0.000714249,-0.000741281,-0.000725227,-0.000721201,-0.00072071,-0.000720422,-9.69129e-06,-1.26275e-05,-8.32082e-06,-8.99635e-07,6.60373e-06,1.40552e-05,1.41187e-05
0.1,0.010487436,-0.01209738105,-0.0369088785,131595.87522,-0.000886459,-0.00645701,-0.0127692,-0.0122105,-0.0115794,-0.0114943,-0.0115176,-0.000404785,-0.00086702,-0.000982495,-0.000953736,-0.000941066,-0.00093947,-0.000939356,-1.77308e-05,-2.84402e-05,-2.55586e-05,-1.76893e-05,-1.00189e-05,-2.54656e-06,-2.47905e-06
0.12,0.011626163999999998,-0.01257483795,-0.038267034,158303.2126,-0.00189174,-0.00444914,-0.0130065,-0.0141606,-0.0129173,-0.0126493,-0.0127146,-0.000432567,-0.000976081,-0.00124025,-0.00121745,-0.00118603,-0.00118091,-0.00118168,-2.61043e-05,-4.68712e-05,-4.77861e-05,-3.94011e-05,-3.12899e-05,-2.37503e-05,-2.36894e-05
0.14,0.012810893999999998,-0.0127676154,-0.037818183,185423.64581,-0.000875042,-0.00346327,-0.0107037,-0.0151465,-0.013557,-0.0128671,-0.0129146,-0.000460235,-0.00105521,-0.00147735,-0.00151052,-0.00145078,-0.00143607,-0.00143797,-3.50323e-05,-6.71841e-05,-7.49621e-05,-6.66807e-05,-5.7658e-05,-4.99201e-05,-4.98859e-05
0.16,0.013032948,-0.0118727847,-0.0351426465,210684.2336,-0.000129327,-0.00327942,-0.00795011,-0.0152847,-0.0145254,-0.0131461,-0.0130111,-0.000470279,-0.00112263,-0.00166389,-0.00181483,-0.0017316,-0.0016962,-0.00169723,-4.43374e-05,-8.89624e-05,-0.000106375,-9.99342e-05,-8.94818e-05,-8.12428e-05,-8.12378e-05
0.18,0.013206296999999999,-0.0092121351,-0.0347541285,230945.5603,0.00224144,-0.000315454,-0.00409104,-0.0118549,-0.0135526,-0.0115088,-0.0108914,-0.000449157,-0.00115858,-0.0017843,-0.00208623,-0.00201238,-0.00194275,-0.00193625,-5.35318e-05,-0.000111775,-0.000140857,-0.000138945,-0.000126922,-0.000117632,-0.000117573
0.2,0.011210361,-0.006465045599999999,-0.034072233,237963.5554,0.00668059,0.00590358,0.0018253,-0.00445944,-0.00921926,-0.00723885,-0.00573148,-0.000359937,-0.0011027,-0.00180696,-0.00224937,-0.0022401,-0.00213023,-0.00210248,-6.16227e-05,-0.000134387,-0.000176769,-0.000182301,-0.000169446,-0.000158362,-0.00015796
