time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.00025768464,-0.0037669632749999997,-0.001090823955,-4232.245,0.00264189,0.0027629,0.00275017,0.00274666,0.00274624,0.00274614,0.00274626,2.64189e-05,2.7629e-05,2.75017e-05,2.74666e-05,2.74624e-05,2.74614e-05,2.74626e-05,9.60151e-06,1.36103e-05,1.81031e-05,2.52285e-05,3.26669e-05,4.01096e-05,4.01665e-05
0.04,-0.0027510114,0.00179294733,-0.0087901866,1539.51795,-0.00711619,-0.00674546,-0.00673479,-0.00674783,-0.00675016,-0.00675077,-0.00674969,-1.83241e-05,-1.21966e-05,-1.23445e-05,-1.25451e-05,-1.25767e-05,-1.25848e-05,-1.25716e-05,9.68245e-06,1.37646e-05,1.82546e-05,2.53777e-05,3.28157e-05,4.02584e-05,4.03154e-05
0.06,0.006752858999999999,0.0040285068299999996,-0.004961229,25162.64489,-0.00564126,-0.00670699,-0.00647893,-0.0064685,-0.00647154,-0.00647287,-0.00646944,-0.000145899,-0.000146721,-0.000144482,-0.000144708,-0.000144794,-0.000144821,-0.000144763,8.04023e-06,1.21754e-05,1.66864e-05,2.38051e-05,3.1242e-05,3.86843e-05,3.87421e-05
0.08,0.006497859,0.0052763019,-0.002611964745,34557.66106,0.00607712,0.00156589,0.00178386,0.0019638,0.00197474,0.00197442,0.00197908,-0.00014154,-0.000198132,-0.000191432,-0.000189755,-0.000189762,-0.000189806,-0.000189667,5.16584e-06,8.72688e-06,1.33272e-05,2.04605e-05,2.78965e-05,3.53381e-05,3.53978e-05
0.1,-0.0019424421,0.00141046161,-0.00178099701,15615.09504,0.0100048,0.00650769,0.00523475,0.00570406,0.00579185,0.00579692,0.00579662,1.92795e-05,-0.000117396,-0.000121246,-0.000113077,-0.000112096,-0.000112092,-0.000111909,3.94324e-06,5.5716e-06,1.02005e-05,1.74322e-05,2.48779e-05,3.23191e-05,3.2382e-05
0.12,-0.005778351,-0.002015380515,0.00518230635,-8192.00806,0.00370455,0.007858,0.00421409,0.00449377,0.00480132,0.0048288,0.00482036,0.000156373,2.62606e-05,-2.67579e-05,-1.10985e-05,-6.16415e-06,-5.8351e-06,-5.73955e-06,5.69977e-06,4.66024e-06,8.72041e-06,1.61904e-05,2.36953e-05,3.11398e-05,3.12055e-05
0.14,-0.004824309299999999,0.0002274674205,0.0111913737,-20132.39195,-0.00329785,0.00527333,0.00231098,0.00109095,0.00168817,0.00180295,0.00179762,0.00016044,0.000157574,3.84928e-05,4.47487e-05,5.87307e-05,6.04825e-05,6.04403e-05,8.8679e-06,6.49859e-06,8.83776e-06,1.65269e-05,2.42209e-05,3.16863e-05,3.17525e-05
0.16,-0.0018021308999999998,-0.00743049345,0.0126017736,-24934.0802,-0.00186464,0.00302243,0.00515295,0.00181943,0.00227851,0.00261328,0.00264409,0.000108816,0.000240531,0.000113132,7.38525e-05,9.83974e-05,0.000104645,0.000104857,1.15605e-05,1.04796e-05,1.0354e-05,1.77129e-05,2.57922e-05,3.33375e-05,3.34055e-05
0.18,-0.0026257502999999997,-0.00639859005,0.017712376499999998,-34909.0433,0.00237257,0.00237115,0.00884365,0.00549966,0.00471517,0.00534614,0.00550421,0.000113895,0.000294467,0.000253098,0.000147043,0.000168334,0.000184239,0.00018634,1.37876e-05,1.58296e-05,1.40163e-05,1.99219e-05,2.84595e-05,3.62264e-05,3.63175e-05
0.2,-0.005442107999999999,-0.01045016775,0.013388622000000001,-40815.58319,-0.00376357,-0.00448305,0.00111986,0.00130089,-0.00151468,-0.000906,-0.000444135,9.99848e-05,0.000273348,0.000352733,0.000215049,0.000200339,0.00022864,0.000236941,1.59264e-05,2.15078e-05,2.00746e-05,2.35428e-05,3.21463e-05,4.03552e-05,4.05503e-05
0.22,0.0005889735,-0.0052307844,0.002443880985,-43023.54599,0.00222788,0.00241679,0.00448873,0.00894371,0.00520577,0.00491615,0.00580214,8.46279e-05,0.000252685,0.000408819,0.000317495,0.00023725,0.000268742,0.000290521,1.77725e-05,2.67681e-05,2.76902e-05,2.88683e-05,3.65222e-05,4.5329e-05,4.58249e-05
