time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.011262737999999998,0.0060309387,-0.02492856795,-20452.67978,0.0125181,0.0131457,0.0130799,0.0130616,0.0130592,0.0130587,0.013059,0.000125181,0.000131457,0.000130799,0.000130616,0.000130592,0.000130587,0.00013059,1.05891e-05,1.46485e-05,1.9136e-05,2.62599e-05,3.36982e-05,4.11409e-05,4.11978e-05
0.04,-0.013081806,0.00090231291,-0.0239274048,-27600.36573,-0.013932,-0.0108067,-0.0108708,-0.0109823,-0.011,-0.0110034,-0.011001,0.000111041,0.000154847,0.00015289,0.000151409,0.000151184,0.000151141,0.000151171,1.29513e-05,1.75116e-05,2.19729e-05,2.90802e-05,3.65159e-05,4.39582e-05,4.40154e-05
0.06,0.010976781,-0.0076917639,-0.00339538875,-2848.65488,-0.00421045,-0.0013679,-0.00049579,-0.000764394,-0.0008351,-0.00084558,-0.000838691,-7.03837e-05,3.31007e-05,3.92239e-05,3.39423e-05,3.28326e-05,3.26513e-05,3.27743e-05,1.33579e-05,1.9391e-05,2.38941e-05,3.09337e-05,3.83561e-05,4.57961e-05,4.58548e-05
0.08,0.0008400771,0.0128321202,0.01124206005,27390.50287,-0.0108358,-0.0157207,-0.0129953,-0.0131078,-0.0133072,-0.0133328,-0.0133283,-0.000220846,-0.000137785,-9.56867e-05,-0.00010478,-0.000108591,-0.000109132,-0.000108896,1.04456e-05,1.83442e-05,2.33294e-05,3.02253e-05,3.75985e-05,4.50313e-05,4.50936e-05
0.1,0.013352666999999999,0.00103433967,0.012608005799999999,49976.81369,0.0055189,-0.00484062,-0.00266871,-0.00162983,-0.00198516,-0.0020575,-0.00207462,-0.000274016,-0.000343399,-0.000252327,-0.000252156,-0.000261514,-0.000263035,-0.000262926,5.497e-06,1.35324e-05,1.98493e-05,2.6656e-05,3.38975e-05,4.13096e-05,4.13754e-05
0.12,0.0021076566,0.007304431649999999,0.014624951249999999,43435.77804,0.0118013,0.00566129,0.00259263,0.0053646,0.00518438,0.00498897,0.00494003,-0.000100814,-0.000335192,-0.000253087,-0.000214809,-0.000229522,-0.00023372,-0.000234272,1.7487e-06,6.74645e-06,1.47952e-05,2.19863e-05,2.89871e-05,3.6342e-05,3.64034e-05
0.14,-0.0049311135,0.0088730514,0.01415176815,26203.40387,0.00102529,0.00330803,-0.00495217,-0.00234267,-0.00146964,-0.00183393,-0.00192888,2.74517e-05,-0.000245499,-0.000276683,-0.000184589,-0.000192375,-0.00020217,-0.00020416,1.01508e-06,9.39538e-07,9.49747e-06,1.79923e-05,2.47681e-05,3.19831e-05,3.20191e-05
0.16,0.0019307171999999998,-0.009348904350000001,-0.040158573,6636.24712,0.00976119,0.0180391,0.0109975,0.00960103,0.012201,0.0119133,0.0116844,0.000135316,-3.20278e-05,-0.00021623,-0.000112005,-8.5061e-05,-0.000101376,-0.000106605,2.64276e-06,-1.83573e-06,4.56835e-06,1.50264e-05,2.19938e-05,2.89477e-05,2.89115e-05
0.18,-0.011710161,-0.00084778728,0.0101535135,-29225.3692,0.00429346,0.0124676,0.0122352,0.00548817,0.00865281,0.0091871,0.00872938,0.000275863,0.000273039,1.60975e-05,3.88866e-05,0.000123477,0.000109628,9.75333e-05,6.75455e-06,5.74386e-07,2.56702e-06,1.42952e-05,2.23779e-05,2.90302e-05,2.88207e-05
0.2,-0.008797092,0.014692355399999999,0.038968488,-43848.22806,-0.00652189,-0.000165425,0.00558709,-0.00220621,-0.00169451,0.000377279,-7.63928e-05,0.000253579,0.000396061,0.00019432,7.17063e-05,0.00019306,0.000205272,0.000184063,1.2049e-05,7.26539e-06,4.6712e-06,1.54011e-05,2.55433e-05,3.21792e-05,3.16367e-05
0.22,0.00013131276,0.011923374149999999,-0.015178622550000001,-67687.349,0.0132861,0.018213,0.0258173,0.022498,0.0181148,0.0212043,0.0215466,0.000321221,0.000576537,0.000508364,0.000274624,0.000357263,0.000421088,0.000398765,1.7797e-05,1.69914e-05,1.1698e-05,1.88644e-05,3.10465e-05,3.84428e-05,3.7465e-05
0.24,-0.021091304999999998,-0.00522415185,0.00768108705,-94886.6748,-0.0114967,-0.0079864,-0.00138602,0.00124279,-0.00626971,-0.00448646,-0.00226374,0.000339115,0.000678803,0.000752677,0.000512031,0.000475714,0.000588267,0.000591593,2.44003e-05,2.95448e-05,2.43085e-05,2.6731e-05,3.93763e-05,4.85364e-05,4.73686e-05
0.26,0.0034283576999999997,0.00945762615,-0.01539171075,-74563.2377,-0.0125642,-0.00978217,-0.00427645,0.00168433,-0.00439278,-0.00632704,-0.0020515,9.85068e-05,0.000501117,0.000696052,0.000541302,0.00036909,0.000480132,0.000548441,2.87765e-05,4.1344e-05,3.87957e-05,3.72643e-05,4.78244e-05,5.92203e-05,5.87689e-05
0.28,0.0038337770999999996,-0.00383030196,0.0194455911,-95513.39672,0.0245797,0.0217113,0.0270111,0.0333147,0.0317964,0.0262637,0.030562,0.000218662,0.000620409,0.000923398,0.000891293,0.000643126,0.000679498,0.000833546,3.19482e-05,5.25593e-05,5.49902e-05,5.15903e-05,5.79465e-05,7.08166e-05,7.25888e-05
0.3,-0.029288330999999997,0.011057631299999999,0.035505639,-150642.2826499999,-0.000167978,-0.00316896,0.000289819,0.00609053,0.0086949,0.00269467,0.00339211,0.000462779,0.000805832,0.00119641,0.00128534,0.00104804,0.000969081,0.00117309,3.87626e-05,6.68217e-05,7.61883e-05,7.33566e-05,7.48582e-05,8.73024e-05,9.26551e-05
0.32,-0.0043004270999999995,0.02669878815,-0.036043332,-151728.3448,-0.0101681,-0.00217531,-0.00271384,0.00293412,0.00752688,0.00440037,-0.000979995,0.000359419,0.00075239,0.00117217,0.00137559,0.00121026,0.00104003,0.00119721,4.69846e-05,8.24039e-05,9.98741e-05,9.9966e-05,9.74411e-05,0.000107394,0.000116358
