time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.00043411047,-0.0096782343,-0.00434265,271.90226,-0.00048393,-0.000434742,-0.000437953,-0.000439821,-0.000439936,-0.000439878,-0.000439868,-4.8393e-06,-4.34742e-06,-4.37953e-06,-4.39821e-06,-4.39936e-06,-4.39878e-06,-4.39868e-06,9.28892e-06,1.32905e-05,1.77843e-05,2.49098e-05,3.23482e-05,3.9791e-05,3.98479e-05
0.04,0.00044059869,-0.00965001345,-0.0043794796499999995,808.402718,-0.000574867,-0.000454333,-0.000442146,-0.00045583,-0.000457752,-0.000457432,-0.000457466,-1.54273e-05,-1.32382e-05,-1.31805e-05,-1.33547e-05,-1.33762e-05,-1.33719e-05,-1.3372e-05,9.08626e-06,1.31146e-05,1.76087e-05,2.47323e-05,3.21705e-05,3.96133e-05,3.96702e-05
0.06,0.0004593111,-0.00963648825,-0.00440043045,1575.52924,-0.000444824,-0.000553394,-0.000429197,-0.000464228,-0.000476214,-0.000475982,-0.000477081,-2.56242e-05,-2.33154e-05,-2.18939e-05,-2.25553e-05,-2.27159e-05,-2.2706e-05,-2.27175e-05,8.67574e-06,1.27491e-05,1.72579e-05,2.43732e-05,3.18096e-05,3.92525e-05,3.93093e-05
0.08,0.0004781086799999999,-0.009599640750000001,-0.00443364675,2750.99981,-0.000148701,-0.000745512,-0.000470921,-0.000480569,-0.000522695,-0.000526084,-0.000531277,-3.15594e-05,-3.63045e-05,-3.08951e-05,-3.20033e-05,-3.2705e-05,-3.27267e-05,-3.28011e-05,8.10391e-06,1.21529e-05,1.673e-05,2.38276e-05,3.12554e-05,3.86982e-05,3.87541e-05
0.1,0.0005268963,-0.009573760800000001,-0.00447243225,4101.407443,4.82061e-05,-0.00064802,-0.000533055,-0.000374173,-0.000460313,-0.000480513,-0.00049541,-3.25644e-05,-5.02398e-05,-4.09349e-05,-4.05507e-05,-4.25351e-05,-4.27927e-05,-4.3068e-05,7.46267e-06,1.12875e-05,1.60117e-05,2.3102e-05,3.0503e-05,3.7943e-05,3.79954e-05
0.12,0.00047820149999999994,-0.00962504385,-0.00443265225,5470.64534,-3.62222e-05,-0.000387995,-0.00081411,-0.000419134,-0.000492449,-0.000558489,-0.00059287,-3.24445e-05,-6.06e-05,-5.44065e-05,-4.84837e-05,-5.20627e-05,-5.31827e-05,-5.39508e-05,6.81258e-06,1.01791e-05,1.50583e-05,2.22117e-05,2.9557e-05,3.69833e-05,3.70252e-05
0.14,0.0005536152,-0.009423336300000001,-0.0044868525,6900.64611,2.20634e-05,-8.28111e-05,-0.000850504,-0.000503846,-0.000395419,-0.000531567,-0.000607973,-3.25861e-05,-6.5308e-05,-7.10527e-05,-5.77136e-05,-6.09414e-05,-6.40832e-05,-6.59592e-05,6.16227e-06,8.91999e-06,1.38037e-05,2.11497e-05,2.84269e-05,3.58106e-05,3.58261e-05
0.16,0.0005351175,-0.009478997699999998,-0.0046256184,8262.12689,3.74856e-05,-5.17255e-05,-0.000611364,-0.000766978,-0.000349277,-0.00050958,-0.000673933,-3.19906e-05,-6.66534e-05,-8.56714e-05,-7.04218e-05,-6.83883e-05,-7.44947e-05,-7.87783e-05,5.51651e-06,7.60038e-06,1.22365e-05,1.98684e-05,2.71336e-05,3.44248e-05,3.43787e-05
0.18,0.0005522127,-0.00936208275,-0.0047051121000000005,9080.62801,0.000318494,0.000239558,1.53235e-05,-0.000674896,-0.00012082,-0.000145343,-0.000445497,-2.84308e-05,-6.47751e-05,-9.16318e-05,-8.48405e-05,-7.30893e-05,-8.10439e-05,-8.99726e-05,4.91229e-06,6.28609e-06,1.04634e-05,1.83158e-05,2.57189e-05,3.28694e-05,3.26912e-05
0.2,0.00026849256,-0.0094940835,-0.00470872545,8954.24427,0.000462138,0.000533912,0.000404073,-0.000357566,-0.00011925,0.000164364,-0.0002399,-2.06245e-05,-5.70404e-05,-8.74378e-05,-9.51652e-05,-7.549e-05,-8.08537e-05,-9.68265e-05,4.42174e-06,5.06794e-06,8.67275e-06,1.65157e-05,2.42331e-05,3.12504e-05,3.08232e-05
