time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0010812050999999998,-0.00420118722,0.0118442961,-1720.671928,0.000928957,0.0010036,0.00099563,0.000993282,0.000992902,0.000992889,0.00099275,9.28957e-06,1.0036e-05,9.9563e-06,9.93282e-06,9.92902e-06,9.92889e-06,9.9275e-06,9.43021e-06,1.34343e-05,1.79276e-05,2.50531e-05,3.24915e-05,3.99343e-05,3.99911e-05
0.04,-0.0009945866999999998,-0.004116771765,0.01203911865,-5178.13034,0.000401249,0.0008208,0.000808229,0.000790594,0.000787507,0.000787521,0.00078621,2.25916e-05,2.828e-05,2.79949e-05,2.77716e-05,2.77331e-05,2.7733e-05,2.77171e-05,9.74902e-06,1.38175e-05,1.83071e-05,2.54302e-05,3.28681e-05,4.03109e-05,4.03676e-05
0.06,-0.0007920045,-0.004019884515,0.0122188248,-7395.58128,-0.000358769,0.000429181,0.000532985,0.000474217,0.000460413,0.000460625,0.000455565,2.30164e-05,4.07798e-05,4.1407e-05,4.04197e-05,4.02123e-05,4.02145e-05,4.01348e-05,1.02051e-05,1.45081e-05,1.90011e-05,2.61121e-05,3.35476e-05,4.09904e-05,4.10461e-05
0.08,-0.00046635521999999994,-0.00393882435,0.0121730778,-7487.97584,-0.000738713,-0.000235164,0.000212026,0.000129614,8.15513e-05,7.96767e-05,7.10357e-05,1.20416e-05,4.272e-05,4.88571e-05,4.6458e-05,4.5632e-05,4.56175e-05,4.54008e-05,1.05557e-05,1.53431e-05,1.99038e-05,2.69808e-05,3.4406e-05,4.18487e-05,4.19015e-05
0.1,-8.557647e-05,-0.0039295821299999995,0.0120740256,-6344.28847,-0.00062592,-0.000881321,-0.000124777,-8.03255e-05,-0.000193889,-0.000211152,-0.000216505,-1.60472e-06,3.15551e-05,4.97296e-05,4.69509e-05,4.45086e-05,4.43027e-05,4.39461e-05,1.06601e-05,1.60858e-05,2.08897e-05,2.79149e-05,3.53074e-05,4.27479e-05,4.27949e-05
0.12,0.00020391278999999998,-0.004091672115,0.0123493032,-4744.9633,-0.000303603,-0.000977715,-0.000406638,-8.40064e-06,-0.000172927,-0.000237348,-0.000237959,-1.08999e-05,1.29648e-05,4.44155e-05,4.60636e-05,4.08404e-05,3.98177e-05,3.94015e-05,1.0535e-05,1.6531e-05,2.18311e-05,2.88451e-05,3.61609e-05,4.35891e-05,4.36284e-05
0.14,0.00022672967999999997,-0.0045829619999999995,0.012490820549999998,-4200.78509,0.000368806,-0.000234378,-0.000268228,0.00047875,0.00040455,0.000255023,0.00023301,-1.02479e-05,8.4384e-07,3.76668e-05,5.07671e-05,4.31567e-05,3.99945e-05,3.9352e-05,1.03235e-05,1.66691e-05,2.26519e-05,2.98134e-05,3.70009e-05,4.43872e-05,4.4416e-05
0.16,-0.00026163612,-0.0054930518999999995,0.01120851225,-6265.61178,0.00115013,0.000952846,0.000451729,0.00114635,0.00138974,0.00116331,0.00106366,4.94142e-06,8.02852e-06,3.95018e-05,6.70181e-05,6.10996e-05,5.41778e-05,5.23187e-05,1.02705e-05,1.67579e-05,2.34236e-05,3.09912e-05,3.80435e-05,4.5329e-05,4.53327e-05
0.18,-0.0011351579999999998,-0.00663909585,0.0083843643,-11602.36969,0.00163154,0.00216433,0.00162042,0.00180996,0.0024452,0.00225874,0.00202142,3.27581e-05,3.92002e-05,6.02233e-05,9.65813e-05,9.94489e-05,8.83983e-05,8.31695e-05,1.06475e-05,1.72301e-05,2.44209e-05,3.26272e-05,3.9649e-05,4.67547e-05,4.66875e-05
0.2,-0.002145672,-0.007620063,0.00539081985,-20066.28865,0.00190661,0.0032975,0.0030679,0.00270788,0.00345873,0.00351134,0.0031243,6.81395e-05,9.38185e-05,0.000107106,0.00014176,0.000158488,0.000146099,0.000134627,1.16564e-05,1.85603e-05,2.60942e-05,3.50106e-05,4.22283e-05,4.90997e-05,4.88655e-05
