time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.018473832,-0.00105788739,0.02822659515,38986.9135,-0.0239936,-0.0251998,-0.0250707,-0.0250356,-0.025031,-0.02503,-0.0250303,-0.000239936,-0.000251998,-0.000250707,-0.000250356,-0.00025031,-0.0002503,-0.000250303,6.93796e-06,1.0814e-05,1.5321e-05,2.24502e-05,2.98891e-05,3.7332e-05,3.73888e-05
0.04,0.025074200999999997,0.0018297471450000001,0.031103584199999996,114196.887055,-0.0118356,-0.0195949,-0.0192659,-0.0189995,-0.0189589,-0.0189515,-0.0189545,-0.000598228,-0.000699945,-0.000694074,-0.000690706,-0.000690208,-0.000690116,-0.000690152,-1.44368e-06,1.29458e-06,5.87316e-06,1.30396e-05,2.0484e-05,2.79278e-05,2.79843e-05
0.06,0.019072572,-0.0046190725500000005,0.0211690596,144582.63466,0.015405,-0.000999354,-0.00222952,-0.00134287,-0.0011516,-0.00112348,-0.00113447,-0.000562534,-0.000905887,-0.000909028,-0.00089413,-0.000891314,-0.000890866,-0.000891041,-1.30513e-05,-1.47637e-05,-1.01579e-05,-2.80876e-06,4.66874e-06,1.2118e-05,1.21724e-05
0.08,0.0012767901,-0.003961448715,-0.00506966265,126036.14646,0.0149675,0.00370591,-0.00341913,-0.00200664,-0.00137086,-0.00128919,-0.00130482,-0.000258809,-0.000878822,-0.000965515,-0.000927625,-0.000916538,-0.000914993,-0.000915434,-2.12647e-05,-3.26108e-05,-2.89033e-05,-2.10263e-05,-1.34098e-05,-5.94059e-06,-5.8924e-06
0.1,0.0014400054,-0.003139012515,-0.032540703000000004,88389.317,0.0185747,0.0258991,0.0119937,0.0118319,0.0133681,0.0136107,0.0136177,7.66122e-05,-0.000582771,-0.000879769,-0.000829373,-0.000796566,-0.000791778,-0.000792305,-2.30867e-05,-4.72268e-05,-4.73561e-05,-3.85963e-05,-3.05408e-05,-2.30083e-05,-2.29698e-05
0.12,-0.01349511,-0.0022642658699999997,-0.023749820249999998,12470.4098,0.0211482,0.0400562,0.0283382,0.0225503,0.0249429,0.0256488,0.025722,0.00047384,7.67818e-05,-0.00047645,-0.000485551,-0.000413457,-0.000399183,-0.000398908,-1.75822e-05,-5.22867e-05,-6.09183e-05,-5.17455e-05,-4.26411e-05,-3.49179e-05,-3.48819e-05
0.14,-0.025637904,0.0006625657349999999,-0.03229383495,-66082.55303,0.00286959,0.0244361,0.0252664,0.0125605,0.0139847,0.0156408,0.0158841,0.000714018,0.000721704,5.95969e-05,-0.000134443,-2.41815e-05,1.37128e-05,1.71531e-05,-5.7036e-06,-4.43018e-05,-6.50869e-05,-5.79455e-05,-4.70174e-05,-3.87726e-05,-3.86995e-05
0.16,-0.015824381999999998,-0.0036825608250000003,0.005175378,-99989.7721,-0.0115613,0.00845197,0.022249,0.00835014,0.00515704,0.00790783,0.00867381,0.000627101,0.00105058,0.000534752,7.4664e-05,0.000167235,0.000249199,0.000262732,7.70759e-06,-2.65789e-05,-5.91434e-05,-5.85432e-05,-4.55869e-05,-3.61435e-05,-3.59006e-05
0.18,-0.008527607999999999,0.0002656145535,0.0132869178,-115818.290637,-0.00500761,0.00402816,0.0243434,0.0184376,0.00816094,0.0107624,0.0127365,0.000461411,0.00117539,0.00100068,0.000342541,0.000300415,0.000435902,0.000476836,1.85927e-05,-4.3192e-06,-4.37891e-05,-5.43712e-05,-4.09104e-05,-2.92925e-05,-2.8505e-05
0.2,-0.012370764,-0.001306668705,0.0108755868,-114228.294005,-0.0150294,-0.0190292,0.00115219,0.00775957,-0.00700738,-0.00753116,-0.00389949,0.000261041,0.00102538,0.00125563,0.000604513,0.000311951,0.000468214,0.000565206,2.58172e-05,1.76884e-05,-2.1226e-05,-4.49006e-05,-3.47867e-05,-2.02513e-05,-1.80845e-05
0.22,0.0043757438999999995,-0.0033700593450000003,0.0034941094500000004,-85306.59541,-0.00868106,-0.0175829,-0.00450447,0.0119895,2.93158e-05,-0.00652278,-0.00223698,2.39371e-05,0.000659255,0.00122211,0.000802004,0.00024217,0.000327675,0.000503841,2.8667e-05,3.45347e-05,3.55138e-06,-3.08355e-05,-2.92455e-05,-1.22924e-05,-7.39406e-06
0.24,0.0020484456,0.00389123472,-0.00672146085,4574.6587,-0.0426565,-0.0556673,-0.0530174,-0.0329048,-0.0353521,-0.0476033,-0.0459648,-0.000489439,-7.32477e-05,0.00064689,0.000592852,-0.000111057,-0.000213586,2.1824e-05,2.4012e-05,4.03948e-05,2.22414e-05,-1.68869e-05,-2.79344e-05,-1.11515e-05,-2.13741e-06
0.26,0.04359888,-0.000139931199,0.0454264395,185110.4442,-0.0434252,-0.0683344,-0.0730947,-0.0558166,-0.0470309,-0.0604661,-0.066092,-0.00135026,-0.00131326,-0.00061423,-0.000294361,-0.000934887,-0.00129428,-0.00109874,5.61506e-06,2.65297e-05,2.2568e-05,-1.3902e-05,-3.83938e-05,-2.62302e-05,-1.29066e-05
0.28,0.0598383,0.0024732822299999998,0.0235313286,354062.292,-0.00267331,-0.0446547,-0.0553242,-0.044795,-0.0277713,-0.0363301,-0.0519944,-0.00181124,-0.00244315,-0.00189842,-0.00130048,-0.00168291,-0.00226224,-0.00227961,-2.59999e-05,-1.10345e-05,-2.55852e-06,-2.98504e-05,-6.45718e-05,-6.17954e-05,-4.66901e-05
0.3,0.041228706,0.00600072375,0.01373785725,432090.7552000002,0.0249142,-0.0185665,-0.0412579,-0.0373801,-0.0171635,-0.0174638,-0.0406203,-0.00158883,-0.00307537,-0.00286424,-0.00212223,-0.00213226,-0.00280018,-0.00320575,-6.00006e-05,-6.62197e-05,-5.01851e-05,-6.40774e-05,-0.000102723,-0.00011242,-0.000101544
0.32,0.027403728,-0.006977312550000001,0.0205761387,427605.4162999999,0.0399691,0.0246968,-0.0140275,-0.0171576,0.00171484,0.00876471,-0.013823,-0.00094,-0.00301406,-0.00341709,-0.0026676,-0.00228674,-0.00288717,-0.00375019,-8.5289e-05,-0.000127114,-0.000112998,-0.000111976,-0.000146913,-0.000169293,-0.000171103
0.34,0.0028683165,0.001690246845,0.007263131849999999,354467.1563100001,0.0355405,0.05477,0.0116453,-0.00358174,0.0108147,0.0218193,0.00968414,-0.000184904,-0.0022194,-0.00344091,-0.002875,-0.00216145,-0.00258133,-0.00379157,-9.6538e-05,-0.000179449,-0.000181579,-0.000167402,-0.000191395,-0.000223978,-0.000246521
0.36,-0.013025145,-0.0021025963799999998,-0.050834199000000004,216569.7056,0.043337,0.0816184,0.0565638,0.024544,0.0308443,0.0430048,0.0480476,0.000603871,-0.000855513,-0.00275882,-0.00266538,-0.00174486,-0.00193309,-0.00321426,-9.23483e-05,-0.000210198,-0.000243576,-0.000222805,-0.000230458,-0.000269122,-0.000316579
0.38,-0.040515165,-0.01824883275,-0.0765715275,28839.9023,0.0332796,0.0801663,0.0853761,0.0428114,0.0345266,0.0471911,0.0699763,0.00137004,0.000762334,-0.00133942,-0.00199182,-0.00109115,-0.00103113,-0.00203402,-7.26093e-05,-0.00021113,-0.000284558,-0.000269377,-0.000258818,-0.000298765,-0.000369062
0.4,-0.05199654,-0.0077435238,-0.055321383,-146163.2592999999,0.00688616,0.0574821,0.0871854,0.0508588,0.0218431,0.0348017,0.0703673,0.00177169,0.00213882,0.000386192,-0.00105512,-0.000527451,-0.000211203,-0.000630582,-4.11919e-05,-0.000182118,-0.000294091,-0.000299847,-0.000275004,-0.000311188,-0.000395708
0.42,-0.045793461,0.00642581385,-0.069497649,-279233.836,-0.00201414,0.0409719,0.0855938,0.0693265,0.0222446,0.0322161,0.0727163,0.00182041,0.00312336,0.00211398,0.000146735,-8.65742e-05,0.000458974,0.000800254,-5.27084e-06,-0.000129496,-0.000269089,-0.000308931,-0.000281145,-0.00030871,-0.000394011
0.44,-0.04741164,0.00207978561,-0.040709526,-368049.5515999999,-0.0186856,0.00626928,0.0572686,0.063648,0.013051,0.0132541,0.0498754,0.00161342,0.00359577,0.00354261,0.00147648,0.000266382,0.000913675,0.00202617,2.90675e-05,-6.2305e-05,-0.000212523,-0.000292699,-0.000279347,-0.000294984,-0.000365747
0.46,-0.030302924999999998,0.000465505305,0.0346752315,-359889.7779,-0.0457093,-0.0398305,0.00646921,0.0308191,-0.0046108,-0.0193519,0.00371239,0.000969468,0.00326016,0.00417998,0.00242115,0.000350785,0.000852697,0.00256205,5.48963e-05,6.2543e-06,-0.000135297,-0.000253722,-0.000273175,-0.00027732,-0.000319865
0.48,0.0040455189,0.00931942635,0.01362600915,-267391.72955,-0.0351327,-0.0509694,-0.02035,0.0166385,0.00811874,-0.0194241,-0.0203352,0.000161047,0.00235216,0.00404118,0.00289573,0.000385864,0.000464937,0.00239582,6.62015e-05,6.23775e-05,-5.30855e-05,-0.000200553,-0.000265808,-0.000264144,-0.000270286
0.5,0.011084544,0.0205042032,-0.0320201817,-94626.2219,-0.0596493,-0.100054,-0.0902285,-0.0468402,-0.026921,-0.0583705,-0.0909639,-0.000786773,0.000841928,0.00293539,0.00259371,0.000197842,-0.000313009,0.00128283,5.99442e-05,9.43183e-05,1.66802e-05,-0.000145659,-0.000259971,-0.000262624,-0.0002335
0.52,0.06228221999999999,0.00760033875,0.0225715035,161771.3371,-0.0434778,-0.102013,-0.115252,-0.0725013,-0.0296255,-0.0556941,-0.118629,-0.00181804,-0.00117874,0.000880585,0.0014003,-0.000367623,-0.00145365,-0.000813098,3.38961e-05,9.09502e-05,5.484e-05,-0.000105719,-0.000261669,-0.000280291,-0.000228802
0.54,0.07361952,0.03117285495,0.0292665438,377692.564,0.00280199,-0.0660598,-0.102529,-0.0666197,-0.00987446,-0.0257382,-0.105896,-0.0022248,-0.00285947,-0.00129723,9.08607e-06,-0.000762623,-0.00226798,-0.00305835,-6.53237e-06,5.05681e-05,5.06735e-05,-9.16252e-05,-0.000272972,-0.000317507,-0.000267517
0.56,0.05403603,0.0226249719,-0.021384302549999998,445326.3278,0.0489281,-0.0103228,-0.0653497,-0.0429304,0.0162793,0.0113724,-0.0643118,-0.0017075,-0.0036233,-0.00297602,-0.00108641,-0.000698574,-0.00241163,-0.00476043,-4.58554e-05,-1.42596e-05,7.94096e-06,-0.000102398,-0.000287584,-0.000364303,-0.000345704
