time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.009920877,-0.010449690900000001,0.000989146275,-284.87425,0.000223968,0.000223895,0.000223579,0.000223603,0.000223588,0.000223589,0.000223594,2.23968e-06,2.23895e-06,2.23579e-06,2.23603e-06,2.23588e-06,2.23589e-06,2.23594e-06,9.35971e-06,1.33564e-05,1.78504e-05,2.49761e-05,3.24146e-05,3.98574e-05,3.99142e-05
0.04,-0.00022397159999999996,0.001452636825,0.00143847132,-4871.62517,0.00261233,0.00277298,0.0027557,0.00275198,0.00275133,0.00275124,0.0027513,3.06026e-05,3.22077e-05,3.20286e-05,3.19919e-05,3.19851e-05,3.19842e-05,3.19849e-05,9.68814e-06,1.37008e-05,1.81931e-05,2.53184e-05,3.27568e-05,4.01996e-05,4.02564e-05
0.06,-0.0027567998999999998,0.0003327992505,0.0016323258900000001,12598.346464,-0.0145159,-0.014369,-0.0143272,-0.0143332,-0.014334,-0.0143342,-0.0143343,-8.84329e-05,-8.37526e-05,-8.36866e-05,-8.38204e-05,-8.38412e-05,-8.38454e-05,-8.38448e-05,9.10983e-06,1.31854e-05,1.76765e-05,2.48001e-05,3.22382e-05,3.96809e-05,3.97378e-05
0.08,0.014349462,0.003471272925,-0.00345101445,31144.08083,0.00792208,0.00545456,0.00572468,0.0057757,0.00578119,0.00578241,0.00578303,-0.000154371,-0.000172897,-0.000169712,-0.000169395,-0.000169369,-0.000169363,-0.000169357,6.6818e-06,1.06189e-05,1.51425e-05,2.2268e-05,2.97061e-05,3.71489e-05,3.72058e-05
0.1,-0.005752086,0.005902709399999999,-0.0003040276005,16198.4184,0.00666752,0.00200305,0.00180273,0.00205773,0.00209336,0.00209876,0.00210202,-8.47494e-06,-9.8321e-05,-9.44382e-05,-9.10612e-05,-9.06232e-05,-9.05516e-05,-9.05067e-05,5.05334e-06,7.9067e-06,1.2501e-05,1.96634e-05,2.71062e-05,3.45497e-05,3.46072e-05
0.12,-0.0020834673,0.0027832954200000004,-0.001118481,15896.303962,-0.00653653,-0.00607828,-0.00830643,-0.00787526,-0.00773231,-0.00771888,-0.00771255,-7.16508e-06,-0.000139073,-0.000159475,-0.000149237,-0.000147013,-0.000146753,-0.000146612,4.89694e-06,5.53276e-06,9.96185e-06,1.72604e-05,2.47299e-05,3.21767e-05,3.2236e-05
0.14,0.0077430749999999994,0.00243381639,0.0011650965299999998,20185.00309,0.00621214,0.0106797,0.00728599,0.00713811,0.00753077,0.00758005,0.00758797,-1.0409e-05,-9.30593e-05,-0.00016968,-0.000156608,-0.000149028,-0.000148141,-0.000147858,4.7212e-06,3.21144e-06,6.6703e-06,1.4202e-05,2.17695e-05,2.92277e-05,2.92913e-05
0.16,-0.007554222,-0.000373041489,-0.0008222061899999999,5578.988057,-0.000492367,0.000579576,-0.000240108,-0.00205954,-0.00146257,-0.00128596,-0.0012706,4.67888e-05,1.95333e-05,-9.92208e-05,-0.000105822,-8.83461e-05,-8.52e-05,-8.4684e-05,5.08499e-06,2.47618e-06,3.9813e-06,1.15777e-05,1.93957e-05,2.68943e-05,2.69659e-05
0.18,0.0013018667999999999,-0.00233279355,0.001083411615,8548.11108,-0.00374049,-0.00324563,-0.000884257,-0.00389213,-0.0037034,-0.00326735,-0.00320095,4.46023e-06,-7.12724e-06,-0.000110464,-0.000165339,-0.000140006,-0.000130733,-0.0001294,5.59748e-06,2.60024e-06,1.88445e-06,8.86607e-06,1.71122e-05,2.4735e-05,2.4825e-05
0.2,0.0032696814,-0.002292482385,-0.000521333475,18339.67564,-0.00158871,-0.000535053,0.00167005,-7.7226e-05,-0.00122873,-0.000548427,-0.000309772,-4.88317e-05,-4.49341e-05,-0.000102607,-0.000205033,-0.000189327,-0.000168891,-0.000164507,5.15377e-06,2.07963e-06,-2.46264e-07,5.16236e-06,1.38189e-05,2.17387e-05,2.1886e-05
0.22,0.00045007806,0.00153075786,0.0016249135499999997,13289.60278,0.00431755,0.00225547,0.0032129,0.00408383,0.00155996,0.00204641,0.00262851,-2.15434e-05,-2.77299e-05,-5.3777e-05,-0.000164967,-0.000186015,-0.000153911,-0.000141319,4.45002e-06,1.35299e-06,-1.8101e-06,1.46236e-06,1.00654e-05,1.85107e-05,1.88277e-05
0.24,-0.0024110148,-0.0032212041149999996,0.000791572275,7284.67052,0.000137901,-0.00109157,-0.000741016,0.00134174,-0.00103353,-0.00150246,-0.00054369,2.30112e-05,-1.60908e-05,-2.90581e-05,-0.000110711,-0.000180751,-0.000148472,-0.000120471,4.4647e-06,9.1478e-07,-2.63845e-06,-1.29441e-06,6.3978e-06,1.54869e-05,1.62098e-05
0.26,0.0007663208999999999,-0.00657814575,0.001314911325,17891.63788,-0.00762013,-0.00577023,-0.00660483,-0.0050737,-0.00566874,-0.00741394,-0.00648539,-5.18111e-05,-8.47088e-05,-0.000102517,-0.000148031,-0.000247773,-0.000237636,-0.000190762,4.1767e-06,-9.3216e-08,-3.9542e-06,-3.88182e-06,2.11256e-06,1.16258e-05,1.30975e-05
0.28,0.006488475,0.0019332712799999998,-0.00135663723,37910.18952,-0.00262487,-0.00347905,-0.00429491,-0.00378725,-0.00261407,-0.00484126,-0.00486114,-0.000154261,-0.000177202,-0.000211514,-0.00023664,-0.000330601,-0.000360188,-0.000304227,2.11597e-06,-2.71232e-06,-7.0945e-06,-7.72853e-06,-3.67119e-06,5.64759e-06,8.14759e-06
