time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.009799394999999999,-0.00695919225,0.01251727425,14385.35202,-0.00909825,-0.00949985,-0.00945569,-0.00944425,-0.0094427,-0.00944233,-0.00944248,-9.09825e-05,-9.49985e-05,-9.45569e-05,-9.44425e-05,-9.4427e-05,-9.44233e-05,-9.44248e-05,8.42749e-06,1.2384e-05,1.68825e-05,2.40094e-05,3.1448e-05,3.88908e-05,3.89476e-05
0.04,0.009458969999999999,-0.0068074239,0.012554568,44658.7339,-0.00620153,-0.00902429,-0.00888728,-0.00879777,-0.00878405,-0.00878105,-0.00878265,-0.00024398,-0.00028024,-0.000277987,-0.000276863,-0.000276695,-0.000276657,-0.000276676,5.07787e-06,8.63161e-06,1.3157e-05,2.02963e-05,2.77367e-05,3.518e-05,3.52366e-05
0.06,0.008829426,-0.006203385,0.0121762602,71765.388,-0.00189582,-0.00881738,-0.00911729,-0.00879108,-0.0087259,-0.00871431,-0.00872095,-0.000324954,-0.000458657,-0.000458032,-0.000452751,-0.000451794,-0.000451611,-0.000451712,-6.11474e-07,1.24264e-06,5.79686e-06,1.30002e-05,2.04519e-05,2.78973e-05,2.79527e-05
0.08,0.008791839,-0.0053213859,0.0118897779,94054.6017,-0.000242705,-0.00817438,-0.010547,-0.00989668,-0.00966963,-0.00963718,-0.00965034,-0.000346339,-0.000628574,-0.000654675,-0.000639629,-0.000635749,-0.000635125,-0.000635425,-7.3244e-06,-9.62966e-06,-5.33021e-06,2.07637e-06,9.57643e-06,1.70299e-05,1.70814e-05
0.1,0.009742886999999999,-0.0049198782,0.01275781065,116267.338489,-6.11614e-05,-0.00481439,-0.0105167,-0.010049,-0.00944508,-0.00935611,-0.00936879,-0.000349378,-0.000758462,-0.000865312,-0.000839086,-0.000826896,-0.000825058,-0.000825616,-1.42816e-05,-2.35e-05,-2.05301e-05,-1.27108e-05,-5.05003e-06,2.42808e-06,2.47096e-06
0.12,0.009486815999999999,-0.00400326846,0.0159520452,128694.76875,0.00442456,0.00246051,-0.00510631,-0.00624963,-0.00508709,-0.00483283,-0.0048332,-0.000305744,-0.000782001,-0.00102154,-0.00100207,-0.000972218,-0.000966948,-0.000967636,-2.08328e-05,-3.89046e-05,-3.93986e-05,-3.11224e-05,-2.30412e-05,-1.5492e-05,-1.54616e-05
0.14,0.004971173999999999,-0.0030781274400000004,0.017213004900000002,123512.53317,0.00812381,0.0082552,0.00183909,-0.00231204,-0.000886489,-0.000238001,-0.000197485,-0.00018026,-0.000674843,-0.00105421,-0.00108769,-0.00103195,-0.00101766,-0.00101794,-2.56928e-05,-5.34731e-05,-6.01562e-05,-5.202e-05,-4.30829e-05,-3.5338e-05,-3.53174e-05
0.16,0.00034130475,-0.00508118355,0.01939278315,111366.77155,0.00324848,0.00718905,0.00328731,-0.00355456,-0.00301508,-0.00171745,-0.0015162,-6.6537e-05,-0.000520401,-0.00100295,-0.00114636,-0.00107097,-0.00103721,-0.00103508,-2.81608e-05,-6.54255e-05,-8.07278e-05,-7.43604e-05,-6.41121e-05,-5.58867e-05,-5.58476e-05
0.18,0.0016903082999999998,-0.00805386645,0.01472101995,112662.4985,-0.00504236,0.00138329,0.00023774,-0.00725872,-0.00913517,-0.00725119,-0.0065941,-8.44758e-05,-0.000434678,-0.000967699,-0.00125449,-0.00119247,-0.0011269,-0.00111618,-2.96709e-05,-7.49763e-05,-0.000100434,-9.83689e-05,-8.67465e-05,-7.75278e-05,-7.73602e-05
0.2,0.006880206,-0.0096226596,0.012020952449999999,117026.85563,0.00170619,0.00526627,0.00760445,0.00153899,-0.00344417,-0.00173188,-0.00022242,-0.000117837,-0.000368182,-0.000889278,-0.00131169,-0.00131827,-0.00121673,-0.00118435,-3.1694e-05,-8.30049e-05,-0.000119004,-0.000124031,-0.000111854,-0.000100964,-0.000100366
