time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.036283134,0.011728732649999999,-0.037701494999999995,-55025.071291,0.0339778,0.0356093,0.0354352,0.035388,0.0353816,0.0353803,0.0353807,0.000339778,0.000356093,0.000354352,0.00035388,0.000353816,0.000353803,0.000353807,1.27351e-05,1.68949e-05,2.13716e-05,2.84926e-05,3.59304e-05,4.3373e-05,4.34299e-05
0.04,-0.035442602999999996,0.011259729000000001,-0.0377051415,-171425.6821,0.02336,0.034471,0.0339803,0.0336121,0.0335549,0.0335436,0.0335486,0.000913156,0.0010569,0.00104851,0.00104388,0.00104318,0.00104304,0.0010431,2.52644e-05,3.10248e-05,3.54002e-05,4.24702e-05,4.99004e-05,5.73415e-05,5.7399e-05
0.06,-0.033725892,0.01261974855,-0.039286065,-281715.0232,0.0104243,0.0371314,0.0385509,0.0372348,0.0369589,0.0369142,0.0369339,0.001251,0.00177292,0.00177382,0.00175235,0.00174832,0.00174762,0.00174792,4.6906e-05,5.9323e-05,6.36234e-05,7.04325e-05,7.78154e-05,8.52481e-05,8.53093e-05
0.08,-0.037214088,0.0091262154,-0.041077491,-359405.2364000001,-0.00905826,0.0210937,0.0308416,0.0283375,0.0273795,0.0272466,0.027285,0.00126466,0.00235517,0.00246774,0.00240807,0.0023917,0.00238923,0.00239011,7.20626e-05,0.000100604,0.000106039,0.000112037,0.000119216,0.000126617,0.00012669
0.1,-0.027644244,0.0072951981,-0.038584611,-407049.635,-0.0102387,0.00548841,0.0281161,0.0267124,0.0242285,0.0238418,0.023874,0.00107169,0.00262099,0.00305732,0.00295857,0.00290778,0.00290011,0.0029017,9.54261e-05,0.000150366,0.00016129,0.000165703,0.00017221,0.00017951,0.000179608
0.12,-0.024299817,0.0163038483,-0.0274339455,-456172.3332999999,0.00572863,0.00615035,0.0349963,0.0405243,0.0359666,0.0348512,0.034817,0.00102659,0.00273738,0.00368845,0.00363094,0.00350973,0.00348704,0.00348861,0.000116409,0.000203949,0.000228747,0.000231598,0.000236386,0.000243381,0.000243511
0.14,-0.035346927,0.02004187545,-0.038764615499999995,-533488.2230000001,0.0106078,0.00847729,0.029769,0.0471515,0.0420797,0.0393231,0.0390551,0.00118995,0.00288366,0.0043361,0.0045077,0.0042902,0.00422878,0.00422733,0.000138574,0.00026016,0.000308993,0.000312985,0.000314385,0.00032054,0.00032067
0.16,-0.039753021,0.022613224050000002,-0.0405480855,-606815.4191999999,0.000199013,0.00611155,0.014445,0.0405655,0.0397834,0.0345353,0.0334782,0.00129802,0.00302955,0.00477824,0.00538487,0.00510883,0.00496737,0.00495267,0.000163454,0.000319292,0.000400136,0.00041191,0.000408375,0.000412501,0.00041247
0.18,-0.034476917999999995,0.02121631365,0.0068345355,-607268.6625900002,-0.0369203,-0.0275198,-0.0244543,-5.82379e-05,0.00890604,0.00183232,-0.00119827,0.000930807,0.00281546,0.00467815,0.00578994,0.00559572,0.00533104,0.00527547,0.000185742,0.000377742,0.0004947,0.000523658,0.000515421,0.000515485,0.000514752
0.2,-0.00026350935,0.0163703472,-0.046882387500000004,-610593.079,0.0163717,0.0133145,0.0204221,0.0357192,0.0549989,0.0494933,0.0431124,0.000725321,0.00267341,0.00463783,0.00614655,0.00623477,0.0058443,0.00569461,0.000202304,0.00043263,0.00058786,0.000643023,0.000633726,0.000627239,0.000624453
0.22,-0.045068955,0.0098296992,-0.071822127,-701350.8739999998,0.0220806,0.00968321,0.0188487,0.0276591,0.0510544,0.0520042,0.0422473,0.00110984,0.00290339,0.00503053,0.00678033,0.0072953,0.00685927,0.00654821,0.000220655,0.000488398,0.000684543,0.000772292,0.000769026,0.000754275,0.000746881
0.24,-0.043922118,0.020316411,0.006645315299999999,-808556.4009999998,0.0140195,0.0181098,0.0194863,0.0287136,0.0485552,0.0586296,0.0486713,0.00147084,0.00318132,0.00541388,0.00734406,0.0082914,0.00796561,0.00745739,0.000246462,0.000549245,0.000788988,0.000913536,0.000924893,0.000902523,0.000886937
0.26,-0.047770221,-0.02242309095,-0.0543046725,-901382.2320000005,0.00158682,0.024862,0.0195517,0.0297194,0.0437249,0.0604783,0.0567932,0.00162691,0.00361103,0.00580426,0.00792839,0.0092142,0.00915669,0.00851204,0.00027744,0.000617169,0.000901169,0.00106626,0.00109995,0.00107375,0.00104663
0.28,-0.049860405,0.0118263135,-0.1051614135,-1003552.628,0.00572694,0.0252652,0.0282716,0.0332853,0.0447038,0.0626536,0.0718931,0.00170004,0.00411231,0.0062825,0.00855844,0.0100985,0.010388,0.0097989,0.000310709,0.000694402,0.00102204,0.00123113,0.00129308,0.00126919,0.00122974
0.3,-0.055780739999999995,-0.02840885895,-0.0407701905,-1115228.1539999999,0.00883097,0.0192711,0.0370746,0.0358704,0.0461203,0.0623196,0.0868435,0.00184562,0.00455767,0.00693596,0.00924999,0.0110067,0.0116377,0.0113863,0.000346166,0.000781102,0.00115422,0.00140921,0.00150413,0.00148945,0.00144159
0.32,-0.06065736,-0.0353353653,-0.045584565,-1082457.5764,-0.084493,-0.0779023,-0.0560615,-0.0545105,-0.0487264,-0.0323909,0.00328759,0.001089,0.00397136,0.00674609,0.00906359,0.0109807,0.011937,0.0122876,0.000375512,0.000866392,0.00129104,0.00159235,0.001724,0.0017252,0.00167833
0.34,0.030546246,0.048640434,0.039424632,-844569.3235,-0.0765933,-0.0956877,-0.0782691,-0.0660197,-0.0662554,-0.0467034,-0.00806297,-0.000521859,0.00223546,0.00540278,0.00785829,0.00983085,0.0111461,0.0122398,0.000381183,0.00092846,0.00141253,0.00176157,0.00193212,0.00195603,0.0019236
0.36,0.044604701999999996,-0.025395210300000002,-0.066249612,-933322.962,0.173062,0.1167,0.125182,0.145551,0.145765,0.167977,0.202726,0.000442828,0.00244558,0.00587191,0.0086536,0.010626,0.0123588,0.0141864,0.000380393,0.000975271,0.00152528,0.00192669,0.00213669,0.00219108,0.00218787
0.38,-0.16858967999999996,-0.0472727415,-0.06220266,-1561784.5995000002,0.197683,0.187186,0.16929,0.189265,0.200273,0.221798,0.249824,0.00415028,0.00548444,0.00881663,0.0120018,0.0140863,0.0162566,0.0187119,0.000426324,0.00105457,0.00167216,0.00213324,0.00238381,0.00247723,0.00251685
0.4,-0.22088660999999998,-0.0488654205,-0.0659250735,-1810356.0490000003,-0.190814,-0.0740848,-0.118173,-0.110267,-0.0838476,-0.0641659,-0.0434057,0.00421897,0.00661545,0.00932779,0.0127917,0.0152506,0.0178329,0.0207761,0.000510017,0.00117557,0.00185361,0.00238118,0.00267718,0.00281813,0.00291173
0.42,0.06702113999999999,-0.087384063,-0.15533824799999998,-1332160.4042000005,-0.232605,-0.126511,-0.134559,-0.151476,-0.115276,-0.0940045,-0.0809909,-1.52255e-05,0.00460949,0.00680047,0.0101743,0.0132594,0.0162512,0.0195322,0.000552054,0.00128782,0.00201489,0.00261084,0.00296228,0.00315897,0.00331481
