time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0041580912,0.027044851199999997,0.045121128,-7122.565839,0.00531041,0.00535964,0.00534702,0.00534662,0.00534592,0.00534565,0.00534533,5.31041e-05,5.35964e-05,5.34702e-05,5.34662e-05,5.34592e-05,5.34565e-05,5.34533e-05,9.86836e-06,1.38699e-05,1.83628e-05,2.54884e-05,3.29268e-05,4.03696e-05,4.04264e-05
0.04,-0.005354744999999999,0.027486674399999998,0.044127954,-16341.56863,0.000788556,0.00155798,0.00148706,0.00148651,0.00148529,0.00148396,0.00148139,0.000114094,0.000122773,0.000121811,0.000121797,0.000121771,0.000121753,0.00012172,1.15403e-05,1.56336e-05,2.01156e-05,2.72411e-05,3.46791e-05,4.21217e-05,4.21781e-05
0.06,-0.0015026792999999997,0.0290542104,0.038790804,2366.359951,-0.0132677,-0.0117116,-0.011768,-0.0117639,-0.0117555,-0.0117561,-0.0117629,-1.06975e-05,2.12362e-05,1.90015e-05,1.90238e-05,1.9069e-05,1.90312e-05,1.89059e-05,1.25743e-05,1.70737e-05,2.15237e-05,2.86493e-05,3.60875e-05,4.35295e-05,4.35844e-05
0.08,0.011762843999999998,0.0239194029,0.03186029925,47998.9773,-0.0117039,-0.0136436,-0.0132493,-0.0132233,-0.0131657,-0.0131572,-0.013156,-0.000260413,-0.000232317,-0.000231171,-0.000230848,-0.000230143,-0.000230102,-0.000230282,9.86319e-06,1.49629e-05,1.9402e-05,2.65311e-05,3.39768e-05,4.14188e-05,4.14706e-05
0.1,0.013219607999999999,0.013333766399999999,0.027714195599999998,55805.371568,0.0166035,0.00800699,0.00858005,0.00872552,0.00888679,0.00892788,0.00897195,-0.000211417,-0.000288683,-0.000277864,-0.000275825,-0.000272933,-0.000272395,-0.000272122,5.14488e-06,9.75292e-06,1.43116e-05,2.14643e-05,2.8946e-05,3.63938e-05,3.64466e-05
0.12,-0.008847734999999999,0.00892667535,0.025251216899999998,-28507.30256,0.0414797,0.0373096,0.0353171,0.0356678,0.0359477,0.0360729,0.0361902,0.000369415,0.000164483,0.000161108,0.000168108,0.000175413,0.000177612,0.000179499,6.72487e-06,8.51091e-06,1.31441e-05,2.03872e-05,2.79708e-05,3.5446e-05,3.55204e-05
0.14,-0.036070361999999995,0.01131352635,0.0338444925,-155508.5127,0.0216206,0.0389392,0.0327477,0.03256,0.0328875,0.03317,0.0333737,0.00100042,0.00092697,0.000841755,0.000850387,0.000863765,0.000870041,0.000875138,2.04232e-05,1.94254e-05,2.31727e-05,3.05721e-05,3.83626e-05,4.59225e-05,4.60667e-05
0.16,-0.033303458999999994,0.0290848155,0.053357908499999995,-131823.60151,-0.0731702,-0.0421359,-0.0449395,-0.0477095,-0.0475672,-0.0470952,-0.0467442,0.000484923,0.000895004,0.000719837,0.000698892,0.000716967,0.00073079,0.000741433,3.52766e-05,3.76452e-05,3.87886e-05,4.60649e-05,5.41699e-05,6.19308e-05,6.22325e-05
0.18,0.046933056,0.03809801745,0.06525676949999999,156173.7104999999,-0.116445,-0.115796,-0.102492,-0.108107,-0.108839,-0.108276,-0.107636,-0.00141123,-0.000684312,-0.000754478,-0.00085927,-0.000847099,-0.000822926,-0.000802373,2.60135e-05,3.97521e-05,3.84422e-05,4.44611e-05,5.28686e-05,6.10095e-05,6.16231e-05
0.2,0.10824138,0.0394546557,0.07471744799999999,464937.7902500001,-0.0131591,-0.0787615,-0.053991,-0.0555725,-0.0583743,-0.0580419,-0.0570101,-0.00270728,-0.00262988,-0.00231931,-0.00249606,-0.00251924,-0.00248611,-0.00244884,-1.51716e-05,6.61015e-06,7.70436e-06,1.09078e-05,1.92053e-05,2.79191e-05,2.9111e-05
0.22,0.05802320999999999,0.0289239003,-0.0144839643,469240.9666016999,0.113197,0.0234172,0.0261801,0.0390948,0.0345069,0.0339441,0.0352142,-0.0017069,-0.00318333,-0.00259742,-0.00266084,-0.00275791,-0.00272709,-0.0026668,-5.93135e-05,-5.1522e-05,-4.14629e-05,-4.06612e-05,-3.35662e-05,-2.42128e-05,-2.20454e-05
0.24,-0.034242318,-0.0181873191,0.027369800250000003,58007.827,0.198925,0.188323,0.138831,0.162945,0.161789,0.159451,0.160337,0.00141431,-0.00106593,-0.000947302,-0.000640436,-0.000794957,-0.000793133,-0.000711285,-6.22394e-05,-9.40145e-05,-7.69101e-05,-7.36739e-05,-6.90949e-05,-5.9415e-05,-5.58262e-05
0.26,-0.16018488,-0.080611926,0.16376232599999999,-641666.7281,0.1594,0.278998,0.202819,0.20985,0.220435,0.216685,0.215936,0.00499757,0.00360729,0.0024692,0.00308752,0.00302728,0.00296823,0.00305145,1.87943e-06,-6.86008e-05,-6.16911e-05,-4.92031e-05,-4.67716e-05,-3.76641e-05,-3.24246e-05
0.28,-0.21746960999999998,-0.0542529585,0.10728433949999999,-1078053.1820000003,-0.107124,0.0846529,0.0594908,0.019691,0.0413155,0.039934,0.0361555,0.00552034,0.0072438,0.0050923,0.00538292,0.00564479,0.00553442,0.00557236,0.000107058,3.991e-05,1.39239e-05,3.55013e-05,3.9949e-05,4.73625e-05,5.38135e-05
0.3,-0.039492971999999994,0.03103205415,-0.0101662431,-735385.6239,-0.314034,-0.194119,-0.109512,-0.184486,-0.172055,-0.164808,-0.171272,0.00130876,0.00614914,0.00459209,0.00373498,0.00433739,0.00428569,0.0042212,0.000175349,0.000173839,0.000110768,0.00012668,0.000139771,0.000145564,0.000151749
0.32,0.16748348999999998,0.050300739,0.052817232,140107.4808,-0.255878,-0.347607,-0.181913,-0.227669,-0.25281,-0.235915,-0.240588,-0.00439037,0.000731889,0.00167784,-0.000386578,8.87426e-05,0.000278459,0.000102602,0.000144533,0.00024265,0.000173467,0.000160164,0.000184032,0.000191205,0.000194987
0.34,0.23900792999999998,0.0635896815,0.105859884,820205.1349999999,0.0325308,-0.239493,-0.11332,-0.0612032,-0.127092,-0.113771,-0.108744,-0.00662384,-0.0051391,-0.00127449,-0.0032753,-0.00371027,-0.0032184,-0.00339071,3.43913e-05,0.000198578,0.000177501,0.000123545,0.000147817,0.000161806,0.000162106
0.36,0.1118889,0.09829265699999999,-0.197142387,781573.1858999997,0.276276,0.043676,0.00616063,0.153774,0.091667,0.0780307,0.0971811,-0.00353577,-0.00709727,-0.00234608,-0.00234959,-0.00406452,-0.0035758,-0.00350634,-6.72048e-05,7.62139e-05,0.000141295,6.72965e-05,7.00689e-05,9.38636e-05,9.31355e-05
0.38,-0.08966054999999999,-0.0640812705,-0.27965373149999995,178883.2566,0.23076,0.236753,0.0329139,0.179126,0.187505,0.136801,0.16036,0.0015346,-0.00429298,-0.00195533,0.000979413,-0.0012728,-0.00142749,-0.000930929,-8.72165e-05,-3.76886e-05,9.82808e-05,5.35947e-05,1.66957e-05,4.38308e-05,4.87628e-05
0.4,-0.15408834,-0.2598047865,-0.1037770695,-410462.7721000002,0.0372906,0.258465,0.0415429,0.0614238,0.166523,0.105025,0.106631,0.0042151,0.000659203,-0.00121076,0.00338491,0.00226748,0.000990769,0.00173898,-2.97195e-05,-7.40263e-05,6.66199e-05,9.7238e-05,2.66424e-05,3.94636e-05,5.68433e-05
0.42,-0.11201486999999999,-0.2284332585,0.075271716,-606378.8820000001,-0.125739,0.0992413,0.048343,-0.0973052,0.048506,0.030763,-0.0155558,0.00333062,0.00423627,-0.000311905,0.0030261,0.00441776,0.00234865,0.00264973,4.57377e-05,-2.50716e-05,5.13932e-05,0.000161348,9.34948e-05,7.28578e-05,0.00010073
0.44,-0.009777006,-0.043464444,0.1813785675,-436670.53979,-0.121414,-0.0642798,0.0800859,-0.129701,-0.0510764,0.0126498,-0.0754882,0.000859097,0.00458588,0.000972384,0.000756034,0.00439206,0.00278277,0.00173929,8.76349e-05,6.31499e-05,5.7998e-05,0.000199169,0.000181593,0.000124172,0.000144621
0.46,0.036558839999999995,0.230196303,-0.046735864499999995,26582.5393,-0.15917,-0.261103,-0.0639774,-0.172556,-0.231904,-0.112565,-0.188087,-0.00194673,0.00133205,0.00113347,-0.00226653,0.00156225,0.00178363,-0.000896466,7.67585e-05,0.000122329,7.90565e-05,0.000184064,0.000241136,0.000169836,0.000153049
0.48,0.16228760999999997,0.3504635085,-0.2574777075,768149.6388000002,-0.159949,-0.324303,-0.235457,-0.163817,-0.323468,-0.233588,-0.222463,-0.00513792,-0.00452202,-0.00186087,-0.00563025,-0.00399147,-0.0016779,-0.00500197,5.91191e-06,9.04295e-05,7.17825e-05,0.000105097,0.000216844,0.000170893,9.40644e-05
0.5,0.24258812999999999,0.095929215,-0.1171988415,1101783.5818999999,0.183594,0.0235343,-0.0354752,0.14133,0.00245846,-0.0146583,0.113783,-0.00490148,-0.00752971,-0.00457019,-0.00585512,-0.00720157,-0.00416037,-0.00608876,-9.44821e-05,-3.00878e-05,7.47183e-06,-9.75719e-06,0.000104914,0.00011251,-1.68429e-05
0.52,-0.038286617999999994,-0.15660707699999998,0.31570501949999996,236978.7887,0.498404,0.439244,0.294996,0.427943,0.410892,0.290838,0.479693,0.0019185,-0.00290193,-0.00197498,-0.000162389,-0.00306807,-0.00139858,-0.000154008,-0.000124312,-0.000134404,-5.79798e-05,-6.99323e-05,2.21716e-06,5.6921e-05,-7.92706e-05
0.54,-0.38110668,-0.0362106018,0.6506019,-1210206.8109999998,0.282965,0.471305,0.324891,0.321173,0.416569,0.29136,0.420315,0.00973219,0.00620356,0.0042239,0.00732877,0.00520653,0.0044234,0.00884607,-7.8051e-06,-0.000101388,-3.54907e-05,1.73152e-06,2.36017e-05,8.71693e-05,7.65001e-06
0.56,-0.35791391999999994,0.2179087455,0.705030885,-1848414.666,-0.245959,0.138193,0.0829136,-0.0452771,0.0640976,0.0446296,0.0190864,0.0101023,0.0122985,0.00830194,0.0100877,0.0100132,0.0077833,0.0132401,0.000190539,8.36333e-05,8.97677e-05,0.000175896,0.000175799,0.000209236,0.000228511
0.58,-0.036568886999999994,0.329757381,0.65558103,-1205588.7507099996,-0.516789,-0.271997,-0.138292,-0.315835,-0.280929,-0.173184,-0.338751,0.00247476,0.0109605,0.00774816,0.00647661,0.00784488,0.00649775,0.0100434,0.000316309,0.000316224,0.000250269,0.00034154,0.00035438,0.000352047,0.000461347
0.6,0.25113777,0.2308027695,0.46709013,157855.444,-0.423209,-0.580694,-0.286348,-0.402229,-0.4583,-0.310277,-0.497058,-0.00692521,0.00243358,0.00350176,-0.000704031,0.00045259,0.00166313,0.00168534,0.000271805,0.000450164,0.000362768,0.000399266,0.000437354,0.000433655,0.000578634
0.62,0.39930909,-0.2624404665,0.5174748149999999,1040696.6164000002,0.138924,-0.293915,-0.0643508,-0.0062654,-0.107657,-0.042902,-0.118241,-0.00976806,-0.0063125,-5.2301e-06,-0.00478898,-0.00520698,-0.00186866,-0.00446765,0.000104872,0.000411375,0.000397733,0.000344336,0.000389811,0.0004316,0.000550811
0.64,0.07499448,-0.5420484000000001,0.2594982,223514.506,0.724598,0.406893,0.342774,0.590423,0.516813,0.436838,0.516424,-0.00113285,-0.00518272,0.002779,0.0010526,-0.00111542,0.00207069,-0.000485823,-4.13688e-06,0.000296423,0.000425471,0.000306972,0.000326587,0.00043362,0.000501276
0.66,-0.48549194999999995,-0.2119897365,-0.586937325,-1828483.7300000004,0.571897,0.700827,0.373176,0.653254,0.675188,0.497591,0.65066,0.0118321,0.00589448,0.0099385,0.0134894,0.0108046,0.011415,0.011185,0.000102856,0.000303541,0.000552646,0.000452391,0.000423478,0.000568477,0.000608268
0.68,-0.5870048999999999,0.08195014049999999,-0.6159104249999999,-3602018.1159999995,0.0942495,0.637477,0.344611,0.433553,0.567257,0.408492,0.495659,0.0184936,0.0192775,0.0171164,0.0243574,0.023229,0.0204758,0.0226482,0.000406112,0.00055526,0.000823194,0.000830859,0.000763815,0.000887385,0.000946601
0.7,-0.46698099,0.1419153285,-0.27695598450000003,-4233346.0764,-0.417504,0.130437,0.175371,-0.00435582,0.166718,0.133977,0.0679123,0.015261,0.0269566,0.0223162,0.0286494,0.0305688,0.0259005,0.0282839,0.000743658,0.0010176,0.00121752,0.00136093,0.00130179,0.00135115,0.00145592
0.72,-0.11259626999999998,0.0677677545,-0.0662181195,-3414385.5814000005,-0.706186,-0.562628,-0.137071,-0.420827,-0.344835,-0.224561,-0.413889,0.00402413,0.0226347,0.0226992,0.0243976,0.0287876,0.0249947,0.0248242,0.00093651,0.00151352,0.00166767,0.0018914,0.00189536,0.0018601,0.001987
0.74,0.31778508,-0.130915266,-0.3289143,-1954363.486,-0.328163,-0.65265,-0.11351,-0.227871,-0.323577,-0.131151,-0.315186,-0.00631936,0.0104819,0.0201934,0.0179106,0.0221035,0.0214375,0.0175334,0.000913558,0.00184468,0.0020966,0.00231448,0.00240427,0.00232442,0.00241058
0.76,0.23404308,-0.103209414,-0.666006705,-1186815.8685,0.13972,-0.395277,-0.117559,0.0952426,-0.105712,0.0137033,-0.0260774,-0.00820379,2.67187e-06,0.0178827,0.0165843,0.0178106,0.0202631,0.0141208,0.000768326,0.00194953,0.00247736,0.00265943,0.00280341,0.00274143,0.00272712
0.78,0.024896721,-0.03040399935,-0.5244827249999999,-941034.4396999998,0.113089,-0.237316,-0.396233,0.0451178,-0.0878781,-0.143025,0.0069779,-0.00567571,-0.00632326,0.0127447,0.0179879,0.0158747,0.0189698,0.0139298,0.000629531,0.00188632,0.00278363,0.00300515,0.00314026,0.00313376,0.00300763
0.8,0.08857730999999999,-0.21518073000000001,-0.41927457,-504433.25936,-0.0306035,-0.0577805,-0.500578,-0.116825,-0.0349302,-0.231832,0.0146451,-0.00485085,-0.00927423,0.00377664,0.0172708,0.0146466,0.0152213,0.014146,0.000524266,0.00173035,0.00294885,0.00335774,0.00344548,0.00347567,0.00328838
0.82,0.13001175,-0.4015211385,-0.115173045,-585882.3099000002,0.347322,0.41733,0.0141072,0.0934512,0.386792,0.20964,0.380462,-0.00168366,-0.00567873,-0.00108806,0.0170371,0.0181653,0.0149993,0.0180971,0.00045892,0.00158082,0.00297573,0.00370082,0.0037736,0.00377787,0.00361081
0.84,-0.26707731,-0.0670490115,0.1215501105,-1738225.4620000003,0.471172,0.537635,0.373186,0.123097,0.469923,0.488572,0.460286,0.00650129,0.00387092,0.00278488,0.0192026,0.0267324,0.0219815,0.0265046,0.000507097,0.00156274,0.0029927,0.00406321,0.00422257,0.00414768,0.00405683
0.86,-0.43185167999999996,0.4285151835,0.11419014749999999,-2101103.1299,-0.409723,-0.200782,-0.189156,-0.577396,-0.372076,-0.104965,-0.301422,0.00711578,0.00723945,0.00462519,0.0146596,0.0277109,0.0258175,0.0280932,0.000643267,0.00167384,0.0030668,0.00440184,0.00476701,0.00462567,0.00460281
0.88,0.26514848999999996,0.448876245,0.002451565155,-20663.57,-1.03659,-0.859615,-0.777202,-1.08211,-1.10621,-0.70858,-0.89292,-0.00734739,-0.00336453,-0.00503839,-0.0019355,0.012928,0.0176821,0.0161498,0.000640951,0.00171259,0.00306267,0.00452908,0.00517339,0.00506067,0.00504524
0.9,0.8801274,0.145395033,0.112019154,2930992.08,-0.493076,-0.840982,-0.691037,-0.820717,-1.00341,-0.686272,-0.647386,-0.0226441,-0.0203705,-0.0197208,-0.0209638,-0.00816829,0.00373354,0.00074672,0.000341037,0.00147524,0.00281508,0.00430008,0.00522099,0.00527482,0.0052142
0.92,0.7535198999999999,-0.216132696,0.0618184515,4235145.96,0.492844,-0.303545,-0.220067,-0.177006,-0.377363,-0.28564,0.0601031,-0.0226464,-0.0318158,-0.0288318,-0.030941,-0.0219761,-0.00598558,-0.00512611,-0.000111868,0.000953381,0.00232955,0.00378104,0.00491955,0.0052523,0.00517041
0.94,0.19354754999999998,-0.446587365,-0.2089023495,3533851.2635,0.785228,0.297041,0.0198727,0.199935,0.0731222,-0.042149,0.495006,-0.00986569,-0.0318808,-0.0308338,-0.0307117,-0.0250185,-0.00926347,0.000424979,-0.000436989,0.000316415,0.0017329,0.00316451,0.0044496,0.00509981,0.0051234
0.96,-0.16477130999999998,-0.391599624,-0.27139573499999997,2300278.263,0.32071,0.56048,-0.0765266,0.0937646,0.0634392,-0.101044,0.375565,0.00119369,-0.0233056,-0.0314003,-0.0277747,-0.0236529,-0.0106954,0.00913069,-0.000523709,-0.000235449,0.00111055,0.00257964,0.00396289,0.00490022,0.00521895
0.98,-0.10309038,-0.1757985555,0.0382872555,1530252.4085000001,0.0108127,0.585645,0.0840136,-0.0264986,0.0381802,-0.0162411,0.18039,0.00450891,-0.0118443,-0.0313254,-0.0271021,-0.0226367,-0.0118683,0.0146902,-0.000466683,-0.000586948,0.000483297,0.00203087,0.00349999,0.00467459,0.00545716
