time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0007351905,-0.003704851395,-0.02288858325,-2206.27212,0.00129331,0.00137246,0.0013642,0.00136177,0.00136145,0.00136142,0.0013614,1.29331e-05,1.37246e-05,1.3642e-05,1.36177e-05,1.36145e-05,1.36142e-05,1.3614e-05,9.46665e-06,1.34712e-05,1.79645e-05,2.509e-05,3.25284e-05,3.99711e-05,4.0028e-05
0.04,-0.0013638062999999998,-0.00204597261,0.0019499890799999997,-3352.90754,-0.00137497,-0.00102746,-0.00103574,-0.00105008,-0.00105276,-0.00105278,-0.00105326,1.21165e-05,1.71745e-05,1.69265e-05,1.67346e-05,1.67014e-05,1.67005e-05,1.66953e-05,9.71714e-06,1.37802e-05,1.82702e-05,2.53935e-05,3.28315e-05,4.02743e-05,4.03311e-05
0.06,0.0010501103999999999,-0.0015437498550000001,0.057937581,-3645.98735,0.0009127,0.00139705,0.00149447,0.00145448,0.00144306,0.00144338,0.00143722,7.4938e-06,2.08705e-05,2.15138e-05,2.07786e-05,2.06044e-05,2.06065e-05,2.0535e-05,9.91325e-06,1.41607e-05,1.86546e-05,2.57686e-05,3.32046e-05,4.06474e-05,4.07034e-05
0.08,-0.0014448860999999999,-0.0061219737,0.0085576725,-5973.63233,-0.000283249,-0.000136373,0.000197877,0.000147787,0.000115118,0.000116762,0.000100174,1.37883e-05,3.34773e-05,3.84373e-05,3.68014e-05,3.61862e-05,3.6208e-05,3.59089e-05,1.01261e-05,1.47041e-05,1.92541e-05,2.63444e-05,3.37725e-05,4.12155e-05,4.12678e-05
0.1,-0.00011780999999999999,-0.00265192758,-0.015294216599999999,-3135.44663,-0.00229073,-0.0023915,-0.00190858,-0.00186728,-0.0019413,-0.00194717,-0.00195854,-1.19515e-05,8.19858e-06,2.13302e-05,1.96064e-05,1.79244e-05,1.7904e-05,1.73252e-05,1.01444e-05,1.51209e-05,1.98517e-05,2.69085e-05,3.43136e-05,4.17566e-05,4.18002e-05
0.12,0.0019497044999999998,-0.000856227525,-0.022267882649999998,2698.80397,-0.000248699,-0.00091928,-0.000558298,-0.000265713,-0.000373193,-0.000419237,-0.000392964,-3.73457e-05,-2.49092e-05,-3.33862e-06,-1.72354e-06,-5.22049e-06,-5.76005e-06,-6.18983e-06,9.65146e-06,1.49538e-05,2.00317e-05,2.70873e-05,3.44406e-05,4.18781e-05,4.19115e-05
0.14,0.00041655219,-0.00306471495,0.02373112365,2409.54726,0.0017135,0.000310689,0.000276177,0.000826169,0.000787182,0.000667394,0.000708778,-2.26977e-05,-3.09951e-05,-6.15983e-06,3.88102e-06,-1.0806e-06,-3.27848e-06,-3.03169e-06,9.05103e-06,1.43948e-05,1.99367e-05,2.71089e-05,3.43776e-05,4.17877e-05,4.18193e-05
0.16,-0.0006808499999999999,-0.00162955251,0.060844173,2629.67574,-0.000810149,-0.0013943,-0.00207983,-0.00152267,-0.00132888,-0.00149639,-0.00155953,-1.36642e-05,-4.18312e-05,-2.41964e-05,-3.08404e-06,-6.49756e-06,-1.15685e-05,-1.15392e-05,8.68741e-06,1.36665e-05,1.96331e-05,2.71169e-05,3.43019e-05,4.16392e-05,4.16736e-05
0.18,0.0015099161999999999,-8.95511295e-05,0.067991313,5935.43312,-3.06673e-05,0.000409987,-0.000681211,-0.000514506,-1.06806e-05,-0.000105124,-0.000362458,-2.20724e-05,-5.16743e-05,-5.18068e-05,-2.34559e-05,-1.98931e-05,-2.75836e-05,-3.07592e-05,8.33004e-06,1.27314e-05,1.88731e-05,2.68515e-05,3.40379e-05,4.12477e-05,4.12506e-05
0.2,0.00021485484,0.0038866222800000003,0.049271508,6223.45701,0.00100856,0.000905738,0.000203687,-0.000256781,0.000409515,0.000527082,0.000167599,-1.22934e-05,-3.85171e-05,-5.6582e-05,-3.11687e-05,-1.59048e-05,-2.33641e-05,-3.27078e-05,7.98639e-06,1.18295e-05,1.77892e-05,2.63052e-05,3.368e-05,4.07382e-05,4.0616e-05
0.22,-0.00030281913,0.00389073186,0.0751454145,2805.08514,0.00181038,0.00163281,0.00151619,0.000584907,0.00107014,0.00145148,0.00118268,1.5896e-05,-1.31316e-05,-3.93832e-05,-2.78875e-05,-1.10822e-06,-3.57843e-06,-1.9205e-05,8.02241e-06,1.1313e-05,1.68295e-05,2.57147e-05,3.35098e-05,4.04688e-05,4.00968e-05
0.24,-0.0011948840999999998,0.00062032116,0.0404081925,-4606.34905,0.00235607,0.00357666,0.0033639,0.00254959,0.00252393,0.00307825,0.00308413,5.75604e-05,3.8963e-05,9.41771e-06,3.45751e-06,3.48325e-05,4.17189e-05,2.34631e-05,8.75698e-06,1.15713e-05,1.65299e-05,2.54704e-05,3.38471e-05,4.08502e-05,4.01394e-05
0.26,-0.0029298123,0.000709340385,0.044603325,-11696.5599,-0.000535015,0.00174659,0.00158011,0.00102485,0.000453213,0.000983534,0.00143609,7.5771e-05,9.21955e-05,5.88578e-05,3.9202e-05,6.46039e-05,8.23367e-05,6.86653e-05,1.00903e-05,1.28829e-05,1.72126e-05,2.5897e-05,3.48414e-05,4.20907e-05,4.10607e-05
0.28,-0.0010553429999999998,0.00639018015,0.0324796407,-8739.45036,-0.00392273,-0.00231096,-0.00137112,-0.00187642,-0.00275117,-0.00247758,-0.00150157,3.11935e-05,8.65518e-05,6.09476e-05,3.06863e-05,4.16244e-05,6.73963e-05,6.80104e-05,1.11599e-05,1.46704e-05,1.84107e-05,2.65958e-05,3.59037e-05,4.35881e-05,4.24275e-05
