time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.0028899659999999995,-0.0016788197850000001,-0.0076002342,4365.13803,-0.0027192,-0.00284296,-0.00282905,-0.00282555,-0.00282497,-0.00282485,-0.00282476,-2.7192e-05,-2.84296e-05,-2.82905e-05,-2.82555e-05,-2.82497e-05,-2.82485e-05,-2.82476e-05,9.0654e-06,1.30497e-05,1.75451e-05,2.46712e-05,3.21097e-05,3.95525e-05,3.96094e-05
0.04,0.0028297655999999995,-0.001571545875,-0.00755372475,13590.91258,-0.00187323,-0.00274254,-0.00270204,-0.0026747,-0.00266983,-0.00266908,-0.00266835,-7.31163e-05,-8.42847e-05,-8.36015e-05,-8.3258e-05,-8.31977e-05,-8.31877e-05,-8.31786e-05,8.06231e-06,1.19225e-05,1.64262e-05,2.35561e-05,3.09953e-05,3.84382e-05,3.84951e-05
0.06,0.0026831763,-0.00139904322,-0.0073688472,21402.37855,-0.000258164,-0.00235203,-0.00245836,-0.00235679,-0.00233649,-0.00233392,-0.00233196,-9.44302e-05,-0.00013523,-0.000135206,-0.000133573,-0.000133261,-0.000133218,-0.000133182,6.38685e-06,9.72739e-06,1.42382e-05,2.13878e-05,2.88307e-05,3.62741e-05,3.63315e-05
0.08,0.0023553075,-0.0011054163299999999,-0.00746037435,26837.82515,0.000363118,-0.00190518,-0.00266368,-0.00246962,-0.00239825,-0.00239033,-0.00238865,-9.33807e-05,-0.000177803,-0.000186426,-0.000181837,-0.000180608,-0.00018046,-0.000180388,4.50874e-06,6.59706e-06,1.10218e-05,1.82337e-05,2.5692e-05,3.31373e-05,3.31958e-05
0.1,0.0024175428,-0.0006249552749999999,-0.00689019435,32937.137832,-0.000416165,-0.00154634,-0.00329078,-0.00318074,-0.00299321,-0.00296641,-0.00297012,-9.39112e-05,-0.000212318,-0.000245971,-0.000238341,-0.000234523,-0.000234028,-0.000233976,2.63582e-06,2.69586e-06,6.69788e-06,1.40319e-05,2.15407e-05,2.89924e-05,2.90522e-05
0.12,0.0030006819,-0.00020804922149999998,-0.00706820985,39688.994044,-0.00041702,-0.000837823,-0.00301004,-0.00342391,-0.00307639,-0.00299204,-0.00300212,-0.000102243,-0.000236159,-0.000308979,-0.000304387,-0.000295219,-0.000293612,-0.000293698,6.74282e-07,-1.78891e-06,1.14838e-06,8.60463e-06,1.62433e-05,2.3716e-05,2.37755e-05
0.14,0.0030340868999999995,-0.00059098188,-0.00831557805,46651.87985,-0.000530998,-0.00117539,-0.00282094,-0.00411412,-0.0037162,-0.0035051,-0.00350164,-0.000111723,-0.000256292,-0.000367289,-0.000379767,-0.000363145,-0.000358584,-0.000358736,-1.46538e-06,-6.71342e-06,-5.61429e-06,1.76308e-06,9.65962e-06,1.71941e-05,1.72511e-05
0.16,0.0035464533,-0.0007829270100000001,-0.0078650364,53864.42267,-0.000369299,-0.0012414,-0.0022164,-0.00414435,-0.00404767,-0.00364716,-0.00357711,-0.000120726,-0.000280459,-0.000417662,-0.000462352,-0.000440783,-0.000430106,-0.000429523,-3.78987e-06,-1.20809e-05,-1.34638e-05,-6.65811e-06,1.62034e-06,9.30718e-06,9.36852e-06
0.18,0.0036537368999999997,-0.001512312435,-0.0059071974,58641.74138,0.00100365,0.000247357,-0.000622147,-0.00248649,-0.00308657,-0.00253858,-0.0023115,-0.000114383,-0.0002904,-0.000446047,-0.000528661,-0.000512126,-0.000491964,-0.00048841,-6.14096e-06,-1.77895e-05,-2.21009e-05,-1.65682e-05,-7.90875e-06,8.6482e-08,1.89192e-07
0.2,0.0024332151,-0.004394259449999999,-0.00620253075,59039.480933,0.00155111,0.00135563,0.000315753,-0.00109494,-0.0024472,-0.00198531,-0.00149965,-8.8835e-05,-0.00027437,-0.000449111,-0.000564475,-0.000567463,-0.000537203,-0.000526521,-8.17314e-06,-2.34372e-05,-3.10525e-05,-2.74996e-05,-1.87046e-05,-1.02052e-05,-9.96011e-06
0.22,0.0016619166,-0.0046012990499999995,-0.0053667861,57248.36306,0.0012589,0.00203024,0.00106521,-0.000117063,-0.00181948,-0.00179261,-0.00103474,-6.0735e-05,-0.000240511,-0.000435302,-0.000576595,-0.00061013,-0.000574982,-0.000551865,-9.66884e-06,-2.8586e-05,-3.98966e-05,-3.89103e-05,-3.04806e-05,-2.1327e-05,-2.0744e-05
0.24,0.0011789466,-0.00400878258,-0.006739792799999999,56599.297815,-0.000247865,0.00117864,0.000725159,-0.00055131,-0.00217281,-0.0027792,-0.00195671,-5.06247e-05,-0.000208423,-0.000417398,-0.000583279,-0.000650053,-0.0006207,-0.00058178,-1.07824e-05,-3.30754e-05,-4.84236e-05,-5.0509e-05,-4.30824e-05,-3.32838e-05,-3.20804e-05
