time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.00019488732,-0.002889906075,0.05336984249999999,8835.57878,-0.00528357,-0.00557492,-0.00554406,-0.00553546,-0.00553422,-0.00553401,-0.00553388,-5.28357e-05,-5.57492e-05,-5.54406e-05,-5.53546e-05,-5.53422e-05,-5.53401e-05,-5.53388e-05,8.80896e-06,1.27765e-05,1.72736e-05,2.44002e-05,3.18388e-05,3.92816e-05,3.93385e-05
0.04,0.0055437,0.003543233925,-0.00796617705,12149.8756,0.0053186,0.00402622,0.00404144,0.00409037,0.004099,0.00410014,0.00410101,-5.24855e-05,-7.12361e-05,-7.04668e-05,-6.98055e-05,-6.96944e-05,-6.96787e-05,-6.96675e-05,7.75575e-06,1.15066e-05,1.60146e-05,2.31486e-05,3.05884e-05,3.80314e-05,3.80884e-05
0.06,-0.0040885068,-0.01585270485,-0.00191533407,-11730.42683,0.00978222,0.00919924,0.00875947,0.00885108,0.00887989,0.00888293,0.00888484,9.85227e-05,6.10185e-05,5.75422e-05,5.9609e-05,6.00945e-05,6.0152e-05,6.01911e-05,8.21612e-06,1.14045e-05,1.58853e-05,2.30467e-05,3.04924e-05,3.79361e-05,3.79937e-05
0.08,-0.008895573,-0.002056823115,-0.02334200895,-31600.28387,-0.00219717,0.00172038,0.000653241,0.000579616,0.000646415,0.000654384,0.000655531,0.000174373,0.000170215,0.000151669,0.000153916,0.000155358,0.000155525,0.000155595,1.09451e-05,1.37168e-05,1.79774e-05,2.51819e-05,3.2647e-05,4.00929e-05,4.01515e-05
0.1,-0.0006852308999999999,0.01099238955,0.003130145655,-28732.41143,-0.00426067,0.00154484,0.00146984,0.000831406,0.000899642,0.000924827,0.000921996,0.000109795,0.000202867,0.0001729,0.000168026,0.000170818,0.000171317,0.00017137,1.37868e-05,1.74476e-05,2.12231e-05,2.84013e-05,3.59087e-05,4.33613e-05,4.34212e-05
0.12,-0.0009585449999999999,0.001362078675,0.036389418,-25890.69386,-0.00133855,-0.000337497,0.00249972,0.00141397,0.00127777,0.00133775,0.00133203,5.38026e-05,0.00021494,0.000212596,0.00019048,0.000192592,0.000193943,0.00019391,1.54227e-05,2.16257e-05,2.50781e-05,3.19864e-05,3.95428e-05,4.70139e-05,4.7074e-05
0.14,-0.0013772244,-0.00128388828,0.02687082645,-15007.437773,-0.00783089,-0.0107449,-0.00653069,-0.00676105,-0.00741924,-0.00735858,-0.00735267,-3.78918e-05,0.000104117,0.000172286,0.000137009,0.000131178,0.000133735,0.000133704,1.55818e-05,2.48162e-05,2.89269e-05,3.52613e-05,4.27805e-05,5.02907e-05,5.03501e-05
0.16,0.007314878999999999,-0.001650772335,-0.0180478545,-23386.76509,0.0156457,0.0127212,0.0147646,0.0166873,0.0155805,0.0154642,0.0155172,4.02567e-05,0.00012388,0.000254625,0.000236272,0.000212791,0.000214791,0.000215349,1.56055e-05,2.70962e-05,3.3196e-05,3.89941e-05,4.62202e-05,5.3776e-05,5.38406e-05
0.18,-0.015562089,-0.00876497985,-0.02526000165,-48103.996,-0.00334918,-0.00336173,-0.00445923,-0.00108442,-0.00175109,-0.00232021,-0.00221715,0.000163222,0.000217474,0.000357679,0.0003923,0.000351085,0.000346231,0.00034835,1.76403e-05,3.05098e-05,3.93191e-05,4.52798e-05,5.1859e-05,5.93862e-05,5.94776e-05
0.2,0.0021626091,0.00053500836,0.01279580055,-36559.325479,-0.00868954,-0.00462249,-0.0065284,-0.00413649,-0.00326048,-0.00430628,-0.00435127,4.28351e-05,0.000137632,0.000247802,0.000340091,0.000300969,0.000279966,0.000282666,1.97009e-05,3.40608e-05,4.53739e-05,5.26037e-05,5.83795e-05,6.56481e-05,6.57878e-05
0.22,0.0042410835,0.002978834265,0.0371826975,-14094.08343,-0.00426183,-0.00363239,-0.00349792,-0.00328281,-0.000961285,-0.00187967,-0.00247249,-8.66786e-05,5.50832e-05,0.000147539,0.000265898,0.000258751,0.000218106,0.000214428,1.92624e-05,3.5988e-05,4.93273e-05,5.86636e-05,6.39767e-05,7.06289e-05,7.07587e-05
0.24,0.0021572745,-0.00445148145,-0.0257842026,-25588.365027,0.0124673,0.00644724,0.00865072,0.00792044,0.0102515,0.0103275,0.00899914,-4.62348e-06,8.32316e-05,0.000199067,0.000312275,0.000351654,0.000302585,0.000279695,1.83494e-05,3.73711e-05,5.27933e-05,6.44454e-05,7.00808e-05,7.58358e-05,7.57e-05
0.26,-0.009534603,-0.01716473595,-0.038810031,-44694.875406,-3.15363e-05,-0.00177269,-0.001449,-0.00117584,1.17199e-05,0.00126968,-0.00026031,0.000119735,0.000129977,0.000271084,0.000379721,0.000454287,0.000418557,0.000367083,1.95005e-05,3.95032e-05,5.74949e-05,7.13653e-05,7.81402e-05,8.30472e-05,8.21678e-05
0.28,-0.00014065239,-9.858396899999999e-06,0.00035176790999999995,-45762.3728,-0.00255049,0.00285982,-0.000296779,0.00109794,0.00142625,0.00303929,0.00238277,9.39143e-05,0.000140848,0.000253626,0.000378942,0.000468666,0.000461647,0.000388308,2.1637e-05,4.22115e-05,6.2742e-05,7.89519e-05,8.73697e-05,9.18492e-05,8.97217e-05
0.3,-0.0021077279999999997,0.003339627645,0.013405197,-39742.37044,-0.0035235,-0.000921865,-0.00251636,-0.00217662,-0.00158878,-0.000524046,0.000415154,3.31744e-05,0.000160228,0.000225495,0.000368155,0.000467041,0.000486799,0.000416287,2.29079e-05,4.52222e-05,6.75332e-05,8.64229e-05,9.67268e-05,0.000101334,9.77676e-05
0.32,0.0008167191,0.0023024052,0.018389763599999998,-22383.15228,-0.00806583,-0.0111833,-0.00841703,-0.0101265,-0.00911717,-0.008494,-0.00618691,-8.27189e-05,3.91766e-05,0.000116161,0.000245124,0.000359981,0.000396618,0.000358569,2.24124e-05,4.72163e-05,7.09497e-05,9.25557e-05,0.000104997,0.000110168,0.000105516
0.34,0.008266182,-0.0056908146,-0.0156159705,-13141.28827,0.00780506,0.00332071,0.00571717,0.00449989,0.00478094,0.00578828,0.00863616,-8.53266e-05,-3.9449e-05,8.91624e-05,0.000188857,0.000316619,0.000369561,0.000383062,2.0732e-05,4.72135e-05,7.3003e-05,9.68955e-05,0.000111763,0.00011783,0.000112932
0.36,-0.00611133,0.002492759385,-0.0175449027,-27012.744162,0.00367445,0.000877815,-0.00077476,0.000608063,-0.000504243,0.00121571,0.00395357,2.94685e-05,2.53619e-06,0.000138587,0.000239937,0.000359386,0.000439601,0.000508959,2.01734e-05,4.68444e-05,7.52805e-05,0.000101183,0.000118523,0.000125921,0.000121853
0.38,-0.0014199623999999998,-0.003239506485,-0.0002020416255,-11327.2792,-0.0138679,-0.0126,-0.0162151,-0.0144661,-0.0155529,-0.0137654,-0.0112925,-7.24656e-05,-0.000114686,-3.1312e-05,0.000101357,0.000198814,0.000314104,0.00043557,1.97434e-05,4.57229e-05,7.63532e-05,0.000104596,0.000124105,0.000133458,0.000131298
