time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0031533248999999998,0.0016111981199999998,0.002013348675,-4789.5191,0.0030031,0.00313977,0.00312461,0.00312065,0.00312008,0.00311997,0.00311997,3.0031e-05,3.13977e-05,3.12461e-05,3.12065e-05,3.12008e-05,3.11997e-05,3.11997e-05,9.63763e-06,1.3648e-05,1.81405e-05,2.52658e-05,3.27042e-05,4.0147e-05,4.02039e-05
0.04,-0.0031254432,0.001595041575,0.0020331524849999997,-15085.48777,0.0021719,0.00312887,0.00308341,0.00305259,0.00304754,0.0030467,0.00304673,8.1781e-05,9.4084e-05,9.33263e-05,9.2939e-05,9.28769e-05,9.28665e-05,9.28667e-05,1.07557e-05,1.49028e-05,1.93862e-05,2.65073e-05,3.3945e-05,4.13877e-05,4.14445e-05
0.06,-0.0030627642,0.0015684376799999999,0.002049674445,-24472.04393,0.000662881,0.00300534,0.00311304,0.00300053,0.00297779,0.00297447,0.00297443,0.000110129,0.000155426,0.000155291,0.00015347,0.00015313,0.000153078,0.000153078,1.26748e-05,1.73979e-05,2.18724e-05,2.89714e-05,3.64051e-05,4.38471e-05,4.3904e-05
0.08,-0.0030000596999999996,0.00156512574,0.0020862024299999997,-31671.112083,-0.000163632,0.00251308,0.00332993,0.0031088,0.00302978,0.00301994,0.00302077,0.000115121,0.00021061,0.000219721,0.000214564,0.000213206,0.000213022,0.00021303,1.49273e-05,2.10582e-05,2.56225e-05,3.26517e-05,4.00685e-05,4.75081e-05,4.75651e-05
0.1,-0.0030540942,0.0016088268749999998,0.002342872935,-38669.220936,9.01517e-05,0.00163144,0.00357785,0.00342831,0.00321923,0.00318898,0.00319255,0.000114386,0.000252055,0.000288799,0.000279935,0.000275696,0.000275112,0.000275163,1.72224e-05,2.56849e-05,3.07077e-05,3.75967e-05,4.49575e-05,5.23895e-05,5.2447e-05
0.12,-0.0032314059,0.00162793989,0.002385013215,-45339.20957,0.000147795,0.00075618,0.00329104,0.00370795,0.00331054,0.00321927,0.00322381,0.000116766,0.000275932,0.000357487,0.000351297,0.000340994,0.000339194,0.000339327,1.95339e-05,3.09648e-05,3.71706e-05,4.3909e-05,5.11244e-05,5.85325e-05,5.85919e-05
0.14,-0.0032687480999999997,0.0018177522,0.00225734925,-51369.13966,-0.000128785,0.000366681,0.00242416,0.00384785,0.00337403,0.00314256,0.00313236,0.000116956,0.00028716,0.000414639,0.000426855,0.000407839,0.000402813,0.000402889,2.18712e-05,3.65957e-05,4.48918e-05,5.16906e-05,5.86127e-05,6.59526e-05,6.60141e-05
0.16,-0.0031889534999999993,0.0017022547950000001,0.002157796485,-56598.2829,-0.000231296,0.000239364,0.00148139,0.00371603,0.00355945,0.00310784,0.0030331,0.000113355,0.000293221,0.000453695,0.000502494,0.000477174,0.000465317,0.000464543,2.41743e-05,4.23995e-05,5.35752e-05,6.0984e-05,6.74628e-05,7.46339e-05,7.46884e-05
0.18,-0.0031151156999999997,0.001347469725,0.0013480546949999998,-61242.38486,-0.000230736,2.1504e-05,0.000885677,0.00316636,0.00380449,0.0031681,0.00292656,0.000108735,0.000295829,0.000477366,0.000571318,0.000550814,0.000528076,0.00052414,2.63952e-05,4.829e-05,6.28858e-05,7.17222e-05,7.77427e-05,8.45678e-05,8.45752e-05
0.2,-0.0030541197,0.001146169665,3.68531865e-05,-64949.64056,-0.000474183,-0.000453757,0.000311379,0.00207881,0.00363717,0.00307691,0.00254338,0.000101686,0.000291507,0.000489336,0.00062377,0.00062523,0.000590526,0.000578839,2.84994e-05,5.41634e-05,7.25528e-05,8.3673e-05,8.95032e-05,9.57538e-05,9.5605e-05
0.22,-0.0027198606,0.00136999872,-0.00039189267,-68160.11083,-9.31746e-05,-0.000248629,0.000328909,0.00163743,0.00370166,0.00363429,0.00277828,9.60122e-05,0.000284483,0.000495739,0.000660932,0.000698618,0.000657638,0.000632056,3.04764e-05,5.99233e-05,8.24036e-05,9.65201e-05,0.000102742,0.000108235,0.000107714
0.24,-0.0029419248,0.0015263535,-0.00037802271,-72190.64746,0.000343014,0.000108593,0.000425791,0.00153777,0.00353897,0.0042382,0.00328454,9.85106e-05,0.000283083,0.000503286,0.000692684,0.000771025,0.000736363,0.000692684,3.24216e-05,6.55989e-05,9.23938e-05,0.000110056,0.000117438,0.000122175,0.000120961
0.26,-0.0032563092,0.0016514572649999999,-0.001426262175,-76362.28744,-4.26049e-05,-0.000100278,-1.47738e-05,0.000944137,0.00262874,0.00398997,0.00346134,0.000101515,0.000283166,0.000507396,0.000717503,0.000832702,0.000818645,0.000760143,3.44219e-05,7.12614e-05,0.000102501,0.000124158,0.000133475,0.000137726,0.00013549
0.28,-0.0029430365999999998,0.0020902372949999997,-0.0016076622899999999,-80159.44516,0.00011832,0.00030945,0.000280016,0.000988209,0.00241243,0.00406785,0.00457296,0.000102272,0.000285258,0.000510049,0.000736826,0.000883114,0.000899223,0.000840486,3.64597e-05,7.69456e-05,0.000112675,0.000138701,0.000150633,0.000154904,0.000151496
0.3,-0.0032532593999999994,0.002336265885,-0.000804726195,-86201.89182,0.00125507,0.00150542,0.0015491,0.00196564,0.00317361,0.00486424,0.00672774,0.000116006,0.000303406,0.00052834,0.000766365,0.000938974,0.000988544,0.000953493,3.86425e-05,8.28323e-05,0.000123059,0.000153733,0.000168854,0.000173782,0.000169436
0.32,-0.004463163,0.002057109225,-0.001178114535,-95004.02004,0.00121962,0.00178237,0.00198768,0.00215433,0.00306592,0.00484359,0.00787779,0.000140753,0.000336284,0.000563708,0.000807565,0.00100137,0.00108562,0.00109955,4.12101e-05,8.92292e-05,0.000133979,0.000169473,0.000188258,0.000194524,0.000189966
0.34,-0.0048093918,0.0024176034899999997,-0.0003092487255,-103548.4361,0.000343135,0.00157302,0.00191895,0.00193004,0.00248998,0.0045486,0.00819251,0.00015638,0.000369838,0.000602774,0.000848408,0.00105693,0.00117954,0.00126025,4.41814e-05,9.62904e-05,0.000145644,0.000186032,0.000208841,0.000217175,0.000213564
0.36,-0.0046858748999999995,0.00364902093,0.002657466435,-109876.2489,-0.00053554,0.000821589,0.00145591,0.00138295,0.00169805,0.00409987,0.00776684,0.000154456,0.000393784,0.000636523,0.000881538,0.00109881,0.00126603,0.00141984,4.72898e-05,0.000103927,0.000158037,0.000203332,0.000230398,0.000241631,0.000240365
