time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.013207520999999998,-0.0108555336,-0.0157297413,-16591.62981,0.00995747,0.0105016,0.0104452,0.0104291,0.010427,0.0104266,0.0104267,9.95747e-05,0.000105016,0.000104452,0.000104291,0.00010427,0.000104266,0.000104267,1.03331e-05,1.43841e-05,1.88726e-05,2.59967e-05,3.34349e-05,4.08777e-05,4.09345e-05
0.04,-0.010445003999999999,-0.00544523685,-0.0110239662,-41284.96289,0.000583714,0.00370456,0.00360386,0.00349071,0.0034727,0.00346977,0.00347062,0.000204987,0.000247078,0.000244943,0.000243488,0.000243266,0.00024323,0.00024324,1.33787e-05,1.79051e-05,2.23665e-05,2.94745e-05,3.69103e-05,4.43526e-05,4.44096e-05
0.06,-0.0035123445,0.0057097152,0.00515151,-52918.11297,-0.000235784,0.00546706,0.00609686,0.00575325,0.00567192,0.00566065,0.00566309,0.000208466,0.000338794,0.00034195,0.000335928,0.000334713,0.000334534,0.000334577,1.75132e-05,2.37638e-05,2.82355e-05,3.52686e-05,4.26901e-05,5.01303e-05,5.01878e-05
0.08,-0.005717865,0.0132602448,-0.01157395785,-63928.4688,0.000571083,0.00442978,0.00717129,0.00670065,0.00643932,0.00640479,0.00640786,0.000211819,0.000437763,0.000474632,0.000460467,0.000455825,0.000455188,0.000455287,2.1716e-05,3.15294e-05,3.64013e-05,4.32326e-05,5.05955e-05,5.80275e-05,5.80864e-05
0.1,-0.006480162,0.00355905234,0.0129686115,-72973.16253,-0.00257456,-0.00177397,0.00281764,0.00300036,0.00240514,0.0022972,0.00229648,0.000191784,0.000464321,0.000574521,0.000557477,0.00054427,0.000542208,0.00054233,2.57521e-05,4.05502e-05,4.68928e-05,5.3412e-05,6.05964e-05,6.80014e-05,6.80626e-05
0.12,-0.0023815419,0.0132207963,0.021733040550000002,-71726.61668,-0.00275869,-0.0024898,0.00156252,0.0034806,0.00261405,0.00231524,0.0022962,0.000138452,0.000421683,0.000618323,0.000622287,0.000594462,0.000588333,0.000588257,2.90544e-05,4.94102e-05,5.88212e-05,6.52097e-05,7.19837e-05,7.93069e-05,7.93685e-05
0.14,-0.0023902220999999996,0.00435177645,0.0016211046149999999,-70217.06926,-0.00248649,-0.00341183,-0.0011168,0.00255612,0.00201085,0.00136263,0.00126872,8.59997e-05,0.000362667,0.00062278,0.000682654,0.00064071,0.000625111,0.000623906,3.1299e-05,5.72537e-05,7.12323e-05,7.82591e-05,8.43354e-05,9.14413e-05,9.14901e-05
0.16,-0.0013844817,-0.010354147499999999,-0.0028839008249999997,-62887.62913,-0.00487044,-0.00748758,-0.00631479,-0.0022103,-0.00149951,-0.00251578,-0.00282459,1.24304e-05,0.000253673,0.000548464,0.000686112,0.000645824,0.00061358,0.000608347,3.22833e-05,6.34171e-05,8.29447e-05,9.19468e-05,9.72008e-05,0.000103828,0.000103813
0.18,0.0026703497999999997,0.00642373305,-0.02518945845,-56019.91709,0.00215499,-0.00128816,-0.00115422,0.00217612,0.00459326,0.00358209,0.00285682,-1.47241e-05,0.000165915,0.000473774,0.000685771,0.000676761,0.000624243,0.00060867,3.22603e-05,6.7613e-05,9.31671e-05,0.000105666,0.000110427,0.000116206,0.000115983
0.2,-0.0030602855999999996,-0.0016305105450000002,-0.0223647801,-53844.81555,-0.00190624,-0.00534577,-0.0068216,-0.00441809,-0.000885525,-0.00115408,-0.00240444,-1.22366e-05,9.95761e-05,0.000394016,0.000663351,0.000713839,0.000648523,0.000613194,3.19907e-05,7.02679e-05,0.000101845,0.000119157,0.000124333,0.000128934,0.000128201
0.22,0.002214777,-0.0130737531,0.0182916396,-55241.27465,0.00449977,0.0032028,0.00020413,0.00173249,0.00539386,0.0064305,0.00492835,1.36986e-05,7.81465e-05,0.000327841,0.000636495,0.000758922,0.000701288,0.000638433,3.20053e-05,7.20452e-05,0.000109064,0.000132155,0.00013906,0.000142432,0.000140718
0.24,-0.0048756152999999995,0.0078762615,0.005905175249999999,-62696.47741,0.0010888,0.00173954,-0.00162456,-0.00160645,0.00176529,0.0040136,0.0030753,6.95842e-05,0.00012757,0.000313637,0.000637755,0.000830514,0.000805729,0.000718469,3.28382e-05,7.41023e-05,0.000115478,0.000144898,0.000154955,0.000157502,0.000154287
0.26,-0.002326875,-0.0029884579649999995,-0.02149986345,-65319.42944,-0.00121164,9.97347e-05,-0.00193294,-0.00381475,-0.000963755,0.00199314,0.00265626,6.83558e-05,0.000145963,0.000278062,0.000583543,0.000838529,0.000865796,0.000775785,3.42176e-05,7.68377e-05,0.000121395,0.000157111,0.000171645,0.000174218,0.000169229
0.28,-0.0006723024,0.00326993385,-0.00845222235,-63028.16853,-0.00025829,0.000909381,0.000757763,-0.00225688,-0.000603296,0.00273631,0.00559777,5.36564e-05,0.000156054,0.00026631,0.000522827,0.000822858,0.00091309,0.000858325,3.54377e-05,7.98578e-05,0.000126839,0.000168174,0.000188259,0.000192006,0.00018557
0.3,-0.0021215235,0.01620609405,0.02556889335,-61870.43232,-0.00168265,-0.00205392,-0.00126065,-0.00383678,-0.00416577,-0.00046939,0.00441007,3.4247e-05,0.000144608,0.000261281,0.00046189,0.000775168,0.00093576,0.000958403,3.63167e-05,8.28644e-05,0.000132115,0.000178022,0.000204239,0.000210495,0.000203738
0.32,0.00033867468,-0.01544365425,-0.00079610388,-53562.59787,-0.00428934,-0.0053047,-0.00457547,-0.00576298,-0.0079232,-0.00414281,0.00204102,-2.54728e-05,7.10223e-05,0.00020292,0.000365892,0.000654278,0.000889638,0.00102291,3.64045e-05,8.50208e-05,0.000136757,0.000186299,0.000218534,0.000228749,0.000223551
0.34,0.0033833145,0.00088377645,-0.0104346918,-41446.79041,-0.00118001,-0.00294552,-0.00280891,-0.00298344,-0.00562854,-0.00244358,0.00423146,-8.01663e-05,-1.148e-05,0.000129076,0.000278428,0.00051876,0.000823774,0.00108564,3.53481e-05,8.56162e-05,0.000140077,0.000192743,0.000230264,0.000245883,0.000244636
0.36,0.0011859693,0.01379219265,0.009105642,-36522.60563,0.00279213,-0.000964761,-0.00156376,-0.00157381,-0.00318661,-0.00110088,0.00520224,-6.40451e-05,-5.05828e-05,8.53494e-05,0.000232856,0.000430609,0.000788329,0.00117998,3.39059e-05,8.49955e-05,0.000142221,0.000197855,0.000239758,0.000262004,0.000267293
0.38,-0.00040758230999999993,0.00800175975,0.03299502375,-44889.76356,0.00655473,0.00445878,0.00252282,0.00237716,0.00239015,0.00356031,0.00834341,2.94235e-05,-1.56426e-05,9.494e-05,0.000240889,0.000422644,0.000812923,0.00131543,3.35597e-05,8.43333e-05,0.000144024,0.000202593,0.00024829,0.000278017,0.000292247
