time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,0.05375654999999999,-0.048793459500000004,0.00062274927,-4566.53294,0.00094652,0.00141641,0.00137493,0.00135909,0.00135738,0.00135751,0.00135705,9.4652e-06,1.41641e-05,1.37493e-05,1.35909e-05,1.35738e-05,1.35751e-05,1.35705e-05,9.43197e-06,1.34756e-05,1.79655e-05,2.50897e-05,3.2528e-05,3.99707e-05,4.00276e-05
0.04,-0.0013599812999999998,-0.056863062000000006,0.01664776425,-93491.25616,0.0471689,0.051688,0.051423,0.0512278,0.0512001,0.0511994,0.051195,0.00049062,0.000545208,0.000541729,0.00053946,0.000539149,0.000539145,0.000539091,1.44328e-05,1.90693e-05,2.35203e-05,3.06202e-05,3.80552e-05,4.54979e-05,4.55542e-05
0.06,-0.05129528999999999,-0.076284729,-0.0261033708,-108908.2285,-0.0678512,-0.0537902,-0.0530588,-0.0538612,-0.054031,-0.0540402,-0.0540573,0.000283797,0.000524186,0.000525371,0.000513126,0.00051084,0.000510737,0.000510469,2.2177e-05,2.97633e-05,3.41913e-05,4.11461e-05,4.85551e-05,5.59968e-05,5.60498e-05
0.08,0.053947289999999995,-0.067041642,0.0228819201,-34558.82815,0.0135274,0.0215386,0.0278532,0.0264994,0.0258673,0.0258125,0.0257728,-0.00025944,0.000201669,0.000273315,0.000239508,0.000229203,0.000228461,0.000227623,2.24206e-05,3.70218e-05,4.21782e-05,4.86724e-05,5.59555e-05,6.33887e-05,6.34307e-05
0.1,-0.025865568,0.01628724525,0.0156121914,-115341.9859,0.0478865,0.0318835,0.0444095,0.0447901,0.0432046,0.0429566,0.0428788,0.000354698,0.000735891,0.000995942,0.000952403,0.000919921,0.000916152,0.00091414,2.33731e-05,4.63974e-05,5.48707e-05,6.05915e-05,6.74468e-05,7.48349e-05,7.48483e-05
0.12,-0.043158290999999994,-0.011451769499999999,0.0043942313999999994,-181323.191448,-0.0230068,-0.0283375,-0.0221998,-0.0160392,-0.0184774,-0.0193268,-0.0195048,0.000603495,0.000771352,0.00121804,0.00123991,0.00116719,0.00115245,0.00114788,3.29551e-05,6.14699e-05,7.70106e-05,8.25147e-05,8.83179e-05,9.55209e-05,9.54685e-05
0.14,0.019058547,-0.023817833849999998,0.0371230275,-150582.16631,-0.000772785,0.0232017,0.0148025,0.0261491,0.0250678,0.0230235,0.0225263,0.000365699,0.000719994,0.00114407,0.00134101,0.0012331,0.00118942,0.0011781,4.2647e-05,7.63833e-05,0.000100632,0.000108324,0.000112321,0.00011894,0.000118728
0.16,-0.023197401,0.0053899656,-0.01051474905,-160346.3269,-0.0122769,-0.00361094,-0.00863702,-0.00174945,0.00232175,-0.00090348,-0.00228824,0.000235202,0.000915901,0.00120572,0.00158501,0.00150699,0.00141062,0.00138048,4.8656e-05,9.27423e-05,0.000124129,0.000137584,0.000139722,0.00014494,0.000144314
0.18,0.0011998923,-0.003326267175,0.0394912635,-176079.01595,0.0147247,0.00220426,0.0151014,0.01082,0.0204004,0.0178497,0.0147008,0.000259681,0.000901834,0.00127036,0.00167571,0.00173421,0.00158008,0.0015046,5.36048e-05,0.00011092,0.00014889,0.000170191,0.000172134,0.000174847,0.000173165
0.2,-0.016325456999999998,-0.00478180845,0.035464533,-177837.8842200001,-0.010829,-0.0141991,-0.00160332,-0.00702671,0.00127736,0.00270988,-0.00242946,0.000298637,0.000781885,0.00140535,0.00171365,0.00195099,0.00178567,0.00162731,5.9188e-05,0.000127757,0.000175647,0.000204085,0.000208986,0.000208504,0.000204484
0.22,0.0005901108,0.0266590362,0.0227711991,-171350.87541,-0.00129056,0.000997577,-0.00169751,0.00460426,0.00455379,0.0111772,0.00600633,0.000177441,0.00064987,0.00137234,0.00168942,0.0020093,0.00192454,0.00166308,6.39488e-05,0.000142074,0.000203424,0.000238116,0.000248589,0.000245607,0.000237388
0.24,-0.006803348999999999,0.018325779,0.02451352995,-158343.421114,-0.00467389,-0.00778878,-0.0132453,-0.000928715,-0.00579143,0.00178462,0.000999128,0.000117797,0.000581958,0.00122291,0.00172618,0.00199693,0.00205416,0.00173314,6.69012e-05,0.000154393,0.000229377,0.000272272,0.000288651,0.000285394,0.00027135
0.26,0.0012807477,0.028508693999999998,0.0108458181,-177253.04259,0.0189199,0.0140583,0.0139354,0.0188844,0.0197072,0.0219031,0.0294363,0.000260257,0.000644653,0.00122981,0.00190573,0.00213609,0.00229104,0.00203749,7.06817e-05,0.000166659,0.000253904,0.000308591,0.000329981,0.000328846,0.000309056
0.28,-0.022450199999999997,0.0523967115,-0.045253728,-346659.3469999999,0.0814992,0.0872375,0.0848381,0.0825426,0.0910662,0.0878478,0.102486,0.00126445,0.00165761,0.00221755,0.00292001,0.00324382,0.00338855,0.00335671,8.59288e-05,0.000189681,0.000288377,0.000356848,0.00038378,0.000385641,0.000362998
