time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.0041146647,-0.001552506555,-0.0017468724000000001,-6503.57824,0.00393169,0.00414138,0.00411939,0.00411316,0.00411234,0.0041122,0.00411222,3.93169e-05,4.14138e-05,4.11939e-05,4.11316e-05,4.11234e-05,4.1122e-05,4.11222e-05,9.73049e-06,1.37481e-05,1.824e-05,2.53651e-05,3.28035e-05,4.02462e-05,4.03031e-05
0.04,-0.0041194383,-0.001565815005,-0.00174517512,-20647.43467,0.00283895,0.00421809,0.00416091,0.00411247,0.00410499,0.00410374,0.0041039,0.000107023,0.000125009,0.000123997,0.000123388,0.000123297,0.000123281,0.000123283,1.11939e-05,1.54123e-05,1.98919e-05,2.70103e-05,3.44477e-05,4.18903e-05,4.19471e-05
0.06,-0.0041252675999999995,-0.001567340925,-0.00175120842,-33750.871927,0.00088165,0.00410349,0.00430933,0.00413867,0.00410177,0.00409686,0.0040974,0.000144229,0.000208224,0.000208699,0.000205899,0.000205364,0.000205287,0.000205296,1.37064e-05,1.87447e-05,2.32189e-05,3.03032e-05,3.77343e-05,4.51759e-05,4.52329e-05
0.08,-0.004132091399999999,-0.0015704794650000002,-0.001697886645,-43790.86276,-0.000234597,0.00328562,0.00454733,0.00423743,0.00410841,0.00409227,0.00409318,0.0001507,0.000282116,0.000297266,0.00028966,0.000287466,0.000287179,0.000287202,1.66557e-05,2.36481e-05,2.82785e-05,3.52588e-05,4.26626e-05,5.01006e-05,5.01579e-05
0.1,-0.004140480899999999,-0.001566968115,-0.0016645410599999998,-52915.72249,-0.000109376,0.00183396,0.00460135,0.0044684,0.00413967,0.00408735,0.00408682,0.00014726,0.000333311,0.000388752,0.000376719,0.000369947,0.000368975,0.000369002,1.96353e-05,2.98023e-05,3.51387e-05,4.19226e-05,4.92367e-05,5.66621e-05,5.672e-05
0.12,-0.0041478860999999995,-0.0016195863449999998,-0.001780264395,-61009.65664,-1.87244e-05,0.000692158,0.00408076,0.00483516,0.00425332,0.00409662,0.00408672,0.000145979,0.000358573,0.000475574,0.000469754,0.000453877,0.000450815,0.000450738,2.25677e-05,3.67212e-05,4.37819e-05,5.03873e-05,5.74749e-05,6.486e-05,6.49174e-05
0.14,-0.004165838099999999,-0.0016650648299999999,-0.0017895894899999998,-68303.17378,-0.000203784,0.000284477,0.00289557,0.00503128,0.00442516,0.00404533,0.00399622,0.000143754,0.000368339,0.000545337,0.000568418,0.000540661,0.000532234,0.000531567,2.5465e-05,4.39903e-05,5.39911e-05,6.0769e-05,6.74203e-05,7.46905e-05,7.47404e-05
0.16,-0.0041041739999999995,-0.00170153085,-0.001802793135,-74930.02775,-0.000104593,0.000314817,0.00183163,0.00490747,0.00487101,0.004178,0.0040029,0.00014067,0.000374332,0.000592609,0.000667806,0.000633623,0.000614467,0.000611558,2.83093e-05,5.1417e-05,6.53705e-05,7.31313e-05,7.91632e-05,8.61575e-05,8.61717e-05
0.18,-0.004164797699999999,-0.0015984835649999998,-0.00185310489,-81103.7024,-9.6805e-05,0.000160816,0.00117167,0.00411981,0.00524228,0.00435239,0.00389015,0.000138656,0.000379088,0.000622642,0.000758079,0.000734756,0.000699771,0.000690489,3.11025e-05,5.89512e-05,7.7523e-05,8.73901e-05,9.2847e-05,9.92999e-05,9.91921e-05
0.2,-0.0041374158,-0.001530372045,-0.0013948823849999998,-86890.97363,-4.71058e-05,0.000114298,0.000954209,0.00314268,0.00542128,0.00476485,0.00385697,0.000137217,0.000381839,0.000643901,0.000830704,0.000841392,0.000790944,0.00076796,3.38613e-05,6.65605e-05,9.01884e-05,0.000103278,0.000108608,0.000114207,0.000113777
0.22,-0.004180235399999999,-0.0015206443050000001,-0.00131067144,-92516.80164,1.06767e-05,0.000154425,0.000794855,0.0023694,0.00513914,0.00526806,0.00395658,0.000136853,0.000384527,0.000661391,0.000885824,0.000946996,0.000891273,0.000846095,3.6602e-05,7.42241e-05,0.000103241,0.000120443,0.000126492,0.000131029,0.000129917
0.24,-0.0042279867,-0.001479548505,-0.001947784605,-98060.73949,8.03579e-06,0.000150348,0.000623541,0.00191009,0.0044459,0.00560455,0.00433003,0.00013704,0.000387574,0.000675575,0.000928619,0.00104285,0.000999999,0.000928961,3.93409e-05,8.19451e-05,0.000116611,0.000138588,0.000146391,0.000149942,0.000147668
0.26,-0.004243628399999999,-0.00176263701,-0.00199420455,-103487.38317,-1.49722e-05,0.000139797,0.000539775,0.00162292,0.0036737,0.00558367,0.00514614,0.000136971,0.000390476,0.000687208,0.00096395,0.00112404,0.00111188,0.00102372,4.2081e-05,8.97256e-05,0.000130239,0.000157513,0.00016806,0.000171061,0.000167195
0.28,-0.0042607235999999995,-0.001800381855,-0.00245211876,-108787.09057,-2.3788e-05,0.000130343,0.000507,0.00137749,0.00303361,0.00518805,0.00635304,0.000136583,0.000393177,0.000697676,0.000993954,0.00119112,0.0012196,0.00113871,4.48165e-05,9.75622e-05,0.000144088,0.000177092,0.000191211,0.000194376,0.000188819
0.3,-0.0042829289999999996,-0.001815667065,-0.001985217585,-113934.54023,-3.05951e-05,8.85765e-05,0.000456161,0.00116216,0.00247566,0.0046267,0.00762841,0.000136039,0.000395366,0.000707308,0.00101935,0.00124621,0.00131775,0.00127853,4.75428e-05,0.000105448,0.000158138,0.000197225,0.000215584,0.000219749,0.000212991
0.32,-0.0042866163,-0.00186632154,-0.00207325404,-119037.66528,4.30581e-05,0.000138776,0.000487832,0.00104841,0.00201563,0.00430766,0.0086794,0.000136164,0.00039764,0.000716748,0.00104146,0.00129112,0.00140709,0.00144161,5.02648e-05,0.000113378,0.000172378,0.000217833,0.000240958,0.000246997,0.000240193
0.34,-0.004376559899999999,-0.0017813512049999999,-0.002118560145,-122534.22584,-0.000948514,-0.000892618,-0.000599741,-0.000217161,0.000506556,0.00319255,0.00808072,0.000127109,0.000390101,0.000715629,0.00104977,0.00131634,0.00148209,0.00160921,5.28975e-05,0.000121255,0.000186702,0.000238746,0.000267032,0.000275889,0.000270701
0.36,-0.0033664487999999996,-0.00132257382,-0.002136089865,-123806.18304,-0.000820351,-0.00103066,-0.000838516,-0.000671566,7.08791e-05,0.0032053,0.00786124,0.000109421,0.000370869,0.000701246,0.00104088,0.00132212,0.00154607,0.00176863,5.52628e-05,0.000128865,0.000200871,0.000259652,0.000293417,0.000306171,0.000304479
0.38,-0.003255075,-0.0012932648849999998,-0.002326171965,-124616.12975,-0.000522936,-0.00124229,-0.00125102,-0.00127276,-0.000213955,0.00318416,0.00722181,9.59877e-05,0.000348139,0.000680351,0.00102144,0.00132069,0.00160996,0.00191946,5.73169e-05,0.000136055,0.000214687,0.000280275,0.000319845,0.000337731,0.00034136
0.4,-0.0030457047,-0.00156949542,-0.000278955261,-127796.91593,0.00112544,0.000208235,-0.000254116,-0.000322605,0.00125037,0.0046123,0.00795729,0.000102013,0.000337799,0.000665299,0.00100548,0.00133105,0.00168793,0.00207125,5.92969e-05,0.000142914,0.000228143,0.000300545,0.000346362,0.00037071,0.000381267
0.42,-0.0043555632,-0.0023291521499999995,0.000124196475,-133855.2033,0.0009602,0.000560631,-0.000510264,-0.0004771,0.00161317,0.00468305,0.00740196,0.000122869,0.000345487,0.000657655,0.000997487,0.00135969,0.00178088,0.00222484,6.15457e-05,0.000149747,0.000241373,0.000320574,0.00037327,0.000405398,0.000424228
0.44,-0.0044304363,-0.0023746566449999998,-0.0016130856299999999,-140264.7239699999,0.000393847,0.000726237,-0.00064395,-0.000470051,0.00194373,0.00460485,0.00680005,0.00013641,0.000358356,0.000646113,0.000988016,0.00139525,0.00187376,0.00236686,6.41385e-05,0.000156786,0.00025441,0.000340429,0.000400819,0.000441945,0.000470145
0.46,-0.0044751684,-0.00187878033,-0.001767163515,-146103.37623,-1.45665e-05,0.000400208,-0.0005205,-0.000266542,0.00215514,0.00441578,0.00619519,0.000140202,0.00036962,0.000634469,0.00098065,0.00143624,0.00196397,0.00249682,6.69046e-05,0.000164065,0.000267216,0.000360116,0.000429134,0.000480322,0.000518782
0.48,-0.004498353,-0.00105334431,-0.0025626939,-151976.29789,-0.000135911,-0.000278506,-0.000239807,0.000183201,0.00223932,0.00415936,0.00563739,0.000138698,0.000370837,0.000626866,0.000979816,0.00148019,0.00204972,0.00261514,6.96936e-05,0.00017147,0.000279829,0.000379721,0.000458298,0.000520459,0.000569902
0.5,-0.0045294018,-0.0010427409,-0.002382493815,-157704.1697800001,-0.000356801,-0.000856395,-5.19441e-05,0.000829508,0.00225232,0.00383678,0.00511246,0.000133771,0.000359488,0.000623948,0.000989943,0.0015251,0.00212968,0.00272264,7.24183e-05,0.000178773,0.000292338,0.000399418,0.000488351,0.000562253,0.000623279
0.52,-0.004559935499999999,-0.0011088453149999998,0.0003253337685,-163006.1413,-0.000699116,-0.00108485,-6.16471e-06,0.00149711,0.0022898,0.00346175,0.00459631,0.000123211,0.000340076,0.000623367,0.00101321,0.00157053,0.00220267,0.00281973,7.49881e-05,0.000185769,0.000304811,0.00041945,0.000519308,0.000605576,0.000678703
0.54,-0.004591886999999999,-0.00214191483,-0.001575138825,-167307.4018,-0.000952274,-0.00109705,7.19268e-05,0.00194691,0.002436,0.0030772,0.00405085,0.000106697,0.000318257,0.000624025,0.00104765,0.00161778,0.00226806,0.0029062,7.72872e-05,0.000192352,0.000317285,0.000440058,0.000551191,0.000650283,0.000735962
0.56,-0.004624884,-0.002409284625,-0.002892599385,-169879.616,-0.00101224,-0.00100971,0.000288,0.0020824,0.00265671,0.0027583,0.0034419,8.70523e-05,0.000297189,0.000627624,0.00108794,0.00166871,0.00232641,0.00298113,7.92247e-05,0.000198507,0.000329801,0.000461414,0.000584056,0.000696228,0.000794836
0.58,-0.0046588652999999995,-0.00088474749,-0.0029291008499999997,-170372.7013899999,-0.00083135,-0.000779004,0.000547313,0.00203857,0.0028171,0.00256401,0.00274922,6.86164e-05,0.000279302,0.000635977,0.00112915,0.00172345,0.00237963,0.00304304,8.07814e-05,0.000204271,0.000342437,0.000483585,0.000617977,0.000743289,0.000855077
0.6,-0.0046939328999999995,-0.00077666727,-0.0029428581,-169142.69358,-0.000471842,-0.000368595,0.000727892,0.00198134,0.00280506,0.00249385,0.00202464,5.55845e-05,0.000267826,0.000648729,0.00116935,0.00177967,0.00243021,0.00309078,8.20234e-05,0.000209743,0.000355284,0.00050657,0.000653009,0.000791387,0.000916415
