time,wave_main,wave_second,wave_up,baseforce,acc_6,acc_12,acc_18,acc_24,acc_30,acc_36,acc_42,vel_6,vel_12,vel_18,vel_24,vel_30,vel_36,vel_42,dis_6,dis_12,dis_18,dis_24,dis_30,dis_36,dis_42
0.02,-0.018400187999999998,-0.0062254935,-0.021935255549999998,-27731.726,0.0172277,0.0180318,0.0179457,0.0179226,0.0179195,0.0179188,0.0179191,0.000172277,0.000180318,0.000179457,0.000179226,0.000179195,0.000179188,0.000179191,1.10601e-05,1.51372e-05,1.96226e-05,2.6746e-05,3.41842e-05,4.16269e-05,4.16838e-05
0.04,-0.017950367999999998,0.0089135403,-0.024495529499999998,-78853.5453,0.00768517,0.0129244,0.0127039,0.0125327,0.012506,0.0125002,0.0125036,0.000421406,0.00048988,0.000485953,0.000483778,0.000483449,0.000483378,0.000483418,1.69969e-05,2.18391e-05,2.62767e-05,3.33761e-05,4.08106e-05,4.82525e-05,4.83099e-05
0.06,-0.012584759999999999,0.02088485955,-0.026323752,-99778.3343,-0.0101315,0.00124683,0.00201458,0.00144366,0.0013214,0.00129993,0.001313,0.000396943,0.000631592,0.000633138,0.000623541,0.000621723,0.000621379,0.000621584,2.51804e-05,3.30539e-05,3.74676e-05,4.44493e-05,5.18623e-05,5.93001e-05,5.93599e-05
0.08,-0.0014058711,-0.024881296049999998,-0.01900963545,-138367.8165000001,0.0185764,0.0286376,0.0331145,0.0321172,0.0317094,0.0316507,0.0316746,0.000481392,0.000930436,0.000984429,0.00095915,0.00095203,0.000950885,0.00095146,3.39638e-05,4.86741e-05,5.36433e-05,6.02762e-05,6.75999e-05,7.50227e-05,7.50903e-05
0.1,-0.031808342999999996,0.00398730699,0.0007368184199999999,-225655.5459,0.0130992,0.0191597,0.0282811,0.0278441,0.0268052,0.0266433,0.0266561,0.000798147,0.00140841,0.00159839,0.00155876,0.00153718,0.00153382,0.00153477,4.67591e-05,7.20626e-05,7.94715e-05,8.54553e-05,9.24919e-05,9.98698e-05,9.99526e-05
0.12,-0.026889444,0.002228688525,-0.011695850399999999,-243896.43713,-0.0293185,-0.0192299,-0.00858249,-0.00632,-0.00821363,-0.00867485,-0.00870783,0.000635954,0.00140771,0.00179537,0.001774,0.00172309,0.00171351,0.00171425,6.11002e-05,0.000100224,0.000113409,0.000118783,0.000125095,0.000132343,0.000132443
0.14,0.008431982999999999,0.01771909575,0.019387379700000002,-222392.09138,0.00031715,0.00685493,0.0167942,0.0232964,0.0211442,0.0200067,0.0198786,0.00034594,0.00128396,0.00187749,0.00194377,0.0018524,0.00182683,0.00182596,7.09191e-05,0.00012714,0.000150138,0.000155961,0.000160849,0.000167747,0.000167845
0.16,-0.020180955,-0.000939017355,0.01280475105,-372728.63,0.0799505,0.0756662,0.0850494,0.0949116,0.0942095,0.0920338,0.0916154,0.00114862,0.00210917,0.00289593,0.00312585,0.00300593,0.00294723,0.0029409,8.58647e-05,0.000161072,0.000197872,0.000206657,0.000209433,0.000215487,0.000215513
0.18,-0.09216465,0.009975008399999999,0.00146897595,-536597.5739,-0.0223996,-0.00793146,-0.00233925,0.00838599,0.0110506,0.00797141,0.00676851,0.00172413,0.00278652,0.00372303,0.00415882,0.00405854,0.00394729,0.00392474,0.000114592,0.000210028,0.000264061,0.000279504,0.000280078,0.000284432,0.00028417
0.2,-0.007662647999999999,-0.011499584549999999,0.02158253955,-529091.7854,-0.0343052,0.00412107,0.00722683,0.0161397,0.0227322,0.0198645,0.0172619,0.00115708,0.00274841,0.0037719,0.00440408,0.00439636,0.00422564,0.00416504,0.000143404,0.000265378,0.000339011,0.000365133,0.000364627,0.000366162,0.000365067
