time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.001330488,-58.5021,0.00121992,0.00129913,0.0013013,0.00130136,0.00130136,1.21992e-05,1.29913e-05,1.3013e-05,1.30136e-05,1.30136e-05,1.21992e-07,1.29913e-07,1.3013e-07,1.30136e-07,1.30136e-07
0.02,-0.0013103939999999999,-241.1,0.000764399,0.00115768,0.00117969,0.00118057,0.00118066,3.20424e-05,3.75595e-05,3.78229e-05,3.78328e-05,3.78338e-05,5.64409e-07,6.35422e-07,6.38489e-07,6.386e-07,6.3861e-07
0.04,-0.0012069302999999998,-476.857,0.000103134,0.000894514,0.000997251,0.00100361,0.00100437,4.07178e-05,5.80814e-05,5.95923e-05,5.96746e-05,5.96841e-05,1.29201e-06,1.59183e-06,1.61264e-06,1.61367e-06,1.61379e-06
0.06,-0.0010459539,-681.93,-0.00010047,0.000652278,0.000940199,0.000968963,0.00097337,4.07444e-05,7.35493e-05,7.89668e-05,7.94003e-05,7.94615e-05,2.10663e-06,2.90814e-06,2.99823e-06,3.00442e-06,3.00524e-06
0.08,-0.0010296798,-888.243,0.000143588,0.000335124,0.000863432,0.000954161,0.000972014,4.11756e-05,8.34233e-05,9.70032e-05,9.86316e-05,9.89153e-05,2.92583e-06,4.47786e-06,4.75793e-06,4.78474e-06,4.78901e-06
0.1,-0.0010469178,-1155.92,0.000580388,0.000362098,0.000997611,0.0012071,0.00126069,4.84154e-05,9.03955e-05,0.000115614,0.000120244,0.000121242,3.82174e-06,6.21605e-06,6.8841e-06,6.9735e-06,6.99059e-06
0.12,-0.0013707474,-1518.87,0.000927065,0.000957652,0.00139859,0.00175812,0.00187993,6.34899e-05,0.000103593,0.000139576,0.000149896,0.000152649,4.94079e-06,8.15594e-06,9.43599e-06,9.67491e-06,9.7295e-06
0.14,-0.0020713446,-2007.33,0.00135768,0.00201487,0.00206856,0.00251813,0.00272682,8.63373e-05,0.000133318,0.000174247,0.000192659,0.000198716,6.43907e-06,1.05251e-05,1.25742e-05,1.31005e-05,1.32431e-05
0.16,-0.0030946289999999993,-2646.28,0.00150611,0.00266953,0.00252606,0.0028988,0.00315561,0.000114975,0.000180162,0.000220193,0.000246828,0.00025754,8.45219e-06,1.36599e-05,1.65186e-05,1.74953e-05,1.78057e-05
0.18,-0.0038467310999999995,-3392.14,0.000571777,0.00190047,0.0020336,0.00215774,0.00234504,0.000135754,0.000225862,0.00026579,0.000297393,0.000312547,1.09595e-05,1.77201e-05,2.13785e-05,2.29375e-05,2.35066e-05
0.2,-0.0035190764999999996,-4073.28,-0.00176994,-0.000865541,-0.000140401,-0.000273577,-0.00029159,0.000123773,0.000236212,0.000284722,0.000316235,0.000333082,1.35548e-05,2.23408e-05,2.68836e-05,2.90738e-05,2.99629e-05
0.22,-0.0014520363,-4484.03,-0.00313548,-0.00354455,-0.00242924,-0.00260288,-0.00284155,7.47184e-05,0.000192111,0.000259026,0.000287471,0.00030175,1.55397e-05,2.66241e-05,3.23211e-05,3.51109e-05,3.63112e-05
0.24,0.0005863826999999999,-4592.69,-0.00248422,-0.00466927,-0.00384975,-0.0037788,-0.00404089,1.85214e-05,0.000109973,0.000196236,0.000223654,0.000232926,1.64721e-05,2.96449e-05,3.68737e-05,4.02221e-05,4.16579e-05
0.26,0.0014553818999999998,-4518.08,-0.00164525,-0.0048112,-0.00509429,-0.00469874,-0.00468253,-2.27732e-05,1.5168e-05,0.000106795,0.000138878,0.000145691,1.64295e-05,3.08963e-05,3.9904e-05,4.38475e-05,4.54441e-05
0.28,0.0019363323,-4303.28,-0.00163128,-0.00431872,-0.00614298,-0.00569735,-0.00528705,-5.55385e-05,-7.61313e-05,-5.57752e-06,3.49174e-05,4.59956e-05,1.56464e-05,3.02867e-05,4.09161e-05,4.55854e-05,4.7361e-05
0.3,0.0023601269999999996,-3857.29,-0.00240006,-0.00407906,-0.00712122,-0.00714505,-0.00662899,-9.5852e-05,-0.000160109,-0.000138219,-9.35066e-05,-7.31648e-05,1.41325e-05,2.79243e-05,3.94782e-05,4.49995e-05,4.70893e-05
0.32,0.0032634083999999995,-3114.63,-0.00212144,-0.00357892,-0.00679651,-0.00775908,-0.00770952,-0.000141067,-0.000236689,-0.000277397,-0.000242548,-0.00021655,1.17633e-05,2.39563e-05,3.5322e-05,4.1639e-05,4.41922e-05
0.34,0.0036107898,-2271.75,0.00109787,-0.000715408,-0.0030233,-0.00503662,-0.0058825,-0.000151303,-0.000279632,-0.000375595,-0.000370505,-0.00035247,8.83963e-06,1.87931e-05,2.87921e-05,3.55084e-05,3.8502e-05
0.36,0.0010644057,-1858.06,0.00641151,0.00548995,0.00440195,0.00173954,0.000101702,-7.6209e-05,-0.000231887,-0.000361808,-0.000403476,-0.000410278,6.56451e-06,1.36779e-05,2.14181e-05,2.77686e-05,3.08745e-05
0.38,-0.005090335499999999,-2314.89,0.00799655,0.0104944,0.0101631,0.00765582,0.00587546,6.78715e-05,-7.20435e-05,-0.000216158,-0.000309522,-0.000350506,6.48114e-06,1.06386e-05,1.56384e-05,2.06387e-05,2.32666e-05
0.4,-0.010031649,-3501.16,0.0053278,0.0121701,0.0123923,0.0108867,0.00977572,0.000201115,0.000154601,9.39675e-06,-0.000124097,-0.000193995,9.171e-06,1.14642e-05,1.35708e-05,1.63025e-05,1.78216e-05
0.42,-0.012041354999999998,-5180.04,0.00693057,0.0156595,0.0173627,0.0173971,0.0174386,0.000323699,0.000432896,0.000306947,0.000158741,7.8149e-05,1.44191e-05,1.73391e-05,1.67342e-05,1.66489e-05,1.66632e-05
0.44,-0.017241672,-7695.44,0.0099272,0.0174663,0.0220755,0.0238524,0.0249677,0.000492276,0.000764154,0.000701328,0.000571237,0.000502213,2.25789e-05,2.93097e-05,2.6817e-05,2.39487e-05,2.24668e-05
0.46,-0.022514766,-11320.7,0.00778994,0.0141562,0.0219137,0.0255406,0.0273014,0.000669448,0.00108038,0.00114122,0.00106517,0.0010249,3.41961e-05,4.7755e-05,4.52425e-05,4.03127e-05,3.77379e-05
0.48,-0.023442456,-15253.0,-0.00445254,0.00175811,0.0110379,0.0165698,0.0186901,0.000702822,0.00123952,0.00147074,0.00148627,0.00148482,4.79188e-05,7.0954e-05,7.1362e-05,6.58271e-05,6.28352e-05
0.5,-0.01456968,-18332.3,-0.00891788,-0.00556804,0.00294229,0.00997351,0.0125837,0.000569118,0.00120142,0.00161054,0.0017517,0.00179756,6.06382e-05,9.53635e-05,0.000102175,9.82069e-05,9.56589e-05
0.52,-0.009521291999999999,-20385.0,-0.00892826,-0.0125829,-0.00644632,0.000827257,0.00412204,0.000390656,0.00101991,0.0015755,0.00185971,0.00196461,7.0236e-05,0.000117577,0.000134035,0.000134321,0.000133281
0.54,-0.0037513355999999995,-21608.9,-0.0103796,-0.0201857,-0.0176306,-0.0119484,-0.00843362,0.000197578,0.000692229,0.00133473,0.0017485,0.0019215,7.61183e-05,0.000134698,0.000163137,0.000170403,0.000172142
0.56,0.0041121555,-21507.8,-0.0164228,-0.0279147,-0.0305744,-0.0281214,-0.025733,-7.04457e-05,0.000211224,0.00085268,0.0013478,0.00157983,7.73896e-05,0.000143733,0.000185012,0.000201366,0.000207155
0.58,0.014702024999999999,-19674.2,-0.0129837,-0.0248165,-0.0339131,-0.035716,-0.0359049,-0.000364511,-0.000316087,0.000207805,0.000709427,0.000963455,7.30401e-05,0.000142684,0.000195616,0.000221938,0.000232588
0.6,0.016938171,-17092.9,0.00216333,-0.010505,-0.0250785,-0.0317379,-0.0349786,-0.000472714,-0.000669302,-0.000382111,3.48871e-05,0.00025462,6.46678e-05,0.00013283,0.000193873,0.000229382,0.000244769
0.62,0.008453556,-15344.4,0.0110188,0.00186964,-0.0150246,-0.0266598,-0.0322666,-0.000340893,-0.000755656,-0.000783142,-0.00054909,-0.000417832,5.65317e-05,0.000118581,0.000182221,0.00022424,0.000243137
0.64,0.00046209467999999996,-14461.1,0.00166121,0.00189358,-0.0137418,-0.0291568,-0.0360986,-0.000214093,-0.000718024,-0.00107081,-0.00110726,-0.00110148,5.09819e-05,0.000103844,0.000163681,0.000207676,0.000227943
0.66,0.0028123184999999996,-12774.1,-0.0141927,-0.00829888,-0.0196978,-0.0357194,-0.0431808,-0.000339408,-0.000782077,-0.0014052,-0.00175602,-0.00189428,4.54469e-05,8.88429e-05,0.000138921,0.000179043,0.000197986
0.68,0.013048349999999998,-9240.6,-0.0135259,-0.0142753,-0.0191434,-0.0314097,-0.0382675,-0.000616594,-0.00100782,-0.00179361,-0.00242731,-0.00270876,3.58868e-05,7.0944e-05,0.000106933,0.00013721,0.000151955
0.7000000000000001,0.016088664,-4740.16,-0.0047327,-0.0174081,-0.0155756,-0.0204459,-0.0246309,-0.00079918,-0.00132465,-0.0021408,-0.00294586,-0.00333774,2.17291e-05,4.76192e-05,6.75889e-05,8.34784e-05,9.14904e-05
0.72,0.014561418,-293.673,-0.00343092,-0.0189203,-0.014231,-0.0102959,-0.00953518,-0.000880816,-0.00168794,-0.00243887,-0.00325328,-0.0036794,4.92915e-06,1.74934e-05,2.17922e-05,2.1487e-05,2.1319e-05
0.74,0.013826048999999998,4151.19,-0.000816371,-0.00754726,-0.00570559,0.0057263,0.0120358,-0.000923289,-0.00195261,-0.00263823,-0.00329898,-0.0036544,-1.31119e-05,-1.89121e-05,-2.89788e-05,-4.40356e-05,-5.20191e-05
0.76,0.005544312,8247.87,0.0126117,0.0171093,0.0147372,0.0297022,0.0393925,-0.000805335,-0.00185699,-0.00254792,-0.00294469,-0.00314012,-3.03981e-05,-5.70082e-05,-8.08403e-05,-0.000106472,-0.000119964
0.78,-0.013216344,10772.2,0.0221082,0.0354498,0.034768,0.0475408,0.0565202,-0.000458137,-0.0013314,-0.00205287,-0.00217226,-0.00218099,-4.30329e-05,-8.88921e-05,-0.000126848,-0.000157642,-0.000173175
0.8,-0.028375277999999997,11192.6,0.01982,0.0411851,0.0501169,0.0559186,0.0602617,-3.88554e-05,-0.000565051,-0.00120402,-0.00113767,-0.00101317,-4.80028e-05,-0.000107857,-0.000159417,-0.000190741,-0.000205117
0.8200000000000001,-0.035859221999999996,10043.6,0.0127508,0.0392488,0.0597808,0.0582776,0.05631,0.000286852,0.000239288,-0.000105039,4.29224e-06,0.000152548,-4.55228e-05,-0.000111114,-0.000172508,-0.000202075,-0.000213723
0.84,-0.038068796999999995,7807.9,0.0112467,0.0356071,0.0619449,0.0580687,0.0517344,0.000526827,0.000987846,0.00111222,0.00116775,0.00123299,-3.7386e-05,-9.88429e-05,-0.000162436,-0.000190355,-0.000199868
0.86,-0.038062065,4528.77,0.0110221,0.0281098,0.0516295,0.0519699,0.0465623,0.000749514,0.00162501,0.00224796,0.00226814,0.00221596,-2.46226e-05,-7.27143e-05,-0.000128834,-0.000155996,-0.000165378
0.88,-0.033350685,1430.7,-0.0162861,-0.00761293,0.00695406,0.0147955,0.015997,0.000696874,0.00182998,0.0028338,0.00293579,0.00284155,-1.01587e-05,-3.81643e-05,-7.80164e-05,-0.000103956,-0.000114803
0.9,0.00015314483999999997,1361.48,-0.0390638,-0.0443112,-0.0407919,-0.0272295,-0.0178713,0.000143376,0.00131074,0.00249542,0.00281145,0.00282281,-1.75623e-06,-6.75708e-06,-2.47242e-05,-4.64837e-05,-5.81594e-05
0.92,0.036186234,4704.37,-0.0188002,-0.0461552,-0.0530403,-0.0386428,-0.0257793,-0.000435264,0.000406077,0.0015571,0.00215273,0.0023863,-4.67512e-06,1.04111e-05,1.58009e-05,3.1581e-06,-6.06823e-06
0.9400000000000001,0.040200597000000005,7155.8,0.0270824,-0.0134198,-0.0294127,-0.0197872,-0.0110556,-0.000352443,-0.000189673,0.000732566,0.00156843,0.00201796,-1.25522e-05,1.25751e-05,3.86975e-05,4.03697e-05,3.79744e-05
0.96,0.013270505999999998,4355.45,0.0487467,0.0268376,0.0030328,0.00249797,0.00226141,0.000405847,-5.54953e-05,0.000468767,0.00139554,0.00193001,-1.20181e-05,1.01235e-05,5.07109e-05,7.00094e-05,7.7454e-05
0.98,-0.017643705,-3563.14,0.0355138,0.0563015,0.0289922,0.0142896,0.00557699,0.00124845,0.000775895,0.000789017,0.00156341,0.0020084,4.52485e-06,1.73275e-05,6.32887e-05,9.95989e-05,0.000116838
1.0,-0.03785628,-13574.6,0.0140888,0.0645263,0.0449193,0.0163966,0.0024548,0.00174448,0.00198417,0.00152813,0.00187028,0.00208872,3.44541e-05,4.49281e-05,8.64602e-05,0.000133936,0.000157809
1.02,-0.045435950999999995,-22413.8,-0.0228958,0.0193099,0.021715,-0.0129434,-0.029372,0.00165641,0.00282253,0.00219448,0.00190481,0.00181954,6.8463e-05,9.29952e-05,0.000123686,0.000171687,0.000196892
1.04,-0.014801577,-26322.9,-0.0647822,-0.0608622,-0.0326625,-0.0590916,-0.0751086,0.000779628,0.00240701,0.002085,0.00118446,0.000774737,9.28233e-05,0.000145291,0.000166481,0.000202579,0.000222835
1.06,0.040809027,-22493.1,-0.0814022,-0.124378,-0.0874632,-0.0906648,-0.100212,-0.000682215,0.000554609,0.000883743,-0.000313105,-0.000978471,9.37975e-05,0.000174907,0.000196168,0.000211293,0.000220797
1.08,0.08617827,-12403.7,-0.0443439,-0.121254,-0.105597,-0.0792768,-0.0737625,-0.00193968,-0.00190172,-0.00104686,-0.00201252,-0.00271822,6.75786e-05,0.000161436,0.000194537,0.000188037,0.00018383
1.1,0.08529342000000001,-1530.03,0.0162395,-0.0588599,-0.084593,-0.0382234,-0.013431,-0.00222072,-0.00370286,-0.00294876,-0.00318752,-0.00359015,2.59746e-05,0.00010539,0.000154581,0.000136036,0.000120747
1.12,0.045263570999999996,3964.62,0.078286,0.0501851,-0.00953028,0.0331428,0.0690058,-0.00127546,-0.00378961,-0.00388999,-0.00323833,-0.00303441,-8.98723e-06,3.04654e-05,8.61936e-05,7.17778e-05,5.45011e-05
1.1400000000000001,-0.034612578,841.893,0.0826244,0.124102,0.0635347,0.0764112,0.102603,0.000333639,-0.00204673,-0.00334995,-0.00214279,-0.00131831,-1.84055e-05,-2.7898e-05,1.37942e-05,1.79666e-05,1.09739e-05
