time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.040209419999999996,-2361.85,0.0492508,0.0524488,0.0525361,0.0525384,0.0525386,0.000492508,0.000524488,0.000525361,0.000525384,0.000525386,4.92508e-06,5.24488e-06,5.25361e-06,5.25384e-06,5.25386e-06
0.02,-0.052903320000000004,-7756.17,-0.0103767,0.00282312,0.00363881,0.00367237,0.0036756,0.000881249,0.00107721,0.00108711,0.00108749,0.00108753,1.86626e-05,2.12618e-05,2.13783e-05,2.13826e-05,2.1383e-05
0.04,-0.0044309870999999995,-14434.5,0.0478206,0.0709888,0.0745156,0.0747457,0.0747741,0.00125569,0.00181533,0.00186865,0.00187167,0.00187202,4.0032e-05,5.01871e-05,5.0936e-05,5.09743e-05,5.09785e-05
0.06,-0.07607925,-21268.1,-0.0448735,-0.0240821,-0.0148202,-0.0138275,-0.013671,0.00128516,0.00228439,0.00246561,0.00248086,0.00248306,6.54405e-05,9.11843e-05,9.42786e-05,9.44996e-05,9.45293e-05
0.08,0.011905338,-27876.8,0.04544,0.0520002,0.0681332,0.0711315,0.0717416,0.00129082,0.00256357,0.00299874,0.0030539,0.00306376,9.12003e-05,0.000139664,0.000148922,0.000149847,0.000149998
0.1,-0.07408922999999999,-36513.4,-0.0136778,-0.0169971,0.00173025,0.00839331,0.0101589,0.00160845,0.0029136,0.00369737,0.00384914,0.00388277,0.000120193,0.000194436,0.000215883,0.000218877,0.000219463
0.12,-0.013744907999999998,-46159.0,0.0113831,0.0119015,0.0248111,0.0358782,0.0397556,0.0015855,0.00286265,0.00396279,0.00429186,0.00438191,0.000152132,0.000252198,0.000292485,0.000300287,0.00030211
0.14,-0.045660504,-54953.4,-0.0104673,-0.00420585,-0.00237942,0.0110894,0.0175158,0.00159466,0.00293961,0.0041871,0.00476153,0.00495463,0.000183934,0.000310221,0.000373984,0.000390821,0.000395475
0.16,-0.028476002999999996,-63777.6,0.0087861,0.0115198,0.00571979,0.0165739,0.0242118,0.00157784,0.00301275,0.00422051,0.00503817,0.0053719,0.000215659,0.000369744,0.00045806,0.000488818,0.00049874
0.18,-0.044356127999999995,-72027.4,-0.0220051,-0.0265735,-0.0317685,-0.0288161,-0.0235702,0.00144565,0.00286221,0.00396002,0.00491574,0.00537832,0.000245894,0.000428494,0.000539865,0.000588358,0.000606243
0.2,-0.01028109,-80153.9,0.0253098,0.0175067,0.0164854,0.00999048,0.0087557,0.0014787,0.00277154,0.00380719,0.00472749,0.00523017,0.000275137,0.000484831,0.000617537,0.00068479,0.000712327
0.22,-0.059252309999999996,-88646.9,-0.033786,-0.0405553,-0.0417509,-0.0542889,-0.0629651,0.00139394,0.00254106,0.00355453,0.0042845,0.00468808,0.000303864,0.000537957,0.000691154,0.00077491,0.00081151
0.24,-0.0026980683,-95433.9,0.00181608,-0.00403727,-0.0113575,-0.0247645,-0.0366183,0.00107424,0.00209513,0.00302345,0.00349397,0.00369225,0.000328546,0.000584319,0.000756934,0.000852695,0.000895313
0.26,-0.038041818,-100886.0,-0.0109198,-0.0191582,-0.0332192,-0.044579,-0.0528045,0.000983203,0.00186318,0.00257768,0.00280054,0.00279802,0.00034912,0.000623902,0.000812946,0.00091564,0.000960216
0.28,-0.023300828999999995,-106506.0,0.00127447,-0.00959272,-0.0261664,-0.0352326,-0.036437,0.00088675,0.00157567,0.00198383,0.00200242,0.0019056,0.00036782,0.000658291,0.000858561,0.000963669,0.00100725
0.3,-0.036059498999999995,-111338.0,-0.0197058,-0.0302443,-0.0452065,-0.051788,-0.0490524,0.000702437,0.0011773,0.0012701,0.00113221,0.00105071,0.000383712,0.00068582,0.0008911,0.000995015,0.00103682
0.32,-0.019358988,-113613.0,-0.0247119,-0.0367162,-0.0481387,-0.0510557,-0.0501512,0.00025826,0.000507691,0.000336647,0.000103776,5.86723e-05,0.000393318,0.00070267,0.000907167,0.00100738,0.00104791
0.34,-0.015942038999999998,-113560.0,-0.00960218,-0.0282072,-0.035105,-0.0343036,-0.0370841,-8.4881e-05,-0.000141543,-0.000495789,-0.000749817,-0.00081368,0.000395052,0.000706332,0.000905576,0.00100091,0.00104036
0.36,-0.027238028999999997,-112481.0,-0.0203725,-0.042258,-0.0446966,-0.0427003,-0.0455712,-0.000384628,-0.000846196,-0.0012938,-0.00151986,-0.00164023,0.000390357,0.000696454,0.00088768,0.000978218,0.00101582
0.38,-0.015047957999999998,-109293.0,-0.0250956,-0.0405087,-0.0412322,-0.0408912,-0.0400826,-0.00083931,-0.00167386,-0.00215309,-0.00235577,-0.00249677,0.000378118,0.000671254,0.000853211,0.000939462,0.00097445
0.4,-0.014955341999999998,-102972.0,-0.0247309,-0.0324629,-0.0355244,-0.0369955,-0.033633,-0.00133758,-0.00240358,-0.00292066,-0.00313464,-0.00323393,0.000356349,0.000630479,0.000802474,0.000884558,0.000917143
0.42,-0.016601928,-94634.2,-0.00452048,-0.0111508,-0.0177188,-0.0192378,-0.0177172,-0.00163009,-0.00283972,-0.00345309,-0.00369697,-0.00374743,0.000326672,0.000578046,0.000738736,0.000816242,0.000847329
0.44,-0.030162522,-84086.3,-0.0335581,-0.0416996,-0.0490593,-0.0503697,-0.0527144,-0.00201087,-0.00336822,-0.00412087,-0.00439305,-0.00445175,0.000290263,0.000515967,0.000662997,0.000735342,0.000765337
0.46,0.006466085999999999,-71727.9,0.0219187,0.0133466,0.00774529,0.00464218,0.000713885,-0.00212727,-0.00365175,-0.00453401,-0.00485032,-0.00497175,0.000248881,0.000445767,0.000576448,0.000642908,0.000671102
0.48,-0.043676502,-59463.0,-0.0258519,-0.033538,-0.0382282,-0.04422,-0.0468546,-0.0021666,-0.00385366,-0.00483884,-0.0052461,-0.00543316,0.000205943,0.000370713,0.000482719,0.000541944,0.000567053
0.5,0.009800363999999999,-45605.0,-0.00873966,-0.0145342,-0.0205668,-0.0274456,-0.0288137,-0.00251252,-0.00433439,-0.00542679,-0.00596275,-0.00618984,0.000159151,0.000288833,0.000380063,0.000429855,0.000450823
0.52,-0.0005343933,-30785.7,0.0132042,0.00839275,0.00109451,-0.00376292,-0.00551965,-0.00246787,-0.0043958,-0.00562152,-0.00627484,-0.00653318,0.000109348,0.000201531,0.00026958,0.000307479,0.000323593
0.54,-0.015667149,-16308.7,-0.0269272,-0.0312618,-0.0373534,-0.0396684,-0.0419105,-0.0026051,-0.00462449,-0.0059841,-0.00670915,-0.00700748,5.86179e-05,0.000111328,0.000153524,0.000177639,0.000188187
0.56,0.030127178999999997,-1766.44,0.0349118,0.0329608,0.0299076,0.02861,0.0274259,-0.00252525,-0.0046075,-0.00605856,-0.00681974,-0.00715232,7.31432e-06,1.9008e-05,3.30969e-05,4.23505e-05,4.65886e-05
0.58,-0.028493394,12646.0,-0.0351053,-0.033246,-0.0334735,-0.0343557,-0.0338468,-0.00252719,-0.00461035,-0.00609422,-0.00687719,-0.00721653,-4.32101e-05,-7.31706e-05,-8.84309e-05,-9.46188e-05,-9.70999e-05
0.6,0.04417772999999999,28837.6,0.00685604,0.00890564,0.0108565,0.0115854,0.0126914,-0.00280968,-0.00485376,-0.00632039,-0.0071049,-0.00742809,-9.65788e-05,-0.000167812,-0.000212577,-0.00023444,-0.000243546
0.62,0.008665614,45343.9,0.00137758,-0.00123653,0.00295371,0.00610118,0.00691785,-0.00272735,-0.00477707,-0.00618229,-0.00692803,-0.00723199,-0.000151949,-0.00026412,-0.000337604,-0.000374769,-0.000390147
0.64,0.024377897999999995,60468.4,0.00276126,-0.000458938,0.00529603,0.00980845,0.0109429,-0.00268596,-0.00479402,-0.00609979,-0.00676893,-0.00705339,-0.000206082,-0.000359831,-0.000460424,-0.000511739,-0.000533001
0.66,0.029807715,75223.6,0.0104732,0.0151187,0.0200423,0.024357,0.0265768,-0.00255361,-0.00464742,-0.00584641,-0.00642728,-0.00667819,-0.000258478,-0.000454245,-0.000579886,-0.000643701,-0.000670316
0.68,0.022786443,89456.7,0.00576141,0.0179231,0.0203694,0.0240061,0.0266746,-0.00239127,-0.004317,-0.00544229,-0.00594365,-0.00614568,-0.000307927,-0.000543889,-0.000692773,-0.00076741,-0.000798555
0.7000000000000001,0.029692659,103461.0,0.000283984,0.0119565,0.0138859,0.0168075,0.0185473,-0.00233081,-0.00401821,-0.00509973,-0.00553551,-0.00569346,-0.000355147,-0.000627242,-0.000798194,-0.000882202,-0.000916946
0.72,0.043098111,116135.0,0.0342699,0.0418975,0.0470444,0.0485543,0.0488587,-0.00198528,-0.00347967,-0.00449043,-0.00488189,-0.0050194,-0.000398308,-0.00070222,-0.000894095,-0.000986376,-0.00102407
0.74,0.016858254,127466.0,-0.0242626,-0.0173118,-0.00837316,-0.00862511,-0.0092432,-0.0018852,-0.00323381,-0.00410372,-0.0044826,-0.00462324,-0.000437013,-0.000769355,-0.000980037,-0.00108002,-0.0011205
0.76,0.07916525999999999,138904.0,0.0285615,0.0353435,0.0442508,0.0438429,0.042952,-0.00184221,-0.0030535,-0.00374494,-0.00413043,-0.00428615,-0.000474287,-0.000832228,-0.00105852,-0.00116615,-0.0012096
0.78,0.031652538,147825.0,0.021426,0.0269646,0.0318773,0.0337888,0.0333613,-0.00134234,-0.00243042,-0.00298366,-0.00335411,-0.00352302,-0.000506133,-0.000887067,-0.00112581,-0.001241,-0.00128769
0.8,0.046100327999999996,153107.0,0.0275722,0.0386499,0.0396169,0.0441735,0.0453803,-0.000852356,-0.00177427,-0.00226872,-0.00257449,-0.0027356,-0.00052808,-0.000929114,-0.00117833,-0.00130028,-0.00135027
0.8200000000000001,0.039064826999999996,157799.0,-0.0101352,0.00971503,0.0105504,0.0152858,0.0186776,-0.000677986,-0.00129062,-0.00176705,-0.00197989,-0.00209502,-0.000543383,-0.000959763,-0.00121869,-0.00134583,-0.00139858
0.84,0.07001228999999999,164562.0,-0.0220255,-0.00898038,-0.00389431,-0.00121833,0.00269454,-0.000999593,-0.00128327,-0.00170049,-0.00183922,-0.0018813,-0.000560159,-0.000985502,-0.00125337,-0.00138402,-0.00143834
0.86,0.08834882999999999,173340.0,-0.0147956,-0.0258098,-0.0154104,-0.0140955,-0.0126136,-0.0013678,-0.00163118,-0.00189353,-0.00199236,-0.00198049,-0.000583833,-0.00101465,-0.00128931,-0.00142233,-0.00147696
0.88,0.10373552999999999,180468.0,0.037946,0.0129946,0.0233682,0.0257607,0.0240522,-0.0011363,-0.00175933,-0.00181396,-0.0018757,-0.00186611,-0.000608874,-0.00104855,-0.00132638,-0.00146101,-0.00151543
0.9,0.06610824,184437.0,-0.00373416,-0.0130718,-0.0124016,-0.00824183,-0.0100874,-0.000794182,-0.0017601,-0.00170429,-0.00170051,-0.00172646,-0.000628179,-0.00108375,-0.00136156,-0.00149678,-0.00155135
0.92,0.10042767,186011.0,0.0563046,0.0753117,0.0619712,0.0652424,0.0668389,-0.000268478,-0.0011377,-0.00120859,-0.00113051,-0.00115894,-0.000638805,-0.00111272,-0.00139069,-0.00152509,-0.00158021
0.9400000000000001,0.024538956,185535.0,-0.0132605,0.0197116,0.00203742,0.000352226,0.00460683,0.000161962,-0.000187469,-0.000568508,-0.000474563,-0.000444486,-0.000639871,-0.00112598,-0.00140846,-0.00154114,-0.00159624
0.96,0.0865776,186746.0,-0.0112911,0.0121824,0.00817311,-0.000155237,0.00127317,-8.35549e-05,0.000131471,-0.000466402,-0.000472593,-0.000385686,-0.000639087,-0.00112654,-0.00141881,-0.00155061,-0.00160454
0.98,0.08747060999999999,192388.0,-0.0540814,-0.0594796,-0.0415683,-0.0530011,-0.0589997,-0.00073728,-0.000341501,-0.000800354,-0.00100416,-0.000962951,-0.000647295,-0.00112864,-0.00143148,-0.00156538,-0.00161803
1.0,0.14512611,200349.0,-0.00523497,-0.0423755,-0.0155441,-0.0221377,-0.0331895,-0.00133044,-0.00136005,-0.00137148,-0.00175555,-0.00188484,-0.000667972,-0.00114565,-0.0014532,-0.00159297,-0.00164651
1.02,0.12112449,207441.0,-0.00250875,-0.0460164,-0.0354376,-0.0304235,-0.0372381,-0.00140788,-0.00224397,-0.00188129,-0.00228116,-0.00258912,-0.000695355,-0.00118169,-0.00148573,-0.00163334,-0.00169125
1.04,0.13385562,212325.0,0.0379943,0.0235228,0.00287723,0.0180986,0.0241635,-0.00105303,-0.00246891,-0.0022069,-0.00240441,-0.00271987,-0.000719964,-0.00122882,-0.00152661,-0.0016802,-0.00174434
1.06,0.08451465,215577.0,0.0028656,0.0251021,-0.0163422,-0.00191239,0.0157138,-0.000644428,-0.00198266,-0.00234155,-0.00224254,-0.00232109,-0.000736939,-0.00127334,-0.00157209,-0.00172666,-0.00179475
1.08,0.10008800999999999,221492.0,-0.0464851,-0.0178509,-0.0505532,-0.0498602,-0.0340458,-0.00108062,-0.00191015,-0.0030105,-0.00276027,-0.00250441,-0.00075419,-0.00131226,-0.00162561,-0.00177669,-0.001843
