time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.020162747999999998,-899.308,0.0187529,0.0199706,0.0200039,0.0200047,0.0200048,0.000187529,0.000199706,0.000200039,0.000200047,0.000200048,1.87529e-06,1.99706e-06,2.00039e-06,2.00047e-06,2.00048e-06
0.02,-0.020143674,-3776.34,0.013212,0.0193525,0.0196935,0.0197071,0.0197084,0.000507179,0.000592937,0.000597012,0.000597166,0.00059718,8.82237e-06,9.92349e-06,9.9709e-06,9.97261e-06,9.97276e-06
0.04,-0.020123120999999997,-7734.31,0.00490136,0.0176936,0.0193036,0.0194024,0.0194143,0.000688313,0.000963398,0.000986983,0.000988262,0.000988407,2.07773e-05,2.54868e-05,2.58109e-05,2.58269e-05,2.58286e-05
0.06,-0.020102771999999998,-11556.4,0.000666344,0.0139975,0.0185909,0.0190425,0.0191113,0.00074399,0.00128031,0.00136593,0.00137271,0.00137366,3.51003e-05,4.79239e-05,4.934e-05,4.94366e-05,4.94494e-05
0.08,-0.020082728999999997,-15529.1,0.00274663,0.0083438,0.0170228,0.0184649,0.0187462,0.000778119,0.00150372,0.00172207,0.00174778,0.00175224,5.03214e-05,7.57642e-05,8.02199e-05,8.06416e-05,8.07084e-05
0.1,-0.020060136,-20202.2,0.00444295,0.00290958,0.0139209,0.0173095,0.0181637,0.000850015,0.00161626,0.0020315,0.00210553,0.00212134,6.66027e-05,0.000106964,0.000117756,0.000119175,0.000119444
0.12,-0.020044070999999997,-25423.8,0.00153808,0.000371925,0.00899489,0.0149615,0.0169352,0.000909826,0.00164907,0.00226066,0.00242824,0.00247233,8.42012e-05,0.000139617,0.000160677,0.000164512,0.000165381
0.14,-0.020008779,-30673.6,-0.00143037,0.000855556,0.00312392,0.0108908,0.0143555,0.000910903,0.00166135,0.00238185,0.00268676,0.00278523,0.000102408,0.000172721,0.000207102,0.000215662,0.000217956
0.16,-0.019978128,-35699.5,-0.000693246,0.0014569,-0.00180233,0.00510335,0.00954323,0.000889667,0.00168447,0.00239507,0.0028467,0.00302422,0.000120414,0.00020618,0.000254872,0.000270997,0.000276051
0.18,-0.01996905,-40622.3,0.000629173,-0.000282296,-0.00433075,-0.00160007,0.00194194,0.000889026,0.00169622,0.00233373,0.00288173,0.00313907,0.000138201,0.000239987,0.00030216,0.000328281,0.000337684
0.2,-0.019906371,-45639.5,-0.000401439,-0.00326596,-0.00469768,-0.00770253,-0.00757235,0.000891303,0.00166073,0.00224345,0.00278871,0.00308277,0.000156004,0.000273556,0.000347931,0.000384986,0.000399902
0.22,-0.019917234,-50715.8,-0.00236976,-0.00524587,-0.00527544,-0.0125128,-0.0169388,0.000863591,0.00157562,0.00214372,0.00258655,0.00283766,0.000173553,0.00030592,0.000391803,0.000438738,0.000459106
0.24,-0.019782186,-55561.7,-0.00311271,-0.00552771,-0.0077004,-0.0159254,-0.0230149,0.000808766,0.00146788,0.00201396,0.00230217,0.00243812,0.000190277,0.000336355,0.00043338,0.000487626,0.000511864
0.26,-0.019793151,-59928.2,-0.00375521,-0.00622272,-0.0121079,-0.0188963,-0.0245865,0.000740087,0.00135038,0.00181588,0.00195396,0.00196211,0.000205765,0.000364537,0.000471678,0.000530187,0.000555866
0.28,-0.019666517999999997,-63823.2,-0.00441536,-0.00800898,-0.0160461,-0.020793,-0.0221875,0.000658382,0.00120806,0.00153434,0.00155706,0.00149437,0.00021975,0.000390121,0.00050518,0.000565297,0.000590431
0.3,-0.019991336999999998,-67303.4,-0.00573389,-0.0115348,-0.0192069,-0.0219855,-0.019962,0.000556889,0.00101262,0.00118181,0.00112928,0.00107287,0.000231903,0.000412328,0.000532342,0.000592161,0.000616104
0.32,-0.019473125999999997,-70173.7,-0.00708842,-0.0150164,-0.0208478,-0.0213899,-0.0194097,0.000428666,0.000747109,0.000781261,0.000695526,0.000679155,0.000241758,0.000429926,0.000551973,0.000610409,0.000633624
0.34,-0.018717815999999998,-72160.6,-0.00830457,-0.0171568,-0.0207729,-0.0191885,-0.0194296,0.000274736,0.000425377,0.000365055,0.000289742,0.000290762,0.000248792,0.00044165,0.000563436,0.000620261,0.000643323
0.36,-0.018634073999999997,-73218.3,-0.00919673,-0.0177084,-0.0192466,-0.0170258,-0.0183375,9.97232e-05,7.6724e-05,-3.51405e-05,-7.24016e-05,-8.69088e-05,0.000252537,0.000446671,0.000566735,0.000622435,0.000645362
0.38,-0.019397697,-73311.4,-0.0113504,-0.0184142,-0.0185512,-0.0177167,-0.017748,-0.000105748,-0.000284502,-0.000413119,-0.000419826,-0.000447765,0.000252477,0.000444594,0.000562252,0.000617512,0.000640015
0.4,-0.018765603,-72289.7,-0.00932543,-0.0140124,-0.0140436,-0.015178,-0.0137372,-0.000312506,-0.000608769,-0.000739067,-0.000748773,-0.000762617,0.000248294,0.000435661,0.00055073,0.000605826,0.000627911
0.42,-0.021620022,-69961.2,-0.0117054,-0.0143803,-0.0155254,-0.0173835,-0.0166234,-0.000522814,-0.000892696,-0.00103476,-0.00107439,-0.00106622,0.000239941,0.000420646,0.000532992,0.000587595,0.000609623
0.44,-0.018584757,-66109.7,-0.0106502,-0.0137776,-0.0163308,-0.0176634,-0.0190776,-0.000746369,-0.00117427,-0.00135332,-0.00142486,-0.00142323,0.000227249,0.000399977,0.000509111,0.000562602,0.000584728
0.46,-0.016399202999999998,-61136.5,-0.00315979,-0.00912395,-0.0126329,-0.0137337,-0.0161803,-0.000884469,-0.00140329,-0.00164296,-0.00173883,-0.00177581,0.000210941,0.000374201,0.000479149,0.000530965,0.000552737
0.48,-0.018534828,-55822.9,-0.00208292,-0.0096475,-0.0139147,-0.0158844,-0.017205,-0.000936896,-0.001591,-0.00190843,-0.00203501,-0.00210967,0.000192727,0.000344258,0.000443635,0.000493227,0.000513883
0.5,-0.015118134,-50579.8,0.00323449,-0.0018029,-0.00713865,-0.0101696,-0.00999251,-0.00092538,-0.00170551,-0.00211897,-0.00229555,-0.00238164,0.000174104,0.000311293,0.000403361,0.000449921,0.00046897
0.52,-0.019188138,-45665.1,0.00272198,0.00265439,-0.00339973,-0.00659099,-0.00656263,-0.000865816,-0.00169699,-0.00222435,-0.00246316,-0.00254719,0.000156192,0.000277268,0.000359928,0.000402334,0.000419681
0.54,-0.019743221999999998,-40832.2,-0.00261513,0.000684901,-0.00406132,-0.00675934,-0.0082138,-0.000864747,-0.0016636,-0.00229896,-0.00259666,-0.00269496,0.000138887,0.000243662,0.000314695,0.000351736,0.00036726
0.56,-0.015219624,-35815.3,0.00302339,0.00609614,0.00529888,0.00292737,0.000569688,-0.000860665,-0.00159579,-0.00228659,-0.00263498,-0.0027714,0.000121633,0.000211068,0.000268839,0.00029942,0.000312596
0.58,-0.020130159,-31074.1,0.00291682,0.00426317,0.00815687,0.0062591,0.00457796,-0.000801263,-0.0014922,-0.00215203,-0.00254312,-0.00271992,0.000105013,0.000180188,0.000224453,0.000247639,0.000257683
0.6,-0.018783555,-26777.8,0.0024089,0.00398031,0.0103469,0.0103342,0.0102303,-0.000748005,-0.00140976,-0.00196699,-0.00237718,-0.00257184,8.95207e-05,0.000151169,0.000183263,0.000198436,0.000204765
0.62,-0.018156459,-22545.5,-0.000589824,0.00298817,0.00862851,0.0120936,0.0135567,-0.000729815,-0.00134008,-0.00177724,-0.00215291,-0.00233397,7.47425e-05,0.00012367,0.00014582,0.000153135,0.000155707
