time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.0015918885,-41.2375,0.000859908,0.000915745,0.00091727,0.000917311,0.000917314,8.59908e-06,9.15745e-06,9.1727e-06,9.17311e-06,9.17314e-06,8.59908e-08,9.15745e-08,9.1727e-08,9.17311e-08,9.17314e-08
0.02,-0.0009236813999999999,-226.055,0.00170878,0.00206197,0.00207956,0.00208024,0.0020803,3.4286e-05,3.89346e-05,3.9141e-05,3.91486e-05,3.91493e-05,5.14841e-07,5.72495e-07,5.74864e-07,5.74948e-07,5.74955e-07
0.04,-0.0021074832,-582.067,0.00111251,0.00206744,0.00216151,0.00216685,0.00216747,6.24989e-05,8.02286e-05,8.15518e-05,8.16195e-05,8.1627e-05,1.48269e-06,1.76413e-06,1.78179e-06,1.78263e-06,1.78272e-06
0.06,-0.0022242527999999998,-987.62,-9.37736e-06,0.00136417,0.00167078,0.00169736,0.00170122,7.35303e-05,0.000114545,0.000119875,0.000120262,0.000120314,2.84298e-06,3.71186e-06,3.79606e-06,3.80144e-06,3.80213e-06
0.08,-0.0017856936,-1374.87,0.000309028,0.00131831,0.00198927,0.00208226,0.00209925,7.65268e-05,0.000141369,0.000156475,0.000158058,0.000158319,4.34355e-06,6.271e-06,6.55955e-06,6.58463e-06,6.58845e-06
0.1,-0.0022146902999999997,-1858.0,0.00131357,0.00155527,0.00257155,0.0028126,0.00286849,9.27528e-05,0.000170105,0.000202083,0.000207006,0.000207996,6.03635e-06,9.38574e-06,1.01451e-05,1.02353e-05,1.02516e-05
0.12,-0.0030373712999999997,-2515.24,0.000975614,0.00110107,0.00214423,0.00261853,0.00275975,0.000115645,0.000196669,0.000249241,0.000261318,0.000264278,8.12032e-06,1.30535e-05,1.46584e-05,1.49185e-05,1.49743e-05
0.14,-0.0030296753999999996,-3258.3,0.000421943,0.00114978,0.00180246,0.00251201,0.00278787,0.00012962,0.000219177,0.000288708,0.000312623,0.000319755,1.0573e-05,1.72119e-05,2.00379e-05,2.06579e-05,2.08147e-05
0.16,-0.0032596089,-4017.17,0.000367271,0.00138258,0.0015569,0.00234168,0.00275104,0.000137512,0.000244501,0.000322302,0.00036116,0.000375144,1.32443e-05,2.18487e-05,2.6148e-05,2.73957e-05,2.77637e-05
0.18,-0.0036122432999999995,-4848.35,0.00113667,0.00175606,0.00182132,0.00240216,0.00283335,0.000152552,0.000275887,0.000356084,0.000408598,0.000430988,1.61449e-05,2.70526e-05,3.29318e-05,3.50933e-05,3.5825e-05
